RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,Head_speed,LHeel_speed,LSmallToe_speed,LBigToe_speed,LElbow_speed,LWrist_speed,LWrist_vert_vel,RKnee_speed,LKnee_speed,RElbow_speed,RShoulder_speed,RHeel_speed,RAnkle_speed,RBigToe_speed,LHip_speed,RHip_speed,Nose_speed,RWrist_speed,RWrist_vert_vel,LAnkle_speed,RSmallToe_speed,LShoulder_speed,Neck_speed,TrialID
26.262380836951255,37.413973176507454,-68.59845564851405,28.35684266999854,43.27627807266671,-108.53851592832665,34.06940882172012,46.28518337507999,-146.47470298164947,35.22231221021903,33.79106350974185,-151.76127045583158,28.037683296522182,34.59873772900449,-151.0171091113765,35.60162988280074,51.32904948767757,-152.56183417760136,47.69961644092145,37.11675605513058,-67.53632530848203,49.19852160561128,44.605591930995594,-107.02194549434942,51.39477678208662,52.45325444479847,-146.19815110951956,52.08434933601903,32.83470749861713,-149.2621699895595,57.83510912863527,39.84969885779996,-151.00295808500132,50.71158299590469,56.14394200461519,-153.51283183128126,33.09211982950288,37.68853259475075,-13.000181013309234,31.45589944265515,36.59670930318121,11.746935535489616,31.936208610846904,24.09480565655218,-2.088913179188722,19.349978309220116,39.25675212956605,-20.934237832703857,15.50079006757529,32.495045584158646,-45.939563435283695,27.31611531283647,21.03789459637834,-62.45112161888405,50.311683126859705,36.704845806664764,-19.141055030982105,55.469059806487884,35.55189546964204,-45.57855217934513,46.15237534600625,21.485388482660234,-63.722174333548,16.6666666666666,2.2687518596276535,1.4811994674799447,-0.669685771435769,5.23254571390897,6.565592593985267,31.891581350747597,24.340616703416124,20.617248157079626,6.732311036476215,4.246293417866637,1.5052025633025443,1.9212486989773927,3.5527807134913596,2.094614380381434,15.81857132464392,8.777301893998596,12.105137275371833,35.53299595881582,22.37284267160137,2.431068910196395,0.8139256892308778,-1.416582995926675,0.2238982955486471,0_2_60_p1
26.250270593656012,37.28121893844168,-68.56053496030235,28.36907810138959,42.93196779007591,-108.46991220077882,34.06503310359367,46.28484213561184,-146.41659291377812,35.24467557619299,33.774848444643,-151.78147589279627,28.042065051861265,34.575174848273846,-151.0251313336749,35.60974695009111,51.3772557898305,-152.5419888791875,47.78584361834509,36.82097941129991,-67.46390162194267,49.29686997853702,44.57952982893221,-107.08688711898682,51.405926094899144,52.448455443277474,-146.23916259344674,52.07485587723806,32.869715143456794,-149.34367794972263,57.83572120490847,39.84331198758204,-151.00772341489892,50.73138728914102,56.16477694937528,-153.54325389766805,33.08740955465697,37.70242088959717,-12.99712354208837,31.459531172183286,36.638583407588435,11.752227700704166,31.97339491057519,24.33595228647853,-2.066155565735532,19.378071999820545,39.2396981922326,-20.919803497577398,15.544125483265242,32.436456216047326,-45.92289977430883,27.795913218623724,21.06605890640358,-62.06623429733709,50.310812320768385,36.70166280673623,-19.139402898163727,55.46330912722661,35.48973174460289,-45.476041721239476,45.767256435698364,21.556633931273634,-63.299854750433404,33.3333333333333,2.2655159543943584,1.6436757495670056,-0.3687868713402523,5.046018384683123,6.230509439536322,30.951254872420634,23.33241297125356,20.184734849209534,6.646271867229593,4.128774661314143,1.5714072023948895,2.131364815183975,3.4599536636590065,2.297044668930524,15.879522501487413,8.488682212613378,12.125480440523964,34.15693244163428,21.399162064998627,2.372698311179071,0.9810179636449572,-0.9167802207418648,0.4865611360275503,0_2_60_p1
26.23816035036077,37.14846470037591,-68.52261427209064,28.381313532780638,42.587657507485105,-108.401308473231,34.060657385467216,46.28450089614368,-146.3584828459068,35.26703894216695,33.758633379544136,-151.80168132976095,28.046446807200343,34.5516119675432,-151.0331535559733,35.617864017381486,51.425462091983434,-152.52214358077362,47.87207079576873,36.52520276746924,-67.3914779354033,49.39521835146275,44.55346772686882,-107.15182874362424,51.417075407711664,52.44365644175647,-146.2801740773739,52.065362418457084,32.90472278829647,-149.42518590988573,57.83633328118166,39.83692511736413,-151.0124887447965,50.75119158237733,56.18561189413537,-153.57367596405487,33.08269927981106,37.716309184443595,-12.994066070867508,31.463162901711417,36.68045751199568,11.757519865918718,32.01058121030347,24.57709891640488,-2.043397952282343,19.406165690420977,39.22264425489915,-20.905369162450935,15.587460898955191,32.37786684793601,-45.90623611333397,28.27571112441098,21.094223216428823,-61.681346975790106,50.30994151467707,36.6984798068077,-19.137750765345345,55.457558447965326,35.42756801956375,-45.37353126313382,45.38213752539049,21.627879379887034,-62.87753516731882,50.0,2.262280049161063,1.8061520316540662,-0.06788797124473556,4.859491055457275,5.895426285087376,30.01092839409367,22.324209239090997,19.75222154133944,6.560232697982969,4.011255904761648,1.6376118414872347,2.3414809313905574,3.367126613826653,2.4994749574796145,15.940473678330907,8.200062531228163,12.145823605676094,32.78086892445275,20.425481458395886,2.3143277121617474,1.1481102380590364,-0.41697744555705474,0.7492239765064534,0_2_60_p1
26.226050107065525,37.01571046231014,-68.48469358387894,28.39354896417169,42.2433472248943,-108.33270474568317,34.05628166734077,46.28415965667553,-146.30037277803544,35.28940230814091,33.742418314445274,-151.82188676672564,28.050828562539426,34.52804908681256,-151.0411757782717,35.62598108467186,51.47366839413636,-152.50229828235976,47.958297973192366,36.22942612363857,-67.31905424886394,49.49356672438849,44.527405624805425,-107.21677036826162,51.428224720524184,52.43885744023547,-146.32118556130106,52.05586895967611,32.939730433136134,-149.50669387004882,57.83694535745486,39.830538247146215,-151.0172540746941,50.77099587561366,56.20644683889546,-153.60409803044166,33.07798900496516,37.73019747929002,-12.991008599646642,31.46679463123955,36.722331616402904,11.762812031133269,32.04776751003176,24.818245546331234,-2.0206403388291534,19.434259381021405,39.2055903175657,-20.890934827324475,15.630796314645142,32.31927747982469,-45.88957245235911,28.75550903019823,21.122387526454066,-61.29645965424313,50.30907070858574,36.695296806879156,-19.136098632526963,55.45180776870405,35.3654042945246,-45.271020805028165,44.99701861508261,21.699124828500434,-62.455215584204225,66.6666666666666,2.2590441439277678,1.9686283137411271,0.23301092885078123,4.672963726231428,5.560343130638431,29.07060191576671,21.316005506928438,19.31970823346935,6.474193528736347,3.893737148209154,1.70381648057958,2.5515970475971392,3.2742995639942998,2.7019052460287045,16.0014248551744,7.911442849842945,12.166166770828223,31.40480540727121,19.451800851793145,2.255957113144424,1.315202512473116,0.08282532962775546,1.0118868169853568,0_2_60_p1
26.213939863770285,36.88295622424437,-68.44677289566722,28.40578439556274,41.8990369423035,-108.26410101813535,34.05190594921432,46.28381841720737,-146.24226271016408,35.311765674114866,33.72620324934642,-151.84209220369033,28.055210317878508,34.504486206081914,-151.0491980005701,35.63409815196222,51.521874696289295,-152.4824529839459,48.044525150615996,35.9336494798079,-67.24663056232455,49.59191509731422,44.50134352274204,-107.28171199289902,51.439374033336705,52.43405843871448,-146.36219704522824,52.04637550089514,32.9747380779758,-149.58820183021191,57.83755743372806,39.8241513769283,-151.02201940459173,50.79080016884997,56.22728178365555,-153.63452009682848,33.073278730119256,37.744085774136444,-12.98795112842578,31.470426360767682,36.76420572081013,11.768104196347819,32.084953809760044,25.05939217625758,-1.997882725375964,19.462353071621834,39.18853638023225,-20.876500492198016,15.674131730335095,32.26068811171337,-45.87290879138425,29.235306935985484,21.15055183647931,-60.91157233269616,50.30819990249442,36.692113806950616,-19.13444649970858,55.44605708944278,35.30324056948545,-45.16851034692252,44.61189970477472,21.77037027711383,-62.03289600108963,83.3333333333333,2.2558082386944722,2.131104595828188,0.5339098289462979,4.48643639700558,5.225259976189487,28.130275437439746,20.307801774765874,18.88719492559926,6.388154359489724,3.7762183916566596,1.770021119671925,2.7617131638037216,3.181472514161946,2.9043355345777946,16.062376032017895,7.622823168457728,12.186509935980354,30.02874189008967,18.478120245190404,2.1975865141271003,1.4822947868871954,0.5826281048125654,1.2745496574642599,0_2_60_p1
26.201829620475042,36.750201986178595,-68.40885220745551,28.41801982695379,41.5547266597127,-108.19549729058753,34.047530231087876,46.283477177739215,-146.18415264229273,35.33412904008883,33.709988184247564,-151.862297640655,28.059592073217587,34.48092332535126,-151.0572202228685,35.6422152192526,51.570080998442215,-152.46260768553205,48.130752328039634,35.63787283597723,-67.1742068757852,49.69026347023996,44.47528142067865,-107.34665361753642,51.450523346149225,52.42925943719349,-146.4032085291554,52.036882042114165,33.00974572281547,-149.669709790375,57.83816951000126,39.81776450671038,-151.02678473448933,50.810604462086296,56.248116728415646,-153.66494216321527,33.06856845527334,37.75797406898287,-12.984893657204916,31.47405809029582,36.80607982521737,11.77339636156237,32.12214010948833,25.300538806183937,-1.9751251119227744,19.49044676222226,39.1714824428988,-20.862066157071553,15.717467146025047,32.20209874360205,-45.85624513040939,29.71510484177274,21.17871614650455,-60.5266850111492,50.30732909640311,36.68893080702208,-19.1327943668902,55.44030641018149,35.2410768444463,-45.06599988881686,44.22678079446683,21.84161572572723,-61.61057641797505,99.9999999999999,2.252572333461177,2.2935808779152485,0.8348087290418146,4.2999090677797325,4.890176821740542,27.189948959112783,19.29959804260331,18.454681617729168,6.302115190243101,3.658699635104165,1.8362257587642703,2.971829280010304,3.088645464329593,3.106765823126885,16.123327208861387,7.334203487072512,12.206853101132484,28.652678372908134,17.504439638587662,2.1392159151097765,1.6493870613012747,1.0824308799973754,1.537212497943163,0_2_60_p1
26.1897193771798,36.61744774811282,-68.37093151924381,28.430255258344832,41.210416377121895,-108.1268935630397,34.04315451296143,46.28313593827106,-146.12604257442138,35.35649240606279,33.69377311914871,-151.88250307761967,28.06397382855667,34.45736044462062,-151.06524244516692,35.65033228654297,51.61828730059514,-152.4427623871182,48.21697950546327,35.34209619214656,-67.10178318924584,49.78861184316569,44.449219318615256,-107.41159524217383,51.461672658961746,52.42446043567248,-146.44422001308257,52.02738858333319,33.04475336765514,-149.75121775053813,57.83878158627444,39.811377636492466,-151.03155006438692,50.83040875532261,56.26895167317573,-153.6953642296021,33.06385818042744,37.77186236382929,-12.981836185984053,31.47768981982395,36.8479539296246,11.77868852677692,32.15932640921661,25.541685436110285,-1.9523674984695851,19.51854045282269,39.154428505565356,-20.847631821945097,15.760802561714996,32.14350937549074,-45.83958146943453,30.194902747559993,21.20688045652979,-60.141797689602214,50.30645829031178,36.68574780709354,-19.131142234071817,55.43455573092022,35.178913119407156,-44.963489430711206,43.84166188415895,21.912861174340627,-61.188256834860454,116.6666666666666,2.249336428227882,2.4560571600023096,1.1357076291373316,4.113381738553885,4.5550936672915965,26.249622480785817,18.29139431044075,18.022168309859076,6.2160760209964785,3.5411808785516707,1.9024303978566153,3.1819453962168858,2.9958184144972395,3.309196111675975,16.184278385704882,7.045583805687295,12.227196266284615,27.2766148557266,16.53075903198492,2.0808453160924527,1.816479335715354,1.5822336551821858,1.7998753384220663,0_2_60_p1
26.177609133884555,36.48469351004706,-68.3330108310321,28.442490689735884,40.86610609453109,-108.05828983549188,34.038778794834975,46.2827946988029,-146.06793250655002,35.37885577203675,33.67755805404984,-151.9027085145843,28.068355583895748,34.43379756388998,-151.0732646674653,35.65844935383334,51.66649360274809,-152.4229170887043,48.30320668288691,35.04631954831589,-67.02935950270647,49.886960216091424,44.423157216551864,-107.47653686681122,51.472821971774266,52.419661434151486,-146.48523149700975,52.017895124552204,33.0797610124948,-149.8327257107012,57.83939366254764,39.80499076627454,-151.03631539428446,50.850213048558935,56.289786617935825,-153.72578629598888,33.05914790558153,37.78575065867572,-12.97877871476319,31.48132154935208,36.88982803403184,11.78398069199147,32.1965127089449,25.782832066036637,-1.9296098850163954,19.54663414342312,39.1373745682319,-20.833197486818637,15.804137977404942,32.08492000737942,-45.82291780845968,30.674700653347248,21.235044766555035,-59.75691036805524,50.30558748422046,36.682564807165015,-19.129490101253438,55.42880505165895,35.116749394368,-44.860978972605565,43.45654297385108,21.984106622954023,-60.765937251745875,133.33333333333331,2.246100522994586,2.6185334420893702,1.436606529232848,3.9268544093280378,4.220010512842652,25.309296002458854,17.283190578278187,17.589655001988984,6.130036851749856,3.423662121999176,1.968635036948961,3.392061512423469,2.9029913646648864,3.5116264002250657,16.245229562548374,6.756964124302078,12.247539431436744,25.900551338545068,15.557078425382178,2.022474717075129,1.9835716101294334,2.082036430366996,2.0625381789009696,0_2_60_p1
26.165498890589312,36.35193927198129,-68.29509014282038,28.45472612112693,40.52179581194029,-107.98968610794407,34.03440307670853,46.28245345933475,-146.00982243867867,35.39973885429901,33.84356089625975,-152.05643057017443,28.05196833577352,34.47124194208021,-151.13183956930473,35.63694656314818,51.627129341224645,-152.3576973005942,48.37476551467251,34.77756179259573,-67.01445859221228,49.985308589017166,44.39709511448848,-107.54147849144861,51.48397128458678,52.41486243263049,-146.5262429809369,52.0004069021541,33.147017854881355,-149.94053120347778,57.83662429131125,39.79757140775575,-151.03232592710094,50.87001734179525,56.31062156269591,-153.75620836237567,33.04698469320893,37.82689718029232,-12.978245182130294,31.464574043424793,36.97777780050433,11.782697982620535,32.24592914318499,25.996640545190807,-1.8941109640078009,19.546986589980357,39.12700373779264,-20.8095905062328,15.85785549911234,32.000641549776375,-45.80530096232004,31.19799657474801,21.222968467446584,-59.441262078688894,50.303220485872316,36.675974123561176,-19.128646105229695,55.42747523677638,35.11175855162795,-44.84620644969911,43.06236330674903,21.928869436862584,-60.44569812333673,150.0,2.356217073840094,2.781009724176431,1.6027056467935634,4.149859295883622,4.440429794049119,26.095742435777098,17.330647127377524,17.15714169411889,6.0439976825032335,3.5026876483150926,2.120377261741041,3.834544208689413,2.810164314832533,3.8946006414490513,16.81371829751997,6.468344442916861,13.049939791339263,26.449593828234647,15.633873527098023,1.9641041180578054,2.1756614556222997,2.4752001173383418,2.158608639304977,0_2_60_p1
26.15338864729407,36.219185033915515,-68.25716945460869,28.466961552517983,40.17748552934948,-107.92108238039624,34.03002735858208,46.2821122198666,-145.95171237080731,35.42749953777641,33.972434842300096,-152.16814246966428,28.049257576170287,34.474106371068316,-151.1597327032043,35.63666976399847,51.651490356442274,-152.3347114474677,48.46448063045033,34.49429002424307,-66.97306775113712,50.08365696194289,44.371033012425094,-107.60642011608603,51.4951205973993,52.410063431109485,-146.56725446486408,51.99618869462158,33.16956432280005,-150.01710798903687,57.83975750544833,39.79223015939646,-151.0448178065545,50.88982163503157,56.331456507456004,-153.7866304287625,33.030697160563136,37.88669101406526,-12.986378818988713,31.46403837253347,37.014779766880636,11.784818661603877,32.28562323852091,26.196667891567323,-1.867275825916789,19.564291331869544,39.11619102615378,-20.79916735809065,15.900535000894555,31.94540195211577,-45.8017560948093,31.58899967187564,21.250892080481357,-59.183386125765004,50.31610425527365,36.70785694764949,-19.13178063511181,55.42906442955502,35.09656127384814,-44.822136322981265,42.74652855364828,21.94685102968589,-60.15782069253797,166.6666666666666,2.307240235783866,2.943486006263492,1.7094952648489183,4.009634649207535,4.146444079258884,24.58852293208295,15.554610339667311,16.7246283862488,5.95795851325661,3.2495615746001363,2.1088087399648456,3.8236624539374255,2.7173372650001797,4.198115638250373,16.004716913407616,6.179724761531644,12.879947938325332,24.408507939622847,14.11229715053577,1.9057335190404818,2.2390248675779616,2.857285228583245,2.275394336977396,0_2_60_p1
