Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LAnkle_x_c,LAnkle_y_c,LAnkle_z_c,RAnkle_x_c,RAnkle_y_c,RAnkle_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,Head_speed,LKnee_speed,RShoulder_speed,RHip_speed,RHeel_speed,LElbow_speed,RKnee_speed,RWrist_speed,RWrist_vert_vel,LWrist_speed,LWrist_vert_vel,LAnkle_speed,LHip_speed,RElbow_speed,LShoulder_speed,LHeel_speed,RAnkle_speed
0.0,0_2_1_p0,-3.9178747399261127,-7.032446060573658,25.99867433151941,12.892206030050872,-0.2094217213494005,48.01003951872045,-19.22997211417026,-3.3153321239861526,47.19605237456386,20.92500030645597,0.3973448218085806,-31.77682456710086,-17.64019135201587,-5.349838171400752,-32.003412055159856,10.733198883966317,-11.357472193923734,-50.40130462126533,-3.937551367605529,-8.905460693166482,-52.70905877960565,13.70546733861478,10.361701592228926,-44.483515720041126,-7.356833170182558,7.400844142442281,-42.314568532018725,16.77276284738855,14.702571931403469,-82.42923128646555,-4.523790633364847,10.282801811149312,-81.2287896991528,14.69950480499636,17.27371606486625,-87.70455071568827,-2.1453956013940783,20.40414630578277,-89.74897721920718,4.132521057990672,-11.100127965531968,82.10467253091676,-16.38149327201437,-13.885245777020812,81.55334845470158,7.468690868616492,9.841549178218902,15.754476832292816,24.271041555608477,20.451282492543065,12.27594190438356,14.836287363203123,43.617666025099325,-5.814917441296933,25.32054265234875,-1.4938956193381998,26.87997281799577,23.358884179669232,23.2494774349686,20.596954142824625,32.83380334613149,21.08253641390873
16.6666666666666,0_2_1_p0,-3.9178747399261127,-7.032446060573658,25.99867433151941,12.892206030050872,-0.2094217213494005,48.01003951872045,-19.22997211417026,-3.3153321239861526,47.19605237456386,20.92500030645597,0.3973448218085806,-31.77682456710086,-17.64019135201587,-5.349838171400752,-32.003412055159856,10.733198883966317,-11.357472193923734,-50.40130462126533,-3.937551367605529,-8.905460693166482,-52.70905877960565,13.70546733861478,10.361701592228926,-44.483515720041126,-7.356833170182558,7.400844142442281,-42.314568532018725,16.77276284738855,14.702571931403469,-82.42923128646555,-4.523790633364847,10.282801811149312,-81.2287896991528,14.69950480499636,17.27371606486625,-87.70455071568827,-2.1453956013940783,20.40414630578277,-89.74897721920718,4.132521057990672,-11.100127965531968,82.10467253091676,-16.38149327201437,-13.885245777020812,81.55334845470158,7.468690868616492,9.841549178218902,15.754476832292816,24.271041555608477,20.451282492543065,12.27594190438356,14.836287363203123,43.617666025099325,-5.814917441296933,25.32054265234875,-1.4938956193381998,26.87997281799577,23.358884179669232,23.2494774349686,20.596954142824625,32.83380334613149,21.08253641390873
33.3333333333333,0_2_1_p0,-3.876475597250934,-7.188667161921259,25.99730986112666,12.913282662799851,-0.0096852897392452,47.67795345518796,-19.17472537389273,-3.253785231836531,46.92191288008687,20.91352478851913,0.646836989430021,-31.63531618391489,-17.84659196405724,-4.855694822308585,-31.99521394898413,11.245267978943914,-10.976690886612026,-50.46456088456059,-4.781740097031687,-8.729413844739053,-52.74825785596176,13.733289346308858,10.09670991473034,-44.39318774393036,-7.246662425504343,7.234840046679075,-42.50910855418893,16.729336007253487,14.979184847972256,-82.83763376562081,-4.477521250888003,10.41500159734136,-81.59568865647665,14.727431370273967,17.640204118939195,-88.17816689264976,-2.1124802802549,20.53111327176139,-90.13098673522262,4.085911543248272,-11.303119227670145,82.48810208388704,-16.337726299613745,-14.091067217643456,81.94522033821039,7.574646391498472,11.281489869465004,15.36884919781046,23.756150658644145,20.468039877946,12.905203754966928,14.586626094735736,43.81519042282569,-4.787920798397181,27.804809162125288,-2.159782392408543,26.4913731302152,23.101991057909537,24.36760389979372,20.32513545820257,32.18139174549579,20.69954059860465
50.0,0_2_1_p0,-3.835076454575759,-7.34488826326886,25.9959453907339,12.934359295548838,0.1900511418709101,47.345867391655474,-19.119478633615216,-3.1922383396869165,46.64777338560987,20.90204927058229,0.8963291570514613,-31.493807800728927,-18.052992576098607,-4.361551473216426,-31.9870158428084,11.757337073921532,-10.59590957930032,-50.52781714785587,-5.62592882645783,-8.55336699631162,-52.787456932317866,13.76111135400292,9.831718237231748,-44.30285976781956,-7.136491680826133,7.068835950915862,-42.7036485763591,16.68590916711843,15.255797764541043,-83.24603624477609,-4.431251868411174,10.547201383533384,-81.96258761380054,14.755357935551572,18.006692173012155,-88.65178306961121,-2.079564959115721,20.658080237740016,-90.51299625123808,4.039302028505865,-11.506110489808336,82.87153163685738,-16.293959327213127,-14.296888658266106,82.33709222171926,7.680601914380452,12.721430560711104,14.983221563328106,23.241259761679817,20.484797263348927,13.534465605550292,14.33696482626835,44.01271482055205,-3.760924155497429,30.289075671901827,-2.825669165478886,26.10277344243463,22.84509793614984,25.48573036461884,20.05331677358052,31.52898014486008,20.31654478330056
66.6666666666666,0_2_1_p0,-3.7936773119005807,-7.501109364616461,25.994580920341143,12.955435928297817,0.3897875734810654,47.013781328122974,-19.064231893337706,-3.130691447537302,46.373633891132855,20.89057375264545,1.1458213246729017,-31.35229941754296,-18.259393188139978,-3.867408124124261,-31.97881773663267,12.269406168899144,-10.215128271988617,-50.59107341115114,-6.470117555883984,-8.377320147884184,-52.826656008673964,13.788933361696984,9.566726559733162,-44.21253179170881,-7.026320936147922,6.902831855152662,-42.89818859852933,16.642482326983348,15.532410681109836,-83.65443872393128,-4.384982485934344,10.67940116972543,-82.3294865711244,14.783284500829168,18.3731802270851,-89.12539924657268,-2.04664963797655,20.785047203718623,-90.89500576725352,3.992692513763473,-11.709101751946513,83.25496118982764,-16.250192354812487,-14.502710098888748,82.72896410522804,7.786557437262433,14.161371251957206,14.597593928845752,22.72636886471549,20.50155464875186,14.16372745613366,14.087303557800965,44.21023921827841,-2.7339275125976776,32.773342181678366,-3.491555938549229,25.71417375465406,22.588204814390146,26.603856829443963,19.781498088958465,30.876568544224376,19.93354896799648
83.3333333333333,0_2_1_p0,-3.7522781692254057,-7.6573304659640655,25.993216449948385,12.976512561046787,0.5895240050912278,46.68169526459047,-19.008985153060184,-3.0691445553876804,46.09949439665584,20.87909823470863,1.395313492294342,-31.210791034357,-18.465793800181345,-3.373264775032105,-31.97061963045694,12.781475263876755,-9.834346964676907,-50.6543296744464,-7.314306285310131,-8.201273299456748,-52.86585508503009,13.81675536939104,9.30173488223457,-44.12220381559807,-6.916150191469715,6.736827759389449,-43.092728620699546,16.599055486848272,15.809023597678632,-84.06284120308658,-4.338713103457501,10.811600955917456,-82.69638552844827,14.81121106610678,18.739668281158067,-89.59901542353415,-2.013734316837372,20.912014169697244,-91.27701528326898,3.94608299902108,-11.912093014084697,83.63839074279795,-16.20642538241186,-14.708531539511393,83.12083598873689,7.892512960144413,15.601311943203306,14.211966294363398,22.21147796775116,20.518312034154796,14.792989306717024,13.837642289333576,44.40776361600477,-1.706930869697926,35.257608691454905,-4.157442711619572,25.32557406687349,22.331311692630447,27.721983294269087,19.509679404336413,30.22415694358867,19.55055315269239
99.9999999999999,0_2_1_p0,-3.710879026550224,-7.813551567311663,25.991851979555623,12.997589193795768,0.7892604367013831,46.34960920105799,-18.953738412782677,-3.0075976632380588,45.82535490217885,20.86762271677177,1.6448056599157894,-31.06928265117103,-18.67219441222272,-2.8791214259399425,-31.96242152428121,13.293544358854362,-9.453565657365209,-50.71758593774168,-8.158495014736289,-8.025226451029319,-52.90505416138618,13.844577377085107,9.036743204735984,-44.0318758394873,-6.805979446791497,6.570823663626236,-43.28726864286975,16.55562864671321,16.085636514247426,-84.47124368224183,-4.292443720980671,10.943800742109495,-83.06328448577216,14.839137631384382,19.10615633523101,-90.07263160049564,-1.9808189956981932,21.03898113567586,-91.65902479928442,3.899473484278694,-12.11508427622288,84.02182029576828,-16.162658410011222,-14.914352980134034,83.51270787224573,7.998468483026393,17.041252634449407,13.826338659881044,21.696587070786837,20.53506941955772,15.422251157300392,13.58798102086619,44.60528801373113,-0.6799342267981743,37.74187520123144,-4.823329484689915,24.93697437909292,22.07441857087075,28.840109759094204,19.23786071971436,29.57174534295297,19.167557337388303
116.6666666666666,0_2_1_p0,-3.669479883875052,-7.969772668659264,25.990487509162875,13.018665826544757,0.9889968683115384,46.01752313752547,-18.898491672505152,-2.946050771088437,45.55121540770182,20.856147198834933,1.8942978275372295,-30.92777426798506,-18.878595024264087,-2.384978076847787,-31.95422341810549,13.805613453831974,-9.0727843500535,-50.78084220103693,-9.002683744162443,-7.849179602601882,-52.944253237742274,13.87239938477918,8.771751527237392,-43.94154786337653,-6.69580870211329,6.404819567863029,-43.48180866503998,16.512201806578155,16.362249430816213,-84.87964616139712,-4.246174338503842,11.076000528301536,-83.43018344309604,14.867064196661984,19.47264438930395,-90.54624777745715,-1.947903674559022,21.16594810165448,-92.0410343152999,3.852863969536287,-12.318075538361065,84.40524984873856,-16.1188914376106,-15.120174420756683,83.90457975575455,8.104424005908372,18.48119332569551,13.440711025398691,21.18169617382251,20.55182680496065,16.05151300788376,13.338319752398805,44.802812411457495,0.3470624161015774,40.22614171100798,-5.489216257760258,24.548374691312343,21.817525449111056,29.95823622391933,18.966042035092308,28.919333742317264,18.78456152208422
133.33333333333331,0_2_1_p0,-3.628080741199891,-8.125993770006854,25.98912303877012,13.03974245929374,1.188733299921708,45.685437073992986,-18.84324493222764,-2.8845038789388155,45.27707591322482,20.844671680898088,2.143789995158677,-30.786265884799093,-19.084995636305468,-1.8908347277556032,-31.94602531192976,14.31768254880958,-8.692003042741778,-50.844098464332205,-9.846872473588594,-7.673132754174436,-52.9834523140984,13.900221392473249,8.506759849738827,-43.85121988726581,-6.585637957435086,6.238815472099837,-43.676348687210165,16.46877496644307,16.63886234738502,-85.28804864055238,-4.199904956027012,11.208200314493574,-83.79708240041987,14.894990761939567,19.839132443376933,-91.0198639544186,-1.9149883534198509,21.292915067633103,-92.42304383131535,3.806254454793887,-12.521066800499256,84.78867940170888,-16.07512446520996,-15.325995861379331,84.29645163926338,8.210379528790353,19.92113401694161,13.055083390916336,20.66680527685817,20.568584190363588,16.680774858467124,13.088658483931416,45.00033680918385,1.3740590590013284,42.71040822078452,-6.1551030308306025,24.15977500353177,21.56063232735136,31.07636268874445,18.694223350470253,28.266922141681565,18.40156570678014
150.0,0_2_1_p0,-3.578725849926613,-8.132896102389473,25.96203492364788,13.061564323793462,1.394200531372995,45.39010673560129,-18.79908086951274,-2.8131930510927816,45.02614384092438,20.843642968761827,2.3844015586871663,-30.67950534393072,-19.3398174627014,-1.369578341164555,-31.95001927189676,14.887193223826236,-8.206544138443551,-50.94334694676586,-10.655369839327244,-7.26050839602599,-53.019856128685205,13.88261663177824,8.156205380387142,-43.74814126581249,-6.497258454955343,6.128869049898682,-43.860940500826416,16.418876363016622,16.960294798907874,-85.68523971474863,-4.153143412072701,11.347344607460933,-84.10603186826648,14.933405318115833,20.22628694142036,-91.4413011336216,-1.8624435340775776,21.420088019381296,-92.75364159397448,3.783959158664537,-12.786989320626668,85.15123821004865,-16.049692109608444,-15.520650085742131,84.6400333729665,8.79664107886339,22.306306432953047,13.308743196270289,21.08265338309032,21.363189608120205,17.92515289232049,13.459966884423403,46.92488940380642,2.841696994755955,46.092293632942,-6.536129497226156,24.922081035556424,22.500451612575176,33.51921491210657,19.547784924103123,29.18451099196629,18.96764544017104
