time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPc,TrialID,FileInfo
0.0,1.1209551288399369,0.7943816796280987,1.5926954619958726,1.2960213945270624,-6.485536511330426e-05,0.00017810649514686403,0.00018954720255777953,0_2_61_p1,p1_lachen_gebaren_c0
2.0000527329102624,1.121330380769324,0.7949183361914872,1.5928372719371817,1.296482365984297,-7.386429276289301e-05,0.0003208545583180463,0.0003292469913891863,0_2_61_p1,p1_lachen_gebaren_c0
4.000105465820525,1.1216208916824746,0.7954073812598155,1.592959902652719,1.2969196052649548,-7.565271312056259e-05,0.0004229818147867324,0.00042969401746217005,0_2_61_p1,p1_lachen_gebaren_c0
6.000158198730787,1.1218442380884732,0.7958544979121509,1.593071256675539,1.2973361193002662,-7.199605220433248e-05,0.0004899017822213794,0.0004951637989157658,0_2_61_p1,p1_lachen_gebaren_c0
8.000210924365092,1.1220164850548626,0.7962650874279346,1.593178531987949,1.2977349118360295,-6.447690623269937e-05,0.0005266254409525503,0.0005305578446275282,0_2_61_p1,p1_lachen_gebaren_c0
10.000263649999397,1.122152233770116,0.7966442661530727,1.5932882366568735,1.2981189658174501,-5.4493641408385885e-05,0.0005377752189601299,0.000540529132500332,0_2_61_p1,p1_lachen_gebaren_c0
12.00031638290966,1.1222646691061071,0.7969968623660296,1.5934062034692165,1.2984912257739791,-4.326899370208956e-05,0.0005275989768605399,0.0005293702732495281,0_2_61_p1,p1_lachen_gebaren_c0
14.000369112181943,1.1223656071805823,0.7973274131439191,1.5935376045672247,1.2988545802041536,-3.185866863623146e-05,0.0004999839928939555,0.0005009979719694044,0_2_61_p1,p1_lachen_gebaren_c0
16.000421845092205,1.1224655429196302,0.7976401612285969,1.5936869660838497,1.2992118439604345,-2.1159941068705173e-05,0.0004584709479115194,0.0004589589885653382,0_2_61_p1,p1_lachen_gebaren_c0
18.00047457436449,1.1225736976201541,0.7979390518927532,1.5938581827781118,1.2995657406340475,-1.1920254976625413e-05,0.000406267910362559,0.00040644274808276264,0_2_61_p1,p1_lachen_gebaren_c0
20.000527303636773,1.1226980665123427,0.7982277298060038,1.594054532670462,1.2999188849398207,-4.745823240077192e-06,0.00034626432128180155,0.00034629684236356064,0_2_61_p1,p1_lachen_gebaren_c0
22.000580032909056,1.122845466322141,0.7985095359009831,1.594278691678146,1.3002737651010248,-1.1022742586393219e-07,0.000281044979276589,0.0002810450008924972,0_2_61_p1,p1_lachen_gebaren_c0
24.00063276218134,1.1230215828337216,0.798787504239436,1.5945327482505653,1.3006327252342123,1.6369824287427233e-06,0.00021290402551409478,0.00021291031865923815,0_2_61_p1,p1_lachen_gebaren_c0
26.000685491453623,1.1232310184519556,0.7990643588783101,1.5948182180046426,1.3009979477340556,2.6168803225493846e-07,0.0001438589287085381,0.00014385916672146571,0_2_61_p1,p1_lachen_gebaren_c0
28.000738220725907,1.1234773397648838,0.7993425107358473,1.5951360583601821,1.3013714356581885,-4.363396944780158e-06,7.566447010840161e-05,7.579017924297923e-05,0_2_61_p1,p1_lachen_gebaren_c0
30.00079095363617,1.1237631251061884,0.7996240544576767,1.5954866831752341,1.3017549951120426,-1.2267326653530257e-05,9.826728483643875e-06,1.571788458780862e-05,0_2_61_p1,p1_lachen_gebaren_c0
32.00084368290845,1.1240900121176622,0.7999107652829064,1.5958699773814573,1.302150217633689,-2.3389522850625306e-05,-5.238293488708145e-05,5.736760101803227e-05,0_2_61_p1,p1_lachen_gebaren_c0
34.00089641218074,1.1244587453116826,0.8002040959102155,1.5962853116194815,1.302558462578676,-3.7588374681907143e-05,-0.00010991389122921299,0.00011616345981579019,0_2_61_p1,p1_lachen_gebaren_c0
36.00094914145302,1.1248692236336801,0.8005051733639462,1.596731556874271,1.3029808395048688,-5.464983846617831e-05,-0.00016192225928506396,0.0001708959417199802,0_2_61_p1,p1_lachen_gebaren_c0
38.001001870725304,1.1253205480246105,0.8008147958601964,1.5972070991104872,1.3034181905572888,-7.429603747895056e-05,-0.00020775692032660753,0.0002206418798158454,0_2_61_p1,p1_lachen_gebaren_c0
40.00105459999759,1.1258110689834264,0.8011334296729115,1.5977098539078514,1.3038710728529532,-9.619386173619396e-05,-0.00024694553316826224,0.000265019537746709,0_2_61_p1,p1_lachen_gebaren_c0
42.00110732926987,1.1263384341295477,0.801461205999976,1.5982372810965075,1.3043397408657131,-0.0001199635677780854,-0.0002791805491796719,0.0003038635164581469,0_2_61_p1,p1_lachen_gebaren_c0
44.00116006218013,1.1268996357653323,0.8017979178293069,1.5987863993923859,1.3048241288110938,-0.00014518737845275702,-0.00030430522729849686,0.0003371661997044987,0_2_61_p1,p1_lachen_gebaren_c0
46.00121279145242,1.127491058438548,0.8021430168049448,1.5993538010325647,1.3053238330311339,-0.00017141808270004668,-0.0003222996490431955,0.00036504961696997716,0_2_61_p1,p1_lachen_gebaren_c0
48.0012655207247,1.1281085265048438,0.8024956100931462,1.5999356664106343,1.3058380943792238,-0.00019818763533524538,-0.0003332667335258015,0.0003877435421444615,0_2_61_p1,p1_lachen_gebaren_c0
50.001318249996984,1.1287473517068496,0.8028544572603035,1.6005277787356382,1.3063657806241915,-0.00022501575683616607,-0.00033741825246967275,0.0004055652449658876,0_2_61_p1,p1_lachen_gebaren_c0
52.00137097563129,1.1294118092328322,0.8032483506563871,1.601178409496852,1.3068393354543357,-0.0002599246350515785,-0.00032657448340283577,0.0004173867620283678,0_2_61_p1,p1_lachen_gebaren_c0
54.00142370854155,1.1299938385896728,0.8036272281548418,1.601811599186862,1.3073557975296106,-0.00028486591541744224,-0.00032534510776075935,0.00043243268714388076,0_2_61_p1,p1_lachen_gebaren_c0
56.001476441451814,1.130642167859602,0.8039878825485184,1.6024658198182684,1.3079252242751365,-0.0003012172842456562,-0.0003162859309027497,0.00043677069775266224,0_2_61_p1,p1_lachen_gebaren_c0
58.0015291707241,1.1313033188006694,0.8043188785563167,1.603086683003327,1.308552279889383,-0.00031645715069451613,-0.00030048740649473647,0.0004363918075395374,0_2_61_p1,p1_lachen_gebaren_c0
60.00158189999638,1.131997033502911,0.8046761514963264,1.6036245585090776,1.3091616054491764,-0.0003292456099146003,-0.00028255779722767636,0.00043386816018485823,0_2_61_p1,p1_lachen_gebaren_c0
62.001634629268665,1.132752944595443,0.8050689945055283,1.6041585071968094,1.3097994826758461,-0.0003390344885206317,-0.0002611051555791409,0.0004279255620741226,0_2_61_p1,p1_lachen_gebaren_c0
