Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHeel_speed,RShoulder_speed,LShoulder_speed,RWrist_speed,RWrist_vert_vel,RHeel_speed,LHip_speed,RHip_speed,RKnee_speed,LKnee_speed,LElbow_speed,Head_speed
0.0,0_1_39_p0,-3.5447813344951378,-8.54652303886396,25.98162259219265,12.150982082086363,0.9484408771200492,47.7494757065993,-19.857464393575068,-1.1552486343666502,47.05257814307083,20.888552203217984,-1.1541876398386748,-31.117206695249216,-16.180432924816778,-5.944397812482983,-31.34028030872424,12.586125411966776,-15.544240206072708,-49.08226623252942,-1.2416103926013236,-14.919610504696482,-50.41266349368868,13.706323447819443,12.231383809060183,-43.68890096070335,-10.297829492964144,6.823424432270443,-42.79582747269626,52.99113252858992,54.172912920102135,-156.05250393930515,34.000718283362986,52.09671210357455,-156.1430139737851,4.33398343366796,-18.03893116795087,89.11651644451018,-16.52035023870677,-18.82621468104354,87.98573124606648,4.661269361952384,1.1319935781271313,-1.036263197129148,0.8573260202283851,0.5406613240556681,2.933387203360933,0.793413694644622,-1.4311169669281765,0.0,0.0,3.5312697641035173,5.894744279495885,5.749781898428468,-0.9212722899418212,3.886942283945984
16.6666666666666,0_1_39_p0,-3.5447813344951378,-8.54652303886396,25.98162259219265,12.150982082086363,0.9484408771200492,47.7494757065993,-19.857464393575068,-1.1552486343666502,47.05257814307083,20.888552203217984,-1.1541876398386748,-31.117206695249216,-16.180432924816778,-5.944397812482983,-31.34028030872424,12.586125411966776,-15.544240206072708,-49.08226623252942,-1.2416103926013236,-14.919610504696482,-50.41266349368868,13.706323447819443,12.231383809060183,-43.68890096070335,-10.297829492964144,6.823424432270443,-42.79582747269626,52.99113252858992,54.172912920102135,-156.05250393930515,34.000718283362986,52.09671210357455,-156.1430139737851,4.33398343366796,-18.03893116795087,89.11651644451018,-16.52035023870677,-18.82621468104354,87.98573124606648,4.661269361952384,1.1319935781271313,-1.036263197129148,0.8573260202283851,0.5406613240556681,2.933387203360933,0.793413694644622,-1.4311169669281765,0.0,0.0,3.5312697641035173,5.894744279495885,5.749781898428468,-0.9212722899418212,3.886942283945984
33.3333333333333,0_1_39_p0,-3.5808597993512485,-8.622254222265852,25.96335864678464,12.18057362968311,0.8681105581153403,47.76607789113176,-19.837184498084056,-1.1825225449245664,47.05982481268619,20.89007397705859,-1.1536623149855814,-31.12625400493976,-16.21096764462957,-5.85315317040482,-31.34384235002303,12.574606404071892,-15.497481632565812,-49.11731359152363,-1.2516494211380405,-14.900051816052091,-50.45163805983783,13.761802541886269,12.216408031062135,-43.65925613755651,-10.26783001971111,6.899047440660702,-42.82398140058764,52.98086606138147,54.17454611555363,-156.04631187842645,34.025316173208566,52.1247900544941,-156.1627544064727,4.316567787235606,-18.006688507526945,89.11136802726406,-16.55858444724308,-18.82504591927241,87.98777547345345,4.722024093110535,1.6189655685269515,-1.2073376376150158,0.8626222240331198,0.8655717141802175,3.353235449775059,1.22414760015879,-1.644848492402564,2.533614789860829,2.220324375228574,3.727301250741214,6.083155265025062,5.95419634486464,-0.426892301641075,4.045934548757859
50.0,0_1_39_p0,-3.61693826420737,-8.697985405667751,25.945094701376647,12.210165177279857,0.7877802391106314,47.78268007566422,-19.81690460259305,-1.2097964554824756,47.06707148230152,20.891595750899185,-1.153136990132495,-31.135301314630308,-16.241502364442365,-5.761908528326657,-31.34740439132184,12.563087396177004,-15.450723059058916,-49.152360950517846,-1.2616884496747751,-14.880493127407703,-50.49061262598696,13.817281635953094,12.201432253064098,-43.62961131440967,-10.237830546458074,6.9746704490509615,-42.85213532847901,52.97059959417302,54.17617931100514,-156.04011981754775,34.049914063054146,52.15286800541365,-156.18249483916026,4.299152140803251,-17.974445847103034,89.10621961001796,-16.596818655779398,-18.823877157501308,87.98981970084046,4.782778824268687,2.105937558926772,-1.3784120781008835,0.8679184278378544,1.1904821043047669,3.773083696189185,1.654881505672958,-1.8585800178769512,2.5336147898603154,2.220324375227713,3.923332737378912,6.271566250554239,6.158610791300814,0.0674876866596709,4.204926813569735
66.6666666666666,0_1_39_p0,-3.6530167290634807,-8.773716589069654,25.926830755968645,12.239756724876592,0.7074499201059155,47.79928226019666,-19.79662470710204,-1.2370703660403848,47.074318151916856,20.893117524739797,-1.1526116652794087,-31.14434862432085,-16.272037084255157,-5.6706638862485015,-31.35096643262063,12.55156838828212,-15.403964485552027,-49.18740830951206,-1.2717274782114956,-14.860934438763316,-50.5295871921361,13.87276073001992,12.186456475066052,-43.59996649126283,-10.207831073205035,7.050293457441221,-42.88028925637039,52.96033312696456,54.17781250645665,-156.03392775666904,34.07451195289972,52.1809459563332,-156.20223527184783,4.281736494370897,-17.94220318667911,89.10107119277187,-16.63505286431571,-18.82270839573019,87.99186392822747,4.843533555426838,2.592909549326592,-1.5494865185867517,0.8732146316425892,1.5153924944293165,4.192931942603311,2.085615411187126,-2.0723115433513386,2.533614789859784,2.220324375228337,4.119364224016609,6.459977236083415,6.363025237736986,0.561867674960417,4.36391907838161
83.3333333333333,0_1_39_p0,-3.689095193919599,-8.849447772471557,25.90856681056065,12.269348272473335,0.6271196011012066,47.81588444472914,-19.77634481161103,-1.264344276598301,47.08156482153223,20.8946392985804,-1.1520863404263224,-31.153395934011392,-16.302571804067945,-5.579419244170346,-31.35452847391944,12.54004938038723,-15.357205912045131,-49.22245566850627,-1.2817665067482125,-14.841375750118932,-50.56856175828523,13.928239824086743,12.171480697068011,-43.57032166811594,-10.177831599952007,7.12591646583148,-42.90844318426176,52.95006665975611,54.17944570190816,-156.02773569579034,34.0991098427453,52.20902390725275,-156.22197570453545,4.264320847938542,-17.909960526255205,89.09592277552576,-16.673287072852027,-18.82153963395908,87.99390815561448,4.904288286584989,3.0798815397264123,-1.7205609590726192,0.8785108354473239,1.8403028845538656,4.612780189017437,2.516349316701294,-2.286043068825726,2.53361478986191,2.2203243752273414,4.315395710654306,6.648388221612592,6.567439684173158,1.056247663261163,4.522911343193485
99.9999999999999,0_1_39_p0,-3.725173658775709,-8.925178955873463,25.89030286515265,12.298939820070077,0.5467892820964977,47.8324866292616,-19.756064916120025,-1.2916181871562102,47.08881149114757,20.89616107242101,-1.1515610155732432,-31.162443243701944,-16.333106523880737,-5.488174602092194,-31.35809051521825,12.528530372492348,-15.310447338538244,-49.25750302750049,-1.29180553528494,-14.821817061474553,-50.60753632443438,13.983718918153563,12.156504919069974,-43.54067684496911,-10.147832126698976,7.2015394742217325,-42.93659711215311,52.93980019254766,54.18107889735965,-156.02154363491164,34.12370773259089,52.237101858172295,-156.24171613722305,4.246905201506188,-17.87771786583128,89.09077435827967,-16.71152128138834,-18.82037087218796,87.99595238300148,4.96504301774314,3.5668535301262327,-1.891635399558487,0.8838070392520585,2.165213274678415,5.032628435431563,2.947083222215462,-2.499774594300113,2.533614789861078,2.220324375228337,4.511427197292003,6.83679920714177,6.771854130609331,1.550627651561909,4.68190360800536
116.6666666666666,0_1_39_p0,-3.761252123631824,-9.000910139275359,25.872038919744647,12.32853136766682,0.4664589630917888,47.84908881379405,-19.73578502062901,-1.3188920977141263,47.09605816076291,20.89768284626161,-1.1510356907201498,-31.17149055339249,-16.363641243693525,-5.396929960014024,-31.36165255651704,12.517011364597463,-15.26368876503135,-49.2925503864947,-1.301844563821657,-14.802258372830153,-50.64651089058351,14.039198012220387,12.141529141071928,-43.511032021822274,-10.11783265344594,7.277162482611992,-42.96475104004453,52.92953372533922,54.18271209281117,-156.01535157403293,34.14830562243647,52.26517980909185,-156.26145656991065,4.229489555073812,-17.845475205407375,89.08562594103358,-16.749755489924663,-18.819202110416853,87.9979966103885,5.025797748901292,4.053825520526053,-2.062709840044355,0.8891032430567932,2.4901236648029648,5.452476681845688,3.37781712772963,-2.7135061197745007,2.533614789861113,2.220324375227825,4.7074586839297,7.025210192670945,6.976268577045504,2.0450076398626558,4.840895872817236
133.33333333333331,0_1_39_p0,-3.797330588487938,-9.07664132267726,25.85377497433664,12.358122915263571,0.3861286440870799,47.865690998326514,-19.715505125138,-1.3461660082720357,47.103304830378256,20.899204620102203,-1.1505103658670637,-31.18053786308304,-16.394175963506317,-5.305685317935872,-31.365214597815843,12.505492356702582,-15.216930191524453,-49.32759774548894,-1.3118835923583774,-14.782699684185769,-50.68548545673263,14.094677106287222,12.126553363073889,-43.48138719867541,-10.087833180192897,7.352785491002244,-42.992904967935885,52.919267258130766,54.18434528826267,-156.0091595131542,34.172903512282055,52.29325776001139,-156.28119700259822,4.21207390864145,-17.813232544983457,89.08047752378745,-16.78798969846098,-18.818033348645727,88.00004083777547,5.086552480059444,4.540797510925873,-2.233784280530222,0.894399446861528,2.815034054927513,5.872324928259814,3.8085510332437975,-2.927237645248888,2.5336147898602808,2.220324375228522,4.903490170567396,7.213621178200123,7.180683023481676,2.5393876281634014,4.999888137629111
150.0,0_1_39_p0,-3.816597286393176,-9.17201825423298,25.830650459100426,12.374353494912704,0.3637949267450224,47.87411108672092,-19.729285409403836,-1.3554530354035634,47.10566422595686,20.909783998164976,-1.1209158555422007,-31.18506940121459,-16.42012203512379,-5.226282533424332,-31.40156079789226,12.488161839814495,-15.145069714141972,-49.351711529506105,-1.313067972724582,-14.79179007959861,-50.75315857026728,14.146352933117626,12.124877811520868,-43.453488267898265,-10.061636974176288,7.441708725837529,-43.02280478819696,52.90900079092231,54.18597848371417,-156.0029674522755,34.21575697297145,52.374698619032046,-156.33180398712332,4.193137011260028,-17.834271791500107,89.09425416719954,-16.835351692419206,-18.84354604092517,88.01751834108123,5.344955565705561,5.857346528561948,-2.664131351218608,0.8996956506662626,3.393096226756505,6.356325569759767,4.867864981693662,-3.377348627181457,6.301456829788797,1.8888585887927567,5.099521657205093,7.4020321637293,7.385097469917849,2.8953445918580805,5.265459350736117
