RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,LHip_speed,RAnkle_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,LWrist_speed,LWrist_vert_vel,RElbow_speed,LHeel_speed,LKnee_speed,RHeel_speed,LSmallToe_speed,RKnee_speed,RSmallToe_speed,Nose_speed,Neck_speed,RHip_speed,RShoulder_speed,LBigToe_speed,Head_speed,RBigToe_speed,LShoulder_speed,LAnkle_speed,TrialID
26.901623107402862,33.90021093293076,-67.36911856626564,30.2501448315308,39.45366551154515,-106.35017886379785,35.01568148064608,45.51955443591946,-144.13591247262156,36.21396943081558,30.411788525802457,-149.86150976710343,29.069395434348994,32.95741959326217,-150.56081138264287,36.79217458983753,53.914080627127234,-153.32936078025458,49.000823934822606,32.84333279877073,-66.04584059535097,51.02494820849972,44.77950168692772,-107.6726275669849,51.80344431203467,52.66818657624779,-146.2129934205773,51.062163172812525,31.644736395168493,-148.88954403348302,57.820504966802424,39.71552508628825,-151.10654277781228,50.87910408478288,58.68983417643776,-154.48930952743947,33.949814021121256,36.24867876781156,-13.759014750140711,32.93790341094774,30.15941143317353,11.699915896690694,33.07086020733602,23.006351028384454,-2.8242742656456317,20.041396311647773,36.51908033553779,-21.094448779162935,16.05831390085238,31.922043797567785,-46.60819244281398,32.5934183350546,21.440051229269436,-59.154555604751444,50.197839465234026,36.256683492678896,-19.194262516571992,55.913954315627244,35.07063724570243,-44.98268943314378,42.914782864838024,20.553278479400845,-59.675144132831356,16.6666666666666,0.6173122042716341,1.8710016730568777,-0.2636354882349135,0.2025061595104174,2.108155851569639,5.8459290573558675,0.604103750492806,1.1309820004706754,8.204748305006964,1.444277176781011,8.833993114795367,5.123809060250479,1.8417284232561666,1.679481248189419,8.988764001611461,4.807305184344808,3.1768020930929244,-0.5645094539365161,1.5227381046189736,6.2970444961134495,2.845039869642286,0.9436567033977542,3.3240747583949806,0_2_97_p1
26.88553700993019,33.95414681556636,-67.38509548566851,30.245125447184957,39.42411294684431,-106.31366689519739,35.010557527790404,45.49315047941058,-144.10600072405737,36.18966981335664,30.472749923586797,-149.8860626101129,29.06521778850964,32.98970522861342,-150.56323648052523,36.76454946456029,53.769952358157155,-153.24332727719357,49.00643253785028,32.828454659548896,-66.03962569039538,50.99478366304603,44.79557019942416,-107.63237398300156,51.816726323505904,52.637691401218426,-146.16802409566202,51.09938718609507,31.644058994720464,-148.88603209772012,57.79439041947128,39.63009815769029,-151.08277915705816,50.87095651287065,58.57279573147293,-154.40980550050367,33.92086551577844,36.35231681578649,-13.770770518236352,32.885417990435045,30.291815265517908,11.712526598731657,33.09841917972649,23.16343304949989,-2.8345019919329912,20.030541345104538,36.51735441060535,-21.06078271505403,16.05428190356542,31.922372875089838,-46.588163466777914,32.59884838322472,21.43866129298925,-59.15404977328297,50.19701145106581,36.26710468310147,-19.18222875714114,55.90602001449483,35.06364307886324,-44.93063112686427,42.92190688357411,20.684800346585142,-59.65927821599135,33.3333333333333,0.7251769765954458,1.908905478839981,-0.07952534639339057,0.15103025186057886,2.2651792217977578,5.979529619229255,0.7077448582157047,1.1183739557281542,7.999166273604868,1.6728319569403118,8.84456088438553,4.995057141152018,1.9921494669584552,1.6596128178030873,8.686022298876455,4.958234592202412,3.190843004700635,0.09521891938954008,1.6595362027651799,6.566089279253999,3.0334132674969445,0.9096451331743415,3.2424741125449046,0_2_97_p1
26.869450912457516,34.00808269820196,-67.40107240507137,30.24010606283911,39.39456038214347,-106.27715492659695,35.00543357493473,45.466746522901694,-144.07608897549318,36.1653701958977,30.533711321371126,-149.91061545312238,29.061040142670286,33.02199086396465,-150.5656615784076,36.73692433928306,53.62582408918708,-153.1572937741326,49.012041140877955,32.81357652032706,-66.03341078543978,50.96461911759235,44.811638711920594,-107.59212039901824,51.83000833497713,52.60719622618906,-146.1230547707468,51.136611199377604,31.64338159427243,-148.88252016195722,57.76827587214013,39.54467122909233,-151.05901553630403,50.86280894095842,58.4557572865081,-154.33030147356789,33.89191701043562,36.455954863761406,-13.782526286331995,32.832932569922356,30.424219097862277,11.72513730077262,33.12597815211697,23.320515070615325,-2.8447297182203504,20.019686378561303,36.51562848567292,-21.02711665094513,16.05024990627846,31.92270195261189,-46.568134490741855,32.604278431394846,21.437271356709065,-59.15354394181449,50.19618343689758,36.277525873524034,-19.17019499771029,55.89808571336241,35.056648912024045,-44.87857282058475,42.929030902310195,20.816322213769435,-59.643412299151336,50.0,0.8330417489192574,1.9468092846230847,0.10458479544813237,0.09955434421074034,2.4222025920258763,6.113130181102643,0.8113859659386033,1.105765910985633,7.793584242202772,1.901386737099613,8.855128653975694,4.8663052220535565,2.142570510660744,1.6397443874167557,8.383280596141448,5.109164000060015,3.2048839163083462,0.7549472927155962,1.7963343009113861,6.835134062394549,3.2217866653516025,0.8756335629509288,3.1608734666948286,0_2_97_p1
26.853364814984843,34.06201858083755,-67.41704932447425,30.235086678493268,39.36500781744263,-106.24064295799649,35.000309622079044,45.440342566392815,-144.04617722692896,36.14107057843876,30.594672719155465,-149.93516829613182,29.05686249683093,33.0542764993159,-150.56808667629,36.709299214005824,53.481695820217,-153.0712602710716,49.01764974390563,32.798698381105226,-66.02719588048419,50.934454572138655,44.82770722441703,-107.5518668150349,51.843290346448356,52.57670105115969,-146.0780854458315,51.173835212660144,31.6427041938244,-148.87900822619432,57.74216132480898,39.45924430049437,-151.0352519155499,50.8546613690462,58.33871884154327,-154.25079744663208,33.8629685050928,36.559592911736324,-13.794282054427637,32.78044714940967,30.55662293020665,11.737748002813582,33.153537124507444,23.47759709173076,-2.85495744450771,20.008831412018072,36.51390256074048,-20.993450586836225,16.046217908991505,31.92303103013395,-46.548105514705796,32.609708479564965,21.435881420428878,-59.15303811034601,50.19535542272936,36.28794706394661,-19.158161238279437,55.89015141223,35.04965474518485,-44.82651451430524,42.936154921046274,20.947844080953733,-59.62754638231132,66.6666666666666,0.940906521243069,1.984713090406188,0.2886949372896553,0.04807843656090183,2.5792259622539953,6.24673074297603,0.9150270736615022,1.093157866243112,7.588002210800676,2.129941517258914,8.865696423565856,4.737553302955096,2.2929915543630326,1.619875957030424,8.080538893406443,5.260093407917617,3.218924827916057,1.4146756660416524,1.9331323990575924,7.104178845535099,3.410160063206261,0.8416219927275161,3.079272820844752,0_2_97_p1
26.837278717512163,34.115954463473145,-67.43302624387711,30.23006729414742,39.335455252741795,-106.20413098939603,34.99518566922337,45.413938609883935,-144.01626547836477,36.11677096097982,30.6556341169398,-149.9597211391413,29.05268485099158,33.08656213466714,-150.57051177417236,36.68167408872859,53.33756755124692,-152.98522676801062,49.023258346933304,32.78382024188339,-66.0209809755286,50.90429002668496,44.843775736913464,-107.51161323105156,51.856572357919596,52.54620587613032,-146.03311612091628,51.21105922594269,31.642026793376367,-148.8754962904314,57.716046777477835,39.37381737189641,-151.01148829479578,50.84651379713397,58.22168039657845,-154.1712934196963,33.834019999749984,36.66323095971125,-13.80603782252328,32.72796172889697,30.68902676255102,11.750358704854543,33.181096096897924,23.6346791128462,-2.8651851707950695,19.997976445474837,36.51217663580805,-20.959784522727322,16.042185911704546,31.923360107656002,-46.52807653866973,32.615138527735084,21.43449148414869,-59.15253227887754,50.19452740856114,36.29836825436918,-19.146127478848584,55.882217111097575,35.04266057834566,-44.774456208025725,42.94327893978237,21.079365948138026,-59.611680465471316,83.3333333333333,1.0487712935668805,2.0226168961892914,0.47280507913117825,-0.0033974710889367044,2.736249332482114,6.380331304849418,1.0186681813844007,1.0805498215005909,7.38242017939858,2.358496297418215,8.87626419315602,4.608801383856635,2.443412598065321,1.6000075266440925,7.777797190671437,5.411022815775221,3.2329657395237676,2.0744040393677086,2.0699304972037984,7.373223628675648,3.598533461060919,0.8076104225041034,2.997672174994676,0_2_97_p1
26.82119262003949,34.169890346108744,-67.44900316327997,30.225047909801578,39.30590268804096,-106.16761902079557,34.990061716367684,45.38753465337505,-143.98635372980058,36.092471343520884,30.716595514724133,-149.98427398215074,29.048507205152223,33.118847770018384,-150.57293687205473,36.65404896345135,53.19343928227684,-152.89919326494962,49.02886694996098,32.768942102661555,-66.014766070573,50.87412548123127,44.8598442494099,-107.47135964706824,51.86985436939082,52.51571070110095,-145.98814679600102,51.24828323922522,31.641349392928337,-148.8719843546685,57.68993223014669,39.28839044329845,-150.98772467404166,50.83836622522174,58.10464195161361,-154.0917893927605,33.805071494407166,36.76686900768617,-13.81779359061892,32.67547630838428,30.821430594895393,11.762969406895508,33.2086550692884,23.791761133961632,-2.875412897082429,19.987121478931606,36.51045071087562,-20.926118458618415,16.038153914417585,31.923689185178056,-46.50804756263367,32.6205685759052,21.433101547868503,-59.15202644740906,50.19369939439291,36.30878944479174,-19.134093719417734,55.87428280996516,35.03566641150647,-44.722397901746206,42.950402958518445,21.210887815322323,-59.595814548631296,99.9999999999999,1.1566360658906922,2.0605207019723952,0.6569152209727012,-0.054873378738775236,2.8932727027102327,6.513931866722806,1.1223092891072994,1.0679417767580697,7.1768381479964845,2.5870510775775157,8.886831962746182,4.480049464758174,2.5938336417676098,1.5801390962577608,7.475055487936431,5.561952223632824,3.247006651131479,2.7341324126937647,2.206728595350005,7.6422684118161985,3.7869068589155774,0.7735988522806907,2.9160715291446,0_2_97_p1
26.805106522566817,34.22382622874434,-67.46498008268284,30.22002852545573,39.27635012334012,-106.13110705219513,34.98493776351201,45.36113069686617,-143.9564419812364,36.06817172606195,30.77755691250847,-150.0088268251602,29.04432955931287,33.15113340536963,-150.5753619699371,36.62642383817412,53.049311013306756,-152.8131597618886,49.034475552988646,32.75406396343972,-66.00855116561742,50.84396093577759,44.875912761906335,-107.4311060630849,51.88313638086205,52.485215526071585,-145.94317747108573,51.28550725250777,31.6406719924803,-148.8684724189056,57.66381768281554,39.20296351470048,-150.96396105328753,50.83021865330952,57.98760350664879,-154.0122853658247,33.77612298906435,36.870507055661086,-13.829549358714562,32.62299088787159,30.953834427239762,11.77558010893647,33.23621404167888,23.94884315507707,-2.8856406233697887,19.97626651238837,36.50872478594319,-20.89245239450951,16.034121917130626,31.924018262700105,-46.488018586597605,32.62599862407532,21.43171161158832,-59.151520615940576,50.19287138022469,36.31921063521432,-19.12205995998688,55.86634850883274,35.02867224466728,-44.67033959546669,42.95752697725453,21.342409682506617,-59.57994863179129,116.6666666666666,1.2645008382145038,2.0984245077554986,0.8410253628142241,-0.10634928638861374,3.0502960729383517,6.647532428596193,1.2259503968301984,1.0553337320155485,6.971256116594388,2.815605857736817,8.897399732336346,4.351297545659713,2.7442546854698984,1.5602706658714292,7.172313785201425,5.712881631490427,3.2610475627391895,3.393860786019821,2.3435266934962113,7.9113131949567475,3.975280256770236,0.739587282057278,2.8344708832945242,0_2_97_p1
26.789020425094144,34.27776211137994,-67.48095700208572,30.215009141109896,39.24679755863929,-106.09459508359467,34.97981381065633,45.33472674035729,-143.92653023267218,36.043872108603,30.8385183102928,-150.03337966816966,29.040151913473515,33.183419040720864,-150.57778706781943,36.598798712896865,52.9051827443367,-152.7271262588276,49.04008415601633,32.739185824217884,-66.0023362606618,50.813796390323894,44.89198127440277,-107.39085247910157,51.896418392333274,52.45472035104222,-145.8982081461705,51.32273126579031,31.63999459203226,-148.86496048314274,57.63770313548439,39.11753658610252,-150.9401974325334,50.82207108139729,57.870565061683955,-153.93278133888887,33.74717448372153,36.974145103636026,-13.841305126810202,32.57050546735889,31.086238259584132,11.788190810977433,33.26377301406935,24.10592517619251,-2.8958683496571482,19.965411545845136,36.50699886101076,-20.85878633040061,16.030089919843675,31.92434734022216,-46.46798961056155,32.63142867224544,21.430321675308132,-59.15101478447209,50.19204336605645,36.32963182563687,-19.110026200556028,55.85841420770032,35.02167807782809,-44.61828128918719,42.964650995990624,21.473931549690906,-59.56408271495127,133.33333333333331,1.3723656105383157,2.136328313538602,1.0251355046557467,-0.15782519403845227,3.2073194431664698,6.7811329904695805,1.329591504553097,1.0427256872730273,6.765674085192292,3.044160637896118,8.907967501926509,4.222545626561252,2.894675729172187,1.5404022354850977,6.869572082466419,5.863811039348032,3.2750884743469,4.0535891593458775,2.480324791642417,8.180357978097298,4.163653654624895,0.7055757118338654,2.752870237444448,0_2_97_p1
26.772934327621474,34.331697994015535,-67.49693392148858,30.20998975676405,39.21724499393844,-106.0580831149942,34.974689857800655,45.30832278384841,-143.896618484108,36.01658690586733,30.887298045829432,-150.03430200907383,29.028984376339018,33.21705043442162,-150.58722812334375,36.607896017076136,52.82287843982171,-152.6577938619028,49.05129904475373,32.7170488662322,-66.01029086974805,50.7836318448702,44.908049786899205,-107.35059889511824,51.90970040380451,52.424225176012854,-145.85323882125522,51.33282865052657,31.69955838976939,-148.90395436800077,57.61680521896484,39.04223472348008,-150.92860403362855,50.81392350948506,57.75352661671913,-153.8532773119531,33.72291948445017,37.05317111659978,-13.85056842962315,32.50832043605254,31.242689895286148,11.796761942921034,33.27322115829659,24.254134155418626,-2.898181561448152,19.93493941737444,36.52230439002384,-20.83719693221779,16.025986978071845,31.924846648826673,-46.44378414272078,32.64993114054894,21.419642691645535,-59.146786483492384,50.19065891149748,36.34491297882134,-19.08688162274422,55.84732005014169,35.01707035219837,-44.56646585068564,42.96395355500364,21.547946699946205,-59.541867237942725,150.0,1.3856579065841,2.1742321193217053,1.2485128992742909,-0.2147196362194569,3.448048611852482,7.408661767575858,1.3092723384216391,1.0825798685525883,6.560092053790196,3.2727154180554185,8.994626097843598,4.257049661391947,3.0450967728744756,1.627278133488752,7.030050327454038,6.410508326924618,3.2891293859546114,4.805075987030464,2.582933293595768,8.877233095251386,4.663496261828896,0.8487047812271186,2.671269591594372,0_2_97_p1
26.7568482301488,34.385633876651134,-67.51291084089145,30.204970372418206,39.18769242923761,-106.02157114639374,34.96956590494498,45.281918827339524,-143.86670673554377,35.993313398760826,30.946906572449496,-150.0621347543584,29.03566026922279,33.228516663152355,-150.59255393113082,36.60074626509086,52.64366951251907,-152.56759088763445,49.05045156495398,32.72661028642839,-66.00976083034531,50.75346729941652,44.924118299395644,-107.31034531113491,51.92298241527573,52.39373000098348,-145.80826949633996,51.35456203732873,31.722248952672565,-148.9017288680573,57.599115267858046,38.97622466565374,-150.91948473524528,50.80577593757284,57.636488171754294,-153.77377328501728,33.69167078181407,37.13686923076725,-13.86063433871311,32.44985715131591,31.370169601304315,11.801249812081323,33.28804630973766,24.36305610269326,-2.889013997230908,19.92590751363159,36.55533980241925,-20.814024158058626,16.021860768565425,31.924978456718883,-46.41977529399311,32.64185203105607,21.425954868768812,-59.14933757290859,50.189714572837296,36.3547842908148,-19.078250967320727,55.83113394266025,35.01732384283478,-44.515575604946235,42.9643338590373,21.626980173796042,-59.503609874088056,166.6666666666666,1.3747603118884433,2.2121359251048087,1.5392174441753526,-0.29716840005582495,3.455713355528662,7.449040376710718,1.218532531651906,1.0537898148106586,6.3545100223881,3.50127019821472,8.398221420505092,3.903901067614259,3.195517816576764,1.654217611320993,6.567700611286121,6.600004752260611,3.303170297562322,5.425663478755047,2.6842535199838267,9.013595385431888,4.916699288400394,1.0917580971526957,2.589668945744296,0_2_97_p1
