time,pelvis_tilt_moment,pelvis_list_moment,pelvis_rotation_moment,pelvis_tx_force,pelvis_ty_force,pelvis_tz_force,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_r_moment,knee_angle_r_beta_force,knee_angle_l_moment,knee_angle_l_beta_force,L5_S1_Flex_Ext_moment,L5_S1_Lat_Bending_moment,L5_S1_axial_rotation_moment,Abs_r3_moment,Abs_r2_moment,Abs_r1_moment,Abs_t1_force,Abs_t2_force,ankle_angle_r_moment,ankle_angle_l_moment,L4_L5_Flex_Ext_moment,L4_L5_Lat_Bending_moment,L4_L5_axial_rotation_moment,subtalar_angle_r_moment,subtalar_angle_l_moment,L3_L4_Flex_Ext_moment,L3_L4_Lat_Bending_moment,L3_L4_axial_rotation_moment,mtp_angle_r_moment,mtp_angle_l_moment,L2_L3_Flex_Ext_moment,L2_L3_Lat_Bending_moment,L2_L3_axial_rotation_moment,L1_L2_Flex_Ext_moment,L1_L2_Lat_Bending_moment,L1_L2_axial_rotation_moment,L1_T12_Flex_Ext_moment,L1_T12_Lat_Bending_moment,L1_T12_axial_rotation_moment,neck_flexion_moment,neck_bending_moment,neck_rotation_moment,arm_flex_r_moment,arm_add_r_moment,arm_rot_r_moment,arm_flex_l_moment,arm_add_l_moment,arm_rot_l_moment,elbow_flex_r_moment,elbow_flex_l_moment,pro_sup_r_moment,pro_sup_l_moment,wrist_flex_r_moment,wrist_dev_r_moment,wrist_flex_l_moment,wrist_dev_l_moment,TrialID,lowerbody_torque_sum,leg_torque_sum,head_torque_sum,arm_torque_sum,pelvis_torque_sum,spine_torque_sum,lowerbody_torque_sum_change,leg_torque_sum_change,head_torque_sum_change,arm_torque_sum_change,pelvis_torque_sum_change,spine_torque_sum_change
0.0,5.050057230601318,36.528282793088216,4.0585066763333435,4.986192834865964,621.267369281118,-1.4148282355163406,-43.79419119532353,-0.6721338547810436,-0.24037971571567995,-44.73664218386927,-1.3507191512026189,1.1799704822679749,9.430016551379081,0.024069731483660126,8.653775115107841,0.011250459091503271,42.80652720378429,-7.133945468065354,-0.4183176640294101,0.0005871840294117648,-7.224103921568596e-05,5.9972941176470426e-05,-0.0073436449901960865,-0.0007270839313725511,0.3048569567026144,0.19035070983660127,35.11817403713071,-6.046629906499993,-0.34722097498692656,-0.17425568641176442,-0.1089027529477125,26.148360074111086,-4.908049339620907,0.15604389819934636,-0.019740739751634002,-0.018746655199346398,17.867956846330046,-3.9257295120620816,0.6517009221568613,10.676029278601293,-3.110980882712413,0.9855460669477107,3.197155069895412,-2.3171425077777705,1.2408710653496713,-17.456081098627443,1.2008705636208998,-0.13591337023529432,-6.715882027101306,0.4011516566535927,1.8839718715130715,-6.525195362849675,-0.40215660056209274,1.6898026460784306,-0.5402353499411768,-0.9278549542189541,0.2439515860882354,0.027933861058823516,0.1296972220065358,0.19496434555882364,-0.1236410914607843,0.191139415611111,0_1_25_p0,72.79639176165972,12.805640628753208,17.49786643784431,9.78408897604327,37.09838269097476,65.86458212222044,0.22433613362650673,-0.03011622553453155,0.4241229356506866,0.008171674039954273,0.695632692827391,1.4037581262107588
16.66544,6.392297394564899,38.1201175617647,5.377248954883758,-1.812592609657818,633.7567061269373,-1.9872510412586377,-44.19176776582775,-0.45450355155275435,0.07268440272969567,-44.2793043201368,-1.6502173067768457,1.186916312387022,9.434671335083566,0.023727195972455654,8.618103662880952,0.011322399840802992,41.10860809767086,-6.332372221181606,-0.18555127644537772,0.0005928894495798321,-4.504301400560208e-05,3.862327731092434e-05,-0.007618509843137261,-0.0009050673767507015,0.3131834658482726,0.19867715709850606,33.516688507102714,-5.292970588768905,-0.1340703619267034,-0.14932603655882346,-0.11470335142110182,24.646506728368802,-4.232790002618111,0.28453290726797364,-0.021097112384687224,-0.01838314973015873,16.47983717060177,-3.3440485339038237,0.6882676719677862,9.434798061661528,-2.621444977845471,0.9490426589925298,2.1203413173884176,-1.947314366657327,1.1456504914070957,-16.44289401398459,0.6837384737609631,-0.13907995347058832,-6.542719541569095,0.29742619453874775,1.8287764721573299,-6.559873828024746,-0.3985477801349214,1.6929528337885154,-0.6130637706344539,-0.9164766809556492,0.25397419148739503,0.027804862802521,0.11771601808496727,0.2050166578067228,-0.12311360114565828,0.1966314425788982,0_1_25_p0,73.7619997597898,12.785059466629974,16.45769136571374,9.679240748315856,39.02460294770622,62.42219624456872,0.701525263493997,0.02836544288235165,0.6804860231492211,0.043232947547190405,1.160234573458445,1.7061070184754323
33.332100000000004,7.336133288245136,39.64701146009534,6.329016546221828,-7.392130039316276,641.9955715754489,-2.7483481327222234,-44.68012774213351,-0.24260428045331583,0.2629495569766235,-43.968412642957865,-1.8488656560620194,1.1798601340391444,9.485909004570747,0.02369819344390578,8.584501728200928,0.011363837819686853,39.824531254697376,-5.580379950141962,-0.0073551232424050594,0.000596550781189399,-2.4070535014005556e-05,2.2138154492566313e-05,-0.0078057731511527745,-0.0010288057429433317,0.31925630922685483,0.20601511629749336,32.324254596708954,-4.639981841949258,0.044730448088378894,-0.13079475796800266,-0.11933701927285788,23.552242910061338,-3.693454266615098,0.40754063426592657,-0.02216873539158229,-0.018262144488292758,15.492037732789344,-2.910566010143862,0.7449726495178834,8.57437086804378,-2.2755786790634227,0.9524216772838472,1.4015595416261961,-1.697292309468147,1.1044007890083682,-15.41732788931103,0.5014864578403693,-0.13487425726179703,-6.399008690937768,0.23510681856859109,1.7945087751442945,-6.635657906248191,-0.3658812006946065,1.7179325043977596,-0.6668992410610861,-0.9098804823055738,0.2600994044366516,0.027724555126373625,0.10861909971823602,0.21242987458274087,-0.12330916066408106,0.20335151231925594,0_1_25_p0,74.83471332632627,12.800463076642428,15.426071404579876,9.632990458129054,40.81373322525372,59.88938450193324,0.9655821297818326,0.057848474345103124,0.8054665195937084,0.06370594338463903,1.3948069081866552,1.772333681332778
49.998760000000004,7.92919084370337,41.06355653577247,6.954784776984053,-11.805820994367078,646.6122910682479,-3.6907390668163487,-45.220719843279284,-0.03789030973813301,0.3486654643139421,-43.787434838495116,-1.9606446594817197,1.162264546393522,9.571460190162396,0.023922038923148765,8.553459261026289,0.011383794109100055,38.91260447067077,-4.881618434845872,0.12091846846412319,0.0005984366328377507,-8.682410687351893e-06,1.0057685843568321e-05,-0.007917364363714721,-0.0011058662169790995,0.3232842368773252,0.21226539692702723,31.496564413746057,-4.0794445441066625,0.18960289340925046,-0.11788485484744682,-0.12298950271464483,22.817428325216845,-3.2726616291181525,0.5208789833887808,-0.022978761348990892,-0.018332415615025504,14.853470391819373,-2.603391478118798,0.81403745060655,8.042634283768663,-2.050731769444449,0.985257041879481,0.9878006604958762,-1.5472505741312963,1.105028122887023,-14.424650102351864,0.5866826658654031,-0.12515288221978016,-6.284851930492642,0.2076984532240178,1.7781173879199181,-6.7418031767558055,-0.3113569601659846,1.759548323679165,-0.7038305132572722,-0.9076764778074414,0.26304363946089204,0.02771001667291532,0.10203673325375284,0.21763894948416299,-0.12410228160353377,0.21083342186712642,0_1_25_p0,75.92777961072326,12.843407182489633,14.43711849260906,9.636177224989968,42.39642407204434,58.14534000918094,1.0681207224264853,0.06698586572104695,0.8375050477409716,0.0734624147975855,1.4571621660796548,1.6718059503242013
66.66542,8.219095993000934,42.32434483648838,7.295528973806935,-15.107067015067894,648.2351900469292,-4.807043400450264,-45.77499278830352,0.1581840923373894,0.34808184203048975,-43.719838592911195,-1.9995347774595258,1.1375921486193352,9.679055522180281,0.024338047435322873,8.52546621131556,0.011391289789987795,38.33113554139799,-4.239737455192781,0.20391717155882244,0.0005988156131221721,1.76255052790339e-06,1.9219844861022837e-06,-0.0079652129302952,-0.001143815985886662,0.3254759988386482,0.21732880848057173,30.98931006601066,-3.6031395733067275,0.3009684123868413,-0.10981933140530077,-0.12584654795812683,22.39392267986348,-2.95303158763356,0.6203598588321121,-0.02355034283358473,-0.018542739251633994,14.51304700661845,-2.400634475165233,0.8876836710331824,7.787474894856793,-1.9242540320667294,1.0371226728372491,0.8260555918845873,-1.477363398567841,1.1354386577765947,-13.510128030852188,0.8718952478423496,-0.11177242895539748,-6.200351715519037,0.20870602298592278,1.7765509179301533,-6.867565218783387,-0.2421751564738922,1.8126069574057326,-0.7259463392592114,-0.9094747869999645,0.26352331108500326,0.027778326084680026,0.09759918503892848,0.22107883610827417,-0.12536747555149758,0.21861096825745183,0_1_25_p0,76.96974170117721,12.905376941326852,13.538694686309412,9.679770939721802,43.72789095975018,57.07936013209793,1.0552256842135206,0.06327183824899635,0.8098397614325096,0.07590432300472741,1.3988359148313163,1.4652498129222622
83.33208,8.253474668199168,43.38396840993537,7.392224463326974,-17.349269641676383,647.492593953088,-6.089880690533221,-46.3043952962447,0.34416465751784653,0.27944840741510535,-43.74909159236875,-1.9795164704190173,1.109305539885765,9.796425630946173,0.024885534005566357,8.50101252902726,0.011395345943295271,38.038432262685966,-3.658386791082136,0.24628865892630797,0.0005979563306399484,7.905540185304785e-06,-2.7288364576598213e-06,-0.007961248300366305,-0.0011502222366946775,0.3260403451497881,0.22110616045159093,30.75818366129939,-3.2028478076150666,0.3792484433720816,-0.10582119184970931,-0.12809390121496803,22.233585680029393,-2.7171836396676046,0.7017951647914958,-0.023906632422035494,-0.018841891539395254,14.41967943611317,-2.2804045386197687,0.9581329065971772,7.756779287328781,-1.8734952500084445,1.0975924902149696,0.8633152536794593,-1.4678050206988473,1.1835385584106175,-12.7190290525571,1.2896923537774927,-0.09658949807950866,-6.145610501302275,0.23163445233520097,1.786757972620953,-7.0021996115667315,-0.165535887543166,1.8719150713504644,-0.7353354711031028,-0.9148855294218564,0.262254833833872,0.027946562004201682,0.09493672142117368,0.22318448805235952,-0.12697925409545363,0.22621794852517432,0_1_25_p0,77.89967371869292,12.977671808701498,12.784613249462142,9.754505090150959,44.77648424797424,56.58861111327364,0.9674523107775942,0.05304183753925379,0.7505063455944978,0.07396383719817459,1.265086820761753,1.204749408530674
99.99874,8.079952801359406,44.19701930380577,7.285846572180671,-18.585830414450214,645.0128282283191,-7.531870493974468,-46.77037608614127,0.5185971175478334,0.16101487775662726,-43.85866152303042,-1.9145701987837742,1.0808673193619913,9.911301146781842,0.025503813659017483,8.480588164119913,0.011404983649967684,37.99280243034165,-3.1412162224133855,0.2526806034511951,0.0005961273939883647,1.0387749838396812e-05,-4.354663865546072e-06,-0.007917399923400134,-0.0011326521564318035,0.32518602584970907,0.22349826233354883,30.758877307408888,-2.87035012509729,0.4248644247159013,-0.10511344038881723,-0.12991730869683257,22.288277031742748,-2.547737282726571,0.7609968054625079,-0.02407078269101488,-0.019178648619586302,14.522279539230135,-2.2208112058190066,1.0176067530979314,7.898434047205242,-1.8758052063477741,1.1562404140704607,1.0465705637676224,-1.498749678445381,1.2372339895226263,-12.096620545211701,1.7726421336771183,-0.08146069020297345,-6.120730743127671,0.26998866575274744,1.8056871594382697,-7.134961934341637,-0.08863925129864253,1.9322793312863618,-0.7340866608251457,-0.9235188246118298,0.25995462223238525,0.02823180307401422,0.09367960874789924,0.22439085891370406,-0.12881212882288307,0.2331881597052361,0_1_25_p0,78.66336316664002,13.051355898860978,12.226083779893443,9.850696780284693,45.51643343767756,56.57496518350788,0.8398265506024559,0.04147253357361097,0.6823380162377866,0.07010333454344905,1.0948966488173164,0.9337470284843041
116.6654,7.74615632454303,44.7180895657921,7.017370627004565,-18.87015087364717,641.4242183142208,-9.125632367683309,-47.134383877031944,0.6800272041719495,0.011030970343891538,-44.03201607105907,-1.8186764229773857,1.0557400862172004,10.011412700009105,0.026132201420814627,8.464683066552084,0.01142922399095029,38.15255384017216,-2.691875529085987,0.227740678018101,0.0005935974117647092,9.850371040724054e-06,-3.4153846153846492e-06,-0.007845597248868822,-0.001098672932126703,0.32312179097737737,0.22440592361991077,30.947083112135914,-2.597427403819019,0.4382377947692334,-0.1069190812307698,-0.13150251661538534,22.5098564410318,-2.4273120143167555,0.7937766850407286,-0.024065946217194704,-0.019501786633484272,14.76975917489601,-2.1999640140995593,1.0583268063348477,8.160325760506833,-1.9085336841629064,1.2026403644615453,1.3228124400362062,-1.5503716097285154,1.284431115846161,-11.688169886561148,2.2533127375475246,-0.06824260593665193,-6.125814896280577,0.31727358771945874,1.8302870858280644,-7.255107766343933,-0.01868534566515837,1.9885064029864363,-0.7242886604615426,-0.9349847921086025,0.25733909080543127,0.02865112793665174,0.09345811336651635,0.22513290228959404,-0.13074061132126769,0.23905539883258053,0_1_25_p0,79.21052502809512,13.117268541096685,11.903587301463949,9.958253451352515,45.923348775271265,56.941902967953126,0.7018450050209487,0.03258182070534853,0.6229655204579031,0.06631540017948505,0.9209702625705991,0.6870431160491737
133.33206,7.404064723330359,44.68897631001835,6.745256902660672,-18.716932297493322,638.9839922880487,-11.46486133739373,-47.21287504471519,0.8758549432669733,-0.12694013386425412,-44.22066353047989,-1.752679871149331,1.0436919144615442,10.038997838760237,0.026630491366515983,8.436094143067919,0.011511565701357529,38.425981352380305,-2.232776515954763,0.1822791957828066,0.0005910452217194603,8.998135746606399e-06,-2.0002171945701614e-06,-0.007787118027149364,-0.0010776045248868838,0.3193316814841647,0.22245854509502386,31.21738125406352,-2.2953234401900575,0.4225407520090524,-0.10780919969230829,-0.13414521834389215,22.772276110543114,-2.263128448217207,0.789992300343896,-0.023980745203620042,-0.019622081339366625,15.017788731384698,-2.1296228888506903,1.0572233481448023,8.386668336081495,-1.8940663163801013,1.2032446023981969,1.5246321743710491,-1.563853777628968,1.283202144814487,-11.659191150986485,2.535730373266983,-0.0625941141447967,-6.164112289963834,0.34635067298642724,1.8530143112307793,-7.343387125683298,0.030271043095022945,2.0310825275113236,-0.7164087166696873,-0.9499379607782859,0.25799252985520504,0.029536113239819167,0.09309763994570186,0.22794455822624557,-0.1325930176742089,0.24297801972850813,0_1_25_p0,79.28991321116209,13.119841473415969,11.931914550661006,10.060902018285455,45.79763387717249,57.43556505533083,0.577474928215007,0.02922881765923688,0.5848171364350507,0.06412282721862911,0.769735624220431,0.49079626642245766
149.99872,6.882419523067912,43.91616989417219,6.290252927330352,-17.056192894832677,635.8324997602659,-14.135338428651664,-46.99010273176497,1.0634951596289652,-0.27291640895927766,-44.40643519088712,-1.6829069536199188,1.044304700190051,10.004050319239875,0.026999789837104222,8.4021269738281,0.01162713895022631,38.98818825115859,-1.9066888089773855,0.09666764203619974,0.0005878746968325825,4.290208144796415e-06,2.7724977375565657e-06,-0.007707011348416333,-0.0010451542986425397,0.313227436950228,0.21742599152036318,31.738563660108774,-2.083515955276029,0.3564556432941198,-0.11087746552941236,-0.13639831228959354,23.23968197981008,-2.1490335020090616,0.7368807450497781,-0.023632915981900583,-0.019589182995475223,15.424243019493298,-2.080585392823541,1.0129007528054357,8.724468729257968,-1.8843740784163003,1.166336780823536,1.7865413316289693,-1.57154305715838,1.2505920782353013,-12.082257420760248,2.6631589253846313,-0.06460839619909535,-6.256258342805465,0.3789734363619931,1.8815520437647162,-7.390098177936693,0.05546275121267016,2.057050706778292,-0.6974591614298681,-0.9675873558914081,0.2598670561900467,0.030627453013574828,0.09418397911312269,0.2307504022262456,-0.13430228592760257,0.2442011912669697,0_1_25_p0,78.74448839824657,13.071076630301649,12.372450609650109,10.163839993533136,44.89504380836587,58.41478755696455,0.4851542272156576,0.03311386753153486,0.5751186734341069,0.0645786167466398,0.6613437945918859,0.36252322673248494
