time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l,pelvis_tilt_speed,pelvis_list_speed,pelvis_rotation_speed,pelvis_tx_speed,pelvis_ty_speed,pelvis_tz_speed,hip_flexion_r_speed,hip_adduction_r_speed,hip_rotation_r_speed,knee_angle_r_speed,knee_angle_r_beta_speed,ankle_angle_r_speed,hip_flexion_l_speed,hip_adduction_l_speed,hip_rotation_l_speed,knee_angle_l_speed,knee_angle_l_beta_speed,ankle_angle_l_speed,neck_flexion_speed,neck_bending_speed,neck_rotation_speed,arm_flex_r_speed,arm_add_r_speed,arm_rot_r_speed,elbow_flex_r_speed,pro_sup_r_speed,wrist_flex_r_speed,wrist_dev_r_speed,arm_flex_l_speed,arm_add_l_speed,arm_rot_l_speed,elbow_flex_l_speed,pro_sup_l_speed,wrist_flex_l_speed,wrist_dev_l_speed,pelvis_tilt_acc,pelvis_list_acc,pelvis_rotation_acc,pelvis_tx_acc,pelvis_ty_acc,pelvis_tz_acc,hip_flexion_r_acc,hip_adduction_r_acc,hip_rotation_r_acc,knee_angle_r_acc,knee_angle_r_beta_acc,ankle_angle_r_acc,hip_flexion_l_acc,hip_adduction_l_acc,hip_rotation_l_acc,knee_angle_l_acc,knee_angle_l_beta_acc,ankle_angle_l_acc,neck_flexion_acc,neck_bending_acc,neck_rotation_acc,arm_flex_r_acc,arm_add_r_acc,arm_rot_r_acc,elbow_flex_r_acc,pro_sup_r_acc,wrist_flex_r_acc,wrist_dev_r_acc,arm_flex_l_acc,arm_add_l_acc,arm_rot_l_acc,elbow_flex_l_acc,pro_sup_l_acc,wrist_flex_l_acc,wrist_dev_l_acc,TrialID,lowerbody_angSpeed_sum,leg_angSpeed_sum,head_angSpeed_sum,arm_angSpeed_sum,lowerbody_angAcc_sum,leg_angAcc_sum,head_angAcc_sum,arm_angAcc_sum
0.0,0.14973254361250174,1.6757717641395546,-1.5440129397378408,0.00706131988038543,0.005801195746013438,-0.009952184555932223,0.08570479650535404,0.0364980130805838,-0.431698604130433,0.24015963654905928,0.004191576422452492,0.8862449927447393,0.02112404536892654,-0.0726157346104056,-0.06275090609073586,0.005369730804666165,9.371941830767705e-05,0.8372112763117026,0.22507387424520514,-0.054273280766489095,-0.11367886587270665,0.22667031259705347,-0.3251098451689648,1.0088194584947938,0.9041472008981225,0.9665597339656561,1.0483884454968673,0.29678398247824767,-0.00604628158677602,-0.18030618251409572,0.691399423726982,0.876646023751488,0.40002026333094765,0.12455136737344275,0.3748398297676435,-4.3895709721773315,0.6982729071773769,2.2823627999934244,-0.0024338812188161654,0.004039744574754899,-0.0012442452904736548,2.246917011950789,-0.7597000650078551,1.428857379000185,2.817129813383893,0.049168189894265496,0.8859211106610756,0.6175417610229639,0.6196101247886826,-1.4512604789296646,0.05150397853503344,0.0008989145219236613,-0.30690452061020806,0.917877150551409,0.055194405189758065,0.12415824612443503,0.5306456520731493,0.04916487742287726,-0.1402692704256479,0.10234118355416989,-0.6753466196987065,-0.42320234441103965,0.384016198376573,0.714065261876529,-0.1849567000646445,-0.02072769129416744,0.352286885556824,1.0520987020844756,-0.3495973887434705,0.36707951806054345,0.3927721332458068,-0.09323354022872671,-0.22855468279934502,0.00022278108612575957,-0.0005638619540227401,0.00018439491393877635,-0.30266783889305715,0.10012038811414684,0.030426697917359035,-0.39569809280713286,-0.0069062344790267885,-0.15913452408889567,-0.1054202479782438,-0.05869595539743294,0.09269505809623894,-0.010402257890150484,-0.00018155364521892786,0.031678635224641837,-0.16406025462771598,0.00016573131435287315,0.0016444158144591832,-0.07177171702276773,-0.017884661358528026,0.08628408371687231,-0.010394364557820035,-0.3147642303147473,-0.05654187828856101,0.03045249312058321,-0.10382903599352146,0.04067063216468077,-0.04159715511444273,-0.049728660120558744,0.12845389278303534,0.038198948113131126,-0.02439647711915084,0_2_4_p0,5.95852056158869,2.9699053795183508,0.9278793865310948,1.7689895852562798,0.5838739596030162,0.4278554070518639,0.1640685793159385,0.38912397472775917
16.66667,0.06390751276579096,1.693950552348529,-1.520758474155819,0.006980989383855298,0.005922186095729814,-0.009988126800650289,0.14140207658475157,0.029045748378231453,-0.34673492639930437,0.29594058526566985,0.0051651376149873685,0.8938103807778823,0.03811158880996037,-0.06144571361226253,-0.10947350874051097,0.006629267110500159,0.00011570247786838776,0.8298212014816791,0.23851036425113564,-0.05883872223767873,-0.10224390086545136,0.23405502741950016,-0.3228870310597378,0.9775750109856817,0.9081831081448494,1.085268799755254,1.0582150478020522,0.24819327381492864,0.012305595134542012,-0.18596940439960835,0.6966042957970603,0.8877993871637173,0.3715823516912781,0.11288412204344876,0.3650876576980642,-3.983935406784132,0.6103633222850848,2.065500179776704,-0.0021863008229093105,0.0035059621027524746,-0.0010691416072255613,1.9596570376511024,-0.6685879305937809,1.4052569947439957,2.447488305465455,0.042716728626623596,0.7438167242465094,0.5233002007129973,0.5618391657465455,-1.34074062455599,0.04480528804996382,0.000782000299162792,-0.2741403114922038,0.7635427898909274,0.05270904814332932,0.11892516361199022,0.4562873748751191,0.03649052201012081,-0.08599477565262234,0.09826973250280284,-0.9023326133813311,-0.46129065825184473,0.38564438989429795,0.6075808249858069,-0.153711044525024,-0.05718025165666872,0.31649089114891377,1.0827075386447564,-0.3099854194931163,0.3140526528772975,0.3866145368715386,-0.08780813624795998,-0.22390549861508366,0.00021865754947167078,-0.0005294228780343414,0.00017286788655678493,-0.2851216118755848,0.09458199201884962,0.017313311884301026,-0.3717025773220412,-0.006487433730015053,-0.14773866506183686,-0.09798111902357676,-0.05701262496481473,0.09421128854471332,-0.009375662310628797,-0.00016363617800475809,0.030434212980188155,-0.15376980962769182,-0.0012167371713681485,-0.00022275630553933467,-0.07000871153419724,-0.01593377802309475,0.07143537480266864,-0.008153451804831695,-0.2759600902253332,-0.048580584169165705,0.023177691393996516,-0.09864807317696322,0.03710283346748154,-0.037754973965215426,-0.04476058157860673,0.10212072253068422,0.03642637086818654,-0.030426493251938164,0_2_4_p0,5.39997207733688,2.5734117586018534,0.7745444017554678,1.8070666377382445,0.565315348036609,0.40130509226620603,0.1537747847426633,0.34145885656647446
33.333330000000004,-0.011258208356363777,1.7080255725979792,-1.493443709286353,0.006922125574143808,0.006011592304614763,-0.010014668685460743,0.18474520104197747,0.020389686796957646,-0.2868787192227852,0.34228967663744786,0.00597408184689224,0.9019630277113494,0.05073625115201321,-0.051268899812460446,-0.14448014375765414,0.00763871981786489,0.00013332075931277152,0.8238321342738724,0.251110951022445,-0.06052277323577508,-0.09521110184035464,0.2409092725557815,-0.3214799707097981,0.9603601325053067,0.9111367489289449,1.13583255105722,1.058693648960696,0.2270646595559175,0.026527561336399323,-0.1898441576651147,0.698082174011492,0.8960205310768778,0.37163884274178893,0.1045255258870587,0.36209903044672104,-3.578299841390932,0.5224537373927927,1.8486375595599829,-0.001938720427002456,0.00297217963075005,-0.0008940379239774676,1.6723970633514158,-0.5774757961797066,1.381656610487806,2.077846797547017,0.036265267358981695,0.6017123378319431,0.4290586404030308,0.5040682067044083,-1.2302207701823156,0.0381065975648942,0.0006650860764019227,-0.24137610237419949,0.6092084292304458,0.05022369109690057,0.11369208109954541,0.38192909767708894,0.023816166597364363,-0.03172028087959679,0.09419828145143579,-1.1293186070639558,-0.49937897209264975,0.38727258141202286,0.5010963880950847,-0.12246538898540346,-0.09363281201917001,0.2806948967410035,1.113316375205037,-0.27037345024276216,0.2610257876940516,0.3804569404972704,-0.08238273226719325,-0.21925631443082227,0.00021453401281758196,-0.0004949838020459427,0.00016134085917479354,-0.26757538485811244,0.0890435959235524,0.004199925851243017,-0.3477070618369495,-0.006068632981003317,-0.13634280603477808,-0.0905419900689097,-0.055329294532196524,0.09572751899318768,-0.008349066731107108,-0.0001457187107905883,0.029189790735734474,-0.1434793646276677,-0.00259920565708917,-0.002089928425537853,-0.06824570604562677,-0.013982894687661476,0.05658666588846497,-0.0059125390518433565,-0.237155950135919,-0.040619290049770405,0.015902889667409825,-0.09346711036040499,0.03353503477028232,-0.03391279281598812,-0.039792503036654714,0.07578755227833309,0.03465379362324197,-0.036456509384725486,0_2_4_p0,4.846199162262067,2.1772770147840665,0.6217581673750411,1.888226196771863,0.5473335137341756,0.3747641417577175,0.14351812340199732,0.2951333860828502
50.0,-0.07642201551378354,1.7183854869565305,-1.4632865832979949,0.006881907482578952,0.006072861626154397,-0.01003279742196189,0.21689589732336062,0.010994563287105064,-0.24844748632685706,0.3796905419724204,0.006626850076580041,0.9102786788584204,0.05939849819432436,-0.042092485610202304,-0.16943391091733978,0.008413906371706763,0.00014685032805509632,0.8191151901206715,0.26241846616681286,-0.05986500254744986,-0.09186153821025021,0.24712340822956738,-0.32080711515372534,0.9551146410578174,0.9131841573723903,1.1290949854282135,1.0512649119212834,0.22862123011580185,0.036900601354997835,-0.1921501479644838,0.6963998343970091,0.9016954207813653,0.3946334529934157,0.09903224267499432,0.3645689334042188,-3.1726642759977324,0.4345441525005006,1.6317749393432621,-0.0016911400310956014,0.0024383971587476254,-0.000718934240729374,1.3851370890517292,-0.4863636617656324,1.3580562262316167,1.7082052896285786,0.02981380609133979,0.45960795141737687,0.3348170800930643,0.4462972476622712,-1.1197009158086408,0.03140790707982458,0.0005481718536410534,-0.20861189325619522,0.4548740685699644,0.04773833405047183,0.10845899858710059,0.30757082047905876,0.011141811184607914,0.022554213893428765,0.09012683040006873,-1.3563046007465804,-0.5374672859334548,0.3889007729297478,0.39461195120436265,-0.09121973344578292,-0.13008537238167128,0.24489890233309322,1.1439252117653178,-0.23076148099240798,0.20799892251080565,0.37429934412300225,-0.07695732828642651,-0.21460713024656092,0.00021041047616349317,-0.00046054472605754407,0.00014981383179280211,-0.2500291578406401,0.08350519982825519,-0.008913460181814995,-0.32371154635185784,-0.005649832231991581,-0.12494694700771927,-0.08310286111424266,-0.053645964099578315,0.09724374944166206,-0.00732247115158542,-0.00012780124357641856,0.027945368491280792,-0.13318891962764354,-0.003981674142810191,-0.00395710054553637,-0.06648270055705628,-0.012032011352228202,0.0417379569742613,-0.003671626298855018,-0.19835181004650485,-0.032657995930375106,0.00862808794082313,-0.08828614754384675,0.029967236073083096,-0.030070611666760814,-0.0348244244947027,0.049454382025981944,0.032881216378297384,-0.0424865255175128,0_2_4_p0,4.299047677771202,1.7817405318065356,0.4700560830048089,2.0072491533419505,0.5299871680475337,0.34823469664774587,0.13330716666888506,0.2508907377068022
66.66667,-0.13224130446628932,1.7254189574928074,-1.4315050343592974,0.006857514140488719,0.006109441313834834,-0.010043500221752037,0.2390158928752299,0.0013251127990163989,-0.22775873143750155,0.4086268125786146,0.007131883262463704,0.9183330795323759,0.06449879573613317,-0.03392366340469111,-0.1859979099947422,0.008970644216972185,0.0001565672495096302,0.8155414844544654,0.2719757412919189,-0.057404978959374756,-0.09147627938797175,0.2525877946645275,-0.3207869154260996,0.9597783546473615,0.9145013675971672,1.075900100424894,1.0373694996323002,0.24808607590916898,0.043705699526539465,-0.19310708095158471,0.6921240529803434,0.905210021567576,0.43500989895709424,0.09596093617797742,0.371192351961162,-2.7670287106045324,0.3466345676082085,1.4149123191265414,-0.0014435596351887467,0.0019046146867452013,-0.0005438305574812805,1.0978771147520425,-0.3952515273515581,1.3344558419754273,1.3385637817101406,0.02336234482369789,0.31750356500281063,0.24057551978309777,0.38852628862013405,-1.0091810614349663,0.024709216594754963,0.00043125763088018413,-0.17584768413819094,0.3005397079094828,0.045252977004043085,0.10322591607465578,0.23321254328102858,-0.0015325442281485316,0.07682870866645433,0.08605537934870168,-1.583290594429205,-0.5755555997742599,0.39052896444747276,0.2881275143136406,-0.059974077906162396,-0.16653793274417256,0.20910290792518296,1.1745340483255984,-0.1911495117420538,0.1549720573275597,0.3681417477487341,-0.0715319243056598,-0.20995794606229956,0.00020628693950940438,-0.0004261056500691454,0.00013828680441081072,-0.23248293082316776,0.07796680373295797,-0.022026846214873,-0.2997160308667661,-0.005231031482979845,-0.11355108798066049,-0.07566373215957561,-0.051962633666960106,0.09875997989013643,-0.006295875572063733,-0.00010988377636224877,0.02670094624682711,-0.12289847462761938,-0.005364142628531213,-0.005824272665534889,-0.0647196950684858,-0.010081128016794927,0.02688924806005763,-0.0014307135458666784,-0.1595476699570907,-0.0246967018109798,0.0013532862142364363,-0.0831051847272885,0.02639943737588387,-0.02622843051753351,-0.02985634595275069,0.023121211773630815,0.0311086391333528,-0.04851654165030012,0_2_4_p0,3.761408284451339,1.3873141136872875,0.32097903001208283,2.157879239780561,0.5133407365883691,0.32171960320228404,0.12315328352917483,0.21005116230739646
83.33333,-0.17937347097370213,1.7295146462754354,-1.3993170006388136,0.006846124579201101,0.006124778621142188,-0.010047764296429493,0.2522669151439141,-0.008153929716965682,-0.2211299582807003,0.4295821197640576,0.007497622362956164,0.9257019750464962,0.06643760957667892,-0.026769625595129812,-0.19583524076503578,0.009324750798607562,0.00016274758909064118,0.8129821327076431,0.27932560800544276,-0.05368227125822148,-0.09333639478635299,0.2571927920843319,-0.3213378225615006,0.9722910912780874,0.9152644137252564,0.9870918936039205,1.018448075042231,0.28068228735060646,0.04722384018722613,-0.19293466228028652,0.6858216057882269,0.9069502987259058,0.4872118971437602,0.0948682701667298,0.38066427150815546,-2.361393145211333,0.2587249827159164,1.1980496989098206,-0.001195979239281892,0.0013708322147427772,-0.0003687268742331869,0.8106171404523559,-0.3041393929374838,1.310855457719238,0.9689222737917025,0.016910883556055988,0.1753991785882444,0.14633395947313121,0.33075532957799697,-0.8986612070612918,0.018010526109685343,0.00031434340811931484,-0.14308347502018665,0.14620534724900125,0.04276761995761434,0.09799283356221097,0.1588542660829984,-0.014206899640904977,0.1311032034394799,0.08198392829733463,-1.81027658811183,-0.6136439136150649,0.3921571559651977,0.18164307742291852,-0.028728422366541856,-0.20299049310667383,0.1733069135172727,1.2051428848858792,-0.15153754249169962,0.10194519214431375,0.3619841513744659,-0.06610652032489306,-0.20530876187803818,0.0002021634028553156,-0.00039166657408074674,0.0001267597770288193,-0.2149367038056954,0.07242840763766076,-0.035140232247931,-0.27572051538167447,-0.004812230733968109,-0.10215522895360168,-0.06822460320490856,-0.0502793032343419,0.10027621033861081,-0.005269279992542045,-9.1966309148079e-05,0.02545652400237343,-0.11260802962759524,-0.006746611114252235,-0.007691444785533407,-0.06295668957991532,-0.008130244681361651,0.012040539145853957,0.0008101992071216611,-0.12074352986767653,-0.016735407691584492,-0.005921515512350258,-0.07792422191073027,0.022831638678684648,-0.022386249368306205,-0.02488826741079868,-0.003211958478720328,0.029336061888408222,-0.054546557783087445,0_2_4_p0,3.2380226003036454,0.9953183315744458,0.18112887210655057,2.3340049528283786,0.4974644870689091,0.29522272838191366,0.11307185070133603,0.17501343131200853
100.0,-0.2184759107958431,1.7310612153730396,-1.3679404203050958,0.006844917830044088,0.006122320801562574,-0.010046576857592568,0.25781069157574216,-0.016977829310498505,-0.22487867058243488,0.44304009483677653,0.007732508336470356,0.9319611107140617,0.06561540551520098,-0.02063756458072141,-0.20060900300339482,0.009492043561559296,0.00016566741221239726,0.8113082503125938,0.28401089791506406,-0.049236448230661714,-0.09672295381822761,0.26082876071265015,-0.3223782875945083,0.9905926689541431,0.9156493298786396,0.8735143625219522,0.9959413010995609,0.3216329548547016,0.04773600767325977,-0.19185259760445833,0.6780592688473919,0.9073022175467506,0.5456831640643491,0.09531090841197323,0.3916796774358037,-1.9557575798181333,0.17081539782362432,0.9811870786930998,-0.0009483988433750374,0.0008370497427403526,-0.00019362319098509316,0.5233571661526693,-0.21302725852340965,1.2872550734630483,0.5992807658732642,0.010459422288414087,0.033294792173678145,0.05209239916316477,0.27298437053585983,-0.7881413526876173,0.011311835624615726,0.00019742918535844555,-0.11031926590218238,-0.008129013411480202,0.0402822629111856,0.09275975104976616,0.08449598888496823,-0.02688125505366143,0.18537769821250544,0.07791247724596756,-2.0372625817944545,-0.65173222745587,0.3937853474829226,0.07515864053219634,0.00251723317307867,-0.23944305346917513,0.13751091910936242,1.2357517214461597,-0.11192557324134544,0.04891832696106785,0.3558265550001977,-0.06068111634412633,-0.20065957769377682,0.0001980398662012268,-0.000357227498092348,0.00011523274964682789,-0.19739047678822308,0.06689001154236354,-0.04825361828098902,-0.2517249998965828,-0.0043934299849563724,-0.09075936992654289,-0.060785474250241514,-0.04859597280172369,0.10179244078708517,-0.004242684413020357,-7.404884193390923e-05,0.02421210175791975,-0.1023175846275711,-0.008129079599973256,-0.009558616905531923,-0.06119368409134483,-0.0061793613459283775,-0.0028081697683497026,0.003051111960109999,-0.08193938977826237,-0.008774113572189192,-0.01319631723893695,-0.07274325909417204,0.019263839981485426,-0.018544068219078898,-0.019920188868846663,-0.029545128731071457,0.027563484643463643,-0.06057657391587476,0_2_4_p0,2.7370796789578513,0.6104536969163344,0.10145498006063822,2.53030790273563,0.48243446234278853,0.2687494609394142,0.10308412688823433,0.14990261280514153
116.66667,-0.25020601969253475,1.730447326854253,-1.3385932315267033,0.006851072924345705,0.006105515108582139,-0.010040925116839619,0.25680894961704415,-0.024681851031239505,-0.23532237206868784,0.4494843691048008,0.007844982141419257,0.936686231848357,0.06243264935093894,-0.015534672760668914,-0.2019822964849949,0.009488339950773852,0.00016560278428916743,0.8103909527017104,0.2855744426284641,-0.044607078663367425,-0.1009170258964298,0.26338606077315363,-0.3238267615597041,1.0126229056796814,0.9158321501793032,0.746011504735654,0.971289840752781,0.3661611688360437,0.045523186320842575,-0.1900805925779701,0.6694038181845734,0.9066517433205113,0.6048674162298001,0.09684551468442998,0.4029335551347135,-1.5501220144249337,0.08290581293133226,0.7643244584763789,-0.0007008184474681829,0.00030326727073792803,-1.851950773699984e-05,0.2360971918529826,-0.12191512410933533,1.263654689206859,0.22963925795482643,0.004007961020772197,-0.10880959424088799,-0.042149161146801825,0.2152134114937227,-0.6776214983139432,0.004613145139546106,8.051496259757642e-05,-0.07755505678417807,-0.16246337407196165,0.03779690586475684,0.08752666853732133,0.010137711686938,-0.03955561046641787,0.2396521929855311,0.07384102619460053,-2.2642485754770783,-0.6898205412966751,0.39541353900064735,-0.031325796358525754,0.03376288871269917,-0.2758956138316764,0.10171492470145216,1.2663605580064408,-0.0723136039909913,-0.00410853822217816,0.34966895862592945,-0.05525571236335959,-0.19601039350951546,0.00019391632954713796,-0.00032278842210394935,0.00010370572226483645,-0.1798442497707507,0.0613516154470663,-0.06136700431404703,-0.22772948441149118,-0.003974629235944636,-0.07936351089948411,-0.05334634529557445,-0.04691264236910547,0.10330867123555953,-0.0032160888334986696,-5.613137471973946e-05,0.022967679513466073,-0.09202713962754693,-0.009511548085694278,-0.011425789025530441,-0.05943067860277435,-0.004228478010495101,-0.017656878682553365,0.0052920247130983375,-0.04313524968884825,-0.0008128194527938998,-0.020471118965523633,-0.06756229627761379,0.015696041284286207,-0.014701887069851587,-0.014952110326894648,-0.05587829898342259,0.025790907398519063,-0.06660659004866207,0_2_4_p0,2.2734635930666793,0.2657552535096698,0.1883716319222126,2.7424586964862154,0.4683321423144229,0.2423075386580633,0.09322023723350216,0.14015979218486077
133.33333,-0.28123190768921214,1.7285724332689312,-1.311513453285107,0.0068551245136651735,0.006082339480542992,-0.010033215717964984,0.25250565432732297,-0.03011807577936287,-0.23967074283392803,0.450841939778294,0.007868676223856287,0.9384114781313038,0.05718791034729297,-0.010885753102624286,-0.20504403817073258,0.009339747974287554,0.00016300936685832086,0.8089303271494627,0.2811098901169238,-0.041286105901845296,-0.1035429324205991,0.2653967061277164,-0.32599143788272966,1.0350136163816355,0.9166575615588,0.6349925554867952,0.9474581528618473,0.3991776116152346,0.04111384277417914,-0.18830820252757777,0.6615911351776842,0.9060276795682911,0.6487532506383186,0.09763273084327052,0.41104518218346864,-1.2129353065393274,0.05270333247462755,0.4539207918866488,-0.0006686287269181655,0.00017648429647526553,2.8134964629174253e-05,0.11491884106911315,-0.03649658769977227,1.5053640533527977,0.015087505070866536,0.00026332649959659037,-0.22891106904140734,-0.07709761715730531,0.1697075446872554,-0.6650908618884815,0.0034726883366948125,6.0610252318832024e-05,-0.06669036402708484,-0.24720205724533173,0.018538337056402367,0.10093219617970078,-0.05683681211739777,-0.04539734538570772,0.14220257394609082,0.0875434246605109,-2.1406688138724768,-0.6866700872466667,0.3050720404141838,-0.05463964363790999,0.05526220434805995,-0.2876615853656759,0.08860759128000861,1.3212760708050748,-0.06977366081132019,-0.08012871156929235,0.3418463446814627,-0.05042468811620892,-0.18496084127033724,0.00019529223848951857,-0.00029335919270896454,9.592186630401976e-05,-0.16755878422260045,0.05648168827621891,-0.0733024605326656,-0.21329607409931164,-0.0037227187032636503,-0.07344391993798693,-0.04440068346657293,-0.0448193140425043,0.10301328277456653,0.001819253447104733,3.175192134394545e-05,0.023734107688887254,-0.08466853586483168,-0.009527793558284911,-0.014029489899368208,-0.057734089712704786,-0.0027012954851670526,-0.025451008442106,0.007260593516941903,-0.013947483835902934,0.005072854617416258,-0.03546222541249275,-0.06626735858575337,0.011915078771778822,-0.01475647702333223,-0.008216255306435716,-0.08817277831656282,0.024438954177526763,-0.0720084214314228,0_2_4_p0,2.1066048716712578,0.23893021485726826,0.2676561885568848,2.652154561657866,0.45259642594608196,0.22686934961703645,0.08635025421167014,0.15457792276903404
150.0,-0.3001676536646739,1.7243223426615182,-1.290311663314336,0.006866572298971169,0.006044401220052994,-0.01002123052761824,0.24099391842041828,-0.033889307271290886,-0.25879573708441234,0.44356237620498173,0.007741623884479922,0.9395880906503932,0.04980043020225247,-0.008082464129685106,-0.2053192672506534,0.009029231383241186,0.00015758983159103895,0.8091844326506524,0.27081053746946476,-0.03942994408562263,-0.10714254772107942,0.2656322285109995,-0.32789151426927227,1.059828203460712,0.9169535744849273,0.5146359084696996,0.9233693401606816,0.43369822113215134,0.03217392012742245,-0.18623954700191525,0.6534274279156629,0.9054809836373419,0.6685823157449245,0.09748378324228661,0.4197428589772964,-0.550749730111798,-0.04608083011932251,0.07129897448045863,-0.0003104590128836515,-0.00040383301355230786,0.00020149724970863758,-0.200495785336054,0.06407906305850487,1.3250185029085568,-0.3669782480902313,-0.006404978753576664,-0.3376410197147819,-0.17355206763713596,0.08179595292744488,-0.4488761054279548,-0.004183527374636092,-7.3015990808987e-05,-0.028137492474761938,-0.3634719248456578,0.012301938955318614,0.06176008027269131,-0.1537507537215438,-0.05532378047365505,0.1463628164631552,0.08565968649336364,-2.4452894240513925,-0.707426787351312,0.4164875588630025,-0.14575375392781242,0.09440864218092926,-0.3092082454622793,0.03548409026933497,1.4383498333472093,-0.02548009772088672,-0.12241286492039194,0.3031062480759658,-0.03845549053282366,-0.1549699142503771,0.00018022902455871423,-0.0002204933184621285,7.474443268249864e-05,-0.13300406370642165,0.043943754047954704,-0.088100159579556,-0.17065715516169222,-0.002978529188292089,-0.05647413003555277,-0.02631135656398347,-0.038250888015742786,0.09471595826759305,0.009305194465849313,0.00016240624111490214,0.022956526272540127,-0.06370368897031811,-0.008692994395095134,-0.017308343455304145,-0.049984917289309615,3.846100183024868e-05,-0.03483958916187739,0.008518341189495213,0.023634675609422166,0.01302435427177308,-0.049070846950294275,-0.05734833086489562,0.005657691081749809,-0.013878052994397396,0.001931674488082295,-0.12173717380842844,0.02078399671561895,-0.07035338040863164,0_2_4_p0,1.5325834161253098,0.49952451614875054,0.3688868191849055,2.986691309896436,0.39481297680431415,0.1814818964128824,0.06658308263475757,0.17504204250666347
