time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPXc_20,COPYc_20,COPXc_51,COPYc_51,COPc,TrialID
0.0,1.1087938338305563,0.821933601546865,1.5490250467124997,1.3312604215401584,0.0,0.0,-0.00014614886144246082,-2.3122862607899244e-05,-0.0005079704443932532,-0.00010947947586871158,0.0,0_1_44_p0
2.000052310904721,1.1085254013477133,0.8212473516905207,1.5484665046799355,1.3309679187294752,-0.0006838565953821707,-0.0001517781516207073,-0.00040694296317568014,-0.00010796641194254544,-0.0003525632417283317,-0.00010777192959526015,0.0007004972879013111,0_1_44_p0
4.000104621809442,1.1083224487151895,0.8207361507484953,1.5480380693945968,1.33069219890784,-0.0004609637732051475,-0.00015553284579805648,-0.00045327172786584235,-0.00015431585302917676,-0.00022806394488986712,-0.00011315218349343727,0.00048649570021693785,0_1_44_p0
6.000156929076184,1.1081793208029966,0.8203718588955574,1.5477225405413242,1.3304361529598734,-0.00028064684605144663,-0.0001616810354385656,-0.00037325303895688745,-0.00017633267387171325,-0.0001307417089751288,-0.00012400369619010947,0.0003238879581261259,0_1_44_p0
8.000209239980904,1.108090539178292,0.8201289723365405,1.5475040978196848,1.330202076551691,-0.00013847124776900088,-0.00016973862085523095,-0.00023371686799763573,-0.00018480785484552815,-5.71283287200574e-05,-0.00013887734645532478,0.00021905589667603077,0_1_44_p0
10.000261550885625,1.108050807013435,0.8199845109738644,1.5473682495670662,1.3299917060811914,-3.020697993827426e-05,-0.00017925141570040992,-8.269387754560555e-05,-0.00018755560165207143,-4.009836851469437e-06,-0.00015648425186085428,0.00018177879872964412,0_1_44_p0
12.000313861790346,1.1080550139940444,0.8199179060750572,1.5473017813817738,1.3298062546283438,4.817138813884014e-05,-0.00018979514697159416,4.809597592916824e-05,-0.00018980707827349308,3.158189756073909e-05,-0.00017568858743873355,0.00019581287099981916,0_1_44_p0
14.000366169057088,1.1080982412270577,0.8199108879402768,1.547292704746124,1.3296464479054764,0.00010048471942392112,-0.00020097545501140957,0.00014075483914032072,-0.00019460413992726652,5.237757075138782e-05,-0.0001955004043398043,0.00022469604436826934,0_1_44_p0
16.00041847996181,1.108175766148787,0.8199473735698329,1.547330205649541,1.329512560207565,0.00013034930915489795,-0.000212427893501399,0.0001887183590813337,-0.00020319306602081298,6.087884590780799e-05,-0.0002150684484922556,0.00024923192479014576,0_1_44_p0
18.00047079086653,1.1082830674329782,0.8200133543317086,1.547404593211652,1.32940445036252,0.00014117688484072133,-0.00022381792947134826,0.00019426708012172143,-0.00021541829310612313,5.936675481763877e-05,-0.00023367297926016572,0.0002646230873642202,0_1_44_p0
20.00052310177125,1.1084158298988676,0.8200967836290817,1.5475072483053811,1.3293215976814754,0.00013617460625736655,-0.00023484094329040417,0.00012868357255813482,-0.00024012780268809652,4.99100995166225e-05,-0.0002507185881020433,0.0002714660053024607,0_1_44_p0
22.000575409037992,1.1085699494192396,0.8201874645678469,1.5476305721800458,1.3292631379090765,0.0001183450654567153,-0.0002452222286706274,0.00010550244525235703,-0.0002500945569126448,3.437385393640019e-05,-0.00026572701722936897,0.00027228568811478817,0_1_44_p0
24.000627719942713,1.1087415378284857,0.8202769376241373,1.5477679350844529,1.3292278991737678,9.048628675989434e-05,-0.0002547169926714332,7.361437931267387e-05,-0.00025906361078866554,1.4427565552308126e-05,-0.0002783299782651371,0.0002703118836588077,0_1_44_p0
26.000680030847434,1.1089269278306606,0.8203583683118465,1.5479136248899914,1.3292144379380813,5.5191726759939996e-05,-0.00026311035569070995,3.551054746732507e-05,-0.00026683504138777525,-8.446242968826977e-06,-0.0002882619709023967,0.00026883672735405,0_1_44_p0
28.000732341752155,1.1091226779075403,0.8204264348501494,1.5480627957137305,1.3292210749489242,1.485027431913366e-05,-0.00027021735147281234,-6.522445284367556e-06,-0.00027323883912462436,-3.294367212089254e-05,-0.0002953531015627936,0.00027062510542138346,0_1_44_p0
30.000784649018897,1.1093255772266808,0.820477215831025,1.548211416541513,1.329245931187868,-2.835374942611324e-05,-0.0002758829271036767,-5.04025617197464e-05,-0.00027813490809768806,-5.7931043910692355e-05,-0.00029952190205511156,0.0002773361220140849,0_1_44_p0
32.00083695992362,1.1095326505494745,0.8205080778867768,1.5483562198510517,1.3292869638214346,-7.244059107014422e-05,-0.0002799819430139294,-8.832992580716024e-05,-0.0002800151543326385,-8.243650021015419e-05,-0.00030076814823381366,0.00028920153465783526,0_1_44_p0
34.00088927082834,1.109741163139208,0.8205175633575562,1.5484946502350236,1.329342002151387,-0.00011563506493450504,-0.00028241917297311403,-0.00013839411080529532,-0.00028495981389526807,-0.0001056416011085314,-0.00029916567865758396,0.00030517545364138463,0_1_44_p0
36.00094158173306,1.1099486256691211,0.8205052779588825,1.5486248130241664,1.3294087835650152,-0.00015636655307238456,-0.00028312930410168136,-0.0001864622901455118,-0.00028866244938131744,-0.0001268729232646069,-0.0002948552132478693,0.00032343886866120655,0_1_44_p0
38.0009938889998,1.110152799130463,0.8204717784491659,1.5487454229103728,1.3294849894854246,-0.00019326900526106527,-0.00028207693685544655,-0.00021345393931233343,-0.00027986202460152456,-0.0001455936582588982,-0.0002880371719474205,0.00034193611494013503,0_1_44_p0
40.00104619990452,1.1103516997405505,0.8204184602972283,1.5488557525697864,1.3295682813218253,-0.0002251809390125814,-0.0002792565850384676,-0.00023460245310381585,-0.0002657779844959412,-0.0001613952109458651,-0.00027896449337883294,0.0003587348541498788,0_1_44_p0
42.00109851080924,1.1105436038508258,0.8203474453498256,1.5489555812858964,1.3296563364198188,-0.00025114543956128443,-0.0002746926757941637,-0.00025644040326090614,-0.00026490771853896806,-0.00017398879780610582,-0.0002679354535030905,0.0003721963164076027,0_1_44_p0
44.00115082171396,1.1107270528549142,0.8202614694991691,1.5490451435726336,1.329746884011687,-0.0002704101598758335,-0.0002684395496137526,-0.0002665972301736838,-0.0002642473858898318,-0.00018319704529856873,-0.00025528648427810397,0.0003810268315498374,0_1_44_p0
46.001203128980706,1.1109008580966815,0.8201637703504474,1.549125077797465,1.3298377411666795,-0.0002824273206503136,-0.0002605814603278134,-0.00027350328749419883,-0.00025332728830361907,-0.0001889455882127547,-0.0002413849923172552,0.00038427579798406614,0_1_44_p0
