time,pelvis_tilt_moment,pelvis_list_moment,pelvis_rotation_moment,pelvis_tx_force,pelvis_ty_force,pelvis_tz_force,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_r_moment,knee_angle_r_beta_force,knee_angle_l_moment,knee_angle_l_beta_force,L5_S1_Flex_Ext_moment,L5_S1_Lat_Bending_moment,L5_S1_axial_rotation_moment,Abs_r3_moment,Abs_r2_moment,Abs_r1_moment,Abs_t1_force,Abs_t2_force,ankle_angle_r_moment,ankle_angle_l_moment,L4_L5_Flex_Ext_moment,L4_L5_Lat_Bending_moment,L4_L5_axial_rotation_moment,subtalar_angle_r_moment,subtalar_angle_l_moment,L3_L4_Flex_Ext_moment,L3_L4_Lat_Bending_moment,L3_L4_axial_rotation_moment,mtp_angle_r_moment,mtp_angle_l_moment,L2_L3_Flex_Ext_moment,L2_L3_Lat_Bending_moment,L2_L3_axial_rotation_moment,L1_L2_Flex_Ext_moment,L1_L2_Lat_Bending_moment,L1_L2_axial_rotation_moment,L1_T12_Flex_Ext_moment,L1_T12_Lat_Bending_moment,L1_T12_axial_rotation_moment,neck_flexion_moment,neck_bending_moment,neck_rotation_moment,arm_flex_r_moment,arm_add_r_moment,arm_rot_r_moment,arm_flex_l_moment,arm_add_l_moment,arm_rot_l_moment,elbow_flex_r_moment,elbow_flex_l_moment,pro_sup_r_moment,pro_sup_l_moment,wrist_flex_r_moment,wrist_dev_r_moment,wrist_flex_l_moment,wrist_dev_l_moment,TrialID
0.0,6.691452919918298,31.507737673169945,4.256211748928113,-2.5014629313397654,615.5703893842644,3.2903811997483836,-39.7608810871928,-2.6274845766993318,-0.009404370467318476,-40.119389508980404,3.350586929209129,0.5375227826372537,9.514973330388893,0.01129448829084967,9.43758538243137,0.013802728660130702,33.947580836003276,1.8323151773104682,-0.2531911036797355,0.000722969140522876,4.658505228758171e-05,-3.325233660130719e-05,-0.007312084519607841,-0.0006733529183006522,0.07690250499346397,0.042582959330065534,26.781063179852936,1.236616124620926,-0.1000978009705857,-0.08434036040849652,-0.06298784053921598,18.60802503991177,0.649292840767984,-0.07803538941829848,-0.013166129578431366,-0.012165259774509812,11.320997114764706,0.18355165336602108,-0.13099471531045578,5.162542763771244,-0.15464195590522092,-0.19297251057843012,-1.0771478511666632,-0.45077728090522273,-0.27010658832679646,-17.08583011375816,-0.7914574142418287,-0.02845429774183011,-6.935181104879085,-0.4186791187189547,2.0209418090817,-6.988601185571893,0.27724788231045755,2.0110405355816985,0.0010387585751632498,0.0038688710718954807,0.05942981326797389,0.0611043501339869,0.22479702611764704,0.05184978202941172,0.2288139904379085,0.050649144856209125,0_1_47_p1
16.655099999999997,6.922529734147991,34.96911291265874,4.602585279544356,4.509420305691002,619.7989286646638,-1.4151192303006401,-41.35452054173763,-2.0174861298646056,0.2567447638324005,-41.538798545177876,2.3224602349374335,0.45208693875069983,9.977236155269846,0.011778298928104577,9.633334039616246,0.013961628947245557,34.16195814015594,2.4280621598384737,0.004922254016341054,0.0007224482931839404,4.6405381419234366e-05,-3.062533380018675e-05,-0.0072988912843137245,-0.0006818905513538742,0.0614440528015873,0.0403699803454716,27.1024345697479,1.8159527053702205,0.10501772860924481,-0.08316090741129774,-0.07809095217787129,18.974180130436977,1.2029367797945902,0.08041387450326902,-0.01223319745658263,-0.012387090446778716,11.683289088042018,0.7033130463001906,-0.0026286448342661695,5.492938426194213,0.32450693786228246,-0.08514252431792664,-0.8029972494859936,-0.01794331682259298,-0.17263515949626485,-17.40880939387721,-0.8742762401521935,-0.03459609052194214,-6.941601769192813,-0.42403249488842243,2.018866954347806,-7.019987622707749,0.28617677889309057,1.9955669159738558,-0.015173152678338077,0.007145495560690978,0.06052803414332403,0.05916717789309057,0.22512294168487396,0.05201692253361342,0.22463860414239037,0.04976894543744164,0_1_47_p1
33.3217,7.184903772384365,37.78098468796148,4.798291078740648,9.20868862813818,624.4609640310618,-6.207394914456538,-42.9020381113541,-1.7663589659931396,0.4792075729247291,-42.80692996745002,1.87736684745091,0.39845729866828283,10.3695865555812,0.012214114302485101,9.803028865464663,0.014202495558967175,34.26785088994478,2.7658846951449765,0.18124611923719736,0.0007214753735545502,4.5930091072326366e-05,-2.8318387021475264e-05,-0.007287291882245206,-0.0007177958384687207,0.04877668664666385,0.033690054632263176,27.298622264873952,2.160657009024602,0.24235627327149334,-0.08653370494146373,-0.08552715646520151,19.207523899354236,1.547226742565003,0.18494949176463427,-0.011390948020577463,-0.01247179924445163,11.915876191151263,1.0371312647848894,0.08237394733336953,5.705215627693351,0.6390999173914762,-0.012450650130790747,-0.6278448999659567,0.2711233775805505,-0.10430921051328745,-17.599353234031273,-0.9758367055314228,-0.039653065878546306,-6.94351293328245,-0.4227624091795234,2.0168792900383905,-7.044388258883144,0.2905943637535732,1.9890670151195144,-0.028356721702793963,0.009468279756446188,0.06149560561929904,0.05809355396074842,0.22546390391822885,0.05214087911732383,0.22254736297507735,0.04915269313998421,0_1_47_p1
49.9883,7.456251048022339,39.94855965388459,4.865711132690944,11.897304581106091,629.3061743763997,-10.900659740816343,-44.34291525849445,-1.8041694184320933,0.6586649837729655,-43.894840371709336,1.9028114698214542,0.37228202104761954,10.6898119389939,0.01259446279005962,9.942171251315234,0.014493340262515267,34.28701519924486,2.890714670512531,0.2866732049742863,0.0007202702898800548,4.527144243338361e-05,-2.6398071177188835e-05,-0.007278427154277096,-0.0007764230229835526,0.038833391018386926,0.023778200223371366,27.389314714925664,2.3099120919138834,0.32121289317453083,-0.09334072151080948,-0.08664708890648565,19.326170310068523,1.7154506602054163,0.2430345671496082,-0.010654978887308774,-0.012448287724843785,12.035386487961217,1.2132915682457077,0.12984983021080213,5.814240520260865,0.8132883852401782,0.029559601334410407,-0.5389473927573821,0.43685737300682204,-0.06187682723256521,-17.66474396683222,-1.085865322450909,-0.043575434016519435,-6.9419151318702195,-0.41640437627802945,2.0150184235730095,-7.062579522709188,0.2914751951246857,1.9899208188884583,-0.038672230367234064,0.01107059077705955,0.062320786989513786,0.057734250676075585,0.2257978277045896,0.052226596022624416,0.22217133179393828,0.04875923097917118,0_1_47_p1
66.6549,7.714247574456837,41.47704446523451,4.827227427569202,12.876230709699055,634.0842385936186,-15.309127597477085,-45.616633445610915,-2.0609838205286266,0.7957979233404076,-44.77358635386836,2.2862988051209614,0.36920926454632697,10.935699713178883,0.01291187276689651,10.046262588506572,0.014802174825109538,34.24120718193125,2.8474839732236905,0.3320962242190607,0.0007190529504058036,4.454169668893199e-05,-2.4930961179343542e-05,-0.0072734379412842075,-0.000853126348236731,0.031547150406449856,0.011869435151727295,27.394200369597613,2.30290101036788,0.3508826484767283,-0.10246392563114995,-0.08280138500700276,19.348233325984815,1.7408964638420237,0.2621322054420017,-0.010040887673669471,-0.012345457445270417,12.058448042340661,1.2600792161082366,0.1456357728163826,5.834879255888962,0.8712237439662062,0.04534471942910967,-0.5235613180110996,0.49969324015883576,-0.04208609550879891,-17.612263924891906,-1.1940886029820448,-0.04631340514073835,-6.937808899678343,-0.4064939108697122,2.013323962371221,-7.075337842796993,0.2897938312392085,1.9965083131504708,-0.04627996054068806,0.01218579574042951,0.06299183754758317,0.05794004037818721,0.22610262793083397,0.05227901749159663,0.223141575456942,0.048547401970336884,0_1_47_p1
83.3215,7.93656936508278,42.37164577681769,4.7052219495493794,12.446429559021404,638.5448355756596,-19.247012372535803,-46.66267413515574,-2.4668685056298987,0.8912873185903537,-45.4142245098396,2.915333556421327,0.3848871878220219,11.105037285807088,0.013158872609064145,10.11080426837729,0.015097011013969699,34.152182951879,2.6811244905610097,0.32840788996297365,0.000718043263377146,4.385311502549738e-05,-2.398363193995548e-05,-0.007273465084141351,-0.0009432600575666169,0.026850949300545955,-0.0008012225497379122,27.33296767858436,2.1788068207164044,0.3406605993364568,-0.11278528581430014,-0.07534068027203186,19.291826910508085,1.6568520846010197,0.2497055114256258,-0.00956427199655247,-0.012192209963046758,12.001688918158374,1.2057794677980662,0.1355685441684619,5.78199798656985,0.8370573961273781,0.03936119350473996,-0.5689432658779388,0.4800655497392061,-0.04168510119668947,-17.4491954408222,-1.290233059196223,-0.04781718945607988,-6.932194771429043,-0.3945665276403435,2.011835513852583,-7.08343964775767,0.2865248303299217,2.0072094837753363,-0.05134019409218558,0.013047261764454506,0.06349701658712206,0.05856169540619842,0.2263562194838398,0.0523030877663219,0.2250891588220573,0.04847604912881567,0_1_47_p1
99.9881,8.100892433295092,42.63757024344054,4.522076684805431,10.908863674177443,642.4376442154642,-22.528527954089522,-47.42051878958115,-2.951889807083069,0.9458140964861018,-45.78781143553557,3.6774204267944506,0.4149639495323215,11.195612064549458,0.013327990692630904,10.131297682266,0.015345860596315458,34.041698622963175,2.4365681098070415,0.286500915197478,0.0007174611370394313,4.33179586296057e-05,-2.362265837104073e-05,-0.007279649423723337,-0.0010421783943115712,0.024677772190368527,-0.012998754848093146,27.225305091580484,1.9768125792892708,0.29984180591208714,-0.12318677057207505,-0.06561561020685194,19.175065027043317,1.496605453608597,0.21321758988429124,-0.00924072947285068,-0.012017446835488041,11.881737179283133,1.078677582740787,0.10548491328539075,5.670462864295735,0.7349407442815121,0.016065512912734004,-0.6623498265087292,0.3984088724505471,-0.05742193015093783,-17.182820847234975,-1.364025203164836,-0.048036997167420825,-6.926073281844543,-0.3821577412756951,2.0105926854366527,-7.08766136620233,0.28264275062960564,2.0204043166328383,-0.0540132128907563,0.013888355967032978,0.06382458340174535,0.059449988099224346,0.22653651725048493,0.052303751088881696,0.22764514674725303,0.04850401546994186,0_1_47_p1
116.6547,8.184892792488734,42.280024519909745,4.3001736195113365,8.564495600271545,645.5123434059765,-24.96788823023544,-47.82964887133963,-3.4461140582353136,0.9600591839909558,-45.86540372686903,4.460064119312243,0.45508770833484413,11.205211457076985,0.013411755393665233,10.10324422151137,0.015516735339366605,33.931510309059014,2.158746718244356,0.21726801291402847,0.000717526479638013,4.304848868778304e-05,-2.3914615384615514e-05,-0.007293131800905019,-0.0011452356018099611,0.024960603565610976,-0.023488143710407392,27.090901058280693,1.7361013424162992,0.2377213283619924,-0.13255034841629035,-0.05497681031674238,19.01606163899558,1.2934445019909575,0.16013154560181092,-0.009085857719457063,-0.01185006961990957,11.715220889583776,0.907058820361996,0.061221649185520755,5.515140041058854,0.5890251909864287,-0.020085832995475165,-0.7910375900543029,0.2751577789954768,-0.08604466822624474,-16.820422476742174,-1.405191546959284,-0.046923038479638274,-6.920444965647097,-0.3708030664615405,2.0096350845429978,-7.088779426742121,0.27912215037104227,2.0344727975927714,-0.05445929880543018,0.01494244546606343,0.06396279728506823,0.06045569079638043,0.2266214361176483,0.052285951701357754,0.23044060409049905,0.04859014400905004,0_1_47_p1
133.3213,8.059463405927646,41.24906733243463,4.101238571683281,6.482852414470627,647.9031223788995,-26.611113833330474,-47.69669977896859,-3.6087952836380297,0.9297387081267023,-45.50293286534867,4.850319387647087,0.4971368625882381,11.13030878569237,0.013436565719457089,9.98910962943897,0.015514762253393752,33.91616940302281,2.053811248778292,0.16190179783710507,0.0007189249140271532,4.388215384615409e-05,-2.5600479638009186e-05,-0.007331063683257959,-0.0012681041719457085,0.026797519511312352,-0.028089948904977555,26.9870176879911,1.6387864195294206,0.18767230937556673,-0.13580297935746682,-0.048400824904977637,18.841498889221825,1.2043628227330383,0.11455815086877896,-0.00916992896832584,-0.011825106796380155,11.509102088814544,0.8259472906063394,0.01877546877828068,5.311887630561116,0.5153672092126727,-0.059813973176470886,-0.9653580470678786,0.20836691459728635,-0.12393634290497801,-16.267057369086064,-1.3780197786877908,-0.043863302063348666,-6.920384603972889,-0.3655525210678753,2.009157848280554,-7.090716308552075,0.2814540540181011,2.0444421657918666,-0.05299180977375596,0.01797241873303177,0.06387915528506824,0.061081295511312556,0.22656568541176597,0.05210724258823558,0.23229403097737683,0.048505462144796646,0_1_47_p1
149.9879,7.75363167855208,39.14941344864276,3.8944925701991164,3.602099042760202,648.0728695820399,-26.273012336570293,-46.82704630589167,-3.647510852751152,0.8303542412217243,-44.55493260105907,5.024155879728536,0.5451133387692337,10.914847377475175,0.01329582668778288,9.781377549095078,0.015296967972850763,33.93795585590064,1.99597996844345,0.08132190343891452,0.0007217435384615424,4.5515954751131474e-05,-2.865419004524903e-05,-0.007381453692307733,-0.0013813781900452568,0.03278582946606352,-0.02670465162895945,26.873485782950375,1.5640872559909589,0.11954076638009117,-0.13506311011764782,-0.04320356652488711,18.631698368398297,1.115360246615391,0.05490273304977406,-0.009571663113122224,-0.011895535067873369,11.260178684398252,0.7294464166425381,-0.03738881899547533,5.0683532107602085,0.4173842514479662,-0.11420449386425403,-1.169309878941183,0.11219956695022695,-0.1794207109502272,-15.581733941683343,-1.2719337052488762,-0.038487132570135967,-6.923473238009089,-0.3658531644434409,2.0092608832579297,-7.087804889484203,0.2860955602895943,2.052441390488699,-0.04823898234389168,0.02112454984615396,0.06343258489592796,0.061629409819004874,0.22628550996380217,0.05195663772850707,0.23379208252488817,0.04855304387330344,0_1_47_p1
