RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,RWrist_speed,RWrist_movement,RWrist_event,RWrist_vert_vel,RWrist_vv_movement,RWrist_vv_movement_event,Nose_speed,Nose_movement,Nose_event,LKnee_speed,LKnee_movement,LKnee_event,RHip_speed,RHip_movement,RHip_event,RElbow_speed,RElbow_movement,RElbow_event,RKnee_speed,RKnee_movement,RKnee_event,RBigToe_speed,RBigToe_movement,RBigToe_event,RAnkle_speed,RAnkle_movement,RAnkle_event,LAnkle_speed,LAnkle_movement,LAnkle_event,RShoulder_speed,RShoulder_movement,RShoulder_event,LElbow_speed,LElbow_movement,LElbow_event,Head_speed,Head_movement,Head_event,LHip_speed,LHip_movement,LHip_event,RHeel_speed,RHeel_movement,RHeel_event,LHeel_speed,LHeel_movement,LHeel_event,LBigToe_speed,LBigToe_movement,LBigToe_event,LShoulder_speed,LShoulder_movement,LShoulder_event,RSmallToe_speed,RSmallToe_movement,RSmallToe_event,Neck_speed,Neck_movement,Neck_event,LSmallToe_speed,LSmallToe_movement,LSmallToe_event,LWrist_speed,LWrist_movement,LWrist_event,LWrist_vert_vel,LWrist_vv_movement,LWrist_vv_movement_event,TrialID
28.594187554153894,34.06806418614916,-67.92848799805206,32.738401795096266,39.584892599333934,-106.98618340365236,36.02094326206908,46.26856053089285,-145.47217717120563,36.546692663078964,27.95499078319319,-149.41463289353453,29.77149097411125,33.73418270858396,-151.39526705543656,38.841483404736884,56.21877029415978,-155.84458185934466,50.56885932721538,34.091339486310645,-67.39325680144569,53.44366788331487,40.09833713114871,-105.61358702426715,53.95256845385481,50.28256012193828,-144.9188216708431,51.584282333581264,30.900825624050377,-147.95680591472023,57.68584708488077,39.059533546345,-150.946337942763,52.80129088084675,55.223435128245356,-151.5576719236518,36.61607633972086,32.266389972837686,-13.90853795896522,35.52317415972179,28.43913118176023,11.185547208189178,35.707550130838314,23.350751625394192,-3.452408000049989,21.886238899256576,37.78787588105681,-21.337280554276685,17.65826866172602,31.910716838554237,-46.595437624220196,31.65417364410019,21.40331937109135,-62.266957929036124,52.81350328904744,36.96386428646132,-19.6815674723491,58.21543616497532,28.977803068611102,-44.53129506347295,46.43920870359779,19.83747666727181,-63.60389936934786,16.6666666666666,30.40176289955897,1,1,17.02018518507598,1,1,1.1161369250212148,0,0,10.628086478104832,0,0,0.9540807217052159,0,0,1.2721360434805107,0,0,16.67324774761571,1,1,8.032651048890516,0,0,8.518991924015403,0,0,8.3827387190888,0,0,0.08490298073170707,0,0,7.997316024484034,0,0,1.143504613325792,0,0,0.9898942788245916,0,0,5.747921090957633,0,0,1.555505805503038,0,0,-0.1086917292118477,0,0,0.03358952075034061,0,0,8.439870682203258,0,0,3.761259847384004,0,0,16.30110121783986,1,1,24.632714586146086,1,1,15.153427445196026,1,1,0_2_33_p1
28.622189445423764,34.04169019075493,-67.92299003107604,32.89565232719904,40.09265269286274,-107.23296068837429,36.051327086954046,46.4394555550794,-145.7652255528147,36.28498680523686,28.044268226033203,-149.60009233749838,29.551174289194726,33.68891062211984,-151.46890265377357,39.063803807342104,56.22021218727924,-155.90761685470534,50.546863741049265,34.04364057090815,-67.38647286402464,53.46519518470081,40.124991056141354,-105.99855316573598,54.05986705211734,50.5364419264698,-145.26668871429501,51.56101165706305,30.809571031837528,-147.89715745729177,57.50555395763228,38.50257754529206,-150.75613036331848,52.911676494032115,55.22550325121255,-151.5892289145931,36.58815289801892,32.34944998595159,-13.791134490419457,35.55469541837078,28.359965308239808,11.253685250276908,35.69788968089932,23.32996569878975,-3.4536168504867377,21.890478014705593,37.79267141556143,-21.33425995522174,17.728743887351662,31.878843217841606,-46.62982915229198,32.33438982241396,21.03436569849978,-61.550690273694094,52.80885099297502,36.96732419213488,-19.680153260734784,58.20015498567206,28.869766618326302,-44.262080675232795,45.85652717699777,20.24210120341049,-62.99016609266577,33.3333333333333,31.372622190535388,1,1,22.74554629917361,1,1,0.268606576560948,0,0,10.740952427794934,0,0,0.9776537622988153,0,0,3.103485775671534,0,0,17.140828106327284,1,1,9.07136018510242,0,0,9.01024934328564,0,0,10.923661531916114,0,0,0.40629372641148775,0,0,8.296534135639241,0,0,2.6534230364448166,0,0,1.7214740846324479,0,0,5.760394941214661,0,0,3.063730094504466,0,0,2.8389217186375464,0,0,0.16522994450785183,0,0,5.994888244052546,0,0,4.194883258921099,0,0,18.63014352069568,1,1,29.106830075671578,1,1,20.14407932704889,1,1,0_2_33_p1
28.636372071298254,34.02243423675373,-67.92201374185295,33.0248557506146,40.44854359247768,-107.45382352043644,36.075299897607096,46.53524340988162,-145.96571555224102,36.08899031820361,28.053131693913276,-149.69564608611284,29.404123821441463,33.66080343403278,-151.52295003631295,39.20383849216809,56.220880008282656,-155.9382514231125,50.53580788833867,34.009598433927174,-67.39711835203039,53.48753776411975,40.12367251903705,-106.27097316249585,54.129109431226,50.67844063539675,-145.45206426916786,51.54478371485788,30.794348529259974,-147.907585387041,57.37819234871875,38.095419345512084,-150.58032218687464,52.97414499081997,55.23714754862008,-151.58127320599593,36.573979471511684,32.404962602481724,-13.704775902498012,35.566350984888956,28.338698648730087,11.293825445490429,35.6957692207326,23.330435627982215,-3.4554468365757507,21.894697607440147,37.795283581077186,-21.34264571026301,17.780078252049503,31.85669060184029,-46.68390897643332,32.865395546966695,20.805657558214325,-61.00649534243612,52.8061448065669,36.9682601829584,-19.679254759437256,58.19092034063596,28.800220041099866,-44.06787438905208,45.43331954692241,20.54136983219942,-62.48858646885183,50.0,31.05722893905021,1,1,24.59718761026627,1,1,0.0011329074576464926,0,0,10.577977668440191,0,0,1.0456425681314379,0,0,4.385137424524331,0,0,17.13866263723802,1,1,10.13718118471092,0,0,9.093253465627715,0,0,12.210707907382869,0,0,0.6846599429966457,0,0,8.100981421300434,0,0,3.8294037020691847,0,0,2.181802311656505,0,0,5.725393616527397,0,0,4.2287105420217355,0,0,5.4562764894145666,0,0,0.23928272482974788,0,0,4.472711682707928,0,0,4.291098451598295,0,0,19.272088081525176,1,1,30.729403913600343,1,1,22.568304377579587,1,1,0_2_33_p1
28.639004174867562,34.008819997847525,-67.92570683870632,33.12694231350414,40.6704201567895,-107.6471690549436,36.09362561213766,46.56851618828309,-146.0862196044898,35.94958973090127,27.994210170719843,-149.71552300540168,29.318893615805123,33.64455659639235,-151.55820018905314,39.274063030520516,56.220683010716996,-155.94139687301293,50.533411291772204,33.986146956651076,-67.42192911141277,53.50960544517276,40.099106629939904,-106.44475926309451,54.1662715541017,50.72861339467748,-145.50360338104733,51.53299606842473,30.842508126376206,-147.97577404752224,57.29649673187065,37.8187136605539,-150.42185666717108,52.99542955130397,55.25604789576734,-151.54127220337648,36.57121323114418,32.43697326710156,-13.64529188798842,35.56169723116505,28.364539151760393,11.310388044973616,35.69876816715876,23.345367123415624,-3.4575406437011678,21.898752407493568,37.79604595886184,-21.35939244507795,17.814816433860678,31.843060579386055,-46.75328583150801,33.263311960940726,20.697519508573638,-60.61672804479341,52.80505964628327,36.967188910046566,-19.67877629714605,58.18681882510137,28.76305330982585,-43.938796027931424,45.148577713377804,20.752217657753043,-62.08731900021076,66.6666666666666,29.687836440065784,1,1,23.281370025588785,1,1,0.1973996465447979,0,0,10.188838770058465,0,0,1.1554232644436164,0,0,5.18277864798639,0,0,16.744105621757193,1,1,11.170040571886949,0,0,8.837439896046854,0,0,12.46171740174491,0,0,0.9190135010363213,0,0,7.510959163993881,0,0,4.692052355459095,0,0,2.4393945727047903,0,0,5.643165226936977,0,0,5.081481527651135,0,0,7.725035600070076,0,0,0.26680186299088293,0,0,3.7296113838291705,0,0,4.1105963543148984,0,0,18.546944075304726,1,1,30.017055480617145,1,1,22.846540797119808,1,1,0_2_33_p1
28.63235449922187,33.99937114773823,-67.9342170299597,33.20284226402887,40.77613724440896,-107.81139444700057,36.10706814865517,46.55186598326739,-146.1393101445662,35.85767157225192,27.880132640339344,-149.6739519613887,29.284037717239357,33.634865561268136,-151.5754440979925,39.28695299370509,56.21953044812918,-155.92196451285355,50.537393474038474,33.97022002036323,-67.4576409881216,53.530308051460885,40.05601849895402,-106.53382371607971,54.17732938366534,50.707017350270355,-145.44996109551917,51.52304627922256,30.94139983324472,-148.08940778228992,57.253201580818505,37.65311520396635,-150.28367705794741,52.98226335557772,55.27988416795373,-151.47669331225083,36.57751134786139,32.449527424484536,-13.608512139678213,35.54429052908779,28.426694765860056,11.307793299870344,35.70446593699844,23.367965895533995,-3.45954095724713,21.90249714489919,37.79529213017313,-21.38145478534402,17.835503110826316,31.83675473931468,-46.83356845237985,33.54426020751839,20.690276107916375,-60.363743290297165,52.80527042858435,36.964627024514066,-19.67862220255071,58.18693703430257,28.752156397398306,-43.86496541487144,44.98129357637007,20.891579784185797,-61.77452218904731,83.3333333333333,27.49669798854446,1,1,19.504354452375985,1,1,0.7410905226558904,0,0,9.623212302667627,0,0,1.3043719764758848,0,0,5.562097104005196,0,0,16.03451134129406,1,1,12.109864870801442,0,0,8.312244239548281,0,0,11.894529571258081,0,0,1.1083662710796554,0,0,6.626768646245852,0,0,5.261974741874747,0,0,2.562766480585332,0,0,5.513957882484539,0,0,5.653077430988952,0,0,9.626862067554939,0,0,0.25884136026611126,0,0,3.6218577330760393,0,0,3.714067895970219,0,0,16.774720677010713,1,1,27.486404157406735,1,1,21.39922678600124,1,1,0_2_33_p1
28.61869178745136,33.99261136012782,-67.94769202393667,33.25348585034996,40.78354971394681,-107.94489685171213,36.116391425269065,46.497884887818095,-146.13755960747545,35.80412237117763,27.723528086658224,-149.58516182009768,29.28811017069784,33.626425780729704,-151.57547274912946,39.254983953027505,56.21733157406615,-155.8848656510812,50.545473957826104,33.95875150634699,-67.5009898281067,53.548555406585166,39.99913323618351,-106.55207876999924,54.16825888283784,50.63370964813373,-145.3197924581691,51.512331908710316,31.078373659924015,-148.23617093489847,57.2410413692928,37.5792786892983,-150.1687266129432,52.94137958373485,55.30633624047867,-151.3950039381351,36.59053099260831,32.446670519304114,-13.590266350354929,35.51768725054589,28.514373439558415,11.290461461324487,35.71044194707226,23.39143765478136,-3.4610904625977796,21.905786549690344,37.79335567626881,-21.405787356738664,17.844682960987555,31.836574670461935,-46.92036557391263,33.72436142988202,20.764251914581184,-60.22989598847861,52.80645206993032,36.9610911774756,-19.678696804340767,58.19036156347387,28.761419276711287,-43.83650237287276,44.91045903590531,20.97639131561212,-61.538354537666194,99.9999999999999,24.71606687944859,1,1,13.972401797862691,0,0,1.5158892646244113,0,0,8.930774836285535,0,0,1.4898648294687755,0,0,5.588780450528242,0,0,15.087234077257891,1,1,12.896580605625328,0,0,7.587102101137226,0,0,10.726983972178228,0,0,1.251730123675788,0,0,5.548711150582614,0,0,5.55977660657634,0,0,2.6204336481061565,0,0,5.3380196932112165,0,0,5.974532631631473,0,0,11.143418908820019,0,0,0.226455217930287,0,0,4.0057211161083,0,0,3.1622040054635647,0,0,14.2754270616195,0,0,23.654069324653868,1,1,18.646800544555575,1,1,0_2_33_p1
28.600284782646234,33.987064308718224,-67.96627952896078,33.27980332062863,40.710512424013814,-108.04607342418313,36.12235936008877,46.4191649949188,-146.09354042822275,35.77982865660045,27.537025493562922,-149.46338144755242,29.319665021134224,33.61393270684664,-151.55907712846243,39.190631479793446,56.21399564207486,-155.83501159614275,50.55537226582369,33.94867529588573,-67.54871147731788,53.56325733414664,39.933175951732494,-106.51343667340083,54.14503601454012,50.52874743422596,-145.14175251458283,51.498250518346964,31.24077961647259,-148.4037478489022,57.25275057102406,37.577858830098585,-150.07994858589805,52.879511415868976,55.33308398864156,-151.30367148654545,36.60792933632997,32.43244799623373,-13.586384212806104,35.48544376742807,28.616783121384803,11.262812780479917,35.71427561420085,23.40898811160174,-3.4618318451372554,21.908475351900364,37.79057017840661,-21.429344784939342,17.84490066238552,31.841321961663592,-47.009285930970165,33.81973677121397,20.89977148690672,-60.19754104886895,52.808279486781416,36.95709802004586,-19.678904431205762,58.19617900784958,28.784731920658857,-43.84352672493599,44.915065991989636,21.023587356146443,-61.366974548372156,116.6666666666666,21.57819640774051,1,1,7.391772969283728,0,0,2.405479601283853,0,0,8.161202940930059,0,0,1.7092779486628222,0,0,5.3285163455030125,0,0,13.979628111057949,0,0,13.470114300529545,0,0,6.731449085818912,0,0,9.176920160761199,0,0,1.3481169293738602,0,0,4.377087959530432,0,0,5.606063694824074,0,0,2.6809116880752937,0,0,5.1155987691581455,0,0,6.076881509174988,0,0,12.256369140816176,0,0,0.18069743725826443,0,0,4.737471918585716,0,0,2.515695611694244,0,0,11.369072404107477,0,0,19.036670363043292,1,1,15.009700273114507,1,1,0_2_33_p1
28.57940222789681,33.981253667211575,-67.99012725335595,33.282724923026244,40.57488023322092,-108.11332131951889,36.1257358712239,46.3282983975533,-146.01982504181396,35.775676957442656,27.33325384494001,-149.3228397097774,29.367256313502327,33.5920817916887,-151.5270482219906,39.10637114530881,56.20943190570256,-155.77731365648572,50.564807920720135,33.936925270262975,-67.5975417817053,53.573323657746656,39.862871755705285,-106.43180967483279,54.11363674169335,50.41218785450565,-144.94449631034678,51.478199669591696,31.41596771294911,-148.57982286785634,57.28106365974308,37.62951033991623,-150.02028623055227,52.80339203207398,55.35780728774209,-151.21016336299874,36.627363549971534,32.410905299947004,-13.59269541981934,35.45111645162326,28.723131759868693,11.229267508480564,35.713546355205025,23.413822976439285,-3.461407790249718,21.9104182815627,37.787269217844496,-21.449081695623622,17.838700893061432,31.84979820175557,-47.0959382584165,33.846507374696714,21.077159383231738,-60.24903338099972,52.810427595598085,36.95316420333972,-19.67914941183533,58.20347596266434,28.815984302135213,-43.87615829406196,44.974106344629384,21.050103009903307,-61.24854072347022,133.33333333333331,18.315339868382676,1,1,0.4687288738739463,0,0,3.2935452614677097,0,0,7.364173186619102,0,0,1.9599874592985675,0,0,4.846992446877026,0,0,12.789047724103558,0,0,13.770392479685093,0,0,5.814720798598594,0,0,7.462177693262873,0,0,1.3965385587230201,0,0,3.2122003556155896,0,0,5.421441751878177,0,0,2.812716213300778,0,0,4.846943220366486,0,0,5.991158443215818,0,0,12.947375780494358,0,0,0.13262201952489908,0,0,5.67338052616808,0,0,1.8352336435615801,0,0,8.37566587945103,0,0,14.150826653259836,0,0,10.908364172009762,0,0,0_2_33_p1
28.562135782206965,33.972318106274294,-68.02407860687086,33.248021369547445,40.392953955615,-108.10676351347257,36.12792618215507,46.25612790599206,-145.9131739977029,35.80048530539432,27.1820349128705,-149.2232016497143,29.411284677257527,33.592170310118405,-151.49641537563235,39.0221183577288,56.20055746217676,-155.71703415153294,50.57499622862046,33.93549644832862,-67.64051518602567,53.57421190005432,39.798757194347225,-106.32355546461034,54.09428048223799,50.35373235437418,-144.8319061620384,51.45509670207564,31.55003345105405,-148.73850008647076,57.32407632709804,37.72320224626387,-150.01802496694359,52.722236156784305,55.36766612153973,-151.14508047944923,36.641767458300286,32.3891871007533,-13.606830560987273,35.41207683040667,28.846174913714766,11.200240379650124,35.68581664963196,23.34186477575175,-3.455205116615441,21.91177107977273,37.785123695586286,-21.458982568018644,17.83344958832023,31.858333803584284,-47.16061604356233,33.845974922979806,21.192030302544847,-60.317830892977376,52.812356081814,36.95100762985553,-19.678716366630084,58.209645143805,28.82649349923801,-43.901274239526565,45.03275738511197,21.111003959561085,-61.16888484132659,150.0,11.837277499602349,0,0,-7.259564583183783,0,0,3.571884049902904,0,0,5.189297835852178,0,0,2.1638611412196926,0,0,3.979242462821708,0,0,9.709435640146765,0,0,12.212448451942922,0,0,3.7184361759254765,0,0,4.849784213948497,0,0,1.3450133345527648,0,0,1.2537367244680229,0,0,4.704975833672614,0,0,3.262100605032746,0,0,3.461501979771418,0,0,5.372997649851424,0,0,12.663079808112352,0,0,0.0850499794742214,0,0,5.166954939032113,0,0,0.7629998720964876,0,0,4.389539892051586,0,0,7.619329354995216,0,0,5.567040640975648,0,0,0_2_33_p1
28.54597454454298,33.9639926204279,-68.06718337201447,33.193223263749786,40.20036894443133,-108.07420417048851,36.129353706637424,46.20655236018693,-145.83864128509057,35.79598893961164,26.999571766799956,-149.1256720280116,29.434121672094193,33.514164140967424,-151.4236892801964,38.95706779307441,56.193719797866116,-155.66957544328218,50.58644320321049,33.941641652209576,-67.69325432018121,53.56339782147263,39.736452402752995,-106.21856123023774,54.087930821115485,50.35135288911692,-144.76762037567653,51.39326490555276,31.70056281068198,-148.8932609665629,57.35308909436176,37.79446865662267,-150.04898452863168,52.642827861163035,55.375316675027975,-151.08711123555224,36.6512256211496,32.373158654719234,-13.61447938786447,35.391852407686514,28.902133922712192,11.17248303839064,35.647039871908795,23.239894563005652,-3.447070413924911,21.91018260350375,37.78178858043276,-21.443309076619816,17.82243890848325,31.87047871781922,-47.215207615045095,33.79863235467006,21.37514865750508,-60.47878200569865,52.81366320452735,36.95029097914879,-19.67821979550559,58.216280545878284,28.84586257788142,-43.94138219360519,45.11013770065001,21.194565716701995,-61.11848347040967,166.6666666666666,11.70327627091901,0,0,-9.586135709293462,0,0,3.748194176537198,0,0,5.5472527445894695,0,0,2.619094450371251,0,0,3.4638713832096046,0,0,9.968639630983901,0,0,11.83463831161998,0,0,3.8904175907370413,0,0,5.668135091780205,0,0,1.2262352974460244,0,0,1.291497889997526,0,0,4.42935621704717,0,0,4.239449631356109,0,0,3.628787819145154,0,0,5.449897275985142,0,0,12.703471213153357,0,0,0.17987060286818998,0,0,6.272951839495219,0,0,0.6604662857828114,0,0,4.600950789870437,0,0,7.249787356431642,0,0,3.79913639677354,0,0,0_2_33_p1
