time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPc,TrialID
0.0,1.136194289385837,0.8043045243898715,1.4746226757145908,1.4008345902930648,0.0007744125573914399,-0.0004244635655644139,0.00088311048433206,0_1_47_p1
2.000052307266742,1.1361058981600705,0.804507866365729,1.4748921504669368,1.4001733247701273,0.0006659032322576656,-0.00034496399670084664,0.0007499515142667747,0_1_47_p1
4.000104621809442,1.136053028967444,0.8046864627970018,1.475122544337556,1.399717742551012,0.0005573401798639317,-0.00026397717720724176,0.0006166944350138594,0_1_47_p1
6.000156932714162,1.1360299623606798,0.8048450138718681,1.4753173024426829,1.3994369023915258,0.00045107623054529576,-0.0001835796840645213,0.0004870023266517135,0_1_47_p1
8.000209239980904,1.136031469543602,0.8049876758411321,1.4754797300052809,1.399302496171144,0.0003491254695307418,-0.00010555796840545743,0.00036473425691720883,0_1_47_p1
10.000261547247646,1.1360527924663906,0.8051180880414687,1.4756129924234902,1.3992887462385282,0.00025318055630511437,-3.142321610848114e-05,0.0002551231322353336,0_1_47_p1
12.000313861790346,1.1360896239208333,0.8052393999186682,1.4757201153390773,1.3993723027570462,0.00016463004397105296,3.757379160850824e-05,0.00016886338026271544,0_1_47_p1
14.000366172695067,1.13613808763558,0.8053542980508812,1.4758039847058837,1.3995321410502932,8.457569861092587e-05,0.00010042781759433462,0.00013129659303381453,0_1_47_p1
16.000418483599788,1.1361947183713947,0.8054650331718627,1.4758673468582746,1.3997494589476096,1.3849818648764794e-05,0.00015636430817073555,0.00015697647704772977,0_1_47_p1
18.00047078722855,1.1362564420164087,0.8055734471942169,1.4759128085795883,1.4000075741296027,-4.6967445787801394e-05,0.00020482453253855345,0.0002101405008404306,0_1_47_p1
20.00052310177125,1.1363205556813742,0.805681000232642,1.4759428371705845,1.4002918214736648,-9.753077350561229e-05,0.0002454507221839263,0.00026411798272971495,0_1_47_p1
