time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l,pelvis_tilt_speed,pelvis_list_speed,pelvis_rotation_speed,pelvis_tx_speed,pelvis_ty_speed,pelvis_tz_speed,hip_flexion_r_speed,hip_adduction_r_speed,hip_rotation_r_speed,knee_angle_r_speed,knee_angle_r_beta_speed,ankle_angle_r_speed,hip_flexion_l_speed,hip_adduction_l_speed,hip_rotation_l_speed,knee_angle_l_speed,knee_angle_l_beta_speed,ankle_angle_l_speed,neck_flexion_speed,neck_bending_speed,neck_rotation_speed,arm_flex_r_speed,arm_add_r_speed,arm_rot_r_speed,elbow_flex_r_speed,pro_sup_r_speed,wrist_flex_r_speed,wrist_dev_r_speed,arm_flex_l_speed,arm_add_l_speed,arm_rot_l_speed,elbow_flex_l_speed,pro_sup_l_speed,wrist_flex_l_speed,wrist_dev_l_speed,TrialID
0.0,-0.16270349104109502,1.8321695634347415,-1.390823234965895,0.006870043074612327,0.004357696568457244,-0.010312465163743146,0.16788037968309957,0.01983364064270063,-0.1083633098444181,0.12397425312329952,0.002163758860172033,0.5583888166186354,0.18121547665108723,-0.04292044398286349,-0.2635089820805378,0.2271248050517928,0.003964075641377894,0.6489104343350358,-0.10576094041158313,-0.013871399264397528,-0.029996483388159384,-0.018122386198651887,-0.39272112696973105,0.9523884977269464,1.160520642511547,1.5707194213048687,0.0,0.0,0.07214248398130553,-0.32330163755190067,1.0863102538275633,0.9616549704143946,1.5707194213048687,0.0,0.0,-0.6569757836148659,-0.48701494043385846,0.5906595880255299,-1.447115442616776e-06,0.00040744278575021586,0.0003848944975811878,-0.9136688213555456,0.023936378705799698,-0.040249314730063115,-0.9071972048346579,-0.01583357763868866,-0.4463701753746026,-0.51329097920946,0.07897292530395722,0.44698184002278435,-0.07831137220088635,-0.001366791091628249,0.2530816174262331,0.2530356827174527,-0.12185310126311309,0.14487256891370753,0.31788978318480987,0.14057526250080532,-0.1481180906018747,1.054253315529433,3.719247098682936e-14,0.0,0.0,0.46830358673021416,-0.2685693410028193,0.658860005376808,1.5503689529520608,3.719247098682936e-14,0.0,0.0,0_2_33_p1
16.6667,-0.18112263753212937,1.8182561925366552,-1.3777248276766803,0.0068608539841781965,0.004360995460498555,-0.010299712889774623,0.14194436601979282,0.020667224215419628,-0.11525856383990371,0.09910885983306109,0.0017297759182573794,0.5464471559372105,0.16012871108121793,-0.039405683412258204,-0.24898770300891623,0.21214283866445868,0.003702591009776045,0.6536613539884081,-0.10471993543939445,-0.019043465464145794,-0.028396763591377924,-0.008548787649278706,-0.38715630905108506,0.9504248579027239,1.1788763042510473,1.5707194213048687,0.0,0.0,0.0838110298310473,-0.33076633413429296,1.1081633259953303,1.0018291575787808,1.5707194213048687,0.0,0.0,-0.5759494004873267,-0.44237168459948695,0.5075790406339502,-1.6394112721166476e-05,0.0003286084408592999,0.000355788934045295,-0.813481091002512,0.023152555406782925,-0.04606431581752165,-0.7954763804654652,-0.013883681480535918,-0.3764278970833324,-0.46617767585603614,0.06566671183824062,0.3916499878305475,-0.059422583095447214,-0.001037119556358686,0.21543359031149178,0.22738982022063856,-0.11374448246546433,0.12881325044275818,0.27994279785632764,0.12515971724850009,-0.10451837896419339,0.9375111524652525,3.657391816444713e-14,0.0,0.0,0.4151019771900203,-0.2518994015887794,0.6159138666164351,1.4322453760924578,3.657391816444713e-14,0.0,0.0,0_2_33_p1
33.3333,-0.19532700739133294,1.8068684279413054,-1.366942717289031,0.006856136089268809,0.00436521255041238,-0.0102896382007097,0.12130167300562117,0.021356454716104027,-0.11959761700382103,0.07971461232993889,0.0013912824667142803,0.5374896370380188,0.1449049259844063,-0.037161784224020195,-0.23841789153380946,0.20418833695400213,0.0035637587702544203,0.6580650092616346,-0.10172313854071004,-0.0228903425389644,-0.026546767997412537,-0.0011499873635777273,-0.3834283873615322,0.9487361678226442,1.196499467875154,1.5707194213048692,0.0,0.0,0.09363304700101827,-0.33673061054468956,1.1251897032035267,1.0348526726369238,1.5707194213048692,0.0,0.0,-0.4949230173597874,-0.3977284287651154,0.42449849324237054,-3.1341109999716174e-05,0.000249774095968384,0.00032668337050940227,-0.7132933606494785,0.022368732107766152,-0.051879316904980176,-0.6837555560962725,-0.011933785322383178,-0.3064856187920622,-0.4190643725026123,0.05236049837252402,0.3363181356383106,-0.040533793990008074,-0.000707448021089123,0.17778556319675048,0.20174395772382442,-0.10563586366781556,0.11275393197180882,0.24199581252784544,0.10974417199619486,-0.06091866732651208,0.8207689894010721,3.5955365342064894e-14,0.0,0.0,0.3619003676498264,-0.23522946217473945,0.5729677278560622,1.3141217992328549,3.5955365342064894e-14,0.0,0.0,0_2_33_p1
50.0,-0.20571967641843003,1.7978475567904693,-1.3584113645726759,0.006854989587801396,0.004369816603432141,-0.010281984627105662,0.10555319432928185,0.021911298045662046,-0.12177455011648021,0.06532282480973928,0.0011400983981255163,0.5312650713761493,0.13480333838356615,-0.036008405022742725,-0.23133633022360028,0.20209160850833066,0.003527163957327304,0.661978540925936,-0.09732528936248305,-0.025568330936750344,-0.024542857519548582,0.004252397338295378,-0.3812489282654426,0.9474666127129548,1.2129613823996495,1.5707194213048692,0.0,0.0,0.10162581086799825,-0.34140336851704456,1.1379621276223908,1.06148064829024,1.5707194213048692,0.0,0.0,-0.4138966342322482,-0.3530851729307439,0.34141794585079094,-4.6288107278265875e-05,0.00017093975107746804,0.0002975778069735095,-0.6131056302964448,0.02158490880874938,-0.05769431799243871,-0.5720347317270797,-0.009983889164230438,-0.236543340500792,-0.3719510691491885,0.03905428490680741,0.2809862834460737,-0.021645004884568934,-0.00037777648581955995,0.14013753608200918,0.17609809522701025,-0.09752724487016681,0.09669461350085945,0.20404882719936324,0.09432862674388964,-0.017318955688830767,0.7040268263368916,3.5336812519682654e-14,0.0,0.0,0.30869875810963254,-0.21855952276069948,0.5300215890956894,1.1959982223732522,3.5336812519682654e-14,0.0,0.0,0_2_33_p1
66.66669999999999,-0.212703720413145,1.791034866225924,-1.3520652302973437,0.0068565146776931925,0.004374276384791267,-0.010276495699519796,0.09429982367947216,0.022341720105001885,-0.12218344395819146,0.055464811468268684,0.0009680436050738682,0.5275222704066914,0.1290831653016114,-0.03576520441301907,-0.22727980164667144,0.2046829619153517,0.0035723916055089796,0.6652590897525329,-0.09208112755166668,-0.027233731105400647,-0.02248139307107142,0.007836749136184928,-0.38032949812718647,0.9467603777999034,1.2278332968403167,1.5707194213048694,0.0,0.0,0.10780659680876714,-0.34499350978531207,1.1470533414221613,1.0824682172401454,1.5707194213048694,0.0,0.0,-0.33287025110470897,-0.30844191709637236,0.2583373984592113,-6.123510455681558e-05,9.21054061865521e-05,0.0002684722434376167,-0.5129178999434112,0.020801085509732604,-0.06350931907989724,-0.46031390735788696,-0.008033993006077697,-0.1666010622095218,-0.3248377657957646,0.025748071441090807,0.22565443125383683,-0.0027562157791297948,-4.810495054999699e-05,0.10248950896726788,0.15045223273019614,-0.08941862607251805,0.0806352950299101,0.166101841870881,0.07891308149158441,0.026280755948850543,0.5872846632727113,3.471825969730042e-14,0.0,0.0,0.2554971485694386,-0.20188958334665955,0.48707545033531646,1.0778746455136492,3.471825969730042e-14,0.0,0.0,0_2_33_p1
83.3333,-0.21668221517520217,1.7862716433894466,-1.3478387752327634,0.006859811556861433,0.004378060659723184,-0.010272914948509388,0.08714245474488938,0.022657686795031752,-0.12121837930926488,0.049671886501333494,0.0008669379801421166,0.5260100455847343,0.1270036237614559,-0.03625184099944251,-0.22578508837140568,0.2107927057629727,0.0036790267493137306,0.6677637965126456,-0.08654539275521411,-0.0280428434928123,-0.0204587355652664,0.009781450709935254,-0.38038166331113404,0.9467616483097375,1.2406864602129393,1.5707194213048694,0.0,0.0,0.11219268020010478,-0.34770993608344625,1.1530360867730765,1.0985705121880556,1.5707194213048694,0.0,0.0,-0.25184386797716973,-0.2637986612620008,0.1752568510676316,-7.618210183536526e-05,1.3271061295636185e-05,0.00023936667990172392,-0.41273016959037756,0.02001726221071583,-0.06932432016735576,-0.3485930829886942,-0.006084096847924958,-0.09665878391825161,-0.27772446244234084,0.012441857975374199,0.17032257906159992,0.016132573326309352,0.00028156658471956597,0.06484148185252658,0.12480637023338198,-0.08131000727486928,0.06457597655896075,0.12815485654239878,0.06349753623927917,0.06988046758653185,0.47054250020853083,3.4099706874918187e-14,0.0,0.0,0.20229553902924474,-0.1852196439326196,0.44412931157494356,0.9597510686540461,3.4099706874918187e-14,0.0,0.0,0_2_33_p1
100.0,-0.21805823650432585,1.7833991754228153,-1.3456664601486632,0.006863980423223352,0.004380638193461316,-0.010270985904631729,0.08368198121423077,0.02286916401665987,-0.11927343695001068,0.047475364104740084,0.0008286014159130416,0.5264772083653672,0.12782393078601356,-0.0372879733866063,-0.22638897296618585,0.21925114863910114,0.0038266544232558397,0.6693498019774953,-0.08127282462007852,-0.028151968546882306,-0.01857124591541888,0.010264884739390674,-0.38111699018165557,0.9476146094687048,1.2510921215332995,1.5707194213048694,0.0,0.0,0.11480133641879106,-0.34976154914540125,1.1564831058453744,1.110542665835387,1.5707194213048694,0.0,0.0,-0.17081748484963055,-0.2191554054276293,0.09217630367605201,-9.112909911391497e-05,-6.556328359527978e-05,0.00021026111636583117,-0.31254243923734404,0.01923343891169906,-0.0751393212548143,-0.23687225861950145,-0.004134200689772218,-0.026716505626981413,-0.230611159088917,-0.0008643554903424028,0.11499072686936307,0.035021362431748485,0.0006112381199891292,0.027193454737785283,0.09916050773656784,-0.07320138847722052,0.04851665808801138,0.09020787121391657,0.04808199098697395,0.11348017922421316,0.35380033714435044,3.3481154052535947e-14,0.0,0.0,0.14909392948905087,-0.16854970451857965,0.4011831728145707,0.8416274917944433,3.3481154052535947e-14,0.0,0.0,0_2_33_p1
116.66669999999999,-0.21723486020024163,1.782258749467816,-1.3454827458147787,0.006868121474696214,0.004381477751239113,-0.010270452098444157,0.08351929677619395,0.02298611767079454,-0.11674269766073955,0.04840655847429497,0.0008448538049694277,0.5286725702036819,0.13080330339819887,-0.038693260179103905,-0.22862823799939597,0.22888859913164555,0.003994859661849612,0.6698742469183053,-0.07681816279321348,-0.027717406715507813,-0.016915285034814303,0.009465433904395595,-0.3822470451031232,0.9494634465030578,1.2586215298171872,1.570719421304877,0.0,0.0,0.11564984084160648,-0.351357250705133,1.1579671408092997,1.1191398108835615,1.570719421304877,0.0,0.0,-0.08979110172209134,-0.17451214959325775,0.009095756284472515,-0.00010607609639246471,-0.00014439762848619578,0.00018115555282993836,-0.21235470888431032,0.01844961561268228,-0.08095432234227283,-0.12515143425030856,-0.0021843045316194765,0.04322577266428872,-0.1834978557354931,-0.014170568956058994,0.05965887467712613,0.0539101515371876,0.0009409096552586906,-0.010454572376955983,0.0735146452397537,-0.06509276967957175,0.03245733961706204,0.05226088588543435,0.03266644573466869,0.1570798908618945,0.23705817408017008,3.286260123015371e-14,0.0,0.0,0.09589231994885704,-0.15187976510453977,0.358237034054198,0.7235039149348401,3.286260123015371e-14,0.0,0.0,0_2_33_p1
133.33329999999998,-0.21466379067574723,1.7856884171177732,-1.3486753644947111,0.006867069377113399,0.00437336792313265,-0.010273672129827143,0.08898126454084715,0.022803301442343528,-0.11228766531959125,0.05156896398083169,0.0009000481847378821,0.5315191334338126,0.1361807385527189,-0.039552369400151305,-0.23207646241120886,0.23505565294000144,0.004102495063246608,0.6676062689004337,-0.07831239056745076,-0.02611942177061377,-0.01496560413463788,0.005515038726152262,-0.38214620221896645,0.9529137634428657,1.26141331666585,1.570719421304877,0.0,0.0,0.11150915993051652,-0.3539197686428925,1.15802478051855,1.1287020633718465,1.570719421304877,0.0,0.0,-0.10762482197813569,-0.1881809811069293,0.007606214255656746,-0.00013387245557466566,-0.00019447957450727184,0.0001888647898953894,-0.2243530697315826,0.016774099770918146,-0.10032383635922124,-0.11183678449860526,-0.0019519200172589172,0.05914128640928472,-0.22115318060551348,-0.00980709783338979,0.044305897566711674,0.01593192056826212,0.00027806452755506383,-0.01685741377105574,0.06893841036276019,-0.07143847469957451,0.029522314620340075,0.051917762584471866,0.03249879080135088,0.16087171088690558,0.22946877069523364,3.286260123015371e-14,0.0,0.0,0.10130186184696999,-0.1566570963915548,0.39893840740248915,0.7283728371691481,3.286260123015371e-14,0.0,0.0,0_2_33_p1
150.0,-0.20808581801643172,1.7899693268628407,-1.3548222454659895,0.00686740779282255,0.00436671016173729,-0.010277408393906543,0.09777875975368064,0.02272663622302734,-0.11021506311611368,0.059849176811066634,0.0010445651552722902,0.5368475856861109,0.14284353630697078,-0.041149336395263705,-0.23661898242872675,0.24165027816526008,0.004217592988354003,0.6636556303790672,-0.07959581807831076,-0.02463351719311631,-0.014366596976747434,0.001428051205040219,-0.3826747567671031,0.9564294409357359,1.2597914367906093,1.570719421304877,0.0,0.0,0.10729638217415574,-0.35533982800992775,1.1581608290818985,1.1321616619456072,1.570719421304877,0.0,0.0,-0.08622731411549117,-0.15962934371129767,-0.013055622821019044,-0.00012960487256660576,-0.00023689831612475754,0.00015599445424227342,-0.14998119091944503,0.007900811650176628,-0.10941473404495423,-0.002587921803702084,-4.5167839326365825e-05,0.12578324877492297,-0.18379898411894016,-0.018093567273033774,-0.0325280856689342,0.04848597294641249,0.0008462398964686383,-0.03418401098943991,0.06933909370006834,-0.056854545709520254,0.017692945938234672,0.02254056664672907,0.012010793089363668,0.1663141412450722,0.15717662821540823,3.286260123015371e-14,0.0,0.0,0.07366906217303443,-0.1338501638217525,0.35072149651899337,0.5707600997362934,3.286260123015371e-14,0.0,0.0,0_2_33_p1
