time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l,pelvis_tilt_speed,pelvis_list_speed,pelvis_rotation_speed,pelvis_tx_speed,pelvis_ty_speed,pelvis_tz_speed,hip_flexion_r_speed,hip_adduction_r_speed,hip_rotation_r_speed,knee_angle_r_speed,knee_angle_r_beta_speed,ankle_angle_r_speed,hip_flexion_l_speed,hip_adduction_l_speed,hip_rotation_l_speed,knee_angle_l_speed,knee_angle_l_beta_speed,ankle_angle_l_speed,neck_flexion_speed,neck_bending_speed,neck_rotation_speed,arm_flex_r_speed,arm_add_r_speed,arm_rot_r_speed,elbow_flex_r_speed,pro_sup_r_speed,wrist_flex_r_speed,wrist_dev_r_speed,arm_flex_l_speed,arm_add_l_speed,arm_rot_l_speed,elbow_flex_l_speed,pro_sup_l_speed,wrist_flex_l_speed,wrist_dev_l_speed,pelvis_tilt_acc,pelvis_list_acc,pelvis_rotation_acc,pelvis_tx_acc,pelvis_ty_acc,pelvis_tz_acc,hip_flexion_r_acc,hip_adduction_r_acc,hip_rotation_r_acc,knee_angle_r_acc,knee_angle_r_beta_acc,ankle_angle_r_acc,hip_flexion_l_acc,hip_adduction_l_acc,hip_rotation_l_acc,knee_angle_l_acc,knee_angle_l_beta_acc,ankle_angle_l_acc,neck_flexion_acc,neck_bending_acc,neck_rotation_acc,arm_flex_r_acc,arm_add_r_acc,arm_rot_r_acc,elbow_flex_r_acc,pro_sup_r_acc,wrist_flex_r_acc,wrist_dev_r_acc,arm_flex_l_acc,arm_add_l_acc,arm_rot_l_acc,elbow_flex_l_acc,pro_sup_l_acc,wrist_flex_l_acc,wrist_dev_l_acc,TrialID
0.0,0.18433315520543364,1.6950408690882608,-1.6970875883421856,0.0064135519401093966,0.0045999063984134515,-0.010026951681394164,0.005365822786775889,0.10144066691221147,0.18342890123949596,0.0031644813815371034,5.5230703198442575e-05,0.7425430898005722,0.08993069141867857,-0.1435701204189844,-0.1550245121330325,0.2802984098524094,0.004892130102793236,0.9620119228440447,0.12929101080969477,-0.023411290527660417,-0.3443558455908272,0.025051879868320914,-0.2989545754803686,0.7299334322998753,0.974479789669631,0.04806089147351427,0.7146841600479762,0.35894847386302137,-0.00033783788991341185,-0.21370946346492994,0.7050541665024754,1.0347660310192324,0.1123248704568757,-0.13188036564792158,0.3408358833216023,0.7630050798691245,0.12012970284422833,-0.14503451712035811,0.0005805999757993899,0.001244959916384154,-0.00035208375472070856,0.13250356993890294,0.11837549048831238,0.004979605924857943,0.00430872850698853,7.520098137731837e-05,0.025623701585197674,0.4833109512952621,-0.037883896958112596,0.9589905101201699,0.37109812968960904,0.006476884263345402,-0.16872692960968363,0.04526672539341242,-0.02478753626976761,0.9376481298176603,0.8270824780376266,-0.017584428648885132,0.5107345941565269,-0.09568138224505847,10.27422786792877,1.814048454876138,-1.628189626209702,-0.42413685397831635,0.028133065942296955,-1.2497208835001061,0.5973392490681723,0.4096575755161057,-0.2612719853717125,0.6191657125455783,-0.10557594408917369,-0.01637296715121221,0.058076410477657554,-4.320450056395904e-05,-0.00011000303381555188,2.125816685349689e-05,-0.01833654019417559,-0.016266147753573976,-0.009977922274398435,-0.00044726630368939734,-7.806288006732029e-06,0.0017333021244619593,-0.05061966012132528,0.007266967185097561,-0.09461799353268342,-0.036843118832539275,-0.0006430337272968526,0.005745786947596935,-0.0023118149775569856,0.016623972415150796,-0.07611428570281306,-0.08061203799799055,-0.0014915889674017057,-0.08277241393945496,0.01646432354681844,-0.4796670193746971,-0.1014534409191867,-0.019909988918132594,0.03265515966532583,0.004226214185736543,0.09156771229181543,-0.047702672805620655,-0.05418841447153862,0.010940260547323461,-0.010117900211492312,0_1_22_p0
16.66667,0.20964525833913697,1.6965447131489642,-1.715121065158217,0.006422281104141258,0.004623062450864529,-0.010033671629480004,0.005737434654396816,0.10504883146539766,0.1953116841899804,0.003268698918164502,5.704963670054037e-05,0.7400113100037081,0.09442342919714783,-0.14547775637459065,-0.13618945975592267,0.2836357685804687,0.004950378006128749,0.9524879143362978,0.12736351157060427,-0.024449293199136416,-0.3176456642527613,0.048048493054369076,-0.30162418502043803,0.761820370118433,0.9671085457163505,0.19428579578338023,0.7315821169769802,0.332302703757634,-0.013935259195549707,-0.21054387840310043,0.6703704529079522,1.0482168051533496,0.12095435866915621,-0.14851853464955592,0.35712933768108507,0.6485615021231894,0.1025917847198631,-0.09290144379266171,0.00052170208287606,0.0011176712125698328,-0.00032232098483252257,0.11279764908702572,0.10104405417780271,0.0019140417285112292,0.0038057030620469792,6.642153072783299e-05,0.025782251853009627,0.42522040055027427,-0.03046887281556773,0.8474218863203744,0.3289833041657085,0.005741841899537547,-0.15966912819309953,0.042245091823915046,-0.011066440765767424,0.8499099680651384,0.7392757080495334,-0.019590871769193125,0.4426603890125711,-0.08098108583896284,9.594584800053902,1.6667770695355677,-1.6140286096118666,-0.3858866189742894,0.030903589329824347,-1.1404300759894217,0.5431386266635827,0.3524191534550543,-0.24413362593034077,0.5926481807531095,-0.10221287698013719,-0.015913946869558836,0.05365843623167942,-4.4429248575302375e-05,-0.00010897800451258617,2.2437052363108148e-05,-0.017835897314056583,-0.01569500382171164,-0.008109700761994668,-0.0004324116350581394,-7.547019121970379e-06,0.0016934960481151187,-0.05044958004739831,0.007052933121629148,-0.09398475694972258,-0.0374234177709936,-0.0006531618545788632,0.006261952216494325,-0.002828253400098497,0.015250962704901371,-0.07498005868504554,-0.07834137917481258,-0.0015131839084962545,-0.07566382407404079,0.015210298381379349,-0.4948131094962725,-0.1056330851604117,-0.011497695572908173,0.032561429018924386,0.0034500549927935233,0.09173419599178813,-0.046864492697217014,-0.0520088999245051,0.014016330453416171,-0.01436462998578253,0_1_22_p0
33.333330000000004,0.22804368604012173,1.697981506402393,-1.7249951683545346,0.006431380643277109,0.00464392031899489,-0.010039895819048222,0.006657618178916869,0.10771745316720867,0.20137824802431775,0.003357072982304934,5.859204620226303e-05,0.7391168040777804,0.09979359773676978,-0.1466657408139364,-0.11972259016972343,0.28752685658585947,0.005018290307047599,0.9461263944269543,0.12651920894076307,-0.02474701231116184,-0.2969125765455411,0.06582697681541218,-0.30321025099524035,0.7810894049620332,0.9628186609869227,0.3573141826919203,0.7556246242473775,0.3029192132272184,-0.02398679926264667,-0.2087146894754125,0.6432924743814835,1.0596986411832163,0.12789152041769453,-0.1589132465045842,0.370990278730578,0.5341179243772544,0.08505386659549788,-0.040768370464965314,0.00046280418995273023,0.0009903825087555114,-0.0002925582149443366,0.0930917282351485,0.08371261786729306,-0.0011515224678354842,0.0033026776171054288,5.7642080078347614e-05,0.02594080212082158,0.36712984980528646,-0.02305384867302286,0.7358532625205788,0.28686847864180787,0.005006799535729692,-0.1506113267765154,0.03922345825441767,0.0026546547382327625,0.7621718063126165,0.65146893806144,-0.021597314889501115,0.37458618386861536,-0.06628078943286722,8.914941732179033,1.5195056841949977,-1.599867593014031,-0.34763638397026236,0.03367411271735174,-1.031139268478737,0.48893800425899314,0.2951807313940029,-0.22699526648896906,0.5661306489606408,-0.09884980987110067,-0.015454926587905458,0.049240461985701284,-4.565399658664571e-05,-0.00010795297520962048,2.3615937872719408e-05,-0.017335254433937575,-0.015123859889849298,-0.006241479249590902,-0.0004175569664268814,-7.28775023720873e-06,0.0016536899717682781,-0.050279499973471344,0.006838899058160734,-0.09335152036676175,-0.03800371670944793,-0.0006632899818608736,0.006778117485391715,-0.003344691822640008,0.013877952994651947,-0.07384583166727801,-0.07607072035163462,-0.0015347788495908034,-0.06855523420862662,0.013956273215940257,-0.509959199617848,-0.10981272940163668,-0.0030854022276837513,0.03246769837252293,0.0026738957998505035,0.09190067969176081,-0.046026312588813366,-0.04982938537747158,0.01709240035950888,-0.01861135976007275,0_1_22_p0
50.0,0.24020694424043335,1.6993214262215464,-1.7278724997731851,0.006440508868358983,0.0046624435543145505,-0.010045587256094722,0.007985285724021284,0.10953612937369048,0.20261586418632596,0.0034296539807388165,5.985881222177942e-05,0.7395479790449417,0.1057369927652246,-0.1472303550348404,-0.1056265672944715,0.29180433220022384,0.005092946342600368,0.9424312055220095,0.12660330199486938,-0.024420987463229526,-0.2814443627526283,0.07897178382710719,-0.30390440696836524,0.7897657190541338,0.9611173357095746,0.5307602216746052,0.7847892794565557,0.27147180383446956,-0.030988163641313432,-0.20796304036495122,0.6228632203517586,1.0693433270238673,0.1332581512132126,-0.16409864955053255,0.3826845030213972,0.41967434663131925,0.06751594847113264,0.011364702862731085,0.00040390629702940047,0.0008630938049411902,-0.0002627954450561506,0.07338580738327129,0.06638118155678341,-0.004217086664182198,0.0027996521721638783,4.886262942886223e-05,0.026099352388633534,0.30903929906029864,-0.015638824530477994,0.6242846387207833,0.2447536531179073,0.004271757171921837,-0.1415535253599313,0.036201824684920295,0.01637575024223295,0.6744336445600946,0.5636621680733468,-0.023603758009809107,0.30651197872465963,-0.05158049302677159,8.235298664304164,1.3722342988544274,-1.5857065764161955,-0.3093861489662354,0.036444636104879136,-0.9218484609680526,0.4347373818544036,0.2379423093329515,-0.20985690704759738,0.5396131171681721,-0.09548674276206418,-0.014995906306252083,0.04482248773972315,-4.687874459798905e-05,-0.00010692794590665478,2.4794823382330667e-05,-0.016834611553818563,-0.014552715957986961,-0.004373257737187136,-0.00040270229779562345,-7.02848135244708e-06,0.0016138838954214377,-0.05010941989954437,0.006624864994692321,-0.09271828378380091,-0.03858401564790226,-0.0006734181091428841,0.007294282754289105,-0.003861130245181519,0.01250494328440252,-0.07271160464951049,-0.07380006152845665,-0.001556373790685352,-0.061446644343212446,0.012702248050501163,-0.5251052897394234,-0.11399237364286166,0.005326891117540672,0.032373967726121486,0.0018977366069074832,0.09206716339173351,-0.045188132480409725,-0.04764987083043806,0.02016847026560159,-0.02285808953436297,0_1_22_p0
66.66667,0.24681353887211732,1.7005346499794238,-1.7249156612562153,0.006449324090228921,0.004678595708333532,-0.01005070894661542,0.009579349653395297,0.110594457440889,0.20001180411982292,0.003486492320246568,6.085081527725843e-05,0.7409932419273448,0.11194941001019243,-0.14726788033512156,-0.09390405505020354,0.29630085375520393,0.005171425449837634,0.9409061900274583,0.12746098980762133,-0.02358775825483229,-0.2705288031574848,0.08806736676511104,-0.30389828650340234,0.789874494618193,0.9615117701125324,0.708238082206906,0.8170536802019024,0.23863427714208268,-0.0354350578816591,-0.2080300747548017,0.6081256802474665,1.077282650590336,0.1371760465664322,-0.16510889212492713,0.3924778071048589,0.3052307688853842,0.04997803034676741,0.06349777619042749,0.00034500840410607066,0.0007358051011268689,-0.00023303267516796463,0.053679886531394064,0.04904974524627374,-0.007282650860528911,0.002296626727222328,4.008317877937685e-05,0.026257902656445488,0.25094874831531083,-0.008223800387933126,0.5127160149209877,0.20263882759400673,0.0035367148081139814,-0.1324957239433472,0.03318019111542292,0.030096845746233135,0.5866954828075727,0.47585539808525357,-0.025610201130117097,0.23843777358070384,-0.036880196620675966,7.555655596429295,1.224962913513857,-1.57154555981836,-0.2711359139622084,0.03921515949240653,-0.8125576534573681,0.380536759449814,0.1807038872719001,-0.19271854760622567,0.5130955853757033,-0.09212367565302766,-0.014536886024598706,0.04040451349374502,-4.810349260933238e-05,-0.00010590291660368908,2.5973708891941926e-05,-0.016333968673699555,-0.013981572026124623,-0.0025050362247833694,-0.0003878476291643655,-6.769212467685431e-06,0.001574077819074597,-0.04993933982561741,0.006410830931223907,-0.09208504720084007,-0.03916431458635659,-0.0006835462364248947,0.0078104480231864955,-0.004377568667723031,0.011131933574153095,-0.07157737763174296,-0.07152940270527869,-0.001577968731779901,-0.05433805447779827,0.011448222885062071,-0.5402513798609988,-0.11817201788408666,0.013739184462765092,0.03228023707972004,0.0011215774139644633,0.0922336470917062,-0.04434995237200608,-0.045470356283404546,0.0232445401716943,-0.027104819308653185,0_1_22_p0
83.33333,0.24854197586721907,1.7015913550490245,-1.7172872546456721,0.0064574846197289594,0.004692340332561854,-0.01005522389660622,0.01129872233072414,0.11098203472485019,0.19455333926862664,0.0035276384076086045,6.156893588686897e-05,0.7431409997471426,0.1181266451993534,-0.14687459801259867,-0.08455771735695625,0.30084907958244184,0.005250806965809973,0.9410551903492957,0.12893747145371712,-0.02236386428546297,-0.2634536780435725,0.09369817830508066,-0.30338352316394124,0.7834409138776693,0.9635091644240232,0.8833619337642938,0.8503954240808052,0.2050804347127527,-0.03782318753379281,-0.20865693632804888,0.5981228434972962,1.0836483997976563,0.13976700198807532,-0.1629781225652941,0.4006359875322792,0.19078719113944909,0.03244011222240219,0.11563084951812388,0.00028611051118274084,0.0006085163973125476,-0.00020326990527977864,0.03397396567951684,0.03171830893576409,-0.010348215056875623,0.0017936012822807774,3.130372812989147e-05,0.026416452924257438,0.19285819757032302,-0.0008087762453882555,0.40114739112119224,0.16052400207010614,0.002801672444306126,-0.12343792252676307,0.030158557545925547,0.04381794125023332,0.49895732105505075,0.38804862809716034,-0.02761664425042509,0.17036356843674805,-0.022179900214580342,6.876012528554426,1.077691528173287,-1.5573845432205244,-0.2328856789581814,0.04198568287993392,-0.7032668459466835,0.3263361370452245,0.12346546521084867,-0.17558018816485396,0.4865780535832346,-0.08876060854399116,-0.014077865742945329,0.03598653924776688,-4.9328240620675714e-05,-0.00010487788730072338,2.7152594401553186e-05,-0.015833325793580547,-0.013410428094262284,-0.0006368147123796027,-0.00037299296053310753,-6.509943582923781e-06,0.0015342717427277565,-0.049769259751690435,0.006196796867755494,-0.09145181061787924,-0.039744613524810915,-0.0006936743637069051,0.008326613292083885,-0.004894007090264542,0.00975892386390367,-0.07044315061397544,-0.06925874388210072,-0.0015995636728744498,-0.0472294646123841,0.01019419771962298,-0.5553974699825742,-0.12235166212531165,0.02215147780798951,0.032186506433318586,0.00034541822102144345,0.0924001307916789,-0.043511772263602436,-0.04329084173637103,0.02632061007778701,-0.03135154908294341,0_1_22_p0
100.0,0.24607076115778406,1.7024617188033477,-1.7061498817836025,0.006464648767701135,0.0047036409785095315,-0.010059095112063036,0.013002316119693052,0.11078845858161998,0.187227741076555,0.003553142649605345,6.20140545687799e-05,0.7456796595264876,0.1239644940603877,-0.14614678936509057,-0.07759021813476635,0.30528166801357975,0.005328170227567966,0.9423820488935166,0.13087794600785493,-0.02086584515461438,-0.25950676769435327,0.09644867112267305,-0.3025517505135716,0.7724901590560204,0.9666167188722735,1.0497459458222391,0.8827921086906516,0.17148407810917463,-0.03864825814782367,-0.20958476876777787,0.5918976995299369,1.0885723625608623,0.14115281298886373,-0.15874048920915956,0.4074248408549742,0.07634361339351403,0.014902194098036947,0.16776392284582028,0.00022721261825941108,0.0004812276934982264,-0.00017350713539159268,0.014268044827639631,0.014386872625254427,-0.01341377925322234,0.001290575837339227,2.2524277480406087e-05,0.02657500319206939,0.1347676468253352,0.0066062478971566085,0.28957876732139676,0.11840917654620559,0.002066630080498271,-0.11438012111017895,0.027136923976428175,0.05753903675423351,0.41121915930252884,0.300241858109067,-0.029623087370733082,0.10228936329279231,-0.007479603808484711,6.196369460679557,0.9304201428327168,-1.543223526622689,-0.19463544395415444,0.04475620626746132,-0.5939760384359991,0.27213551464063496,0.06622704314979727,-0.15844182872348228,0.4600605217907659,-0.08539754143495465,-0.013618845461291952,0.03156856500178875,-5.055298863201905e-05,-0.00010385285799775769,2.8331479911164445e-05,-0.01533268291346154,-0.012839284162399945,0.0012314068000241624,-0.0003581382919018495,-6.250674698162131e-06,0.0014944656663809159,-0.049599179677763464,0.0059827628042870805,-0.0908185740349184,-0.04032491246326524,-0.0007038024909889157,0.008842778560981274,-0.005410445512806053,0.008385914153654243,-0.06930892359620791,-0.06698808505892276,-0.0016211586139689986,-0.04012087474696993,0.008940172554183886,-0.5705435601041496,-0.12653130636653664,0.030563771153213938,0.03209277578691714,-0.00043074097192157684,0.09256661449165159,-0.04267359215519879,-0.04111132718933751,0.02939667998387972,-0.03559827885723362,0_1_22_p0
116.66667,0.24007840067585906,1.7031159186154012,-1.6926661445120623,0.00647047484498752,0.0047124611976866095,-0.010062285598981827,0.01454904338398735,0.11010332636724489,0.17902228098742676,0.003563055453017222,6.218705184116044e-05,0.7482976282875365,0.1291587523209762,-0.14518073569041684,-0.07300422130367079,0.30943127738026127,0.005400594572162218,0.9443906080661209,0.13312761254473354,-0.019210240461779462,-0.25797585239329013,0.09690329789354567,-0.3015946021158846,0.7590474123767084,0.970341633685515,1.2010042878562195,0.9122213316288342,0.13851900889404417,-0.03840597527386099,-0.21055471575707488,0.5884932377740801,1.0921863267949934,0.1414552750795202,-0.1534301403940505,0.4131101636242622,-0.038099964352420926,-0.0026357240263282997,0.2198969961735166,0.00016831472533608127,0.0003539389896839051,-0.00014374436550340666,-0.005437876024237566,-0.0029445636852552188,-0.01647934344956903,0.0007875503923976769,1.374482683092073e-05,0.02673355345988134,0.07667709608034745,0.014021272039701469,0.17801014352160116,0.076294351022305,0.0013315877166904144,-0.10532231969359487,0.024115290406930796,0.07126013225823369,0.32348099755000687,0.21243508812097395,-0.03162953049104106,0.034215158148836466,0.007220692597610916,5.516726392804689,0.7831487574921465,-1.5290625100248538,-0.15638520895012742,0.047526729654988706,-0.4846852309253144,0.2179348922360453,0.008988621088745806,-0.14130346928211057,0.43354298999829716,-0.08203447432591815,-0.013159825179638573,0.027150590755810614,-5.1777736643362366e-05,-0.00010282782869479197,2.95103654207757e-05,-0.014832040033342528,-0.01226814023053761,0.0030996283124279274,-0.0003432836232705916,-5.991405813400483e-06,0.0014546595900340757,-0.049429099603836485,0.0057687287408186684,-0.09018533745195757,-0.04090521140171958,-0.0007139306182709262,0.009358943829878664,-0.005926883935347567,0.007012904443404821,-0.06817469657844039,-0.06471742623574481,-0.0016427535550635473,-0.03301228488155574,0.007686147388744796,-0.5856896502257251,-0.13071095060776158,0.03897606449843835,0.031999045140515686,-0.0012069001648645967,0.0927330981916243,-0.041835412046795147,-0.038931812642304,0.03247274988997243,-0.03984500863152385,0_1_22_p0
133.33333,0.2297376515663701,1.7042539501319427,-1.6767779455484566,0.006474220285865973,0.004721482021956101,-0.010065349612145037,0.016492374896701665,0.1088882293578928,0.1721210562021897,0.0035519767530409647,6.199368120616561e-05,0.749629502122595,0.13436686180788002,-0.1437875542250155,-0.06863156577939736,0.3132963446356323,0.005468052708040368,0.9452754615713914,0.13731988033400733,-0.018753932345476586,-0.2553382957627207,0.09793795597920754,-0.3008422463706227,0.7496784880613739,0.973289379242018,1.3299823795718928,0.9339212066935159,0.10573018061726037,-0.03963409105264644,-0.21067071907860244,0.5822906389318205,1.0959209840713708,0.1423491004689225,-0.14941319444091078,0.4184207581563463,-0.06617714006502817,-0.013425986894645081,0.21800679973586376,0.00015194539885945172,0.00029933099035640707,-0.0001325401774677467,-0.020682228878855992,-0.008290669478457711,0.006204152333767823,0.0007896506221105367,1.3781508123578684e-05,0.029670176467328897,0.02704546669051382,0.01882630400558445,0.1352322695736806,0.01844470978322292,0.0003219209619956667,-0.12202649747769599,0.012704864250554351,0.08055192479837392,0.3191022997796128,0.19931409500359804,-0.039888404608496825,0.0475402322060965,0.0022173024239664565,5.536372101291507,0.7522135165938544,-1.6014511283611352,-0.15574055506997664,0.05151304699781417,-0.4707053470531448,0.21022013422506083,-0.011832217810659733,-0.12757611296350818,0.43665972728716446,-0.08347041422593356,-0.013207834659594384,0.025761626786893997,-5.438831908502695e-05,-0.00010529201100848097,3.0815063618525584e-05,-0.01498788627296206,-0.012435863118457898,0.005237732784877764,-0.00036142990281607084,-6.308114385934516e-06,0.000692575941330507,-0.050464887958526675,0.005852153534394385,-0.09177379378464254,-0.04141496585323216,-0.0007228275107043526,0.009192240229690072,-0.005803544546740409,0.005781102936137775,-0.06955414759308054,-0.06487355028553242,-0.0020507564867279565,-0.025996436014846143,0.006845806353273304,-0.6267868603666804,-0.1418324437752585,0.04523158734457821,0.03210256407192865,-0.001329607151853199,0.09458719274510571,-0.04231835554380594,-0.03854086297089337,0.029933277052739325,-0.041861812263868675,0_1_22_p0
150.0,0.2126034701754184,1.7045948043023478,-1.6586635246898767,0.006473287434232001,0.004723675826590135,-0.010066602771183838,0.017343453572605916,0.10671542510256303,0.16680712672529702,0.0035079538904901823,6.122533419879257e-05,0.7506543193896076,0.13706474789656464,-0.14218313888837492,-0.07043088538590389,0.3166944152545296,0.005527360219333095,0.9464342865358192,0.14024842681179386,-0.017364831021717677,-0.2571679206388301,0.09476080189999223,-0.3000828958525751,0.7383098803071292,0.9758840773411355,1.4228681502004603,0.9480489598544949,0.07363766871136752,-0.03959889745555565,-0.2102060945129553,0.5808246526533721,1.0967311251305683,0.14029608025471013,-0.1469750587129009,0.4227377364470634,-0.19603351751692483,-0.03097764654666495,0.2904297976974771,0.00010152631579151268,0.00015094609256699438,-8.99226359879679e-05,-0.03797176056697294,-0.027865401557994024,-0.024207201363981173,0.00035556825301258203,6.205347516578973e-06,0.04474845415524486,-0.04050518663153531,0.031630359195073635,0.016891898485864868,-0.05308426827724992,-0.0009264951690426972,-0.09700163144735378,-0.0012744648505906703,0.09477197138610624,0.20542177125704192,0.0908056204086214,-0.035468119271635894,-0.06621784180169281,0.025993765337974643,4.9599068172416105,0.6444234369100913,-1.5521155626583005,-0.09643553085836463,0.040656941716860184,-0.3096011588301423,0.1469661672463559,-0.06732371163566,-0.028694016041606086,0.36120658192084365,-0.0762584776708152,-0.012350736554039544,0.020402747019338023,-5.243362293671119e-05,-9.977919456475684e-05,2.9741836834997123e-05,-0.014121193963970506,-0.011345861423929016,0.007337892529246956,-0.00034278815765575977,-5.9827510828477e-06,0.00034856586318129023,-0.047471981753181514,0.005199659421034066,-0.08617606000116813,-0.03812460705209381,-0.0006653999121756201,0.008933480865453475,-0.006373376555564933,0.004152073013795573,-0.06564591370293207,-0.05946952720122366,-0.0021990687760727458,-0.015424574004332885,0.004988201970588728,-0.6162348677700411,-0.13986329774159495,0.05046982366449077,0.029526765253585996,-0.0018406005748497975,0.0896609666574674,-0.03892252108640772,-0.03494437063665182,0.022785810777759347,-0.04006144979012795,0_1_22_p0
