time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l,pelvis_tilt_speed,pelvis_list_speed,pelvis_rotation_speed,pelvis_tx_speed,pelvis_ty_speed,pelvis_tz_speed,hip_flexion_r_speed,hip_adduction_r_speed,hip_rotation_r_speed,knee_angle_r_speed,knee_angle_r_beta_speed,ankle_angle_r_speed,hip_flexion_l_speed,hip_adduction_l_speed,hip_rotation_l_speed,knee_angle_l_speed,knee_angle_l_beta_speed,ankle_angle_l_speed,neck_flexion_speed,neck_bending_speed,neck_rotation_speed,arm_flex_r_speed,arm_add_r_speed,arm_rot_r_speed,elbow_flex_r_speed,pro_sup_r_speed,wrist_flex_r_speed,wrist_dev_r_speed,arm_flex_l_speed,arm_add_l_speed,arm_rot_l_speed,elbow_flex_l_speed,pro_sup_l_speed,wrist_flex_l_speed,wrist_dev_l_speed,pelvis_tilt_acc,pelvis_list_acc,pelvis_rotation_acc,pelvis_tx_acc,pelvis_ty_acc,pelvis_tz_acc,hip_flexion_r_acc,hip_adduction_r_acc,hip_rotation_r_acc,knee_angle_r_acc,knee_angle_r_beta_acc,ankle_angle_r_acc,hip_flexion_l_acc,hip_adduction_l_acc,hip_rotation_l_acc,knee_angle_l_acc,knee_angle_l_beta_acc,ankle_angle_l_acc,neck_flexion_acc,neck_bending_acc,neck_rotation_acc,arm_flex_r_acc,arm_add_r_acc,arm_rot_r_acc,elbow_flex_r_acc,pro_sup_r_acc,wrist_flex_r_acc,wrist_dev_r_acc,arm_flex_l_acc,arm_add_l_acc,arm_rot_l_acc,elbow_flex_l_acc,pro_sup_l_acc,wrist_flex_l_acc,wrist_dev_l_acc,TrialID
0.0,0.40922558578772106,1.6233859979124983,-2.0455326469598427,0.006543948270101611,0.004360481425222817,-0.009691418839325535,0.11075967000541297,0.06444289983741136,-0.09719293281778305,0.44544461161617566,0.007774475111018284,0.7207566527399226,0.033765397523358595,-0.14522059888387895,-0.3917228428699374,0.4206559776116647,0.007341831899490007,0.7780651459943392,0.2489700170537568,-0.018861746298324888,-0.06384287667065267,0.12571138718167704,-0.35596585681170057,0.974980800149362,1.04414600450273,1.2894574881654677,0.38067081782278844,0.17384256065903658,0.1267102267019907,-0.2782416728809013,1.009736865601516,1.0411612699848782,0.8256639178003975,-0.060820559061891835,0.2147256562764434,-3.2973635348662444,0.14238456859909018,3.0992542754363837,-0.0005431787193576694,0.0007014916388507795,-0.0005857330465815563,0.6672485231920537,-0.14426536173513824,0.5529634981493972,0.7106862013677873,0.012403814571796483,0.5868188212606111,0.4438607541465968,0.19127186475275273,0.4706757664342139,0.3355068882993521,0.00585569871310102,0.8019957603142239,0.33102317877884724,0.17312494742437043,-0.23891721686042416,0.06582835223367675,-0.07224096331834301,-0.026297989527999152,0.3971234708985455,-0.1823875319797456,-0.4951310893286544,0.47702857854242725,0.09394834769334824,-0.23456225739813535,0.008249703398261513,0.32570433904870466,-1.9437346723013764,-0.5802221418704755,0.2535417398642316,0.14780016192913528,-0.040987482292258876,-0.1015794416617006,5.940845209383275e-05,-0.00011895137783173028,7.108861030964566e-05,-0.10268585256975496,0.009812944650501747,-0.04896797401056458,-0.08294832478234214,-0.0014477214351326963,-0.05033758387216796,-0.0657981552530519,-0.012129264590774711,-0.017802173038566415,-0.02405308510809222,-0.00041980542580730937,-0.0906992309908243,-0.07903101531299479,-0.012278924151418501,0.016813556795547073,-0.0024516502328245805,0.022854420190855672,0.0381496738088944,-0.06368240670258468,-0.07395857947516084,0.04339853071331558,-0.019686067681079954,-0.008869554256080422,0.011071191549260269,0.03850187787020102,-0.036121469797077956,0.178520227583911,0.03953892156821798,-0.0029138647430523687,0_1_33_p1
16.66667,0.34171956908163104,1.6249740582717556,-1.9805009370326474,0.006535723412479351,0.0043733052906905975,-0.009705122472102706,0.1212080799636299,0.06034408114571027,-0.09222050235524397,0.45798309955147,0.007993313010402304,0.7280268619603889,0.036841599510104704,-0.14311334434527895,-0.39573531701372755,0.4191073927405633,0.007314803972326394,0.7936864829266917,0.2535253253832311,-0.013959515445350887,-0.07346407099687065,0.12381818655770371,-0.3597659457533397,0.9680580335707795,1.0559956088609783,1.3069806443596728,0.3713606311663882,0.17817456980108154,0.13152051545442092,-0.2842512503220285,1.0141978888644034,1.0511699868760336,0.7711863450321385,-0.07739980226734257,0.2378305191587345,-3.103109680280098,0.10434574066948638,2.950806811718988,-0.00048139942982947933,0.0005809116488224101,-0.0005155156728703996,0.5643044467471213,-0.13350171877338993,0.4929455465262368,0.6241411846543433,0.010893319018502741,0.5275455344983544,0.37904612989677483,0.175695903236258,0.44307639622499234,0.3098057244881868,0.005407128900742356,0.7060181568759084,0.2590397369334031,0.15944487823387343,-0.2187127075456897,0.06313576893296576,-0.05179036559140669,0.01039927884791228,0.33576987613970316,-0.24221227520329822,-0.45066476795727617,0.4483523214076616,0.08161117438559187,-0.22167716408273686,0.03597014959862812,0.29212794787689017,-1.7450325657395571,-0.5356817082660816,0.253137639203458,0.14898631540066276,-0.03811224877021587,-0.10532286087500538,5.688205798195827e-05,-0.00011324355686437524,6.72447711796648e-05,-0.09727580368754503,0.009430368993837956,-0.049005892046745284,-0.07952872257786744,-0.001388038114846294,-0.04886893120238258,-0.06240789518087066,-0.012123030114685959,-0.019227404962693016,-0.02387246967398023,-0.0004166530946591959,-0.08697037848280786,-0.07282617388959302,-0.011610601996696113,0.015871077315335085,-0.0028976236272280137,0.02100675535876713,0.0351807994805144,-0.059594087270190985,-0.06803614694614193,0.04151736743966877,-0.020569861623049714,-0.008812925473198776,0.010825814758695021,0.034481063278995194,-0.033392857704882414,0.17368829582552264,0.03904001098883265,-0.0012789448528903661,0_1_33_p1
33.333330000000004,0.278070971480336,1.6262866243409002,-1.9188675825477117,0.006527752040934415,0.004383604686665959,-0.009715747744967309,0.13061609659167317,0.05707582858039539,-0.08561678232066355,0.4691325749997285,0.008187908071083463,0.7364999123253568,0.04124012577141562,-0.14043027140889966,-0.39357912557781805,0.4208303801059951,0.007344875754410618,0.8075766166800376,0.25749188741319645,-0.010003799589837013,-0.08065012682541625,0.12322812115422567,-0.36189022980450875,0.9648886633071808,1.0644623718214437,1.311924258405912,0.36294272867721633,0.18474353173709365,0.1347010176894685,-0.2893601838810836,1.0173725972588208,1.0587432837424646,0.7284679473697827,-0.09069844430526335,0.2525450782458988,-2.908855825693951,0.06630691273988255,2.8023593480015925,-0.00041962014030128925,0.00046033165879404077,-0.00044529829915924296,0.46136037030218885,-0.12273807581164163,0.4329275949030765,0.5375961679408994,0.009382823465209,0.46827224773609766,0.3142315056469528,0.16011994171976326,0.41547702601577086,0.2841045606770214,0.004958559088383692,0.6100405534375929,0.18705629508795898,0.1457648090433764,-0.19850819823095522,0.060443185632254766,-0.031339767864470375,0.04709654722382371,0.2744162813808608,-0.3020370184268508,-0.406198446585898,0.41967606427289594,0.06927400107783549,-0.20879207076733833,0.06369059579899472,0.2585515567050757,-1.5463304591777378,-0.49114127466168767,0.2527335385426844,0.15017246887219027,-0.035237015248172875,-0.10906628008831017,5.4355663870083794e-05,-0.00010753573589702018,6.340093204968396e-05,-0.0918657548053351,0.009047793337174167,-0.049043810082925986,-0.07610912037339274,-0.0013283547945598917,-0.04740027853259719,-0.05901763510868942,-0.012116795638597206,-0.02065263688681962,-0.023691854239868235,-0.0004135007635110824,-0.08324152597479141,-0.06662133246619124,-0.010942279841973724,0.0149285978351231,-0.0033435970216314464,0.01915909052667859,0.0322119251521344,-0.055505767837797294,-0.06211371441712303,0.03963620416602197,-0.021453655565019474,-0.00875629669031713,0.010580437968129776,0.030460248687789362,-0.030664245612686873,0.16885636406713425,0.03854110040944731,0.0003559750372716364,0_1_33_p1
50.0,0.2186814556289647,1.627247565496137,-1.8609883327559715,0.006520195038473781,0.004391467711363117,-0.009723661845534776,0.1388213538277538,0.054538513164990726,-0.07789260681858147,0.47886427655299324,0.008357758310987467,0.7456762178188368,0.04650546906613324,-0.1373486801624985,-0.3864875073061902,0.4251871754773774,0.00742091616026174,0.8196372202705104,0.2607218204021756,-0.006897855947718811,-0.0856680020203598,0.12374247448152936,-0.36257285955987045,0.9649796581469863,1.0699286467886204,1.3064540989692561,0.35540221701528535,0.19297841494091444,0.13647379948563465,-0.29365823059030643,1.0195354141660964,1.0641656578279424,0.6963054490926444,-0.10106907573493037,0.26023052130037805,-2.7146019711078044,0.028268084810278732,2.653911884284197,-0.0003578408507730992,0.00033975166876567143,-0.00037508092544808624,0.3584162938572564,-0.11197443284989332,0.3729096432799161,0.45105115122745554,0.007872327911915257,0.4089989609738409,0.2494168813971308,0.14454398020326853,0.3878776558065493,0.258403396865856,0.004509989276025028,0.5140629499992773,0.11507285324251487,0.1320847398528794,-0.17830368891622073,0.05775060233154378,-0.010889170137534057,0.08379381559973514,0.21306268662201847,-0.3618617616504034,-0.3617321252145198,0.3909998071381303,0.056936827770079114,-0.19590697745193983,0.09141104199936133,0.22497516553326122,-1.3476283526159185,-0.4466008410572938,0.2523294378819108,0.15135862234371775,-0.03236178172612987,-0.11280969930161494,5.1829269758209315e-05,-0.00010182791492966512,5.95570929197031e-05,-0.08645570592312517,0.008665217680510377,-0.04908172811910669,-0.07268951816891804,-0.0012686714742734893,-0.04593162586281181,-0.05562737503650818,-0.012110561162508453,-0.02207786881094622,-0.023511238805756243,-0.00041034843236296894,-0.07951267346677496,-0.06041649104278946,-0.010273957687251336,0.013986118354911113,-0.003789570416034879,0.017311425694590047,0.0292430508237544,-0.0514174484054036,-0.056191281888104135,0.037755040892375163,-0.022337449506989234,-0.008699667907435484,0.010335061177564529,0.026439434096583534,-0.027935633520491332,0.1640244323087459,0.03804218983006198,0.001990894927433639,0_1_33_p1
66.66667,0.16395268417264605,1.6277807511136713,-1.8072189369083618,0.0065132132881044235,0.004396982462996289,-0.009729231961420533,0.14566148561008274,0.05263250592302033,-0.06955880995353737,0.48714944280330646,0.00850236174804002,0.7550561924248391,0.05218212215309943,-0.1340458706938328,-0.3756937009428252,0.43154001462412733,0.007531794104398825,0.8297699667142443,0.2630672416086914,-0.004544941734931827,-0.08878465444577155,0.12516253004990124,-0.3620479856140874,0.9678379868786158,1.0727767871670029,1.292735934714776,0.34872420284060796,0.20230818788638533,0.1370609269214206,-0.2972351474819368,1.020960762967557,1.0677216063762374,0.6734955744800373,-0.10886428711561988,0.2622480360846141,-2.5203481165216575,-0.009770743119325076,2.5054644205668017,-0.00029606156124490913,0.00021917167873730203,-0.0003048635517369296,0.25547221741232395,-0.10121078988814503,0.3128916916567558,0.3645061345140116,0.006361832358621517,0.3497256742115842,0.18460225714730882,0.12896801868677377,0.36027828559732783,0.23270223305469068,0.004061419463666364,0.4180853465609618,0.04308941139707073,0.1184046706623824,-0.15809917960148628,0.05505801903083278,0.00956142758940226,0.12049108397564658,0.15170909186317613,-0.421686504873956,-0.31726580384314157,0.3623235500033647,0.04459965446232274,-0.1830218841365413,0.11913148819972794,0.19139877436144673,-1.1489262460540992,-0.4020604074528999,0.2519253372211372,0.15254477581524523,-0.029486548204086874,-0.11655311851491973,4.930287564633484e-05,-9.612009396231008e-05,5.571325378972225e-05,-0.08104565704091524,0.008282642023846586,-0.0491196461552874,-0.06926991596444333,-0.001208988153987087,-0.044462973193026424,-0.05223711496432693,-0.012104326686419701,-0.02350310073507282,-0.023330623371644252,-0.0004071961012148554,-0.07578382095875852,-0.05421164961938769,-0.009605635532528948,0.013043638874699125,-0.004235543810438312,0.015463760862501506,0.026274176495374404,-0.04732912897300991,-0.05026884935908523,0.035873877618728366,-0.023221243448958994,-0.008643039124553838,0.010089684386999283,0.022418619505377706,-0.02520702142829579,0.1591925005503575,0.037543279250676645,0.0036258148175956416,0_1_33_p1
83.33333,0.11428631975650905,1.6278100505697075,-1.7579151442558179,0.006506967672833321,0.0044002370397796895,-0.009732825280240014,0.15097412587687092,0.05125817787800825,-0.061126225830070956,0.49395931234271023,0.008621216400166826,0.7641402501273744,0.05781457779115609,-0.13069914309066,-0.36243094523170455,0.4392511333156621,0.007666378501340936,0.8378765290273726,0.26438026829126643,-0.002848314167411603,-0.09026704196572179,0.12728957136962774,-0.3605497585618222,0.972970618290489,1.0733891463610852,1.2729355343075432,0.34289379281319665,0.21216181904734785,0.13668446607532758,-0.30018069158821437,1.0219230670445307,1.069695626631121,0.6588350478112756,-0.11443666900660808,0.2599588103610487,-2.326094261935511,-0.047809571048928884,2.3570169568494057,-0.00023428227171671905,9.859168870893264e-05,-0.00023464617802577292,0.15252814096739153,-0.09044714692639672,0.2528737400335954,0.27796111780056765,0.004851336805327775,0.29045238744932744,0.11978763289748684,0.11339205717027903,0.3326789153881063,0.20700106924352532,0.0036128496513077005,0.3221077431226463,-0.02889403044837341,0.10472460147188539,-0.13789467028675179,0.052365435730121784,0.030012025316338578,0.15718835235155798,0.09035549710433377,-0.4815112480975086,-0.27279948247176333,0.33364729286859907,0.03226248115456636,-0.1701367908211428,0.14685193440009453,0.15782238318963224,-0.9502241394922799,-0.357519973848506,0.25152123656036357,0.15373092928677273,-0.02661131468204387,-0.1202965377282245,4.6776481534460364e-05,-9.041227299495504e-05,5.18694146597414e-05,-0.0756356081587053,0.007900066367182795,-0.0491575641914681,-0.06585031375996864,-0.0011493048337006847,-0.04299432052324104,-0.04884685489214569,-0.012098092210330948,-0.02492833265919942,-0.023150007937532257,-0.00040404377006674196,-0.07205496845074208,-0.04800680819598591,-0.00893731337780656,0.01210115939448714,-0.004681517204841746,0.013616096030412965,0.023305302166994404,-0.04324080954061621,-0.04434641683006633,0.03399271434508156,-0.024105037390928754,-0.008586410341672191,0.009844307596434036,0.018397804914171877,-0.02247840933610025,0.15436056879196913,0.037044368671291315,0.005260734707757644,0_1_33_p1
100.0,0.07008402502568253,1.6272593332404517,-1.7134327040492756,0.006501619075667448,0.004401319539927535,-0.009734808989608643,0.1545969085663294,0.050315900053478496,-0.05310568855272191,0.4992651237632468,0.008713820285293591,0.7724288049104527,0.06294732873914509,-0.12748579744073743,-0.34793247891680934,0.44768276732139906,0.007813538265607137,0.8438585802260298,0.26451301770842345,-0.0017112304610936825,-0.09038212244428082,0.12992488195099533,-0.3583123289977374,0.9798845211710264,1.0721480777753616,1.2492186664126288,0.33789609359306405,0.22196827689764342,0.13556648302585686,-0.3025846199413791,1.0226967497783446,1.0703722158363642,0.651120593365673,-0.1181388119671712,0.2547240318921236,-2.1318404073493644,-0.08584839897853272,2.2085694931320106,-0.00017250298218852902,-2.1988301319436653e-05,-0.0001644288043146162,0.049584064522459004,-0.0796835039646484,0.19285578841043505,0.1914161010871238,0.003340841252034033,0.2311791006870707,0.0549730086476648,0.0978160956537843,0.3050795451788848,0.18129990543235996,0.0031642798389490364,0.2261301396843307,-0.1008774722938175,0.0910445322813884,-0.11769016097201732,0.049672852429410795,0.050462623043274896,0.19388562072746945,0.029001902345491437,-0.5413359913210611,-0.22833316110038515,0.30497103573383344,0.019925307846809986,-0.1572516975057443,0.17457238060046112,0.12424599201781777,-0.7515220329304606,-0.3129795402441121,0.25111713589958995,0.1549170827583002,-0.02373608116000087,-0.12403995694152928,4.4250087422585885e-05,-8.470445202759998e-05,4.802557552976054e-05,-0.07022555927649538,0.007517490710519006,-0.0491954822276488,-0.06243071155549393,-0.0010896215134142825,-0.041525667853455656,-0.04545659481996445,-0.012091857734242196,-0.026353564583326022,-0.022969392503420265,-0.00040089143891862845,-0.06832611594272563,-0.04180196677258413,-0.008268991223084169,0.011158679914275153,-0.005127490599245178,0.011768431198324422,0.020336427838614404,-0.03915249010822251,-0.03842398430104743,0.032111551071434756,-0.024988831332898514,-0.008529781558790544,0.00959893080586879,0.014376990322966049,-0.01974979724390471,0.14952863703358074,0.036545458091905986,0.006895654597919647,0_1_33_p1
116.66667,0.031747462625295285,1.6260524685021167,-1.674127365539679,0.006497328379613814,0.0044003180616540676,-0.009735550277141906,0.15636746761666992,0.04970604347295533,-0.046008032226030116,0.5030381156569608,0.00877967142134606,0.779422270758089,0.06712486775590869,-0.1245831338318231,-0.33343154074212256,0.4561971524107575,0.007962142311716531,0.8476177933263533,0.2633176071186865,-0.0010369478319136214,-0.08939685374551937,0.13286974530429113,-0.35556984751649756,0.988086664308653,1.0694359348143316,1.2237510996951095,0.3337162118402244,0.23115652991111485,0.13392904385151033,-0.3045366895736721,1.0235562345503308,1.0700358712357434,0.6491489354225471,-0.1203233065565861,0.24790488844028208,-1.937586552763218,-0.12388722690813661,2.060122029414614,-0.0001107236926603389,-0.00014256829134780619,-9.421143060345945e-05,-0.053360011922473485,-0.06891986100290008,0.1328378367872747,0.10487108437367978,0.0018303456987402926,0.17190581392481402,-0.009841615602157138,0.08224013413728956,0.2774801749696632,0.15559874162119464,0.002715710026590373,0.130152536246015,-0.17286091413926166,0.07736446309089137,-0.09748565165728287,0.046980269128699806,0.07091322077021124,0.23058288910338082,-0.032351692413350897,-0.6011607345446139,-0.1838668397290069,0.27629477859906776,0.007588134539053607,-0.14436660419034578,0.20229282680082777,0.0906696008460033,-0.5528199263686414,-0.26843910663971826,0.2507130352388163,0.15610323622982775,-0.020860847637957862,-0.12778337615483407,4.1723693310711407e-05,-7.899663106024494e-05,4.418173639977967e-05,-0.06481551039428544,0.007134915053855214,-0.049233400263829497,-0.059011109351019234,-0.00102993819312788,-0.040057015183670275,-0.04206633474778321,-0.012085623258153445,-0.027778796507452623,-0.02278877706930827,-0.000397739107770515,-0.06459726343470917,-0.03559712534918237,-0.007600669068361781,0.010216200434063166,-0.005573463993648611,0.009920766366235886,0.017367553510234408,-0.035064170675828815,-0.032501551772028514,0.03023038779778796,-0.025872625274868274,-0.008473152775908899,0.009353554015303543,0.01035617573176022,-0.01702118515170916,0.14469670527519235,0.03604654751252065,0.00853057448808165,0_1_33_p1
133.33333,-0.004803634467357748,1.6241637435370666,-1.6371362207875213,0.006493380524293821,0.004400333546120421,-0.009737994178454694,0.157234821937528,0.04849149205747614,-0.04132436856865771,0.5072255607511817,0.008852756119656602,0.7834650965233484,0.06926725017243744,-0.12212344266002226,-0.3231280382455184,0.463161036580526,0.00808368501766502,0.8489688956602197,0.2608808927686554,-0.0005986388540891341,-0.08684129597753736,0.1364804710891677,-0.35328233074329857,0.9969453698327438,1.0668293059319136,1.2045209432651245,0.32951446039063514,0.23790778430415352,0.13236645880478362,-0.30617174030381017,1.0249793740069861,1.0693649684336646,0.6473865436905795,-0.12233420034226222,0.24267114542964474,-2.005134240955845,-0.1468379410016736,2.1521834521469745,-8.073727765341503e-05,-0.0001982958039700757,-6.427076628339608e-05,-0.10143683867187188,-0.07403966194228305,0.09682077913626261,0.06909096435047914,0.0012058647291161369,0.16415194138519199,-0.057191265324865126,0.0814389123766381,0.24622348880174877,0.11285282587286785,0.001969653129899517,0.10633206420697852,-0.2047893056160676,0.08604572541943559,-0.124004001368726,0.029565718833606376,0.07423353992124951,0.2240187543216297,-0.045892086233852325,-0.6264039703228825,-0.16593097693728456,0.27087872776775684,0.020249956581570038,-0.14777542493732512,0.2455120447391064,0.08968142784589707,-0.5412621586144947,-0.2639540352382729,0.3251865761249767,0.1658217949446601,-0.01975263354954102,-0.13832321393911945,4.147480940750578e-05,-7.76556387619552e-05,4.31973027417589e-05,-0.06373267955544767,0.007072361828579402,-0.051745975680906366,-0.05881532861544679,-0.0010265211802948325,-0.04187463091808624,-0.04130820575445798,-0.01279067430587812,-0.030420131061475817,-0.02328866929538581,-0.0004064638698541168,-0.06449176627667634,-0.03383281858717126,-0.007478215451470168,0.010952747484388133,-0.005653582563214596,0.00896478131489578,0.016496474147003892,-0.03376341142252107,-0.025897326934437324,0.029990383042379606,-0.02856710069267733,-0.008830443288375492,0.00979151935803413,0.008547288655608838,-0.016608473156201536,0.14573600904011552,0.03689857805081104,0.00887183110644283,0_1_33_p1
150.0,-0.026200146826048654,1.6208962886321523,-1.6129091256416648,0.006492636587729879,0.0043951697006408665,-0.009738077114763316,0.15326585540221208,0.04769174928520006,-0.04097644846152217,0.5066510531785053,0.008842729072322662,0.7838357836886335,0.06833450119367797,-0.12056704586137859,-0.31458194153673413,0.4679864178056642,0.008167903814281762,0.8452576953497958,0.25545273937526386,-0.0003414645205740819,-0.08388486706304649,0.13932746365260426,-0.3501914727392557,1.005920715706955,1.0616850823720723,1.1861386057785541,0.32798120144494564,0.24146946394365776,0.13087552666438024,-0.30742581647427664,1.028237576788543,1.0675296720466554,0.6534251266407611,-0.12179384384565999,0.2354943146210688,-1.802283814328653,-0.1704841837249749,1.9805984541954245,-2.520477628316712e-05,-0.00029747362677397254,5.5479159380353355e-06,-0.1803807461632743,-0.06210875705197537,0.04670560765201688,-0.009613971658249733,-0.00016779554579954967,0.1363339284401164,-0.1087271902023407,0.07184843261212782,0.23246585755144872,0.08171932105768656,0.0014262710824071991,0.02389259990862992,-0.24297950008195826,0.07679914174839456,-0.11165463869090961,0.02065837623569888,0.09074619495401272,0.247791801067836,-0.10009940537576958,-0.7289066214187782,-0.1196787641488917,0.24569076049538655,0.011427649174828865,-0.1301645875878246,0.26152258308927584,0.057170360807874424,-0.3106516792031658,-0.19261046732766848,0.29935058733948866,0.16316021708931078,-0.01588317674344331,-0.13939986522782058,3.669785705036052e-05,-6.871182157044441e-05,3.831935976367867e-05,-0.05566983239663383,0.006529982149359065,-0.04942814375816656,-0.053253049220964306,-0.0009294410818768844,-0.03912275011523357,-0.03576355905416576,-0.012390262749658246,-0.030286342321886497,-0.02186828227701686,-0.0003816734476836931,-0.05755724952463283,-0.027229517531491262,-0.006158158383128901,0.009746240819823278,-0.005851542268273703,0.0069491745973055356,0.013136129530091068,-0.028791474998337282,-0.017945099142306593,0.026766167243807103,-0.02828614330793785,-0.008234188110862831,0.009291658126969185,0.00527537841041789,-0.014231242539851422,0.1329985376068733,0.03503315092277356,0.009105229438177072,0_1_33_p1
