RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,RWrist_speed,RWrist_vert_vel,RHip_speed,RAnkle_speed,RBigToe_speed,LBigToe_speed,LHeel_speed,RKnee_speed,RElbow_speed,Head_speed,LKnee_speed,LElbow_speed,LWrist_speed,LWrist_vert_vel,Neck_speed,LShoulder_speed,LHip_speed,RSmallToe_speed,RHeel_speed,LSmallToe_speed,LAnkle_speed,RShoulder_speed,Nose_speed,TrialID
26.959597993791164,34.304189842312546,-68.11724717100394,30.056952159682197,42.99160394034672,-110.45869257680714,33.88577149793082,45.98575358109102,-145.54726348429446,35.50010307271991,32.597578887037706,-152.0204702815171,28.50399074313037,34.422207218992426,-152.12351741392735,36.40202787975607,56.44601558042892,-154.41438540994963,49.44074193411736,35.34612716945583,-67.45206509267658,50.98393782965622,45.44922092508083,-108.15447492255876,51.96398006582269,52.31744437643273,-146.08278801758618,51.971404631746665,31.94834761555224,-148.22447562960346,57.584716461312425,38.96805306503534,-150.63266679839208,51.550464818773946,57.307980869474115,-152.6794254927571,32.773754965286344,39.083978476987305,-12.613292050597854,31.081320983109517,38.412983069017606,11.573443742735781,33.60242293716819,30.054830665601457,-1.2918745610100102,20.54587577637282,37.90587884273107,-20.933502390384387,17.322552916655198,32.83225417323094,-46.173221006588086,33.843031199880805,22.190122105741995,-59.97009604779434,50.45867566235116,39.01393251251422,-19.457615998579882,55.30463652973934,35.39692454497192,-43.512595986700696,44.70645208209682,22.86339955668499,-59.946838461455506,16.6666666666666,2.421662288757363,-1.36734574971939,7.3541650320523475,8.486309277267965,4.257684192848852,3.3203863650347976,3.9526998030489287,3.669351088361028,2.9548175428331542,0.9703775326410302,4.521192144830529,1.8842272389688743,1.7388491236859347,-1.0013999109041356,-0.23196335620334096,0.07198147176508359,4.4519802846610625,1.1540578449414185,7.926828449856931,1.4482553896744317,4.254857880253248,5.597766736067589,3.7872660999048353,0_2_65_p1
27.005234843213703,34.42242180330113,-68.15248087934017,30.14730849947016,42.9980086960214,-110.43404969009146,33.95969887909048,46.123981111631615,-145.61177973122312,35.507201963354326,32.67560994379171,-152.0627422329874,28.50576821810541,34.42089790366414,-152.10169885033292,36.47913449722958,56.572873474448734,-154.4654461739743,49.46142798126202,35.26235098207145,-67.42454463283616,51.059564297259854,45.4812395313594,-108.19088842891784,52.00396596467445,52.28998700999138,-146.01984292155794,51.96608152030821,31.920842048039134,-148.2706653080971,57.59749014587656,38.98850551146264,-150.6635564401564,51.55349922248542,57.31928676955521,-152.60803852758266,32.77370262361072,39.08310522523738,-12.615016158157117,31.081241195036636,38.40643305351241,11.559279256876396,33.575788354011074,29.980391291278774,-1.3308093707707083,20.52011349873425,37.99671622905716,-20.972387094172053,17.306004324253436,32.85193602307243,-46.22284147847977,33.81928347980963,22.246520956929302,-59.980730446196375,50.45920356149702,39.01504232097696,-19.455585972346547,55.27852483747208,35.42372010810128,-43.4893010390761,44.66911292537804,22.845063999163976,-59.95903542862331,33.3333333333333,2.555200341745439,-1.0825311397267674,7.131266895456098,8.403387040179409,4.244820064402022,3.1619714996551265,3.919498278813487,3.938625326302852,2.8786656670336117,0.9238324123914147,4.673551312672878,1.9240653105392493,1.8482177963566269,-0.9356860962495747,-0.10329082171601758,0.0858547270844482,4.45687412276311,1.117151823095639,7.992153554984131,1.5835721270972811,4.148289576462151,5.4776835474590575,3.9905482659953035,0_2_65_p1
27.050871692636253,34.54065376428971,-68.1877145876764,30.237664839258127,43.00441345169608,-110.40940680337576,34.03362626025015,46.26220864217221,-145.67629597815176,35.51430085398874,32.75364100054571,-152.10501418445767,28.50754569308045,34.41958858833584,-152.07988028673847,36.55624111470309,56.699731368468555,-154.516506937999,49.482114028406684,35.17857479468708,-67.39702417299573,51.13519076486347,45.513258137637955,-108.22730193527694,52.04395186352622,52.262529643550025,-145.95689782552972,51.96075840886974,31.89333648052603,-148.31685498659078,57.6102638304407,39.00895795788993,-150.69444608192074,51.55653362619691,57.3305926696363,-152.53665156240822,32.77365028193509,39.08223197348747,-12.61674026571638,31.08116140696376,38.39988303800722,11.54511477101701,33.54915377085396,29.90595191695609,-1.3697441805314061,20.49435122109568,38.08755361538326,-21.01127179795971,17.289455731851678,32.87161787291392,-46.27246195037146,33.79553575973845,22.302919808116613,-59.991364844598415,50.459731460642885,39.0161521294397,-19.453555946113216,55.25241314520483,35.45051567123065,-43.46600609145151,44.63177376865925,22.826728441642963,-59.97123239579112,50.0,2.6887383947335155,-0.7977165297341448,6.908368758859847,8.320464803090854,4.231955935955193,3.003556634275455,3.8862967545780456,4.207899564244676,2.802513791234069,0.877287292141799,4.825910480515227,1.9639033821096241,1.957586469027319,-0.8699722815950138,0.025381712771305798,0.09972798240381282,4.461767960865156,1.0802458012498597,8.05747866011133,1.7188888645201308,4.041721272671054,5.357600358850526,4.193830432085772,0_2_65_p1
27.096508542058796,34.65888572527828,-68.22294829601263,30.32802117904609,43.010818207370754,-110.38476391666008,34.10755364140981,46.40043617271281,-145.74081222508045,35.52139974462317,32.83167205729971,-152.14728613592797,28.509323168055495,34.41827927300755,-152.05806172314405,36.6333477321766,56.82658926248837,-154.56756770202367,49.50280007555134,35.09479860730271,-67.36950371315532,51.2108172324671,45.545276743916524,-108.26371544163602,52.08393776237797,52.23507227710867,-145.89395272950148,51.95543529743127,31.86583091301292,-148.3630446650844,57.62303751500484,39.02941040431723,-150.7253357236851,51.559568029908384,57.3418985697174,-152.46526459723378,32.773597940259464,39.08135872173755,-12.618464373275643,31.081081618890877,38.39333302250202,11.530950285157624,33.52251918769685,29.83151254263341,-1.408678990292104,20.468588943457107,38.17839100170935,-21.050156501747377,17.272907139449917,32.89129972275542,-46.32208242226315,33.771788039667264,22.359318659303916,-60.00199924300045,50.460259359788736,39.01726193790245,-19.45152591987988,55.22630145293756,35.477311234360016,-43.442711143826926,44.59443461194047,22.808392884121947,-59.983429362958915,66.6666666666666,2.822276447721592,-0.5129019197415221,6.685470622263598,8.237542566002297,4.219091807508363,2.845141768895784,3.853095230342604,4.4771738021865,2.7263619154345267,0.8307421718921835,4.978269648357576,2.003741453679999,2.066955141698011,-0.8042584669404529,0.15405424725862915,0.11360123772317746,4.466661798967204,1.0433397794040802,8.122803765238531,1.8542056019429802,3.935152968879956,5.237517170241995,4.397112598176239,0_2_65_p1
27.142145391481343,34.77711768626686,-68.25818200434885,30.418377518834056,43.017222963045434,-110.36012102994437,34.18148102256948,46.538663703253405,-145.8053284720091,35.528498635257584,32.90970311405371,-152.18955808739827,28.511100643030534,34.416969957679264,-152.0362431595496,36.710454349650114,56.95344715650818,-154.61862846604834,49.523486122696,35.01102241991833,-67.3419832533149,51.28644370007072,45.57729535019509,-108.3001289479951,52.12392366122973,52.20761491066733,-145.83100763347326,51.950112185992815,31.83832534549981,-148.40923434357808,57.63581119956896,39.04986285074453,-150.75622536544947,51.56260243361987,57.35320446979849,-152.39387763205937,32.77354559858384,39.080485469987636,-12.620188480834905,31.081001830818,38.38678300699683,11.51678579929824,33.49588460453973,29.757073168310725,-1.4476138000528018,20.44282666581854,38.26922838803545,-21.089041205535043,17.256358547048155,32.91098157259691,-46.371702894154836,33.74804031959609,22.415717510491227,-60.01263364140249,50.4607872589346,39.01837174636519,-19.44949589364655,55.200189760670305,35.504106797489385,-43.419416196202334,44.55709545522169,22.790057326600934,-59.995626330126726,83.3333333333333,2.9558145007096677,-0.22808730974889957,6.462572485667348,8.154620328913742,4.206227679061533,2.6867269035161128,3.819893706107162,4.746448040128324,2.650210039634984,0.7841970516425679,5.130628816199924,2.043579525250374,2.1763238143687036,-0.7385446522858921,0.28272678174595256,0.12747449304254208,4.47155563706925,1.0064337575583007,8.18812887036573,1.9895223393658297,3.828584665088858,5.1174339816334635,4.600394764266707,0_2_65_p1
27.187782240903886,34.89534964725544,-68.29341571268509,30.508733858622016,43.02362771872011,-110.33547814322868,34.25540840372914,46.676891233794,-145.86984471893777,35.535597525892,32.98773417080771,-152.23183003886857,28.512878118005574,34.41566064235097,-152.01442459595515,36.787560967123625,57.080305050528004,-154.66968923007303,49.54417216984066,34.92724623253395,-67.31446279347449,51.36207016767435,45.60931395647365,-108.33654245435417,52.1639095600815,52.18015754422598,-145.76806253744502,51.94478907455435,31.810819777986705,-148.45542402207172,57.6485848841331,39.070315297171824,-150.7871150072138,51.565636837331354,57.36451036987958,-152.32249066688493,32.77349325690822,39.07961221823773,-12.621912588394169,31.08092204274512,38.38023299149163,11.502621313438855,33.46925002138262,29.68263379398804,-1.4865486098134997,20.417064388179966,38.36006577436154,-21.127925909322702,17.239809954646397,32.9306634224384,-46.42132336604652,33.72429259952491,22.47211636167853,-60.02326803980452,50.46131515808047,39.019481554827934,-19.447465867413214,55.17407806840304,35.53090236061875,-43.39612124857774,44.519756298502905,22.77172176907992,-60.00782329729453,99.9999999999999,3.089352553697744,0.05672730024372297,6.239674349071098,8.071698091825185,4.193363550614704,2.5283120381364412,3.7866921818717207,5.015722278070148,2.5740581638354416,0.7376519313929524,5.282987984042273,2.0834175968207487,2.2856924870393955,-0.6728308376313311,0.41139931623327597,0.1413477483619067,4.4764494751712975,0.9695277357125214,8.253453975492931,2.124839076788679,3.7220163612977606,4.997350793024932,4.803676930357176,0_2_65_p1
27.23341909032643,35.013581608244024,-68.32864942102131,30.599090198409982,43.030032474394794,-110.310835256513,34.32933578488881,46.8151187643346,-145.93436096586643,35.54269641652642,33.06576522756172,-152.27410199033883,28.514655592980613,34.41435132702267,-151.9926060323607,36.864667584597136,57.20716294454782,-154.7207499940977,49.56485821698532,34.84347004514958,-67.28694233363406,51.437696635277966,45.64133256275222,-108.37295596071328,52.20389545893326,52.15270017778463,-145.70511744141677,51.939465963115886,31.783314210473602,-148.50161370056537,57.66135856869724,39.09076774359912,-150.81800464897813,51.56867124104284,57.37581626996068,-152.2511037017105,32.77344091523259,39.078738966487805,-12.62363669595343,31.08084225467224,38.37368297598643,11.48845682757947,33.44261543822551,29.608194419665356,-1.5254834195741978,20.3913021105414,38.45090316068764,-21.166810613110368,17.223261362244635,32.95034527227989,-46.47094383793821,33.70054487945373,22.52851521286584,-60.03390243820657,50.46184305722633,39.02059136329068,-19.44543584117988,55.14796637613579,35.557697923748115,-43.37282630095315,44.482417141784126,22.753386211558905,-60.02002026446234,116.6666666666666,3.2228906066858203,0.3415419102363457,6.016776212474848,7.988775854736629,4.180499422167874,2.36989717275677,3.753490657636279,5.284996516011971,2.497906288035899,0.6911068111433367,5.435347151884622,2.1232556683911237,2.395061159710088,-0.6071170229767702,0.5400718507205993,0.1552210036812713,4.481343313273345,0.9326217138667419,8.31877908062013,2.2601558142115286,3.615448057506663,4.8772676044164,5.006959096447643,0_2_65_p1
27.279055939748968,35.1318135692326,-68.36388312935753,30.68944653819794,43.03643723006946,-110.2861923697973,34.40326316604847,46.95334629487519,-145.99887721279512,35.54979530716083,33.14379628431571,-152.31637394180916,28.51643306795566,34.41304201169438,-151.9707874687663,36.94177420207064,57.33402083856765,-154.77181075812237,49.585544264129986,34.75969385776519,-67.25942187379364,51.51332310288159,45.673351169030774,-108.40936946707235,52.24388135778503,52.12524281134328,-145.6421723453885,51.9341428516774,31.755808642960492,-148.54780337905896,57.67413225326138,39.111220190026415,-150.84889429074252,51.57170564475433,57.38712217004176,-152.17971673653602,32.77338857355696,39.07786571473788,-12.62536080351269,31.080762466599367,38.36713296048123,11.474292341720085,33.41598085506839,29.533755045342673,-1.5644182293348952,20.365539832902826,38.54174054701373,-21.205695316898034,17.206712769842877,32.97002712212138,-46.52056430982989,33.67679715938255,22.584914064053148,-60.044536836608586,50.46237095637218,39.02170117175342,-19.443405814946544,55.12185468386854,35.58449348687749,-43.34953135332856,44.44507798506533,22.73505065403789,-60.03221723163015,133.33333333333331,3.356428659673896,0.6263565202289684,5.793878075878598,7.905853617648077,4.167635293721046,2.2114823073770986,3.7202891334008377,5.554270753953795,2.4217544122363566,0.6445616908937213,5.58770631972697,2.163093739961499,2.50442983238078,-0.5414032083222095,0.6687443852079229,0.16909425900063596,4.486237151375391,0.8957156920209624,8.384104185747331,2.395472551634378,3.508879753715566,4.7571844158078695,5.210241262538111,0_2_65_p1
27.315106323931122,35.21989104912332,-68.3903004682948,30.765993953333858,43.057828204988496,-110.2530304400159,34.47097495801844,47.04298416876351,-146.01829494365967,35.54163125685673,33.19055660016767,-152.35553745138924,28.51489952202786,34.41835736619374,-151.96691404419914,37.010763544398195,57.546096625353215,-154.81917814660872,49.60615739292024,34.67488446132603,-67.23049095919727,51.59099706115968,45.7640173785899,-108.51545149886536,52.2641069141388,52.10474730886896,-145.58377848506262,51.93728168834798,31.73846139448268,-148.60540168792852,57.69022341491694,39.09168436059291,-150.86206192680868,51.58064255662652,57.36006664508181,-152.09827307408062,32.77320165720561,39.08151449661831,-12.635188056975602,31.080545847223952,38.35866818555781,11.452549587119258,33.386068129492166,29.446651534808844,-1.5908705942176915,20.342094746053377,38.62587757917856,-21.24606602036693,17.2046720219574,32.98354172973158,-46.55076227266506,33.67676275369473,22.588389167564333,-60.04810868159206,50.46293748517902,39.02415247713857,-19.44172694078137,55.123589133798866,35.58617617218122,-43.32168045375757,44.42180478381606,22.75467647641595,-60.06034120681482,150.0,3.578510819995243,0.776518142283182,5.88298595068816,8.250684317748929,4.558659293199564,2.22494722434226,3.891865816012479,6.214544932943204,2.50575334329883,0.6501272082129143,5.855125936176013,2.371506141004412,2.854516028477618,-0.5320510209948294,0.7540804327274675,0.1933818854957516,4.757887418333222,0.9343225940603022,8.742961959238183,2.5575644416193564,3.6550127532092835,4.97411838168622,5.600126081842672,0_2_65_p1
27.347815026506,35.31368241126262,-68.4183236826729,30.846503325286168,43.07503208305542,-110.26216918825529,34.53899558039667,47.11749618008727,-146.05461699196545,35.555213783703685,33.19201594484787,-152.38160304466837,28.515023632253495,34.419663312497384,-151.9609372572777,37.06173518925532,57.691182087959206,-154.86328389124836,49.6289479370584,34.60284621873788,-67.21055486065414,51.65945588567868,45.8299302627428,-108.61970749438885,52.28373429412424,52.09041190488226,-145.53686560199048,51.93512707881792,31.7172659606599,-148.65063751106234,57.7205920522832,39.09238881767913,-150.87878288629395,51.59120335424079,57.350438649930524,-152.00338539670537,32.77319115201101,39.08795006799415,-12.65415800675142,31.080342588654418,38.35248108071087,11.438944743623491,33.35701584392105,29.361151411915998,-1.617071485464348,20.318854931174954,38.70610264791171,-21.276693673880242,17.202163906360244,32.997401395734016,-46.58058790286218,33.67403674755737,22.566851041733514,-60.02676299180057,50.46347952776685,39.02503888775927,-19.439207139800363,55.12811964176338,35.593804869455035,-43.30855085814147,44.39659632419969,22.77174310992587,-60.09438204089821,166.6666666666666,3.537856161848751,0.9791495710828451,5.453201497764299,7.804712202473488,4.692933842736285,2.043588070749359,3.766168850178539,6.369984416414392,2.3782652327378617,0.5914974382696863,5.6962423873874295,2.366784023346289,3.04572321720105,-0.49879171342763695,0.8507006485115214,0.20830427545350383,4.681483927281842,0.9309593957121622,8.330176618046398,2.4872864491569797,3.492286804386859,4.868029549257894,5.535154730544999,0_2_65_p1
