Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHeel_speed,RShoulder_speed,LShoulder_speed,RWrist_speed,RWrist_vert_vel,RHeel_speed,LHip_speed,RHip_speed,RKnee_speed,LKnee_speed,LElbow_speed,Head_speed
0.0,0_1_0_p0,-2.701794917200281,-10.88529007809245,25.204533211281166,14.07699358543332,-1.1348882827110245,43.01335412203231,-18.1784780441159,-3.129018213145244,41.96475429317245,25.190076900711908,5.053800207348161,-29.026279856962745,-19.870856825029893,2.4172669420822714,-32.15991361289317,24.436546833021048,-0.3158406485094289,-52.68529165833426,-16.087110836801926,-5.609625560036633,-54.01755498958962,13.930376783690228,10.15701967484692,-45.80962948102788,-6.298473256175232,7.955673894043535,-47.49278190273877,52.65160012103591,55.53298631117515,-156.7497936988639,36.46288257374086,51.57983595753662,-155.66437321659578,1.4667073802532258,-15.177954487274654,93.5983608200558,-18.365569758446977,-17.313645871054852,93.51575683991403,28.89274201834717,52.34626867416914,14.185985943207664,2.696845705702469,8.878415109679782,9.850977812238511,40.294953205249534,1.423207949593948,0.0,0.0,20.625089949916937,13.610681610184804,7.857571323579542,18.326081736486515,3.187697115244715
16.6666666666666,0_1_0_p0,-2.701794917200281,-10.88529007809245,25.204533211281166,14.07699358543332,-1.1348882827110245,43.01335412203231,-18.1784780441159,-3.129018213145244,41.96475429317245,25.190076900711908,5.053800207348161,-29.026279856962745,-19.870856825029893,2.4172669420822714,-32.15991361289317,24.436546833021048,-0.3158406485094289,-52.68529165833426,-16.087110836801926,-5.609625560036633,-54.01755498958962,13.930376783690228,10.15701967484692,-45.80962948102788,-6.298473256175232,7.955673894043535,-47.49278190273877,52.65160012103591,55.53298631117515,-156.7497936988639,36.46288257374086,51.57983595753662,-155.66437321659578,1.4667073802532258,-15.177954487274654,93.5983608200558,-18.365569758446977,-17.313645871054852,93.51575683991403,28.89274201834717,52.34626867416914,14.185985943207664,2.696845705702469,8.878415109679782,9.850977812238511,40.294953205249534,1.423207949593948,0.0,0.0,20.625089949916937,13.610681610184804,7.857571323579542,18.326081736486515,3.187697115244715
33.3333333333333,0_1_0_p0,-2.736977451753752,-10.822407196050872,25.202799672363238,14.07564882856385,-1.2896897487523518,43.155676928350445,-18.12015133285371,-3.257021251877383,42.0910655642901,25.043948829165025,4.75837350994891,-29.081856222144825,-19.71530176522405,1.853838308027278,-32.14122254752727,23.845953019604742,-1.0943787468096673,-52.39608384931034,-15.41823970747274,-6.044288351575652,-53.96699173607327,13.979042489776631,10.032184366194045,-45.73808719729672,-6.306371214234325,7.758035324681707,-47.35406390747348,52.62455158976561,55.47811014307708,-156.7202312648686,36.43315479682997,51.453216433266725,-155.59038191539975,1.4735819283611915,-14.761464517504583,93.43108162228104,-18.35659221767885,-16.998706130344438,93.24008887030556,28.91431600841635,51.95397222025117,14.365578769437658,2.709293701352254,9.07915575168202,10.105923123040794,40.109564785037264,1.7804673866948524,8.978164972681927,26.93281536750597,20.24934304747828,13.358900966430411,7.758447047035958,18.00477687280896,3.3240594572157907
50.0,0_1_0_p0,-2.7721599863072264,-10.75952431400929,25.20106613344529,14.074304071694392,-1.444491214793686,43.29799973466859,-18.06182462159152,-3.385024290609536,42.21737683540776,24.897820757618145,4.46294681254966,-29.1374325873269,-19.55974670541822,1.2904096739722917,-32.122531482161385,23.255359206188423,-1.8729168451098916,-52.10687604028642,-14.749368578143564,-6.478951143114664,-53.91642848255693,14.027708195863037,9.907349057541168,-45.6665449135655,-6.314269172293429,7.560396755319871,-47.21534591220818,52.597503058495306,55.42323397497901,-156.6906688308733,36.40342701991908,51.32659690899683,-155.51639061420377,1.4804564764691648,-14.344974547734516,93.26380242450632,-18.347614676910705,-16.683766389634016,92.96442090069716,28.93588999848552,51.56167576633319,14.545171595667652,2.7217416970020385,9.279896393684256,10.360868433843075,39.924176364825,2.1377268237957567,8.978164972680156,26.9328153675044,19.873596145039613,13.107120322676025,7.659322770492373,17.683472009131407,3.4604217991868667
66.6666666666666,0_1_0_p0,-2.807342520860697,-10.696641431967716,25.199332594527352,14.072959314824928,-1.5992926808350203,43.44032254098672,-18.003497910329315,-3.513027329341675,42.343688106525406,24.751692686071262,4.167520115150403,-29.193008952508976,-19.404191645612386,0.7269810399172982,-32.10384041679549,22.664765392772125,-2.651454943410137,-51.81766823126252,-14.080497448814372,-6.913613934653682,-53.86586522904058,14.076373901949443,9.7825137488883,-45.5950026298343,-6.322167130352515,7.362758185958029,-47.0766279169429,52.57045452722502,55.368357806880944,-156.661106396878,36.37369924300819,51.19997738472692,-155.4423993130078,1.4873310245771236,-13.928484577964426,93.09652322673156,-18.338637136142584,-16.368826648923587,92.68875293108869,28.957463988554696,51.16937931241522,14.724764421897648,2.734189692651823,9.480637035686494,10.615813744645356,39.73878794461273,2.4949862608966606,8.978164972680517,26.93281536750684,19.497849242600957,12.855339678921634,7.560198493948789,17.362167145453853,3.596784141157942
83.3333333333333,0_1_0_p0,-2.842525055414157,-10.633758549926146,25.197599055609416,14.071614557955456,-1.7540941468763478,43.58264534730487,-17.945171199067126,-3.641030368073814,42.46999937764306,24.605564614524404,3.872093417751145,-29.24858531769105,-19.24863658580654,0.1635524058623048,-32.0851493514296,22.074171579355813,-3.4299930417103752,-51.52846042223859,-13.411626319485194,-7.348276726192711,-53.81530197552423,14.125039608035848,9.65767844023543,-45.52346034610312,-6.3300650884116045,7.165119616596201,-46.93790992167764,52.54340599595472,55.31348163878287,-156.63154396288272,36.343971466097294,51.07335786045704,-155.36840801181177,1.494205572685097,-13.51199460819435,92.9292440289568,-18.329659595374444,-16.053886908213165,92.4130849614802,28.97903797862387,50.77708285849724,14.904357248127642,2.746637688301608,9.681377677688731,10.870759055447635,39.55339952440047,2.852245697997565,8.978164972681206,26.93281536750638,19.12210234016229,12.603559035167246,7.461074217405205,17.0408622817763,3.733146483129018
99.9999999999999,0_1_0_p0,-2.8777075899676348,-10.570875667884575,25.19586551669148,14.070269801086,-1.9088956129176893,43.724968153623,-17.886844487804932,-3.769033406805974,42.59631064876072,24.459436542977517,3.576666720351888,-29.30416168287313,-19.09308152600071,-0.3998762281927028,-32.06645828606371,21.4835777659395,-4.208531140010614,-51.239252613214674,-12.742755190156014,-7.782939517731737,-53.76473872200788,14.173705314122245,9.532843131582544,-45.45191806237192,-6.337963046470708,6.967481047234351,-46.79919192641236,52.516357464684425,55.258605470684806,-156.60198152888742,36.314243689186405,50.94673833618714,-155.2944167106158,1.5010801207930626,-13.095504638424272,92.7619648311821,-18.32068205460631,-15.73894716750275,92.1374169918718,29.000611968693043,50.38478640457927,15.083950074357636,2.7590856839513926,9.882118319690967,11.12570436624992,39.3680111041882,3.2095051350984694,8.978164972680156,26.932815367504467,18.74635543772363,12.351778391412855,7.361949940861621,16.719557418098745,3.8695088251000938
116.6666666666666,0_1_0_p0,-2.912890124521102,-10.507992785842998,25.194131977773537,14.068925044216527,-2.063697078959009,43.86729095994113,-17.828517776542743,-3.897036445538106,42.72262191987836,24.313308471430645,3.281240022952637,-29.3597380480552,-18.937526466194868,-0.9633048622476892,-32.04776722069782,20.89298395252319,-4.987069238310852,-50.95004480419078,-12.07388406082682,-8.21760230927076,-53.71417546849153,14.222371020208657,9.408007822929685,-45.3803757786407,-6.345861004529802,6.769842477872537,-46.66047393114707,52.48930893341414,55.20372930258674,-156.57241909489213,36.28451591227551,50.82011881191724,-155.2204254094198,1.5079546689010286,-12.679014668654196,92.59468563340732,-18.31170451383818,-15.424007426792327,91.86174902226334,29.02218595876222,49.992489950661295,15.26354290058763,2.7715336796011774,10.082858961693203,11.3806496770522,39.18262268397593,3.5667645721993733,8.978164972681084,26.93281536750637,18.37060853528497,12.099997747658469,7.262825664318036,16.39825255442119,4.00587116707117
133.33333333333331,0_1_0_p0,-2.9480726590745725,-10.44510990380142,25.1923984388556,14.067580287347065,-2.2184985450003367,44.00961376625929,-17.770191065280535,-4.025039484270245,42.84893319099604,24.1671803998838,2.985813325553387,-29.41531441323728,-18.781971406389022,-1.5267334963026895,-32.02907615533192,20.30239013910689,-5.765607336611083,-50.66083699516688,-11.40501293149764,-8.652265100809768,-53.66361221497516,14.271036726295073,9.283172514276806,-45.30883349490949,-6.353758962588884,6.572203908510694,-46.52175593588177,52.46226040214383,55.14885313448866,-156.54285666089683,36.25478813536461,50.69349928764735,-155.1464341082238,1.5148292170089943,-12.26252469888412,92.42740643563256,-18.302726973070044,-15.1090676860819,91.58608105265486,29.04375994883139,49.60019349674333,15.443135726817625,2.783981675250962,10.28359960369544,11.635594987854482,38.99723426376366,3.924024009300278,8.978164972680725,26.93281536750637,17.994861632846305,11.848217103904076,7.163701387774452,16.076947690743634,4.142233509042246
150.0,0_1_0_p0,-2.9972482110549628,-10.469040325045665,25.178508698809456,14.070321023176533,-2.334737458036706,44.162861870296894,-17.69922559330064,-4.030832040522874,42.98748928471792,23.99423480141079,2.6100977705206674,-29.457458416418085,-18.65217955870288,-2.0280761144636656,-32.02673670611265,19.78324553613139,-6.374033562766243,-50.38710351558181,-10.806658393403264,-8.894473818529189,-53.60179071516767,14.315930511373836,9.223394261343358,-45.21692378751271,-6.365428841655625,6.439622394868287,-46.3626705169509,52.435211870873545,55.0939769663906,-156.51329422690154,36.22506887271108,50.58174355710404,-155.09631752524277,1.5292433500035472,-11.983580737416196,92.23132974963414,-18.293753689430588,-14.801559842234788,91.32235044215392,30.73104521740863,51.30873090276187,16.073451448730406,2.796429670900747,10.953167441711722,12.311751329133514,40.82416548413928,4.469835285723701,7.561963976234915,20.476055371615825,17.61911473040764,11.596436460149686,7.064577111230868,16.64198283760814,4.221319045993854
