Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,LShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,RShoulder_speed,RHip_speed,LKnee_speed,Head_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHeel_speed,RKnee_speed,LHeel_speed,LHip_speed
0.0,0_1_48_p1,-1.9874982476041083,-6.438115266769103,32.12517139653339,12.250801595809712,3.306209155705062,48.32564339651677,-17.996895380417676,4.88497518132953,46.4233853011841,21.134220579272,-7.917617952509765,-22.68430483965642,-18.0068295697357,-6.67368967250594,-26.085140905352095,8.382672910409703,-16.070976957841292,-40.54774601767782,-3.2185202153188186,-15.86886829807099,-41.01210965037118,14.267001903117295,6.568480206579757,-37.62815927305806,-7.458343347827185,3.6280469824712256,-38.78677574602452,53.04250423343289,53.46032958937823,-150.34371158157398,38.2282057978126,54.24075916016478,-153.87120289174388,4.191454949996,-21.824566804100108,84.61528796981086,-17.215226647893868,-20.679341443016376,83.60401308810532,2.5239869975449234,0.9698001237924624,5.395678583308884,0.3659139308098754,2.135533001681708,5.959162935403769,3.210015607956627,0.2319571852985594,0.1323422576790783,-0.1702868101115454,0.7678825685435834,0.0,5.913481877382162,1.71837104319889,0.0
16.6666666666666,0_1_48_p1,-1.9874982476041083,-6.438115266769103,32.12517139653339,12.250801595809712,3.306209155705062,48.32564339651677,-17.996895380417676,4.88497518132953,46.4233853011841,21.134220579272,-7.917617952509765,-22.68430483965642,-18.0068295697357,-6.67368967250594,-26.085140905352095,8.382672910409703,-16.070976957841292,-40.54774601767782,-3.2185202153188186,-15.86886829807099,-41.01210965037118,14.267001903117295,6.568480206579757,-37.62815927305806,-7.458343347827185,3.6280469824712256,-38.78677574602452,53.04250423343289,53.46032958937823,-150.34371158157398,38.2282057978126,54.24075916016478,-153.87120289174388,4.191454949996,-21.824566804100108,84.61528796981086,-17.215226647893868,-20.679341443016376,83.60401308810532,2.5239869975449234,0.9698001237924624,5.395678583308884,0.3659139308098754,2.135533001681708,5.959162935403769,3.210015607956627,0.2319571852985594,0.1323422576790783,-0.1702868101115454,0.7678825685435834,0.0,5.913481877382162,1.71837104319889,0.0
33.3333333333333,0_1_48_p1,-1.9893170897137225,-6.447208847568408,32.12350423531905,12.268370807754764,3.3559135280410644,48.306803401145736,-17.98410030129077,4.92213360794446,46.41316581944066,21.13454149449216,-7.918697477776416,-22.703636483542574,-18.014245990252416,-6.678115016600671,-26.06899451824103,8.34354978139364,-16.158934483849166,-40.547810649177705,-3.2214970483859062,-15.871600139080684,-41.01663026702802,14.261356273745392,6.614117620331427,-37.66274122604405,-7.46058603470922,3.722309285180927,-38.78854467557295,53.05587052822841,53.457903476838354,-150.37407152231214,38.24310612245428,54.29659002921481,-153.9164239138894,4.16041255612874,-21.906138504199927,84.66218303566491,-17.238195143389238,-20.729123246857966,83.66842812270268,2.6029276578394365,0.9556511099248072,5.226233318559595,0.2403580254601156,2.134701996085303,5.855102443538536,3.1781551992355075,0.310662557368529,0.1747235563571901,-0.1837351702838223,0.8346800993446769,4.4025637128722845,5.835938701554614,1.7075920458679397,5.944761629561298
50.0,0_1_48_p1,-1.9911359318233368,-6.456302428367703,32.121837074104704,12.28594001969983,3.4056179003770666,48.287963405774704,-17.971305222163863,4.959292034559375,46.40294633769723,21.134862409712326,-7.9197770030430625,-22.72296812742873,-18.021662410769142,-6.682540360695391,-26.05284813112996,8.304426652377572,-16.24689200985702,-40.5478752806776,-3.2244738814529867,-15.874331980090371,-41.02115088368485,14.2557106443735,6.659755034083084,-37.69732317903004,-7.462828721591254,3.816571587890607,-38.790313605121455,53.069236823023935,53.45547736429848,-150.4044314630503,38.25800644709596,54.35242089826484,-153.96164493603487,4.129370162261473,-21.987710204299745,84.70907810151894,-17.2611636388846,-20.77890505069956,83.73284315730002,2.681868318133949,0.9415020960571518,5.0567880538103065,0.1148021201103559,2.133870990488898,5.751041951673304,3.146294790514388,0.3893679294384987,0.2171048550353019,-0.1971835304560991,0.9014776301457704,4.40256371287091,5.7583955257270665,1.6968130485369892,5.944761629561028
66.6666666666666,0_1_48_p1,-1.9929547739329507,-6.4653960091670015,32.12016991289036,12.30350923164488,3.455322272713069,48.26912341040369,-17.958510143036957,4.996450461174305,46.39272685595382,21.135183324932505,-7.920856528309713,-22.742299771314883,-18.02907883128586,-6.686965704790122,-26.036701744018885,8.265303523361503,-16.33484953586489,-40.54793991217748,-3.2274507145200744,-15.877063821100062,-41.02567150034171,14.250065015001605,6.705392447834747,-37.731905132016,-7.465071408473285,3.910833890600309,-38.79208253466989,53.08260311781946,53.4530512517586,-150.43479140378847,38.27290677173764,54.40825176731487,-154.00686595818038,4.098327768394213,-22.069281904399546,84.755973167373,-17.28413213437997,-20.828686854541147,83.79725819189741,2.760808978428462,0.9273530821894966,4.887342789061019,-0.0107537852394038,2.133039984892493,5.646981459808071,3.1144343817932683,0.4680733015084684,0.2594861537134137,-0.2106318906283761,0.968275160946864,4.4025637128722845,5.680852349899518,1.6860340512060388,5.944761629560824
83.3333333333333,0_1_48_p1,-1.9947736160425649,-6.474489589966293,32.11850275167602,12.32107844358994,3.505026645049071,48.25028341503264,-17.94571506391005,5.033608887789235,46.38250737421037,21.13550424015267,-7.921936053576349,-22.76163141520104,-18.036495251802577,-6.691391048884846,-26.02055535690781,8.226180394345434,-16.42280706187275,-40.548004543677365,-3.230427547587162,-15.879795662109746,-41.030192116998535,14.244419385629712,6.751029861586417,-37.766487085001984,-7.467314095355315,4.005096193310003,-38.793851464218406,53.09596941261498,53.45062513921872,-150.46515134452662,38.287807096379325,54.4640826363649,-154.0520869803259,4.067285374526946,-22.15085360449936,84.80286823322706,-17.30710062987534,-20.87846865838273,83.8616732264948,2.839749638722976,0.9132040683218414,4.71789752431173,-0.1363096905891636,2.132208979296088,5.542920967942838,3.0825739730721486,0.546778673578438,0.3018674523915255,-0.2240802508006529,1.0350726917479576,4.402563712872047,5.6033091740719705,1.675255053875088,5.944761629561659
99.9999999999999,0_1_48_p1,-1.996592458152186,-6.483583170765581,32.11683559046168,12.338647655535006,3.554731017385073,48.23144341966162,-17.932919984783144,5.070767314404151,46.37228789246695,21.135825155372828,-7.923015578842989,-22.780963059087192,-18.04391167231931,-6.695816392979566,-26.004408969796728,8.187057265329365,-16.510764587880605,-40.54806917517725,-3.2334043806542496,-15.88252750311943,-41.03471273365539,14.238773756257814,6.796667275338081,-37.80106903798797,-7.469556782237355,4.099358496019697,-38.79562039376685,53.10933570741051,53.44819902667884,-150.49551128526477,38.302707421021005,54.51991350541493,-154.09730800247138,4.036242980659679,-22.232425304599165,84.84976329908108,-17.330069125370713,-20.92825046222432,83.92608826109212,2.9186902990174888,0.8990550544541862,4.548452259562441,-0.2618655959389233,2.131377973699683,5.438860476077606,3.050713564351029,0.6254840456484076,0.3442487510696373,-0.2375286109729298,1.101870222549051,4.40256371287091,5.525765998244423,1.6644760565441377,5.944761629559923
116.6666666666666,0_1_48_p1,-1.9984113002618076,-6.492676751564883,32.11516842924733,12.356216867480056,3.604435389721076,48.21260342429058,-17.920124905656238,5.107925741019088,46.36206841072351,21.136146070593,-7.924095104109647,-22.800294702973343,-18.05132809283603,-6.7002417370743,-25.988262582685664,8.147934136313296,-16.598722113888478,-40.54813380667714,-3.236381213721337,-15.88525934412912,-41.03923335031224,14.233128126885925,6.842304689089744,-37.83565099097399,-7.471799469119386,4.193620798729391,-38.79738932331536,53.12270200220603,53.44577291413897,-150.52587122600292,38.31760774566269,54.57574437446496,-154.1425290246169,4.005200586792419,-22.313997004698983,84.89665836493513,-17.353037620866083,-20.97803226606591,83.9905032956895,2.997630959312002,0.8849060405865309,4.379006994813153,-0.3874215012886831,2.1305469681032783,5.334799984212374,3.0188531556299094,0.7041894177183774,0.386630049747749,-0.2509769711452068,1.1686677533501446,4.402563712872372,5.448222822416875,1.6536970592131872,5.944761629561701
133.33333333333331,0_1_48_p1,-2.000230142371421,-6.501770332364174,32.113501268032984,12.37378607942513,3.654139762057071,48.19376342891957,-17.907329826529324,5.145084167633989,46.35184892898009,21.136466985813165,-7.925174629376293,-22.819626346859508,-18.05874451335276,-6.7046670811690205,-25.972116195574596,8.108811007297227,-16.68667963989634,-40.54819843817703,-3.239358046788432,-15.887991185138812,-41.043753966969085,14.227482497514032,6.887942102841407,-37.87023294395992,-7.47404215600141,4.287883101439078,-38.799158252863805,53.13606829700156,53.44334680159909,-150.55623116674107,38.33250807030438,54.63157524351497,-154.1877500467624,3.974158192925138,-22.395568704798784,84.9435534307892,-17.376006116361445,-21.027814069907485,84.05491833028688,3.076571619606514,0.8707570267188758,4.209561730063864,-0.5129774066384428,2.129715962506874,5.2307394923471415,2.98699274690879,0.7828947897883469,0.4290113484258608,-0.2644253313174836,1.235465284151238,4.402563712871399,5.370679646589327,1.6429180618822368,5.944761629561224
150.0,0_1_48_p1,-1.999992842484396,-6.511363408013413,32.10542695556028,12.389313915348096,3.697886860967138,48.17199235600012,-17.893273162261856,5.186258059374971,46.33121116593857,21.13887593143556,-7.926142551520932,-22.830924274234555,-18.0663826222845,-6.705454209341802,-25.945558578024382,8.076134115115075,-16.756713922186922,-40.55677595036853,-3.240584892663641,-15.888578401676622,-41.04431399068426,14.223402947319904,6.936242992640935,-37.90822655285551,-7.474718763705685,4.384808880196637,-38.80433883832187,53.14943459179708,53.44092068905921,-150.58659110747925,38.33432209301103,54.57045753605622,-154.17287404912418,3.946526791669868,-22.423993068739936,84.96722329857054,-17.392431460889306,-21.019121585494688,84.08928485499239,3.2696408129406405,0.9190046646251138,4.314887711985991,-0.6040747035073383,2.2136875979153405,5.126679000481909,2.95513233818767,0.8008711215420061,0.4890920773296113,-0.3170197980607847,1.351537554613217,3.775692855206428,5.293136470761779,1.6321390645512863,2.7702211445427327
