Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel
0.0,0_1_tpose_0,-2.11197141693302,-8.607425833319606,27.705670627848736,11.520183757312694,-3.687366581713931,47.37346007995368,-20.014062473806543,-3.850234976817898,45.529373860058826,38.637493281361735,8.031447857245787,-1.9112361495426065,-37.98546778520226,2.7661304119893586,-3.8181283644000095,63.16608958756472,8.014718473602642,-0.911626544723255,-62.45745079605432,2.3589631081617384,-7.052817892803397,12.271871308161089,8.897169337742845,-44.30416664310019,-7.6832302286882275,9.059695563233497,-45.77857017508566,52.16006569905643,55.784243756789486,-157.02558247715228,35.817464959370405,51.2817717691901,-155.99491346003896,2.6740425680883035,-18.38010168246536,94.53310315101552,-17.872827491783053,-19.603831408382007,92.14496754570544,0.0,-0.2442414716687105,0.2433532601674267,1.3681023655878108,0.0,5.090501786306195,2.473503889189674,1.285761535153685,0.9790806140212908,3.702322737027368,2.846664143239772,2.8440741483399186,2.1945256016113466,3.8597036350263982,-0.95003939097513
16.6666666666666,0_1_tpose_0,-2.11197141693302,-8.607425833319606,27.705670627848736,11.520183757312694,-3.687366581713931,47.37346007995368,-20.014062473806543,-3.850234976817898,45.529373860058826,38.637493281361735,8.031447857245787,-1.9112361495426065,-37.98546778520226,2.7661304119893586,-3.8181283644000095,63.16608958756472,8.014718473602642,-0.911626544723255,-62.45745079605432,2.3589631081617384,-7.052817892803397,12.271871308161089,8.897169337742845,-44.30416664310019,-7.6832302286882275,9.059695563233497,-45.77857017508566,52.16006569905643,55.784243756789486,-157.02558247715228,35.817464959370405,51.2817717691901,-155.99491346003896,2.6740425680883035,-18.38010168246536,94.53310315101552,-17.872827491783053,-19.603831408382007,92.14496754570544,0.0,-0.2442414716687105,0.2433532601674267,1.3681023655878108,0.0,5.090501786306195,2.473503889189674,1.285761535153685,0.9790806140212908,3.702322737027368,2.846664143239772,2.8440741483399186,2.1945256016113466,3.8597036350263982,-0.95003939097513
33.3333333333333,0_1_tpose_0,-2.115171859650541,-8.602260220374298,27.70387323146148,11.514826604530144,-3.677623920645374,47.34512771809727,-20.012347757329987,-3.859337008000754,45.480223769981535,38.624972410253626,8.150497626468699,-1.9219373774537656,-37.97285777161037,2.705024165308785,-3.836964773367665,63.129146015484615,8.084428716871173,-0.9326389301958145,-62.42662344773679,2.346747318012177,-7.046870068271993,12.291639153752053,8.928827118944,-44.34247270184088,-7.678713151351079,9.081524835995374,-45.84422029610656,52.15772500896277,55.78570053748228,-157.02394811498834,35.82678772955003,51.29763482828014,-156.0286038358918,2.67967807710859,-18.386606741912992,94.58509140276335,-17.874636757107556,-19.62488837744973,92.19564633514496,2.303243713860661,-0.0518403322500432,0.2579073376123399,1.411520543080797,3.1617512692297223,5.291378470216807,2.4696330908918758,1.4202918328078633,0.7778672029529845,3.645609509667738,2.8417145084892907,2.880033343263212,2.2563087052895137,3.895999520360162,-1.000217304165541
50.0,0_1_tpose_0,-2.1183723023680763,-8.597094607428978,27.70207583507423,11.509469451747606,-3.66788125957682,47.31679535624087,-20.010633040853417,-3.868439039183606,45.43107367990423,38.61245153914553,8.269547395691617,-1.9326386053649145,-37.96024775801848,2.643917918628212,-3.8558011823353127,63.09220244340448,8.154138960139697,-0.9536513156683704,-62.39579609941926,2.334531527862623,-7.040922243740578,12.31140699934302,8.960484900145154,-44.38077876058152,-7.674196074013928,9.103354108757244,-45.90987041712744,52.15538431886909,55.78715731817506,-157.0223137528244,35.836110499729664,51.313497887370175,-156.06229421174464,2.6853135861288635,-18.393111801360615,94.63707965451124,-17.87644602243208,-19.645945346517458,92.24632512458452,2.303243713860868,0.1405608071686239,0.272461415057253,1.454938720573784,3.161751269231261,5.4922551541274185,2.4657622925940768,1.5548221304620415,0.5766537918846785,3.588896282308108,2.8367648737388103,2.915992538186505,2.3180918089676807,3.932295405693925,-1.0503952173559523
66.6666666666666,0_1_tpose_0,-2.1215727450856043,-8.591928994483663,27.70027843868697,11.504112298965062,-3.658138598508263,47.28846299438446,-20.008918324376864,-3.877541070366455,45.38192358982694,38.5999306680374,8.388597164914536,-1.9433398332760772,-37.947637744426586,2.5828116719476526,-3.87463759130296,63.05525887132434,8.223849203408243,-0.9746637011409334,-62.36496875110174,2.322315737713069,-7.0349744192091705,12.331174844933985,8.992142681346323,-44.41908481932221,-7.669678996676783,9.125183381519127,-45.97552053814833,52.15304362877542,55.78861409886785,-157.02067939066046,35.845433269909286,51.32936094646021,-156.09598458759748,2.6909490951491435,-18.39961686080826,94.68906790625913,-17.8782552877566,-19.667002315585187,92.29700391402407,2.303243713860661,0.3329619465872911,0.2870154925021662,1.4983568980667703,3.161751269231412,5.69313183803803,2.461891494296278,1.6893524281162198,0.3754403808163724,3.5321830549484785,2.8318152389883293,2.951951733109798,2.379874912645848,3.968591291027689,-1.1005731305463635
83.3333333333333,0_1_tpose_0,-2.1247731878031395,-8.586763381538354,27.69848104229972,11.49875514618251,-3.648395937439712,47.26013063252805,-20.00720360790031,-3.886643101549314,45.33277349974965,38.58740979692931,8.50764693413744,-1.954041061187226,-37.93502773083469,2.521705425267065,-3.893474000270604,63.01831529924424,8.293559446676767,-0.9956760866134856,-62.33414140278421,2.310099947563508,-7.02902659467776,12.350942690524946,9.02380046254747,-44.45739087806291,-7.665161919339631,9.147012654280992,-46.041170659169225,52.15070293868175,55.79007087956064,-157.01904502849652,35.854756040088915,51.34522400555024,-156.12967496345033,2.6965846041694306,-18.40612192025588,94.74105615800696,-17.880064553081105,-19.68805928465291,92.34768270346362,2.303243713860588,0.5253630860059584,0.3015695699470793,1.541775075559757,3.1617512692296166,5.894008521948642,2.45802069599848,1.823882725770398,0.1742269697480662,3.4754698275888485,2.8268656042378484,2.9879109280330907,2.441658016324015,4.004887176361453,-1.150751043736775
99.9999999999999,0_1_tpose_0,-2.127973630520671,-8.581597768593038,27.69668364591247,11.493397993399968,-3.638653276371148,47.231798270671646,-20.005488891423745,-3.8957451327321664,45.28362340967235,38.57488892582119,8.62669670336036,-1.9647422890983783,-37.9224177172428,2.4605991785864987,-3.912310409238252,62.98137172716413,8.363269689945298,-1.0166884720860416,-62.30331405446669,2.2978841574139537,-7.023078770146356,12.370710536115908,9.05545824374864,-44.49569693680357,-7.660644842002487,9.16884192704287,-46.10682078019012,52.14836224858808,55.79152766025343,-157.01741066633258,35.86407881026854,51.36108706464027,-156.16336533930317,2.7022201131897177,-18.41262697970352,94.7930444097548,-17.881873818405616,-19.70911625372064,92.39836149290316,2.303243713860485,0.7177642254246256,0.3161236473919924,1.5851932530527435,3.161751269229775,6.094885205859253,2.454149897700681,1.958413023424576,-0.0269864413202398,3.418756600229219,2.8219159694873674,3.023870122956384,2.503441120002182,4.041183061695216,-1.2009289569271862
116.6666666666666,0_1_tpose_0,-2.131174073238192,-8.57643215564773,27.69488624952521,11.488040840617424,-3.6289106153025914,47.20346590881525,-20.003774174947186,-3.904847163915018,45.23447331959506,38.56236805471308,8.74574647258327,-1.975443517009534,-37.9098077036509,2.399492931905918,-3.9311468182059066,62.944428155084026,8.43297993321383,-1.0377008575586046,-62.27248670614916,2.2856683672643925,-7.017130945614948,12.390478381706863,9.0871160249498,-44.53400299554424,-7.656127764665335,9.190671199804749,-46.172470901211,52.1460215584944,55.79298444094621,-157.01577630416864,35.873401580448174,51.37695012373031,-156.19705571515604,2.7078556222099976,-18.419132039151144,94.84503266150269,-17.883683083730137,-19.73017322278836,92.44904028234272,2.303243713862365,0.9101653648432928,0.3306777248369056,1.6286114305457302,3.1617512692313063,6.2957618897698655,2.4502790994028825,2.0929433210787547,-0.2281998523885458,3.3620433728695893,2.816966334736887,3.059829317879677,2.565224223680349,4.07747894702898,-1.2511068701175974
133.33333333333331,0_1_tpose_0,-2.1343745159557024,-8.571266542702414,27.69308885313796,11.482683687834864,-3.619167954234044,47.17513354695886,-20.002059458470622,-3.913949195097871,45.18532322951777,38.54984718360501,8.864796241806182,-1.9861447449206864,-37.89719769005899,2.3383866852253448,-3.949983227173547,62.90748458300391,8.502690176482346,-1.0587132430311603,-62.24165935783162,2.2734525771148317,-7.0111831210835405,12.41024622729784,9.118773806150957,-44.572309054284894,-7.651610687328183,9.212500472566624,-46.23812102223189,52.143680868400736,55.794441221639005,-157.01414194200473,35.88272435062779,51.39281318282036,-156.23074609100885,2.7134911312302705,-18.42563709859879,94.89702091325051,-17.885492349054655,-19.75123019185609,92.49971907178228,2.303243713859413,1.10256650426196,0.3452318022818187,1.672029608038717,3.1617512692305776,6.496638573680476,2.446408301105084,2.227473618732933,-0.4294132634568522,3.3053301455099597,2.812016699986406,3.0957885128029705,2.627007327358516,4.113774832362743,-1.3012847833080088
150.0,0_1_tpose_0,-2.134442164162195,-8.581228003051752,27.67998718518744,11.480942760956085,-3.612100331392085,47.15862084317296,-20.003061429897752,-3.900078279806582,45.153415566967325,38.54138804550156,8.875941978471182,-1.9798113646552584,-37.90382524391522,2.358411204369858,-3.9476796498575553,62.88660760603575,8.518951840718103,-1.0787823700899644,-62.22421511273406,2.236500603215596,-7.000363678864126,12.43381278321332,9.152364452591392,-44.59083609545269,-7.643294899666518,9.23626261056777,-46.283992125679895,52.14134017830706,55.79589800233179,-157.0125075798408,35.90187686878677,51.4385026019481,-156.2780610872669,2.706614345611825,-18.45092106854382,94.9162634400552,-17.892216488368838,-19.787200340942675,92.5572101714244,4.110350719179059,1.205101665019208,0.3597858797267318,1.7624314429112506,1.9505483731572903,6.732941954635376,2.4425375028072853,2.494390909789768,-0.5571052800238487,3.2486169181503297,2.807067065235925,3.294477343700473,2.78101680805936,4.359953103872673,-1.3359902685555085
