time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPc,TrialID,FileInfo
0.0,1.1548692046064872,0.7673965217616244,1.6045704975746693,1.2820911219794155,1.7777208852258946e-05,0.0003463911911655429,0.00034684706496042393,0_2_109_p1,p1_dik_geluiden_c1
2.0000527292722836,1.1550767586418116,0.7678284068309719,1.6048971260519096,1.2825974945221044,3.720487375850664e-06,0.0001925795877298503,0.00019261552283373468,0_2_109_p1,p1_dik_geluiden_c1
4.000105458544567,1.1554496450293243,0.7683071954308439,1.605363376439338,1.2831749813793818,-1.9144904338530664e-05,6.705731559328981e-05,6.973672588177308e-05,0_2_109_p1,p1_dik_geluiden_c1
6.000158187816851,1.1559593568575992,0.7688239336041214,1.6059402311762705,1.2838115541788724,-4.8743343885004014e-05,-3.243518753470975e-05,5.854874006760136e-05,0_2_109_p1,p1_dik_geluiden_c1
8.000210920727113,1.1565794110123888,0.7693700428184169,1.6066009232738263,1.284495799295,-8.322360027574351e-05,-0.00010809436771300201,0.00013642052621995866,0_2_109_p1,p1_dik_geluiden_c1
10.000263649999397,1.1572852904115094,0.7699373242627863,1.6073208651123019,1.2852169124968869,-0.0001209483644130485,-0.00016205197020055024,0.00020221114682448046,0_2_109_p1,p1_dik_geluiden_c1
12.00031637927168,1.158054386239726,0.7705179631444393,1.6080775772385414,1.2859646935962554,-0.00016048377956141382,-0.00019637345488825582,0.0002536091033205755,0_2_109_p1,p1_dik_geluiden_c1
14.000369108543964,1.158865940183637,0.771104532985452,1.608850617163311,1.2867295410953268,-0.00020058897181959983,-0.00021305641173078623,0.0002926242816227705,0_2_109_p1,p1_dik_geluiden_c1
16.000421837816248,1.15970098666656,0.7716899999194767,1.6096215081586696,1.2875024468347216,-0.0002402055805927027,-0.00021402897617840206,0.00032172522995850414,0_2_109_p1,p1_dik_geluiden_c1
18.00047456708853,1.1605422950834159,0.7722677269884544,1.6103736680553424,1.2882749906413606,-0.00027844728906422446,-0.00020114824460878614,0.0003435018327409795,0_2_109_p1,p1_dik_geluiden_c1
20.000527296360815,1.1613743120356146,0.772831478439325,1.6110923380400923,1.2890393349763645,-0.0003145893546681434,-0.00017619868975887076,0.0003605723787858156,0_2_109_p1,p1_dik_geluiden_c1
22.0005800256331,1.16218310356594,0.7733754240207394,1.6117645114530932,1.289788219582953,-0.000348058139560984,-0.00014089057615666574,0.00037549250720142295,0_2_109_p1,p1_dik_geluiden_c1
24.00063276218134,1.1629562973934342,0.7738941432797704,1.6123788625853013,1.2905149561343476,-0.0003784206410938871,-9.685837555308566e-05,0.00039061966991012,0_2_109_p1,p1_dik_geluiden_c1
26.000685484177666,1.1636830251482837,0.7743826298586238,1.6129256754758285,1.291213422881669,-0.00040537402228468,-4.565918235377995e-05,0.0004079373222401647,0_2_109_p1,p1_dik_geluiden_c1
28.000738217087928,1.1643538646067035,0.77483629579135,1.6133967727093144,1.2918780593018389,-0.000428735142289947,1.1228870949042387e-05,0.00042888216304384975,0_2_109_p1,p1_dik_geluiden_c1
30.000790946360212,1.1649607819258225,0.7752509758005552,1.613785444213298,1.2925038607454793,-0.0004484300868770993,7.240819834478254e-05,0.00045423836254123253,0_2_109_p1,p1_dik_geluiden_c1
32.000843675632495,1.1654970738785684,0.7756229315941124,1.6140863760555912,1.293086373084814,-0.00046448369889644513,0.00013656334487262425,0.00048414321610792277,0_2_109_p1,p1_dik_geluiden_c1
34.00089640490478,1.165957310088553,0.7759488561618729,1.6142955792416505,1.293621687361567,-0.00047700910875325973,0.0002024625711897078,0.0005181976288698421,0_2_109_p1,p1_dik_geluiden_c1
36.00094913417706,1.1663372752649566,0.7762258780723775,1.6144103185119492,1.2941064344348634,-0.00048619726487985623,0.0002689594381392975,0.0005556320362801804,0_2_109_p1,p1_dik_geluiden_c1
38.001001867087325,1.1666339114374136,0.7764515657695678,1.6144290411393503,1.2945377796291302,-0.0004923064642076557,0.000334994391318961,0.0005954719950726524,0_2_109_p1,p1_dik_geluiden_c1
40.00105459635961,1.1668452601908974,0.7766239318694973,1.6143513057264787,1.294913417381996,-0.0004956518826392547,0.00039959634564873256,0.0006366694811435985,0_2_109_p1,p1_dik_geluiden_c1
42.00110732563189,1.166970404900605,0.7767414374570428,1.614177711003093,1.2952315658921907,-0.000496595105520501,0.0004618842699392958,0.0006781915493754503,0_2_109_p1,p1_dik_geluiden_c1
44.001160054904176,1.1670094129668431,0.7768029963826157,1.6139098246234589,1.2954909617674462,-0.0004955336581125581,0.0005210687714601436,0.0007190732027501768,0_2_109_p1,p1_dik_geluiden_c1
46.00121278417646,1.1669632780499115,0.7768079795588734,1.6135501119637208,1.2956908546723964,-0.0004928905360639783,0.0005764536805077597,0.0007584457306309913,0_2_109_p1,p1_dik_geluiden_c1
48.00126551344874,1.1668338623049894,0.7767562192574299,1.6131018649192739,1.2958310019764774,-0.0004891037358827729,0.0006274376349737893,0.0007955504070993787,0_2_109_p1,p1_dik_geluiden_c1
50.001318246359006,1.1666238386342065,0.7766480134170095,1.6125691307258938,1.2959116634209193,-0.00048461578541560406,0.0006735156649231098,0.0008297444247301705,0_2_109_p1,p1_dik_geluiden_c1
52.00137097563129,1.1663610370204045,0.7764844285876812,1.6119801880274693,1.295964522921857,-0.0004809871125257465,0.0007212648304645707,0.0008669322684506218,0_2_109_p1,p1_dik_geluiden_c1
54.00142370490357,1.1660219262734628,0.7762699714688239,1.611309514090083,1.2959646157441385,-0.00048639719994278836,0.0007461327807706011,0.0008906718602564329,0_2_109_p1,p1_dik_geluiden_c1
