Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel
0.0,0_1_23_p0,-3.213812530238357,-8.853774572017343,30.29966490928267,11.363765224954186,-2.160646588323914,49.00562043056073,-19.9240982743803,-2.748160438386084,47.69597794458637,22.48489545797912,3.159865721146211,-23.885151600154643,-17.811016421583048,-1.291812178253327,-26.288298757925794,12.147651333853538,-13.165225123942214,-39.16076377780405,-3.998359345834519,-13.19609837533426,-42.06877065083675,12.567738713088724,9.284516443074338,-43.40238641576983,-8.061848941959543,5.786566488082045,-42.93043733251375,52.5337056350138,54.93097262455758,-157.6334458354328,34.305940128817944,48.16713307480882,-154.24236634929892,4.667292904204025,-17.162146331456825,88.54201422368124,-17.022606537044116,-17.19930267565509,87.46468226737062,0.0,8.431619731675903,6.261578757710967,0.1821718039156276,0.0,3.590565222228446,2.78435970849581,10.169210855377033,-1.9424359833513123,1.0868584964961587,1.1693678156030445,2.3077416931254797,5.309101335461582,4.981642292292484,-2.1364723305469906
16.6666666666666,0_1_23_p0,-3.213812530238357,-8.853774572017343,30.29966490928267,11.363765224954186,-2.160646588323914,49.00562043056073,-19.9240982743803,-2.748160438386084,47.69597794458637,22.48489545797912,3.159865721146211,-23.885151600154643,-17.811016421583048,-1.291812178253327,-26.288298757925794,12.147651333853538,-13.165225123942214,-39.16076377780405,-3.998359345834519,-13.19609837533426,-42.06877065083675,12.567738713088724,9.284516443074338,-43.40238641576983,-8.061848941959543,5.786566488082045,-42.93043733251375,52.5337056350138,54.93097262455758,-157.6334458354328,34.305940128817944,48.16713307480882,-154.24236634929892,4.667292904204025,-17.162146331456825,88.54201422368124,-17.022606537044116,-17.19930267565509,87.46468226737062,0.0,8.431619731675903,6.261578757710967,0.1821718039156276,0.0,3.590565222228446,2.78435970849581,10.169210855377033,-1.9424359833513123,1.0868584964961587,1.1693678156030445,2.3077416931254797,5.309101335461582,4.981642292292484,-2.1364723305469906
33.3333333333333,0_1_23_p0,-3.167646989383627,-8.707533384538724,30.308938282308414,11.364300600311132,-2.156330902106447,48.994740823301086,-19.94929650946662,-2.835491135273198,47.71889531106303,22.52413681756594,3.1695715176373014,-23.951638892248013,-17.812078497448184,-1.2517804714226948,-26.292197748594035,12.12297468256795,-13.087873899016724,-39.20143164112005,-4.0439965328916685,-13.013496987504611,-42.11372031196203,12.519548905064212,9.252812134438862,-43.337201539872325,-8.059640650822978,5.811873051328618,-42.89295502119224,52.50967995639482,54.8447672689859,-157.54765264224818,34.3330650289525,48.14279561268047,-154.2114988283195,4.66491432477649,-17.104611593819094,88.47133217023826,-17.019460678680392,-17.13634187807034,87.39024024719929,2.86551113026354,8.229734842031457,6.119529543100094,0.3091136331119925,5.470162965998977,3.677918154285652,2.9020098038105737,10.185384968405486,-2.0654976074947724,1.2987050127617803,1.470162486563097,2.262304476316766,5.182315260351203,4.876685216787285,-2.098606329789421
50.0,0_1_23_p0,-3.1214814485289075,-8.561292197060105,30.31821165533418,11.364835975668091,-2.152015215888987,48.98386121604145,-19.974494744552945,-2.922821832160324,47.74181267753968,22.563378177152742,3.1792773141284023,-24.018126184341376,-17.813140573313337,-1.211748764592059,-26.29609673926226,12.09829803128234,-13.01052267409123,-39.24209950443604,-4.089633719948832,-12.830895599674964,-42.158669973087314,12.471359097039702,9.221107825803388,-43.27201666397484,-8.057432359686409,5.837179614575192,-42.85547270987075,52.48565427777584,54.758561913414205,-157.46185944906352,34.36018992908705,48.11845815055212,-154.18063130734006,4.662535745348947,-17.047076856181356,88.4006501167953,-17.016314820316683,-17.073381080485575,87.31579822702798,2.865511130263758,8.02784995238701,5.97748032848922,0.4360554623083574,5.470162965997934,3.765271086342859,3.019659899125338,10.201559081433938,-2.188559231638232,1.5105515290274023,1.7709571575231495,2.2168672595080525,5.055529185240823,4.771728141282086,-2.060740329031852
66.6666666666666,0_1_23_p0,-3.0753159076741774,-8.415051009581493,30.327485028359938,11.365371351025049,-2.1476995296715344,48.972981608781794,-19.999692979639256,-3.0101525290474456,47.764730044016346,22.60261953673957,3.188983110619485,-24.084613476434743,-17.814202649178476,-1.171717057761441,-26.299995729930497,12.073621379996744,-12.933171449165744,-39.28276736775205,-4.135270907005985,-12.648294211845323,-42.2036196342126,12.423169289015206,9.189403517167882,-43.20683178807728,-8.055224068549837,5.862486177821744,-42.81799039854924,52.46162859915685,54.67235655784252,-157.37606625587887,34.3873148292216,48.09412068842377,-154.1497637863607,4.660157165921397,-16.98954211854361,88.32996806335235,-17.013168961952957,-17.010420282900817,87.24135620685668,2.8655111302615537,7.825965062742562,5.835431113878347,0.5629972915047223,5.470162965998215,3.852624018400065,3.137309994440102,10.217733194462392,-2.311620855781692,1.722398045293024,2.0717518284832024,2.171430042699339,4.928743110130443,4.666771065776887,-2.022874328274282
83.3333333333333,0_1_23_p0,-3.029150366819444,-8.26880982210287,30.33675840138569,11.365906726382008,-2.1433838434540675,48.96210200152216,-20.024891214725567,-3.097483225934571,47.78764741049301,22.641860896326392,3.1986889071105797,-24.15110076852812,-17.815264725043612,-1.1316853509308054,-26.30389472059873,12.048944728711156,-12.85582022424025,-39.32343523106804,-4.180908094063142,-12.46569282401568,-42.24856929533788,12.37497948099071,9.157699208532414,-43.14164691217981,-8.053015777413265,5.887792741068324,-42.78050808722779,52.43760292053787,54.58615120227083,-157.29027306269424,34.41443972935616,48.06978322629542,-154.11889626538127,4.657778586493848,-16.932007380905866,88.25928600990937,-17.010023103589248,-16.94745948531606,87.16691418668535,2.865511130264,7.624080173098116,5.693381899267473,0.6899391207010872,5.470162965999537,3.939976950457272,3.2549600897548663,10.233907307490844,-2.434682479925151,1.9342445615586457,2.372546499443255,2.1259928258906258,4.801957035020064,4.561813990271687,-1.9850083275167123
99.9999999999999,0_1_23_p0,-2.9829848259647243,-8.122568634624255,30.34603177441145,11.366442101738969,-2.139068157236608,48.95122239426251,-20.05008944981188,-3.184813922821686,47.81056477696967,22.68110225591319,3.2083947036016696,-24.217588060621477,-17.816326800908755,-1.0916536441001805,-26.307793711266967,12.02426807742556,-12.778468999314756,-39.36410309438404,-4.226545281120298,-12.283091436186035,-42.29351895646315,12.326789672966209,9.12599489989693,-43.07646203628229,-8.050807486276689,5.9130993043148905,-42.74302577590629,52.413577241918894,54.49994584669914,-157.20447986950958,34.44156462949071,48.04544576416706,-154.08802874440187,4.655400007066291,-16.874472643268135,88.1886039564664,-17.00687724522554,-16.884498687731302,87.09247216651401,2.865511130262873,7.422195283453668,5.5513326846566,0.8168809498974521,5.47016296599901,4.027329882514477,3.37261018506963,10.250081420519296,-2.557744104068611,2.146091077824268,2.673341170403308,2.0805556090819124,4.675170959909684,4.456856914766488,-1.9471423267591428
116.6666666666666,0_1_23_p0,-2.9368192851099906,-7.976327447145643,30.355305147437207,11.366977477095917,-2.134752471019141,48.94034278700286,-20.075287684898203,-3.272144619708804,47.83348214344633,22.720343615500028,3.2181005000927634,-24.284075352714844,-17.817388876773894,-1.0516219372695517,-26.311692701935197,11.999591426139965,-12.701117774389267,-39.40477095770004,-4.272182468177451,-12.100490048356402,-42.33846861758845,12.278599864941704,9.094290591261448,-43.01127716038478,-8.04859919514012,5.938405867561464,-42.70554346458478,52.38955156329992,54.41374049112745,-157.11868667632493,34.468689529625266,48.02110830203872,-154.05716122342244,4.653021427638748,-16.81693790563039,88.11792190302344,-17.003731386861823,-16.821537890146544,87.01803014634271,2.86551113026354,7.220310393809221,5.409283470045727,0.9438227790938172,5.470162965998204,4.114682814571684,3.490260280384394,10.266255533547753,-2.6808057282120705,2.35793759408989,2.9741358413633607,2.035118392273199,4.5483848847993045,4.351899839261288,-1.9092763260015733
133.33333333333331,0_1_23_p0,-2.890653744255268,-7.830086259667031,30.364578520462967,11.36751285245289,-2.130436784801674,48.929463179743216,-20.10048591998451,-3.359475316595919,47.856399509922994,22.75958497508685,3.22780629658385,-24.35056264480821,-17.818450952639033,-1.011590230438923,-26.31559169260345,11.97491477485437,-12.62376654946378,-39.44543882101604,-4.317819655234608,-11.917888660526753,-42.38341827871372,12.230410056917208,9.062586282625972,-42.94609228448731,-8.046390904003541,5.963712430808037,-42.66806115326331,52.36552588468093,54.32753513555577,-157.03289348314027,34.49581442975981,47.99677083991036,-154.026293702443,4.650642848211199,-16.75940316799266,88.04723984958044,-17.000585528498092,-16.758577092561794,86.94358812617135,2.865511130263733,7.018425504164775,5.267234255434853,1.0707646082901818,5.470162966000322,4.202035746628892,3.6079103756991584,10.2824296465762,-2.803867352355531,2.569784110355512,3.2749305123234134,1.9896811754644856,4.421598809688924,4.246942763756089,-1.8714103252440035
150.0,0_1_23_p0,-2.851680061241762,-7.708235292786384,30.3771996253196,11.367709080261385,-2.122659009884373,48.91884474857714,-20.12900786324158,-3.4586895377906828,47.88800384816702,22.783221792652316,3.24676419897013,-24.41896421734477,-17.82690373129053,-0.9600235918461416,-26.31014893308761,11.95889196708135,-12.546627037977323,-39.49211960761388,-4.392284770077861,-11.683864028964416,-42.44414227341463,12.181789650068763,9.029708089770402,-42.87339140179553,-8.044613211690908,5.98784510983451,-42.62306283514759,52.34150020606195,54.241329779984085,-156.9471002899556,34.51009551042981,47.97526464155571,-153.98078374479778,4.655547376163803,-16.700936293801597,87.95420456421611,-16.99101776040211,-16.697031926863886,86.86182488766713,3.139337426833494,7.458316422930105,5.12518504082398,1.1780960794016315,6.599452912306937,4.338891813490936,3.7255604710139214,10.769932439251876,-3.052557448608361,2.781630626621133,3.575725183283466,2.1066835418908254,4.660880140838605,4.382226627116113,-1.988991522987821
