RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,RElbow_speed,RKnee_speed,RAnkle_speed,Neck_speed,RBigToe_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RHip_speed,LHeel_speed,LSmallToe_speed,Nose_speed,LAnkle_speed,LHip_speed,LShoulder_speed,RHeel_speed,LElbow_speed,Head_speed,LBigToe_speed,RShoulder_speed,RSmallToe_speed,LWrist_speed,LWrist_vert_vel,TrialID
26.98426337063805,33.89961551309397,-68.50885520119441,30.4510302777128,42.04922927460967,-111.0064558714379,33.86804559496065,44.003047844805806,-149.55052755209078,36.05428775586436,28.5045708591673,-149.9043810846351,28.69147461502598,32.54536659985229,-151.51797654143016,35.18392429904331,46.77206734260426,-153.14755988851715,48.74201087859202,32.8592258498435,-66.64804781683829,49.31243030159567,40.442112134716076,-109.3835392440146,51.917660098521466,43.351862146147226,-148.841031801227,52.31085445535978,27.975393758227167,-148.0000940333204,56.02083769497537,33.67826643664881,-150.02085097664897,51.195206563939365,50.908028293075894,-155.02607661092728,33.276586969143295,34.41123382397865,-14.766544022697753,29.740411224414213,23.081110575837936,10.728020158198003,30.412045229580727,20.349288237939508,-3.739027932467291,17.55957035402718,31.216309418380018,-19.85971338762663,14.54556790098913,31.741709108738785,-45.89631693120769,29.412742541158725,20.875365875630884,-61.17955297105355,49.16753650894025,33.57635614465527,-19.41441051669864,56.908202341810195,31.783813215520208,-43.67244607751923,44.4074635329703,18.713292280422014,-57.69981717456848,0.0,1.4136121629155531,3.2631963142650533,0.11677522501069114,1.4596984317880308,2.926003569146415,0.9399684358775866,8.71852274080693,-5.567329521168175,4.293951686784373,3.2481980277876135,1.8248032410541584,0.02071371490382426,6.9351835736314404,0.5993314673271843,2.6055724285091593,0.7122733930887444,3.9191440424974378,5.1412691516568625,0.2827204782564953,1.800396644785963,0.14634901913213538,7.757380298224522,-4.248151588495372,0_1_25_p0
26.97036326559532,33.97359452961377,-68.53459637985853,30.449269279340307,42.10038476238518,-111.04161281038427,33.868946278083165,44.00458159544275,-149.5505848140998,36.06430026374425,28.55155859718147,-149.94893420511113,28.698199585089895,32.54350257159251,-151.51903669225885,35.186805242577265,46.77160692935927,-153.1287183313779,48.739827215063194,32.86860415238155,-66.67420426554027,49.310095097964044,40.466629677739476,-109.38976260982196,51.93613244995113,43.45846567799147,-148.86879334890435,52.31399398407214,27.98093498400334,-147.98399687536437,56.05539552378354,33.66628292428265,-150.01445470870735,51.21548669244545,50.95620514343977,-155.03410268301693,33.28200782080677,34.38761641219951,-14.782341053075159,29.76417643437707,22.997219908709216,10.690556770953616,30.412420250716288,20.3487401848343,-3.739473723274198,17.58702128897477,31.20650145523766,-19.883519874250418,14.518818474681503,31.754356299860053,-45.89979473592378,29.36767303348215,21.000247871233398,-61.28873716727431,49.17081092109908,33.58807132876178,-19.45610616397821,56.89514005276827,31.868137974700517,-43.74283517991056,44.27807733625648,18.773556550446997,-57.81635856471916,16.6666666666666,1.451818229629108,3.3798625127796385,0.1333046152172333,1.5307931907628969,2.997468702289303,1.0789219846251077,8.75320393660351,-5.567229159752212,4.298861201361513,3.101238421554172,1.9286805056103273,0.027480386342354796,6.654447309284142,0.8301548800761238,2.500635060767169,0.7752698136369466,4.569589326570154,5.0524150616386,0.6121888593240168,1.8401744736995016,0.20200201680933572,8.192303884864861,-4.737396659070057,0_1_25_p0
26.956463160552584,34.04757354613357,-68.56033755852266,30.447508280967817,42.15154025016069,-111.07676974933065,33.869846961205674,44.006115346079696,-149.55064207610883,36.074312771624136,28.59854633519564,-149.99348732558713,28.704924555153816,32.54163854333273,-151.52009684308757,35.18968618611123,46.771146516114285,-153.10987677423867,48.73764355153437,32.8779824549196,-66.70036071424225,49.30775989433243,40.491147220762876,-109.39598597562934,51.95460480138079,43.56506920983571,-148.8965548965817,52.317133512784494,27.98647620977951,-147.96789971740836,56.089953352591714,33.65429941191648,-150.00805844076575,51.235766820951554,51.00438199380366,-155.0421287551066,33.28742867247025,34.36399900042038,-14.798138083452567,29.78794164433992,22.913329241580495,10.653093383709228,30.41279527185185,20.34819213172909,-3.739919514081105,17.614472223922366,31.1966934920953,-19.907326360874197,14.492069048373873,31.767003490981317,-45.90327254063986,29.322603525805572,21.125129866835913,-61.397921363495065,49.17408533325792,33.59978651286828,-19.497801811257776,56.882077763726336,31.95246273388082,-43.813224282301874,44.14869113954267,18.83382082047198,-57.932899954869846,33.3333333333333,1.4900242963426626,3.4965287112942236,0.14983400542377545,1.601887949737763,3.0689338354321913,1.2178755333726288,8.78788513240009,-5.567128798336247,4.3037707159386525,2.9542788153207304,2.0325577701664965,0.03424705778088533,6.373711044936842,1.0609782928250633,2.3956976930251783,0.8382662341851488,5.22003461064287,4.963560971620338,0.9416572403915384,1.8799523026130402,0.25765501448653605,8.627227471505199,-5.22664172964474,0_1_25_p0
26.942563055509854,34.12155256265336,-68.58607873718677,30.445747282595327,42.2026957379362,-111.11192668827701,33.87074764432818,44.00764909671665,-149.55069933811788,36.08432527950402,28.64553407320981,-150.03804044606315,28.71164952521773,32.53977451507295,-151.5211569939163,35.192567129645184,46.7706861028693,-153.09103521709943,48.73545988800555,32.88736075745764,-66.72651716294425,49.305424690700804,40.515664763786276,-109.4022093414367,51.973077152810454,43.671672741679956,-148.92431644425906,52.32027304149687,27.99201743555568,-147.95180255945232,56.12451118139988,33.64231589955032,-150.00166217282413,51.25604694945765,51.05255884416754,-155.05015482719625,33.29284952413372,34.34038158864124,-14.813935113829976,29.811706854302777,22.82943857445178,10.61562999646484,30.413170292987413,20.34764407862388,-3.740365304888012,17.64192315886996,31.186885528952946,-19.93113284749798,14.465319622066245,31.779650682102584,-45.906750345355945,29.277534018128996,21.250011862438427,-61.507105559715825,49.17735974541675,33.611501696974784,-19.539497458537344,56.8690154746844,32.036787493061134,-43.8836133846932,44.01930494282885,18.894085090496965,-58.049441345020526,50.0,1.5282303630562175,3.6131949098088088,0.1663633956303176,1.672982708712629,3.1403989685750795,1.3568290821201496,8.82256632819667,-5.567028436920284,4.308680230515792,2.8073192090872894,2.1364350347226653,0.04101372921941587,6.092974780589543,1.2918017055740025,2.290760325283188,0.9012626547333511,5.870479894715585,4.8747068816020755,1.2711256214590598,1.919730131526579,0.3133080121637363,9.062151058145538,-5.715886800219424,0_1_25_p0
26.92866295046712,34.19553157917316,-68.61181991585089,30.443986284222834,42.25385122571171,-111.14708362722338,33.8716483274507,44.00918284735359,-149.5507566001269,36.09433778738391,28.69252181122398,-150.08259356653917,28.71837449528165,32.53791048681317,-151.52221714474499,35.19544807317915,46.77022568962431,-153.0721936599602,48.733276224476725,32.896739059995696,-66.75267361164624,49.30308948706919,40.540182306809676,-109.40843270724405,51.99154950424011,43.7782762735242,-148.95207799193642,52.32341257020923,27.997558661331855,-147.9357054014963,56.159069010208064,33.630332387184154,-149.99526590488253,51.27632707796374,51.100735694531416,-155.05818089928593,33.298270375797195,34.31676417686211,-14.829732144207384,29.835472064265634,22.74554790732306,10.578166609220451,30.413545314122974,20.34709602551867,-3.740811095694919,17.669374093817552,31.177077565810592,-19.954939334121764,14.438570195758615,31.792297873223852,-45.91022815007204,29.23246451045242,21.374893858040945,-61.616289755936585,49.18063415757559,33.623216881081284,-19.58119310581691,56.85595318564247,32.12111225224144,-43.95400248708452,43.889918746115036,18.954349360521945,-58.165982735171205,66.6666666666666,1.5664364297697722,3.729861108323394,0.18289278583685975,1.7440774676874953,3.2118641017179677,1.4957826308676707,8.857247523993252,-5.56692807550432,4.313589745092932,2.660359602853848,2.2403122992788345,0.047780400657946406,5.812238516242244,1.522625118322942,2.185822957541198,0.9642590752815532,6.520925178788301,4.785852791583814,1.6005940025265815,1.9595079604401175,0.36896100984093666,9.497074644785876,-6.205131870794108,0_1_25_p0
26.914762845424388,34.26951059569296,-68.63756109451502,30.442225285850345,42.305006713487224,-111.18224056616977,33.872549010573216,44.01071659799054,-149.55081386213595,36.10435029526379,28.739509549238157,-150.1271466870152,28.725099465345565,32.536046458553386,-151.5232772955737,35.1983290167131,46.769765276379324,-153.05335210282095,48.7310925609479,32.90611736253374,-66.77883006034823,49.30075428343756,40.564699849833076,-109.41465607305143,52.01002185566978,43.88487980536844,-148.97983953961378,52.32655209892159,28.003099887108025,-147.91960824354027,56.19362683901623,33.61834887481799,-149.9888696369409,51.29660720646984,51.14891254489531,-155.0662069713756,33.30369122746067,34.29314676508298,-14.84552917458479,29.85923727422849,22.66165724019434,10.540703221976063,30.413920335258542,20.34654797241346,-3.741256886501825,17.696825028765147,31.167269602668235,-19.978745820745548,14.411820769450983,31.804945064345112,-45.91370595478812,29.18739500277584,21.499775853643456,-61.72547395215734,49.18390856973443,33.63493206518779,-19.62288875309648,56.84289089660055,32.20543701142175,-44.02439158947585,43.76053254940122,19.014613630546933,-58.282524125321885,83.3333333333333,1.604642496483327,3.846527306837979,0.1994221760434019,1.8151722266623613,3.283329234860856,1.6347361796151918,8.891928719789831,-5.5668277140883555,4.318499259670071,2.5133999966204064,2.344189563835003,0.05454707209647694,5.5315022518949455,1.7534485310718815,2.080885589799207,1.0272554958297555,7.171370462861017,4.696998701565551,1.9300623835941029,1.9992857893536562,0.424614007518137,9.931998231426215,-6.694376941368792,0_1_25_p0
26.900862740381655,34.34348961221276,-68.66330227317914,30.44046428747785,42.356162201262734,-111.21739750511614,33.873449693695726,44.01225034862748,-149.550871124145,36.11436280314368,28.786497287252327,-150.1716998074912,28.731824435409482,32.534182430293605,-151.5243374464024,35.20120996024706,46.769304863134344,-153.03451054568174,48.728908897419075,32.915495665071795,-66.80498650905021,49.298419079805946,40.58921739285648,-109.42087943885879,52.02849420709944,43.991483337212685,-149.00760108729114,52.32969162763395,28.0086411128842,-147.90351108558426,56.22818466782441,33.606365362451825,-149.9824733689993,51.316887334975924,51.19708939525919,-155.07423304346528,33.30911207912415,34.26952935330384,-14.861326204962197,29.88300248419134,22.57776657306562,10.503239834731675,30.414295356394106,20.34599991930825,-3.7417026773087323,17.724275963712742,31.157461639525874,-20.002552307369328,14.385071343143355,31.81759225546638,-45.917183759504205,29.142325495099264,21.624657849245974,-61.8346581483781,49.18718298189326,33.64664724929429,-19.664584400376047,56.82982860755862,32.289761770602055,-44.09478069186717,43.6311463526874,19.074877900571913,-58.39906551547258,99.9999999999999,1.6428485631968817,3.963193505352564,0.21595156624994408,1.8862669856372274,3.354794368003744,1.7736897283627129,8.926609915586411,-5.566727352672392,4.323408774247211,2.366440390386965,2.4480668283911724,0.06131374353500748,5.250765987547647,1.9842719438208207,1.9759482220572169,1.0902519163779578,7.821815746933732,4.6081446115472895,2.2595307646616245,2.039063618267195,0.48026700519533727,10.366921818066555,-7.183622011943475,0_1_25_p0
26.886962635338925,34.41746862873256,-68.68904345184326,30.438703289105362,42.407317689038244,-111.25255444406253,33.87435037681824,44.01378409926443,-149.55092838615403,36.12437531102357,28.83348502526649,-150.21625292796722,28.7385494054734,32.53231840203383,-151.5253975972311,35.20409090378102,46.768844449889365,-153.01566898854247,48.72672523389026,32.92487396760985,-66.83114295775219,49.29608387617432,40.61373493587988,-109.42710280466615,52.04696655852909,44.09808686905693,-149.0353626349685,52.3328311563463,28.014182338660365,-147.88741392762822,56.26274249663259,33.594381850085654,-149.97607710105774,51.337167463482025,51.245266245623064,-155.08225911555496,33.314532930787635,34.245911941524696,-14.877123235339603,29.906767694154198,22.493875905936903,10.465776447487286,30.414670377529674,20.345451866203046,-3.742148468115637,17.751726898660337,31.147653676383523,-20.02635879399311,14.358321916835726,31.830239446587637,-45.92066156422029,29.097255987422677,21.749539844848485,-61.94384234459884,49.19045739405209,33.658362433400804,-19.706280047655618,56.81676631851668,32.37408652978236,-44.16516979425849,43.50176015597358,19.135142170596893,-58.51560690562325,116.6666666666666,1.6810546299104363,4.079859703867149,0.23248095645648625,1.957361744612093,3.4262595011466326,1.912643277110234,8.961291111382991,-5.566626991256429,4.32831828882435,2.2194807841535233,2.551944092947341,0.068080414973538,4.970029723200347,2.21509535656976,1.8710108543152268,1.15324833692616,8.472261031006447,4.519290521529027,2.5889991457291464,2.0788414471807335,0.5359200028725375,10.801845404706889,-7.672867082518159,0_1_25_p0
26.87306253029619,34.49144764525236,-68.71478463050738,30.436942290732873,42.458473176813754,-111.28771138300888,33.87525105994075,44.01531784990137,-149.55098564816308,36.113187674086845,28.800568233370115,-150.19489052959574,28.738642520930053,32.531920168662836,-151.52114470582583,35.203955774556945,46.77339436004793,-153.01743075998502,48.727141124668776,32.935658821794085,-66.86959712567794,49.293748672542705,40.63825247890328,-109.43332617047352,52.06543890995876,44.20469040090117,-149.06312418264585,52.30104516357981,27.920907413224626,-147.8318443310535,56.277569249691716,33.51253204391292,-149.9248048339284,51.35744759198811,51.293443095986945,-155.09028518764464,33.32372109267101,34.20762907937768,-14.896110717688698,29.925590510945288,22.425681495454437,10.421862339234131,30.41491698409603,20.34427940186971,-3.7424009243570104,17.784879036107863,31.135389785727185,-20.050017089393858,14.332198335265678,31.850057337265277,-45.9327076892857,29.048529241422393,21.86675973503653,-62.04968258294217,49.19436583831517,33.671104258912656,-19.753871017379502,56.7902185669324,32.49886265435052,-44.253734917287204,43.387666746507534,19.188200352683733,-58.63562192952245,133.33333333333331,1.7854013925455008,4.196525902381735,0.2490103466630284,1.9671578996304793,3.889922473488194,2.051596825857755,9.411819217567059,-5.793835331006748,4.333227803401489,2.0725211779200823,3.0543630010957923,0.07261994911403108,4.689293458853048,2.563893090158141,1.9603739024139895,1.2650980336778845,9.241262139958971,4.55758489711595,2.924984698884478,2.20545109964802,0.5683781704113247,11.835044099874048,-8.480966940166434,0_1_25_p0
26.85916242525346,34.56542666177215,-68.7405258091715,30.43518129236038,42.50962866458926,-111.32286832195526,33.87615174306327,44.016851600538324,-149.5510429101721,36.10453786563838,28.779236551933508,-150.18521291368978,28.738888117687196,32.532576997203954,-151.51747069328317,35.203902783262194,46.77969441730324,-153.01684574553812,48.72900114029319,32.94503184581236,-66.91348731380293,49.29141346891108,40.66277002192668,-109.43954953628088,52.08391126138843,44.311293932745414,-149.0908857303232,52.279005764008055,27.821931988437793,-147.77242766586266,56.29212288334466,33.42916853967074,-149.8729653238439,51.37772772049421,51.34161994635084,-155.0983112597343,33.33835669304426,34.15127385971057,-14.913020429072615,29.946374570940716,22.350445233846376,10.378453696000108,30.415149242090123,20.342887925140012,-3.742649567446018,17.818306334602507,31.12284530745888,-20.072826499173686,14.306309876809575,31.874907302140183,-45.93891301715696,28.998966203125836,22.024337081604866,-62.16839636383374,49.1983314903431,33.68358376849951,-19.801540375847875,56.7487826187675,32.66611478708519,-44.36675013366044,43.27426751390938,19.245536594032163,-58.76799358199648,150.0,1.8441735694503372,4.31319210089632,0.26553973686957055,1.8574919034141504,4.266769509957251,2.190550374605276,9.219842985720598,-5.569890429004246,4.338137317978629,1.9255615716866405,3.515195960618255,0.07188932234029848,4.408557194505749,2.778775323515932,1.9415693543862678,1.300805546603741,9.659903790229736,4.23744126914643,3.202669317889935,2.173259692749377,0.5821118060130043,12.199087671446772,-8.863057104825455,0_1_25_p0
