Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHeel_speed,RShoulder_speed,LShoulder_speed,RWrist_speed,RWrist_vert_vel,RHeel_speed,LHip_speed,RHip_speed,RKnee_speed,LKnee_speed,LElbow_speed,Head_speed
0.0,0_2_95_p1,-2.022397041115923,-2.517872459591516,25.144104317003556,12.865262689225505,4.073602928537376,48.270122697161646,-17.403218483250196,4.317283584088251,46.73367295867405,22.640643871921647,-3.5786939189233067,-29.447967004998425,-18.422535189726545,-6.166769259831263,-32.99544018843433,8.377828018982797,-14.918877513443842,-45.33334716393168,-1.7318505820787564,-14.84066131203208,-45.06873312219808,13.397306145387311,8.449604271370731,-40.73308806010348,-7.207775134109369,6.69352008841966,-41.53395814309806,51.38489394263955,57.016901159659085,-152.3171158854316,36.69095254527501,60.50449103126356,-156.40144830266593,5.618681226544666,-24.992209898326657,87.3735266276151,-16.86360754590183,-22.754926691379715,86.16816360565463,4.777483710904643,2.7301938280240026,-0.8948247285113761,1.799553899456865,2.6548121197152827,2.7824479093203656,3.812736544925341,-4.247344823006869,0.0,0.0,4.5389550404249,2.2854933057450726,3.4033458573721727,2.563834478787969,2.74288662717072
16.6666666666666,0_2_95_p1,-2.022397041115923,-2.517872459591516,25.144104317003556,12.865262689225505,4.073602928537376,48.270122697161646,-17.403218483250196,4.317283584088251,46.73367295867405,22.640643871921647,-3.5786939189233067,-29.447967004998425,-18.422535189726545,-6.166769259831263,-32.99544018843433,8.377828018982797,-14.918877513443842,-45.33334716393168,-1.7318505820787564,-14.84066131203208,-45.06873312219808,13.397306145387311,8.449604271370731,-40.73308806010348,-7.207775134109369,6.69352008841966,-41.53395814309806,51.38489394263955,57.016901159659085,-152.3171158854316,36.69095254527501,60.50449103126356,-156.40144830266593,5.618681226544666,-24.992209898326657,87.3735266276151,-16.86360754590183,-22.754926691379715,86.16816360565463,4.777483710904643,2.7301938280240026,-0.8948247285113761,1.799553899456865,2.6548121197152827,2.7824479093203656,3.812736544925341,-4.247344823006869,0.0,0.0,4.5389550404249,2.2854933057450726,3.4033458573721727,2.563834478787969,2.74288662717072
33.3333333333333,0_2_95_p1,-2.014908835626244,-2.573309933163188,25.13588369046567,12.867889547562996,4.029890872981774,48.31017709747703,-17.413567277201174,4.2761671062947855,46.77557543380226,22.62720030633743,-3.5916131351633,-29.500211286130643,-18.36223174467161,-6.110903527264483,-33.0259201350938,8.38932923964088,-14.973612114323906,-45.34987396128577,-1.731615049855833,-14.821878592183754,-45.15209890774213,13.427343619828385,8.47808904388259,-40.76509768379438,-7.221452554635096,6.684324313302824,-41.578718377438776,51.39643001002136,57.02847651252593,-152.29888843517386,36.69310872698009,60.5136488459772,-156.365078061905,5.635063323012133,-24.954213511693474,87.31615579023291,-16.8739059485811,-22.73461907333633,86.09172761839052,4.682371075770988,2.761676897485297,-0.8894636296660885,1.764492637046409,2.8026562086683504,2.8874139895717508,4.002339133928755,-4.257147362984037,2.254043648729535,4.24413021355551,4.495041831736084,2.346793685026288,3.415181399738817,2.636572668612952,2.7562944029799947
50.0,0_2_95_p1,-2.007420630136544,-2.628747406734867,25.12766306392778,12.870516405900515,3.986178817426172,48.35023149779242,-17.423916071152142,4.235050628501327,46.81747790893048,22.613756740753225,-3.604532351403286,-29.55245556726284,-18.30192829961667,-6.055037794697704,-33.05640008175327,8.400830460298977,-15.028346715203972,-45.36640075863988,-1.731379517632881,-14.803095872335437,-45.23546469328618,13.457381094269463,8.506573816394457,-40.79710730748529,-7.235129975160834,6.675128538185987,-41.62347861177949,51.40796607740317,57.04005186539277,-152.28066098491615,36.69526490868517,60.52280666069083,-156.3287078211441,5.651445419479593,-24.9162171250603,87.25878495285077,-16.884204351260376,-22.714311455292943,86.01529163112647,4.587258440637332,2.7931599669465923,-0.8841025308208008,1.7294313746359529,2.9505002976214185,2.992380069823136,4.191941722932169,-4.266949902961206,2.254043648727756,4.244130213552416,4.451128623047268,2.408094064307502,3.4270169421054617,2.709310858437934,2.76970217878927
66.6666666666666,0_2_95_p1,-1.9999324246468573,-2.684184880306546,25.119442437389893,12.873143264238038,3.942466761870584,48.390285898107805,-17.43426486510311,4.193934150707875,46.85938038405871,22.600313175168992,-3.617451567643272,-29.60469984839505,-18.24162485456173,-5.999172062130924,-33.08688002841273,8.412331680957067,-15.083081316084035,-45.382927555993966,-1.7311439854099646,-14.784313152487112,-45.31883047883022,13.48741856871056,8.535058588906317,-40.82911693117616,-7.248807395686562,6.665932763069165,-41.66823884612019,51.41950214478497,57.0516272182596,-152.2624335346584,36.69742109039025,60.53196447540447,-156.29233758038316,5.66782751594706,-24.87822073842712,87.2014141154686,-16.894502753939648,-22.694003837249557,85.93885564386235,4.492145805503677,2.824643036407887,-0.8787414319755132,1.6943701122254966,3.098344386574486,3.097346150074521,4.381544311935583,-4.276752442938374,2.254043648729535,4.2441302135548185,4.407215414358452,2.469394443588717,3.4388524844721062,2.7820490482629165,2.783109954598545
83.3333333333333,0_2_95_p1,-1.9924442191571643,-2.739622353878225,25.111221810852008,12.875770122575544,3.898754706314975,48.4303402984232,-17.444613659054088,4.152817672914409,46.901282859186935,22.58686960958478,-3.630370783883258,-29.65694412952726,-18.181321409506797,-5.943306329564145,-33.11735997507219,8.423832901615171,-15.1378159169641,-45.39945435334806,-1.7309084531870198,-14.765530432638798,-45.40219626437428,13.51745604315164,8.563543361418184,-40.86112655486707,-7.262484816212297,6.656736987952336,-41.71299908046089,51.43103821216678,57.063202571126446,-152.2442060844007,36.69957727209533,60.541122290118096,-156.25596733962226,5.684209612414527,-24.840224351793943,87.1440432780864,-16.90480115661892,-22.673696219206175,85.86241965659825,4.397033170370022,2.8561261058691816,-0.8733803331302256,1.6593088498150406,3.2461884755275543,3.202312230325907,4.571146900938997,-4.286554982915543,2.2540436487276763,4.244130213555281,4.363302205669636,2.530694822869932,3.4506880268387508,2.854787238087899,2.7965177304078206
99.9999999999999,0_2_95_p1,-1.9849560136674853,-2.7950598274499043,25.103001184314124,12.878396980913038,3.855042650759387,48.47039469873859,-17.454962453005066,4.111701195120951,46.943185334315146,22.573426044000563,-3.643290000123251,-29.70918841065946,-18.12101796445186,-5.887440596997365,-33.14783992173166,8.435334122273247,-15.192550517844172,-45.41598115070215,-1.7306729209640963,-14.74674771279047,-45.48556204991833,13.547493517592711,8.59202813393005,-40.89313617855797,-7.276162236738035,6.647541212835506,-41.757759314801646,51.44257427954858,57.074777923993295,-152.225978634143,36.701733453800415,60.550280104831735,-156.21959709886133,5.700591708881987,-24.80222796516078,87.08667244070423,-16.915099559298188,-22.6533886011628,85.78598366933417,4.301920535236366,2.8876091753304767,-0.868019234284938,1.6242475874045843,3.394032564480622,3.307278310577292,4.760749489942411,-4.296357522892712,2.254043648729535,4.244130213553341,4.31938899698082,2.5919952021511468,3.4625235692053957,2.9275254279128817,2.809925506217096
116.6666666666666,0_2_95_p1,-1.977467808177785,-2.8504973010215764,25.09478055777624,12.881023839250544,3.8113305952037706,48.51044909905397,-17.465311246956045,4.070584717327485,46.98508780944336,22.55998247841636,-3.656209216363237,-29.76143269179166,-18.060714519396917,-5.831574864430586,-33.178319868391114,8.446835342931344,-15.247285118724232,-45.43250794805624,-1.7304373887411515,-14.727964992942148,-45.568927835462375,13.577530992033791,8.620512906441903,-40.92514580224888,-7.289839657263776,6.638345437718662,-41.80251954914236,51.45411034693039,57.08635327686014,-152.20775118388525,36.70388963550549,60.55943791954537,-156.18322685810045,5.716973805349461,-24.764231578527585,87.02930160332207,-16.92539796197746,-22.6330809831194,85.7095476820701,4.206807900102711,2.9190922447917718,-0.8626581354396504,1.5891863249941285,3.5418766534336896,3.4122443908286773,4.950352078945825,-4.30616006286988,2.2540436487261046,4.244130213554684,4.275475788292004,2.6532955814323618,3.47435911157204,3.000263617737864,2.823333282026371
133.33333333333331,0_2_95_p1,-1.969979602688092,-2.905934774593256,25.086559931238348,12.883650697588052,3.76761853964819,48.55050349936938,-17.47566004090702,4.029468239534033,47.02699028457161,22.546538912832126,-3.669128432603216,-29.813676972923886,-18.000411074341972,-5.775709131863813,-33.20879981505058,8.45833656358942,-15.3020197196043,-45.44903474541032,-1.730201856518228,-14.709182273093816,-45.652293621006415,13.60756846647488,8.648997678953762,-40.95715542593972,-7.303517077789511,6.62914966260184,-41.847279783483046,51.4656464143122,57.097928629726965,-152.18952373362754,36.70604581721057,60.568595734259,-156.1468566173395,5.733355901816928,-24.72623519189441,86.97193076593987,-16.93569636465673,-22.61277336507601,85.63311169480598,4.111695264969055,2.950575314253066,-0.8572970365943627,1.5541250625836722,3.6897207423867577,3.5172104710800625,5.139954667949239,-4.315962602847049,2.2540436487310824,4.244130213555281,4.231562579603188,2.7145959607135763,3.4861946539386843,3.073001807562847,2.836741057835648
150.0,0_2_95_p1,-1.9963416269222665,-2.887421163608124,25.06241087445983,12.865939741731792,3.7112139934723913,48.58594931674041,-17.4923759417491,3.968555624712458,47.064055514453365,22.52558015062449,-3.617056992692085,-29.84482033407673,-17.999766899754643,-5.668203063659625,-33.239549073202674,8.435299443393781,-15.285222536550515,-45.47807820828991,-1.77484926057965,-14.614586449406154,-45.73448553086877,13.631382696713082,8.656918441230765,-40.99202786627463,-7.323417742518114,6.599389877250147,-41.89490283446776,51.47718248169401,57.10950398259381,-152.17129628336983,36.71411880796664,60.59254442556714,-156.1033317423834,5.759226082164652,-24.654506223088774,86.91670824474812,-16.948953171861508,-22.59986118532987,85.55309839044432,4.251736258041191,3.128806696870811,-0.9812258814945976,1.5190638001732162,3.927753768980937,3.7319986179787215,5.567876407087357,-4.530210045173574,3.01981122691952,5.6488774954058085,4.187649370914372,2.775896339994792,3.498030196305329,3.299586095371051,2.995120634930893
