RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,Time,LHip_speed,RAnkle_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,LWrist_speed,LWrist_vert_vel,RElbow_speed,LHeel_speed,LKnee_speed,RHeel_speed,LSmallToe_speed,RKnee_speed,RSmallToe_speed,Nose_speed,Neck_speed,RHip_speed,RShoulder_speed,LBigToe_speed,Head_speed,RBigToe_speed,LShoulder_speed,LAnkle_speed,TrialID
28.113461437003227,32.42874636770371,-68.1185948083124,31.67890703674397,36.73581151540896,-107.30753095263297,35.60707562505058,44.68716125361448,-145.65667584032914,36.99601198435607,29.80916743880116,-150.52031578178472,29.77112359202853,34.208607483208326,-152.40398985009668,38.32959193128651,55.20012924970311,-154.88452439108823,49.467504943570724,31.167646363727915,-67.236524068178,52.97807201639405,38.905236605279875,-106.60966643390194,53.969290376834586,49.372971430449326,-145.2858505150538,51.852636373623476,31.15738519800424,-149.0631273743403,58.004608026719694,38.97141143404262,-150.99397468885314,52.471362214473615,54.65148444324134,-151.8721952429991,35.82261611667089,33.47816595623076,-13.379160316721329,34.49293452791527,29.55898677686115,10.939173098949484,34.220140676431726,22.822187568504685,-3.2236402420303922,21.6330781250296,37.00067679993302,-21.250375200426394,17.527127744476612,29.9434039554692,-46.483286525003095,33.29095250680472,20.25665050953306,-60.7296910101803,51.59307485758552,36.02915484675096,-19.644987812421995,57.37990847043574,28.67032250067808,-43.568941168958816,45.14628956149838,19.91881843693577,-60.1748410658423,16.6666666666666,-0.03589632469191054,1.0434102374224052,1.0711200979885822,-0.2802808236550978,3.9811061105150247,2.1816049892943803,-1.3650794223954419,3.3351834175559842,0.6310688271474515,3.523237686360198,4.304985408451327,1.020510806184692,3.8735502458037754,0.6929098487178108,3.8096542112369622,0.03902117897847268,0.3861979023281473,2.3307730441121195,0.8927183936013612,0.879590771980964,3.978056211460678,0.9766903111164531,0.7066191682380354,0_1_49_p1
28.11456260074735,32.43040535579566,-68.10926820358777,31.696186414243876,36.807239366965014,-107.29294521317021,35.606861169634804,44.678273106381184,-145.6325899497594,37.00319596590511,29.903067137346007,-150.56054123213946,29.77303713318979,34.191592086566644,-152.38236497648728,38.31209680793549,55.13243202772009,-154.85682429957228,49.4713707664037,31.16760203173163,-67.23072338029453,52.99939130535135,38.96095691341351,-106.58162915046061,53.98203799401422,49.367719309702984,-145.28207040582393,51.84954719130168,31.176262520661584,-149.04963667835202,58.02100560704302,38.968722179600626,-150.9827358345539,52.48667166046753,54.64939754109706,-151.86877856656616,35.821904163955395,33.4784592345516,-13.378905839023233,34.50220458403302,29.533861183119715,10.961865396140167,34.20208071973713,22.756139003296795,-3.196397621338705,21.606779360140017,36.97504375770183,-21.257407363081292,17.52705360364322,30.026053493445374,-46.47878822317326,33.275735268771605,20.27902246455417,-60.73721540817678,51.57912030067033,36.03498514374083,-19.647090440791086,57.365204416216756,28.742418706714556,-43.5931644540491,45.105991566430326,19.910915526294776,-60.200944056703555,33.3333333333333,0.0679970090023331,1.2307772632789145,1.1504238196130643,-0.30206218912675664,3.967709147905467,2.263040938320778,-1.3870420305921725,3.6542246152948206,0.752667803513644,3.480326740607985,4.200491541663789,1.039318367814445,3.822085503430594,0.8805577738999417,3.7781739092179776,0.03984621495999387,0.40334415531023904,2.2487069764057432,0.9999927047898038,1.1874773707354964,4.226059082787541,0.9266441311735356,0.743880456688526,0_1_49_p1
28.115663764491465,32.43206434388761,-68.09994159886314,31.71346579174379,36.878667218521066,-107.27835947370745,35.606646714219025,44.6693849591479,-145.60850405918967,37.01037994745414,29.99696683589086,-150.60076668249422,29.774950674351043,34.174576689924955,-152.3607401028779,38.29460168458448,55.06473480573707,-154.82912420805633,49.47523658923669,31.167557699735337,-67.22492269241106,53.02071059430865,39.01667722154715,-106.55359186701929,53.99478561119384,49.36246718895665,-145.27829029659404,51.8464580089799,31.19513984331893,-149.03614598236373,58.03740318736635,38.96603292515862,-150.9714969802546,52.50198110646145,54.647310638952774,-151.86536189013322,35.8211922112399,33.47875251287245,-13.378651361325142,34.511474640150766,29.508735589378272,10.98455769333085,34.18402076304255,22.69009043808891,-3.169155000647018,21.580480595250435,36.949410715470634,-21.264439525736194,17.526979462809827,30.10870303142156,-46.47428992134342,33.26051803073849,20.301394419575278,-60.744739806173264,51.56516574375516,36.0408154407307,-19.649193069160177,57.35050036199777,28.814514912751033,-43.6173877391394,45.065693571362274,19.90301261565378,-60.22704704756481,50.0,0.17189034269657677,1.418144289135424,1.2297275412375461,-0.3238435545984154,3.9543121852959096,2.344476887347176,-1.4090046387889033,3.9732658130336573,0.8742667798798367,3.4374157948557715,4.095997674876251,1.0581259294441983,3.7706207610574127,1.0682056990820725,3.746693607198993,0.04067125094151505,0.4204904082923307,2.1666409086993674,1.1072670159782465,1.495363969490029,4.474061954114404,0.8765979512306181,0.7811417451390167,0_1_49_p1
28.11676492823559,32.43372333197957,-68.0906149941385,31.730745169243697,36.95009507007712,-107.2637737342447,35.60643225880325,44.660496811914605,-145.58441816861995,37.017563929003174,30.090866534435705,-150.640992132849,29.7768642155123,34.15756129328327,-152.33911522926854,38.27710656123347,54.99703758375405,-154.80142411654037,49.47910241206967,31.16751336773905,-67.21912200452759,53.042029883265954,39.072397529680785,-106.52555458357797,54.007533228373475,49.35721506821031,-145.2745101873642,51.84336882665811,31.214017165976276,-149.02265528637543,58.05380076768968,38.963343670716625,-150.96025812595536,52.517290552455364,54.64522373680849,-151.86194521370027,35.8204802585244,33.479045791193286,-13.378396883627047,34.52074469626852,29.483609995636833,11.007249990521533,34.165960806347954,22.62404187288102,-3.141912379955331,21.554181830360854,36.92377767323945,-21.27147168839109,17.526905321976436,30.191352569397733,-46.469791619513586,33.24530079270537,20.32376637459638,-60.75226420416975,51.55121118683997,36.046645737720574,-19.651295697529267,57.33579630777877,28.88661111878751,-43.64161102422969,45.02539557629422,19.895109705012786,-60.253150038426064,66.6666666666666,0.2757836763908204,1.6055113149919331,1.3090312628620282,-0.34562492007007417,3.940915222686352,2.425912836373574,-1.4309672469856338,4.292307010772493,0.9958657562460292,3.3945048491035585,3.991503808088713,1.0769334910739514,3.719156018684231,1.2558536242642035,3.715213305180008,0.04149628692303624,0.4376366612744224,2.084574840992991,1.2145413271666892,1.8032505682445614,4.722064825441267,0.8265517712877006,0.8184030335895073,0_1_49_p1
28.117866091979703,32.43538232007152,-68.08128838941388,31.748024546743604,37.02152292163317,-107.24918799478193,35.60621780338747,44.651608664681305,-145.56033227805023,37.02474791055221,30.184766232980554,-150.68121758320373,29.77877775667356,34.14054589664159,-152.31749035565915,38.25961143788245,54.929340361771025,-154.7737240250244,49.48296823490265,31.16746903574277,-67.21332131664411,53.06334917222325,39.12811783781442,-106.49751730013668,54.020280845553096,49.351962947463974,-145.27073007813433,51.84027964433633,31.232894488633622,-149.00916459038714,58.070198348013015,38.96065441627463,-150.94901927165608,52.53259999844928,54.6431368346642,-151.85852853726735,35.8197683058089,33.479339069514126,-13.378142405928953,34.53001475238627,29.45848440189539,11.029942287712217,34.14790084965336,22.557993307673133,-3.1146697592636436,21.527883065471272,36.89814463100826,-21.278503851045993,17.52683118114304,30.27400210737391,-46.465293317683745,33.230083554672255,20.346138329617492,-60.75978860216624,51.5372566299248,36.05247603471044,-19.653398325898358,57.32109225355979,28.958707324823983,-43.66583430931998,44.98509758122617,19.887206794371785,-60.27925302928732,83.3333333333333,0.37967701008506405,1.7928783408484423,1.3883349844865103,-0.367406285541733,3.9275182600767944,2.5073487853999716,-1.4529298551823644,4.61134820851133,1.1174647326122218,3.351593903351345,3.8870099413011747,1.0957410527037044,3.6676912763110496,1.4435015494463341,3.683733003161023,0.04232132290455742,0.4547829142565141,2.002508773286615,1.3218156383551318,2.111137166999094,4.97006769676813,0.7765055913447833,0.8556643220399979,0_1_49_p1
28.118967255723824,32.43704130816347,-68.07196178468926,31.765303924243515,37.09295077318922,-107.23460225531917,35.6060033479717,44.64272051744801,-145.5362463874805,37.03193189210124,30.2786659315254,-150.7214430335585,29.780691297834817,34.1235304999999,-152.29586548204978,38.24211631453144,54.861643139787994,-154.74602393350844,49.486834057735635,31.167424703746484,-67.20752062876065,53.08466846118056,39.18383814594806,-106.46948001669536,54.03302846273272,49.34671082671763,-145.26694996890447,51.83719046201454,31.25177181129097,-148.99567389439886,58.08659592833634,38.95796516183263,-150.9377804173568,52.5479094444432,54.64104993251991,-151.85511186083437,35.819056353093394,33.47963234783497,-13.37788792823086,34.53928480850402,29.433358808153955,11.0526345849029,34.12984089295877,22.491944742465243,-3.0874271385719565,21.50158430058169,36.872511588777066,-21.28553601370089,17.526757040309647,30.35665164535009,-46.460795015853904,33.21486631663914,20.3685102846386,-60.76731300016272,51.52330207300962,36.058306331700315,-19.65550095426745,57.30638819934081,29.030803530860467,-43.690057594410284,44.94479958615812,19.879303883730792,-60.30535602014857,99.9999999999999,0.4835703437793077,1.9802453667049515,1.4676387061109923,-0.3891876510133918,3.914121297467237,2.5887847344263695,-1.4748924633790952,4.930389406250167,1.2390637089784144,3.308682957599132,3.782516074513637,1.1145486143334575,3.6162265339378683,1.6311494746284652,3.6522527011420385,0.0431463588860786,0.4719291672386058,1.9204427055802387,1.4290899495435743,2.4190237657536264,5.218070568094992,0.7264594114018658,0.8929256104904886,0_1_49_p1
28.120068419467948,32.438700296255426,-68.06263517996463,31.782583301743422,37.164378624745275,-107.22001651585641,35.60578889255592,44.633832370214726,-145.51216049691078,37.03911587365028,30.372565630070252,-150.76166848391327,29.78260483899607,34.10651510335822,-152.27424060844038,38.22462119118042,54.793945917804976,-154.7183238419925,49.49069988056862,31.16738037175019,-67.20171994087718,53.105987750137864,39.23955845408169,-106.44144273325405,54.04577607991236,49.34145870597129,-145.2631698596746,51.83410127969276,31.270649133948314,-148.98218319841055,58.102993508659665,38.95527590739063,-150.92654156305753,52.56321889043711,54.638963030375635,-151.85169518440145,35.818344400377896,33.47992562615581,-13.377633450532766,34.54855486462177,29.408233214412512,11.075326882093583,34.11178093626418,22.425896177257357,-3.0601845178802694,21.475285535692105,36.84687854654588,-21.292568176355793,17.526682899476256,30.43930118332627,-46.45629671402407,33.19964907860602,20.390882239659707,-60.77483739815921,51.50934751609443,36.06413662869018,-19.65760358263654,57.29168414512182,29.10289973689694,-43.71428087950057,44.90450159109007,19.8714009730898,-60.33145901100983,116.6666666666666,0.5874636774735514,2.1676123925614608,1.5469424277354742,-0.4109690164850506,3.9007243348576788,2.6702206834527673,-1.4968550715758258,5.249430603989003,1.3606626853446069,3.2657720118469187,3.6780222077260984,1.1333561759632107,3.5647617915646865,1.8187973998105962,3.620772399123054,0.04397139486759979,0.4890754202206975,1.8383766378738626,1.5363642607320172,2.7269103645081585,5.466073439421856,0.6764132314589483,0.9301868989409792,0_1_49_p1
28.121169583212062,32.44035928434737,-68.05330857524,31.79986267924333,37.23580647630133,-107.20543077639365,35.60557443714015,44.62494422298143,-145.48807460634106,37.046299855199315,30.4664653286151,-150.80189393426798,29.784518380157323,34.08949970671652,-152.25261573483104,38.2071260678294,54.72624869582196,-154.69062375047656,49.494565703401605,31.167336039753902,-67.1959192529937,53.127307039095164,39.29527876221533,-106.41340544981273,54.05852369709198,49.33620658522496,-145.2593897504447,51.831012097370966,31.289526456605653,-148.9686925024223,58.119391088982994,38.95258665294863,-150.91530270875825,52.57852833643103,54.63687612823135,-151.8482785079685,35.81763244766239,33.48021890447666,-13.377378972834672,34.55782492073953,29.38310762067107,11.098019179284266,34.09372097956959,22.359847612049464,-3.032941897188583,21.448986770802524,36.82124550431469,-21.29960033901069,17.526608758642865,30.521950721302442,-46.451798412194236,33.18443184057291,20.413254194680814,-60.78236179615569,51.49539295917926,36.069966925680035,-19.659706211005634,57.27698009090284,29.174995942933425,-43.73850416459085,44.86420359602201,19.863498062448798,-60.35756200187108,133.33333333333331,0.6913570111677951,2.35497941841797,1.6262461493599563,-0.43275038195670934,3.887327372248121,2.7516566324791643,-1.5188176797725563,5.568471801727839,1.4822616617107998,3.2228610660947057,3.57352834093856,1.152163737592964,3.513297049191505,2.0064453249927268,3.5892920971040687,0.04479643084912096,0.5062216732027892,1.7563105701674864,1.6436385719204598,3.0347969632626914,5.71407631074872,0.6263670515160309,0.9674481873914698,0_1_49_p1
28.122270746956186,32.44201827243933,-68.04398197051538,31.817142056743236,37.30723432785738,-107.19084503693091,35.60535998172437,44.61605607574814,-145.46398871577134,37.0825619623954,30.56624541712578,-150.83519464202135,29.786468961251877,34.08411674202954,-152.2401746247865,38.173684743210515,54.62536739838952,-154.58972161543784,49.495624479963226,31.16730066067932,-67.19207797427515,53.14862632805246,39.35099907034897,-106.3853681663714,54.071271314271605,49.330954464478616,-145.25560964121487,51.82747891110232,31.33488360125794,-148.9606303800256,58.14577128540024,38.94343037111313,-150.89782694195918,52.59383778242495,54.634789226087065,-151.84486183153555,35.816606581030655,33.48060400107785,-13.377245136585806,34.574372340227924,29.312991999610873,11.123411508915575,34.09341990065332,22.34789569616203,-3.007277113303269,21.415525487833172,36.75225010352469,-21.289698482291662,17.526454714777667,30.629615680124356,-46.46912667501568,33.18793244497249,20.411859111229973,-60.78250626454535,51.468003234271734,36.08267712374165,-19.664049757880697,57.26369670374161,29.242405501869168,-43.77476274223313,44.836848095356515,19.891506963990086,-60.39647324927601,150.0,0.7960316850491216,2.5423464442744796,1.7203348718027747,-0.4286302295236064,3.9803799613962636,2.89525106155103,-1.511703257896929,5.891352127047246,1.6038606380769922,3.1799501203424922,3.6782849069836274,1.2135335775359795,3.461832306818324,2.1685526043178416,3.694380809360232,0.04641567915562545,0.5233679261848809,1.8140586617866643,1.7393422053449183,3.3434902167509866,6.27435802954489,0.6319569326397861,1.0047094758419604,0_1_49_p1
28.123371910700307,32.44367726053128,-68.03465536579075,31.834421434243147,37.37866217941344,-107.17625929746815,35.6051455263086,44.607167928514855,-145.4399028252016,37.094047463182065,30.60112044905951,-150.82417683432436,29.790390606772416,34.0745969278262,-152.2100095266311,38.16980611364098,54.609964076382454,-154.56573765770398,49.499745075791886,31.172753045427708,-67.19530471163088,53.16994561700976,39.4067193784826,-106.35733088293009,54.08401893145124,49.32570234373228,-145.251829531985,51.82505305739402,31.365018932396936,-148.96380291476962,58.16877228142652,38.93568198145382,-150.87996406132854,52.60914722841886,54.63270232394278,-151.8414451551026,35.81585220799079,33.48062495054316,-13.377079866493974,34.57217246186189,29.26594534451567,11.147997836612845,34.071998927861095,22.286450972058056,-2.978694928107308,21.394131321337035,36.713073336754384,-21.29634815272298,17.538817955029675,30.7421333360585,-46.50348123835658,33.175717213184285,20.41890912800746,-60.786185497336874,51.456734951039316,36.08761080536602,-19.66625589413697,57.25053840518356,29.313196394601665,-43.79693998296991,44.81257088012016,19.913065852341457,-60.43288063376813,166.6666666666666,0.8461465797954246,2.7297134701309886,1.7409690218351597,-0.3756192489622955,3.7325724504402586,2.8294058887387012,-1.4118176166937277,5.75568262801629,1.7254596144431846,3.1370391745902793,3.491933551833306,1.3007321440446504,3.4103675644451426,2.1725691819651103,3.483020651268182,0.04523055223524845,0.5405141791669725,1.7567072867512044,1.6971983676672493,3.427282134077057,6.319536495146372,0.575817685658497,1.0419707642924512,0_1_49_p1
