time,pelvis_tilt_moment,pelvis_list_moment,pelvis_rotation_moment,pelvis_tx_force,pelvis_ty_force,pelvis_tz_force,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_r_moment,knee_angle_r_beta_force,knee_angle_l_moment,knee_angle_l_beta_force,L5_S1_Flex_Ext_moment,L5_S1_Lat_Bending_moment,L5_S1_axial_rotation_moment,Abs_r3_moment,Abs_r2_moment,Abs_r1_moment,Abs_t1_force,Abs_t2_force,ankle_angle_r_moment,ankle_angle_l_moment,L4_L5_Flex_Ext_moment,L4_L5_Lat_Bending_moment,L4_L5_axial_rotation_moment,subtalar_angle_r_moment,subtalar_angle_l_moment,L3_L4_Flex_Ext_moment,L3_L4_Lat_Bending_moment,L3_L4_axial_rotation_moment,mtp_angle_r_moment,mtp_angle_l_moment,L2_L3_Flex_Ext_moment,L2_L3_Lat_Bending_moment,L2_L3_axial_rotation_moment,L1_L2_Flex_Ext_moment,L1_L2_Lat_Bending_moment,L1_L2_axial_rotation_moment,L1_T12_Flex_Ext_moment,L1_T12_Lat_Bending_moment,L1_T12_axial_rotation_moment,neck_flexion_moment,neck_bending_moment,neck_rotation_moment,arm_flex_r_moment,arm_add_r_moment,arm_rot_r_moment,arm_flex_l_moment,arm_add_l_moment,arm_rot_l_moment,elbow_flex_r_moment,elbow_flex_l_moment,pro_sup_r_moment,pro_sup_l_moment,wrist_flex_r_moment,wrist_dev_r_moment,wrist_flex_l_moment,wrist_dev_l_moment,TrialID,lowerbody_torque_sum,leg_torque_sum,head_torque_sum,arm_torque_sum
0.0,6.846520361447716,19.26072566539544,8.21947926003594,-6.429455227532732,613.62311172333,-3.5787331656113506,-37.354735456176456,-1.3921648675424803,-0.03589973930719128,-36.65711095382031,1.3597528377124328,-0.1716824438823482,7.701100938692812,0.020573566248366,7.551266265977134,0.021770356052287596,44.104930767307216,-4.50551473956536,-3.16018538743464,0.0006019570196078428,-3.772792483660117e-05,3.270503267973698e-06,-0.007613092542483663,-0.000559566205882356,0.22685951249673184,0.22011246486601288,36.1533384410523,-3.5877456520588185,-2.3197279281699354,-0.17623248664705876,-0.05111692651307186,26.957893908993483,-2.764574716977115,-0.9287093215882358,-0.015324901653594767,-0.017628691921568632,18.523731295147073,-2.1744050376437816,0.07865809532679684,11.1668044137876,-1.8066927429771118,0.5945411733137251,3.5013253344150397,-1.5673457538856124,0.7398791893627451,-17.18318496418953,-0.5852679049019551,-0.1437698823758163,-6.982460256362745,-0.0778772487352944,1.7761834722222203,-7.252715976447709,-0.11095266596731712,1.457879071401961,-0.09055818991830182,-1.1549926524869276,0.2527333803235284,0.09654870402614377,0.12383957084313701,0.2027028626895418,-0.05297806119281045,0.23112082526470568,0_2_81_p0,56.81855412148418,10.791763685920165,17.193750428953415,10.401120495793473
16.66585,6.511313224290853,23.068246458140532,8.046562873005131,-5.255464189332437,623.1862246853328,-16.197857579574848,-39.341800063382344,-0.4634197342581703,-0.12770980791363312,-39.642035116138224,1.6340090028454815,0.15108946857563194,8.235828551746035,0.02147176384640522,8.4041259336522,0.024541831486461253,44.372398846123744,-4.317753352492532,-3.012729146293185,0.0005908437843137255,-2.944211951447239e-05,-3.6208902894491983e-06,-0.007683627619514476,-0.0007576043571428588,0.2351216862222221,0.23082465219094295,36.502002140940256,-3.1077476874159653,-2.245556626167135,-0.17507695137394957,-0.06223504020354805,27.32954729344026,-2.029865133727821,-0.9072125048655468,-0.015747225736227825,-0.019413284841736704,18.8823760122269,-1.2786108647516305,0.08356444441643271,11.512259030083115,-0.8334648092236168,0.6027608508557419,3.8287232344500506,-0.5778627080382797,0.7699698530812324,-15.928608539308586,0.05453245095938564,-0.09931544127637686,-6.986545690375352,-0.05642838770588246,1.7083305346031739,-7.158141385131184,0.07278291444584661,1.446790134196079,-0.13424762124883344,-1.0783431907712422,0.19957959238235248,0.09620184640709617,0.10429517533893551,0.16790343497245536,-0.055563293216619986,0.22556340093697472,0_2_81_p0,61.330909255430754,11.772904994476225,15.929011499261904,10.314739630304796
33.33251,6.178362740608995,26.51186861302471,7.950257843651007,-2.9881956073807974,630.4728126916477,-24.010624276401437,-41.250074053613446,0.4257048526013403,-0.18332452904216093,-42.0920864162411,1.547668005491998,0.33070188527246225,8.73562859823386,0.02235556579102923,9.100832240855926,0.02653086511014149,44.199370393981425,-4.067919848770274,-2.8258267000703885,0.0005832608932342169,-2.4424308159161087e-05,-6.9650477986066545e-06,-0.007720720486892197,-0.000887112852617971,0.24398057707333184,0.24497512137538602,36.41528233435385,-2.6814973720362008,-2.122430230209368,-0.17418784154201683,-0.07520101655993677,27.297096766706797,-1.447881647444157,-0.8428320287844221,-0.016297514951914102,-0.020954464667205353,18.878306178382356,-0.5976918215723628,0.12002350213351963,11.535557173425602,-0.10502877433943691,0.6328662165296269,3.878859288375926,0.16164120924301328,0.8134802701319759,-15.069095172245461,0.576235181930618,-0.06847287226269469,-6.988143710780977,-0.03526889895022623,1.6654931473046397,-7.086154895810996,0.1881225820433461,1.4435175949604617,-0.15364447364486838,-1.0249460884436195,0.16886389750032316,0.09640719340558788,0.09151178430790784,0.14974396118663363,-0.05840461919862818,0.22338739222010345,0_2_81_p0,65.42392348435617,12.62108911352735,15.080264083540513,10.25368369710044
49.99917,5.876794408401138,29.596648805797102,7.936313520900165,0.003957002897348794,635.7398078056358,-27.678150337209768,-43.03714409249192,1.2452995988027684,-0.20834650091927037,-44.05149393311587,1.1826825852686245,0.39081498342533727,9.192520590710341,0.023197514324570852,9.65263301995382,0.02783697497637003,43.66795580376739,-3.7637631797573103,-2.60767864317676,0.0005787707257056672,-2.2029877899877928e-05,-7.420865689865687e-06,-0.007730032063420245,-0.0009578818054298644,0.25312118306413844,0.26142818917524957,35.97223156676694,-2.302446010455724,-1.9590203027048791,-0.173587419413704,-0.08920309003045321,26.932735131404957,-1.0004017727540782,-0.7428597370665809,-0.016933243770236306,-0.022250060183796605,18.57582951669037,-0.10667053805444571,0.1823205594232562,11.293517122852268,0.40620902584837904,0.6801998352939019,3.7004652167419376,0.677827874501755,0.8663070036673133,-14.545639892210811,0.9744446333473371,-0.04986302475658981,-6.986836862564537,-0.015190318045248799,1.6440849805616609,-7.034799761090212,0.24470874641291374,1.4463068211083827,-0.15319877056920195,-0.9913454899811837,0.1571657112430513,0.09692718661035699,0.08442636749364377,0.14558533166264473,-0.06127341585577823,0.2238379508448611,0_2_81_p0,69.06054552735286,13.335901313499486,14.578328729267009,10.211843194414472
66.66583,5.635733725666274,32.32764371220682,8.0104792536792,3.3526001260771663,639.2441420906579,-27.861552843118492,-44.66059684563996,1.965455210112831,-0.20837832177145724,-45.56448674574946,0.6210054817920019,0.3550889402514513,9.598524041729519,0.023970151689362923,10.070776103311394,0.028559679138188604,42.860265468368766,-3.4130322968123634,-2.366485570022806,0.0005769356610644262,-2.1614215865833563e-05,-5.64724039359331e-06,-0.007717223267902038,-0.0009797013287007107,0.2622285022087194,0.2790481723464412,35.25190238365339,-1.9640449072107342,-1.7639984060619143,-0.1732979472514545,-0.10342949506331252,26.308655190146606,-0.669203024285538,-0.614587473433743,-0.01761188666077714,-0.023297900177332482,18.03925375022786,0.219430355853655,0.2647409072308409,10.842957157400317,0.7278422555127819,0.7401042721070888,3.3422727400973553,0.9973591642814348,0.9243466168395823,-14.299237728415296,1.2437651505451388,-0.042106748179882275,-6.9822076907109505,0.0030158194321267817,1.64051970460928,-7.002119233571897,0.252183817142282,1.4534031800531146,-0.13736053548462956,-0.9740855398610588,0.16106444917614773,0.09752426761014152,0.08197589463973301,0.15278843673105683,-0.06394105990501331,0.22616022854201695,0_2_81_p0,72.22267895313657,13.919035764431333,14.353289669678107,10.18511924487037
83.33248999999999,5.4843061904034,34.709910008002986,8.17850439091471,6.689340246733816,641.2427476100751,-25.22194887524625,-46.078018978679715,2.5562623922982444,-0.18902258982521705,-46.6752939331288,-0.055410565321228455,0.24718393296799934,9.945658463845444,0.024646020127738272,10.366509323294157,0.02879849564863894,41.85840978067268,-3.023476151294156,-2.1104480750190353,0.0005773180786468438,-2.253270918623866e-05,-2.303068340156543e-06,-0.007687955019140995,-0.0009623615355526822,0.2709875325211521,0.29669938764486825,34.33334733048705,-1.6597453668374311,-1.5460361026887184,-0.17334168731771177,-0.11706846610672991,25.49704974554361,-0.43606291666649044,-0.4653070816076277,-0.01829091809311931,-0.024095813433635004,17.332886602071753,0.4055882302034717,0.36156983650147245,10.240695556106953,0.8874645788267226,0.8079220919277095,2.853013578991451,1.1468969551255415,0.9834956728011209,-14.270883710069574,1.3788010788596186,-0.043824891954392056,-6.973838740205133,0.018557977904977443,1.6512109896825402,-6.986156565859121,0.22019020381918342,1.4630520392079305,-0.11057979185394651,-0.9697103825603695,0.17713952686522338,0.09796087799367956,0.08309733548976536,0.16871416672243805,-0.06617892806327662,0.22959937704234015,0_2_81_p0,74.90089902768004,14.373094829059422,14.33740335285816,10.170676648436254
99.99915,5.451637300611508,36.74850436893472,8.44613828153329,9.645783849442463,641.9925564272484,-20.420455514711715,-47.24699715723337,2.987811851125725,-0.15588190330704582,-47.428144574240804,-0.7646128164544248,0.09076013879217537,10.22594336961216,0.025197661882029734,10.55108051226762,0.028652942560762774,40.74449913356627,-2.6028436945614115,-1.8477667525759551,0.00057948035778927,-2.414074499030388e-05,1.9527540400776034e-06,-0.007647888235940536,-0.0009156525391079505,0.279083272015514,0.3132461518264383,33.29561895274177,-1.3829986938720138,-1.3138049549935376,-0.17374090187491925,-0.12930823760892055,24.57011160020783,-0.2827589645248887,-0.30231040530995434,-0.018927812536845518,-0.02464162873852619,16.521035795298967,0.476780455046538,0.46709263818034935,9.54355059800938,0.9126696599631523,0.8789958597142858,2.281419453973496,1.1531031235775637,1.039650734704267,-14.401572866384305,1.3741567636263725,-0.05363830550193928,-6.961312556032003,0.03064462179638011,1.672572506016484,-6.984955010554947,0.15837031603135066,1.4734987659861034,-0.07730656313994813,-0.9747641625562394,0.20197035987588913,0.09799945934970915,0.08672765978733056,0.19072341196735648,-0.06775839704751134,0.23340054807660002,0_2_81_p0,77.0893118506055,14.700956938938337,14.467082805618203,10.166301597631387
116.66581,5.566852554289623,38.44848347075134,8.819130274461587,11.853537418778354,641.750500605542,-14.11818984263357,-48.12511804692335,3.2301942923620106,-0.11455886044343958,-47.86726774807266,-1.4246485319909592,-0.09052226505882403,10.43139827158377,0.02559761919457028,10.635737502597344,0.028222537927601966,39.60064391993687,-2.1588838779728627,-1.586642197104081,0.0005829848778280576,-2.5793710407239967e-05,6.46133031674212e-06,-0.007602683837104114,-0.0008493644524886926,0.2862007187058839,0.3275527816470607,32.217769795891584,-1.127256192850685,-1.0759765253846214,-0.17451785318552132,-0.13933704401810035,23.600033556751264,-0.19106868248868858,-0.13288928826244423,-0.019480044461538573,-0.024933174877828194,15.668009052986513,0.45798440043439215,0.5755946032126729,8.808340562144846,0.8310511630950278,0.9486681404253448,1.6762220855927692,1.0426395461810019,1.0887083657013634,-14.632300226570218,1.2244365501810033,-0.07016783824434425,-6.94421168317651,0.03848421552941202,1.7010179238461633,-6.996557820262481,0.07636656336651632,1.482988727800913,-0.04199087280543007,-0.9857910243257973,0.2321363637737569,0.09740245326696889,0.0918038372760186,0.2161770627963813,-0.06845084357466101,0.23680889337556693,0_2_81_p0,78.78350203357832,14.905437098375383,14.683609171842932,10.169895466878287
133.33247,6.025319449782837,40.02039392849797,9.432372562190096,11.665886751945774,641.309638445361,-8.088145404905024,-48.5918687731134,3.1072395799638195,-0.08220978784615429,-48.20692897147538,-1.7243709448235403,-0.2337390689321281,10.546543682588295,0.025755299511312363,10.671237274108657,0.02784439793665174,38.5776362666699,-1.647333344841638,-1.3605607121810028,0.0005860296561086007,-2.4501809954751273e-05,8.555076923076975e-06,-0.007564694271493254,-0.0007944163257918596,0.2921689711402731,0.3368652876651603,31.2468944571133,-0.8245413828416335,-0.8682730932579235,-0.17665072963801004,-0.14411841843438997,22.721000869592885,-0.07768747032579204,0.004104824561085976,-0.01982634886877839,-0.02501786498642548,14.893047380751213,0.43601351779185804,0.644935380823533,8.141206034425384,0.7237268272126742,0.9717942769773811,1.1296111926425398,0.8807963156470642,1.0821701979004585,-14.783046687067955,0.7692102074208195,-0.09379335660633534,-6.91479346435298,0.048023259574660956,1.7265181688687878,-7.034880644407279,0.0014901311040724377,1.492646066687791,-0.008767307656108586,-0.994294532579191,0.2594752093936666,0.09558368919457066,0.09595831354751184,0.23901015059728642,-0.06743318930316781,0.23872739841629093,0_2_81_p0,80.15406136874537,15.011852155467478,14.80334255798246,10.183718084394828
149.99913,6.766037834162932,40.8812789071586,10.226860596950283,9.6362896484254,639.6276143328904,-0.8891259321086008,-48.49114462583738,2.6572047698914187,-0.04730741587330339,-48.08497342165638,-1.8092250068687894,-0.3647925726877851,10.523362726570195,0.02561057350226259,10.559107316959334,0.027169741891402865,37.70205881340292,-1.1050040908597343,-1.1514987752760244,0.0005904467239819037,-2.2273457013574792e-05,9.854144796380151e-06,-0.007527795864253435,-0.0007237545791855243,0.2955518200452505,0.340272649837106,30.397487061176637,-0.5358644693846182,-0.6639876628506824,-0.1790097073484173,-0.1438812936289601,21.941286214543105,-0.022469764914027107,0.1458680334751139,-0.01994552578280554,-0.024672733131221855,14.201170907656188,0.3220099770678753,0.7192942845067913,7.543193939104112,0.501047842796383,0.9961218924796434,0.6388570636199125,0.5846710934298677,1.0685707633303227,-15.014290120724066,0.09687291266063426,-0.1249332778642541,-6.875267982289632,0.03892860706787357,1.7550998517828154,-7.088449767936691,-0.07969423956561132,1.4972960059095106,0.013337450325792012,-1.002584744823535,0.2879931844524903,0.092280110461539,0.09985052597285124,0.26168144328506937,-0.06391992590045285,0.23848640584615519,0_2_81_p0,80.59573208762512,14.91615879047188,15.015122394252987,10.202048125125502
