Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel
0.0,0_2_69_p0,-4.131588759896889,-9.55509921982484,30.715172969984778,11.185783115552413,-1.035497045833516,48.75811620512648,-20.32982303679455,-4.859797744752214,47.62830648745447,22.49669427874567,4.108356692231865,-24.48579319244622,-18.138264646931265,-0.6066593361296668,-27.241638600817883,13.625453495179222,-6.688909781901302,-42.957200769749605,-3.327416954431669,-8.304207805029279,-45.23859568501239,13.644651281084272,12.34584443503865,-42.72278163871249,-7.004554838819288,9.493482540882807,-43.44106131129827,53.45605373829744,53.43912203420046,-155.37505507530534,36.80531981450629,52.36027052252747,-155.9091953084648,3.985922414815533,-17.12452877295874,87.87502745568442,-17.379636240761826,-17.33652415733099,86.6661274780579,0.0,3.442059201977701,0.978553252376471,2.285568811560383,0.0,4.833589709988363,0.7581166571046201,3.173873700698264,1.1190815998587584,-1.1620059587418925,-0.1431438080987419,2.9634982806808847,1.9685858045852789,12.388490310302558,2.2642048639428523
16.6666666666666,0_2_69_p0,-4.131588759896889,-9.55509921982484,30.715172969984778,11.185783115552413,-1.035497045833516,48.75811620512648,-20.32982303679455,-4.859797744752214,47.62830648745447,22.49669427874567,4.108356692231865,-24.48579319244622,-18.138264646931265,-0.6066593361296668,-27.241638600817883,13.625453495179222,-6.688909781901302,-42.957200769749605,-3.327416954431669,-8.304207805029279,-45.23859568501239,13.644651281084272,12.34584443503865,-42.72278163871249,-7.004554838819288,9.493482540882807,-43.44106131129827,53.45605373829744,53.43912203420046,-155.37505507530534,36.80531981450629,52.36027052252747,-155.9091953084648,3.985922414815533,-17.12452877295874,87.87502745568442,-17.379636240761826,-17.33652415733099,86.6661274780579,0.0,3.442059201977701,0.978553252376471,2.285568811560383,0.0,4.833589709988363,0.7581166571046201,3.173873700698264,1.1190815998587584,-1.1620059587418925,-0.1431438080987419,2.9634982806808847,1.9685858045852789,12.388490310302558,2.2642048639428523
33.3333333333333,0_2_69_p0,-4.180056111880635,-9.519829413832769,30.75424458625436,11.214537490212392,-0.988497428520283,48.761156644926544,-20.31315054090312,-4.8219948765018295,47.618925175566055,22.46567917533716,4.074555472612765,-24.56269539951705,-18.156696592259586,-0.6647078806927311,-27.23740685279996,13.504885617849853,-6.89225636287231,-42.92089884889796,-3.3835485456271,-8.319437782575061,-45.21703926320276,13.616599031328448,12.284254673976676,-42.69216748710565,-7.00245934210178,9.47135901739135,-43.42054972321948,53.47111218694213,53.44336739210023,-155.38538897738974,36.80964856795845,52.30198690611998,-155.8703994301964,3.974019576801368,-17.09777565502629,87.84797426894805,-17.395556459641284,-17.273596135394932,86.64073258304398,4.20892119039684,3.499230290636004,0.9920882776076154,2.4636907424107664,2.391947830570445,4.720824964605199,1.0924051221540778,3.1800261410994435,1.137563810893161,-0.8057593686818125,0.3261749439798139,3.0203645027792847,1.9794680422948123,12.267582243909974,2.1588093310637624
50.0,0_2_69_p0,-4.228523463864384,-9.484559607840705,30.793316202523958,11.243291864872385,-0.9414978112070428,48.76419708472664,-20.29647804501169,-4.784192008251441,47.60954386367767,22.434664071928665,4.040754252993665,-24.63959760658788,-18.17512853758791,-0.7227564252558025,-27.233175104782024,13.384317740520494,-7.095602943843321,-42.884596928046335,-3.439680136822542,-8.334667760120844,-45.1954828413931,13.58854678157261,12.222664912914702,-42.66155333549875,-7.000363845384282,9.449235493899884,-43.40003813514065,53.48617063558682,53.44761275,-155.3957228794741,36.81397732141062,52.243703289712485,-155.83160355192803,3.962116738787195,-17.07102253709384,87.8209210822117,-17.411476678520756,-17.21066811345888,86.61533768803008,4.208921190395008,3.5564013792943063,1.00562330283876,2.6418126732611498,2.3919478305699933,4.6080602192220335,1.4266935872035351,3.186178581500623,1.1560460219275634,-0.4495127786217324,0.7954936960583698,3.0772307248776847,1.990350280004346,12.14667417751739,2.053413798184672
66.6666666666666,0_2_69_p0,-4.276990815848127,-9.449289801848645,30.83238781879354,11.272046239532372,-0.894498193893817,48.76723752452672,-20.27980554912024,-4.746389140001057,47.60016255178928,22.403648968520173,4.0069530333745575,-24.71649981365872,-18.193560482916222,-0.7808049698188739,-27.22894335676409,13.263749863191125,-7.298949524814333,-42.84829500719469,-3.4958117280179763,-8.349897737666627,-45.17392641958345,13.560494531816794,12.16107515185272,-42.63093918389187,-6.99826834866677,9.427111970408426,-43.37952654706183,53.501229084231504,53.45185810789977,-155.40605678155853,36.81830607486278,52.18541967330498,-155.7928076736596,3.950213900773008,-17.044269419161374,87.79386789547533,-17.42739689740022,-17.1477400915228,86.58994279301615,4.208921190397575,3.613572467952609,1.0191583280699044,2.819934604111533,2.391947830571399,4.495295473838869,1.760982052252993,3.192331021901803,1.174528232961966,-0.0932661885616523,1.2648124481369258,3.1340969469760847,2.00123251771388,12.025766111124804,1.9480182653055824
83.3333333333333,0_2_69_p0,-4.325458167831876,-9.414019995856574,30.87145943506313,11.300800614192362,-0.847498576580584,48.7702779643268,-20.2631330532288,-4.708586271750672,47.59078123990088,22.372633865111677,3.973151813755464,-24.793402020729545,-18.211992428244542,-0.8388535143819453,-27.22471160874616,13.14318198586176,-7.502296105785341,-42.81199308634307,-3.551943319213408,-8.365127715212406,-45.15236999777382,13.532442282060984,12.099485390790754,-42.60032503228497,-6.99617285194925,9.404988446916969,-43.35901495898303,53.51628753287619,53.45610346579952,-155.41639068364293,36.82263482831495,52.12713605689749,-155.75401179539122,3.938311062758821,-17.017516301228916,87.76681470873896,-17.443317116279697,-17.08481206958674,86.56454789800222,4.208921190395595,3.670743556610912,1.032693353301049,2.998056534961917,2.3919478305711124,4.382530728455704,2.095270517302451,3.1984834623029825,1.1930104439963685,0.2629804014984276,1.7341312002154816,3.190963169074484,2.012114755423413,11.90485804473222,1.842622732426492
99.9999999999999,0_2_69_p0,-4.373925519815614,-9.378750189864508,30.910531051332704,11.329554988852344,-0.8004989592673439,48.77331840412688,-20.24646055733736,-4.670783403500284,47.58139992801249,22.34161876170318,3.939350594136357,-24.870304227800386,-18.23042437357286,-0.8969020589450167,-27.22047986072824,13.022614108532396,-7.705642686756356,-42.775691165491445,-3.6080749104088383,-8.380357692758192,-45.130813575964176,13.504390032305146,12.03789562972878,-42.5697108806781,-6.994077355231742,9.382864923425508,-43.33850337090424,53.531345981520886,53.46034882369929,-155.42672458572733,36.82696358176712,52.06885244048999,-155.71521591712283,3.926408224744648,-16.990763183296465,87.73976152200261,-17.45923733515916,-17.021884047650673,86.53915300298833,4.2089211903962775,3.7279146452692142,1.0462283785321933,3.1761784658123005,2.3919478305699933,4.269765983072539,2.4295589823519084,3.204635902704162,1.211492655030771,0.6192269915585076,2.2034499522940374,3.247829391172884,2.0229969931329466,11.783949978339637,1.737227199547402
116.6666666666666,0_2_69_p0,-4.422392871799353,-9.343480383872446,30.9496026676023,11.358309363512326,-0.753499341954111,48.77635884392696,-20.229788061445923,-4.632980535249903,47.57201861612408,22.31060365829469,3.90554937451725,-24.947206434871205,-18.248856318901183,-0.954950603508088,-27.21624811271031,12.90204623120303,-7.9089892677273745,-42.73938924463981,-3.664206501604273,-8.395587670303978,-45.10925715415452,13.47633778254933,11.9763058686668,-42.53909672907123,-6.991981858514233,9.36074139993405,-43.3179917828254,53.54640443016557,53.464594181599054,-155.4370584878117,36.83129233521928,52.01056882408249,-155.67642003885442,3.9145053867304753,-16.964010065363993,87.71270833526621,-17.475157554038624,-16.958956025714606,86.51375810797437,4.20892119039722,3.785085733927517,1.059763403763338,3.354300396662684,2.391947830572588,4.157001237689375,2.763847447401366,3.210788343105342,1.2299748660651737,0.9754735816185878,2.6727687043725936,3.304695613271284,2.0338792308424805,11.663041911947053,1.631831666668312
133.33333333333331,0_2_69_p0,-4.470860223783102,-9.308210577880375,30.988674283871887,11.3870637381723,-0.706499724640878,48.77939928372704,-20.21311556555449,-4.595177666999518,47.56263730423568,22.27958855488617,3.871748154898171,-25.02410864194205,-18.267288264229503,-1.0129991480711524,-27.212016364692367,12.78147835387366,-8.112335848698386,-42.70308732378818,-3.7203380927997145,-8.41081764784975,-45.087700732344885,13.448285532793498,11.914716107604832,-42.50848257746435,-6.989886361796735,9.338617876442584,-43.29748019474658,53.561462878810254,53.46883953949882,-155.44739238989612,36.83562108867145,51.952285207675,-155.63762416058603,3.9026025487163096,-16.937256947431543,87.68565514852988,-17.49107777291809,-16.896028003778547,86.48836321296046,4.20892119039595,3.842256822585819,1.0732984289944822,3.532422327513068,2.391947830569288,4.04423649230621,3.0981359124508243,3.216940783506522,1.248457077099576,1.3317201716786675,3.1420874564511494,3.361561835369684,2.0447614685520143,11.542133845554469,1.526436133789222
150.0,0_2_69_p0,-4.515686764794914,-9.274767464490356,31.03872091510376,11.419150232283217,-0.6563389621607669,48.78455884064277,-20.20036946559388,-4.57082700455754,47.54677458373323,22.264019733402584,3.8195798544774817,-25.082935140887344,-18.288132679494144,-1.0723984401672055,-27.174543093607998,12.662356348260182,-8.310553124547482,-42.64953433166849,-3.784241921546819,-8.403596986236384,-45.05360596606343,13.421114092944734,11.8503750555748,-42.47469299979909,-6.98691005517216,9.313743061983068,-43.27379318060936,53.57652132745494,53.47308489739859,-155.45772629198052,36.86544146385689,51.93496071958775,-155.62065413845144,3.876192280021371,-16.925480811723098,87.66316403774361,-17.519743802664188,-16.853579546002614,86.47388124601346,2.306197635451397,4.036479824334118,1.0868334542256268,3.827505693517166,2.198023435949896,4.22708120916054,3.432424377500282,3.4761147149635487,1.330119733885457,1.6879667617387475,3.611406208529705,3.6124907693691792,2.144008544198603,11.99552968620834,1.5059891543302264
