Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,LShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,RShoulder_speed,RHip_speed,LKnee_speed,Head_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHeel_speed,RKnee_speed,LHeel_speed,LHip_speed
0.0,0_1_tpose_1,-3.128036374207376,-6.055209384507446,30.726021467765044,10.17979752696963,-1.1821051874096646,43.55106820731457,-20.14446936524026,-0.1726581582698401,42.03973298767588,40.34734098517017,3.361843340117211,-1.5728437947084757,-36.313009307291225,8.976647538907265,-12.863522444777873,65.82009633301519,3.261115463848931,-0.3075584244578735,-59.992585860686816,5.570108672211056,-17.672905628620406,14.50648790662845,7.723250842739347,-43.06156611338475,-8.497671581037327,2.7583912272030915,-42.85548809702147,52.20938987702329,55.794303592320446,-151.6433391194043,34.473664217624055,47.78322930571704,-149.42591844142973,5.647885330905069,-21.511787833168825,90.08938216049413,-16.06260321780654,-19.9410228422718,88.27901812318345,1.838763714567824,11.639441438376958,2.848589012986702,-0.5644476736246608,2.0786161534373604,7.175497149753721,5.614710396390629,2.4163959956804004,14.165021466350568,1.4084022948000263,0.1557142597414333,0.0,0.7762914063396418,6.238156180281685,0.0
16.6666666666666,0_1_tpose_1,-3.128036374207376,-6.055209384507446,30.726021467765044,10.17979752696963,-1.1821051874096646,43.55106820731457,-20.14446936524026,-0.1726581582698401,42.03973298767588,40.34734098517017,3.361843340117211,-1.5728437947084757,-36.313009307291225,8.976647538907265,-12.863522444777873,65.82009633301519,3.261115463848931,-0.3075584244578735,-59.992585860686816,5.570108672211056,-17.672905628620406,14.50648790662845,7.723250842739347,-43.06156611338475,-8.497671581037327,2.7583912272030915,-42.85548809702147,52.20938987702329,55.794303592320446,-151.6433391194043,34.473664217624055,47.78322930571704,-149.42591844142973,5.647885330905069,-21.511787833168825,90.08938216049413,-16.06260321780654,-19.9410228422718,88.27901812318345,1.838763714567824,11.639441438376958,2.848589012986702,-0.5644476736246608,2.0786161534373604,7.175497149753721,5.614710396390629,2.4163959956804004,14.165021466350568,1.4084022948000263,0.1557142597414333,0.0,0.7762914063396418,6.238156180281685,0.0
33.3333333333333,0_1_tpose_1,-3.16270910135578,-6.086048487998856,30.70666089543025,10.174373808812213,-1.19139347407366,43.58903229796046,-20.121438084838147,-0.1924752144540136,42.07521372840951,40.3463001845344,3.359461513658907,-1.5816288565643788,-36.38169453728425,8.781984429373686,-12.865633269392768,65.77975816938131,3.22072735771507,-0.3210891013687558,-60.11035599222265,5.3640872863616025,-17.653238831911857,14.47497879698291,7.619507270039929,-42.993763784614416,-8.50158464925336,2.73190098547126,-42.85689354372961,52.201937133633706,55.653408296660814,-151.58712004134787,34.5238858800532,47.680413786489936,-149.40464313230794,5.627254878908673,-21.38116557236188,90.04176904682691,-16.077266407735717,-19.812445465219465,88.19729005523655,1.9062909299106596,11.307323199230307,2.904280117625601,-0.5901665142053424,2.1642572134127565,7.067224485891511,5.565477997732717,2.511502968134524,13.526327359642352,1.2979798924687478,0.2492056543534853,6.9832074677423135,0.8236740317087324,6.185588569768682,8.433106010215402
50.0,0_1_tpose_1,-3.1973818285041986,-6.116887591490265,30.687300323095467,10.168950090654803,-1.2006817607376732,43.62699638860636,-20.09840680443604,-0.2122922706381764,42.11069446914315,40.345259383898615,3.357079687200603,-1.5904139184202857,-36.45037976727726,8.5873213198401,-12.867744094007666,65.73942000574743,3.180339251581202,-0.334619778279638,-60.22812612375847,5.158065900512135,-17.633572035203322,14.443469687337377,7.515763697340507,-42.92596145584408,-8.505497717469407,2.7054107437394244,-42.85829899043772,52.19448439024412,55.51251300100116,-151.53090096329146,34.574107542482345,47.57759826726283,-149.38336782318618,5.606624426912276,-21.25054331155492,89.99415593315969,-16.09192959766489,-19.683868088167127,88.11556198728961,1.9738181452534944,10.97520496008366,2.959971222264501,-0.6158853547860241,2.2498982733881525,6.9589518220293005,5.516245599074805,2.6066099405886467,12.887633252934137,1.1875574901374693,0.3426970489655374,6.983207467742002,0.871056657077823,6.133020959255679,8.433106010216287
66.6666666666666,0_1_tpose_1,-3.232054555652592,-6.1477266949816745,30.66793975076068,10.163526372497373,-1.2099700474016757,43.66496047925225,-20.075375524033927,-0.2321093268223357,42.14617520987679,40.34421858326286,3.3546978607422915,-1.5991989802761886,-36.51906499727026,8.392658210306521,-12.869854918622568,65.69908184211356,3.139951145447334,-0.3481504551905239,-60.345896255294285,4.952044514662667,-17.613905238494773,14.411960577691843,7.412020124641089,-42.85815912707373,-8.509410785685443,2.6789205020076,-42.85970443714584,52.18703164685453,55.37161770534153,-151.47468188523504,34.6243292049115,47.47478274803572,-149.3620925140644,5.58599397491588,-21.119921050747973,89.94654281949246,-16.106592787594064,-19.555290711114782,88.03383391934268,2.041345360596329,10.643086720937012,3.0156623269034,-0.6416041953667058,2.335539333363549,6.8506791581670905,5.467013200416893,2.7017169130427696,12.248939146225922,1.0771350878061905,0.4361884435775894,6.983207467742497,0.9184392824469136,6.080453348742676,8.433106010215495
83.3333333333333,0_1_tpose_1,-3.266727282801,-6.178565798473088,30.64857917842589,10.158102654339956,-1.2192583340656782,43.702924569898144,-20.052344243631826,-0.2519263830065057,42.181655950610406,40.34317778262706,3.352316034283991,-1.6079840421320952,-36.58775022726328,8.197995100772939,-12.871965743237457,65.65874367847971,3.0995630393134626,-0.3616811321014026,-60.46366638683011,4.746023128813203,-17.59423844178624,14.38045146804631,7.308276551941667,-42.790356798303385,-8.51332385390149,2.6524302602757643,-42.86110988385396,52.17957890346494,55.23072240968189,-151.41846280717863,34.67455086734064,47.37196722880861,-149.34081720494262,5.56536352291949,-20.989298789941014,89.89892970582525,-16.12125597752324,-19.42671333406245,87.95210585139579,2.1088725759391647,10.310968481790365,3.0713534315423,-0.6673230359473874,2.4211803933389446,6.7424064943048805,5.4177808017589815,2.7968238854968925,11.610245039517704,0.9667126854749116,0.5296798381896416,6.983207467742378,0.9658219078160042,6.027885738229672,8.433106010215935
99.9999999999999,0_1_tpose_1,-3.301400009949404,-6.209404901964483,30.629218606091104,10.152678936182532,-1.228546620729695,43.74088866054403,-20.02931296322972,-0.2717434391906757,42.21713669134404,40.342136981991295,3.3499342078256973,-1.6167691039879912,-36.65643545725629,8.003331991239364,-12.874076567852356,65.61840551484579,3.0591749331796123,-0.3752118090122849,-60.58143651836593,4.540001742963753,-17.57457164507769,14.34894235840077,7.204532979242252,-42.72255446953305,-8.517236922117533,2.625940018543936,-42.86251533056209,52.17212616007535,55.08982711402225,-151.36224372912224,34.72477252976979,47.2691517095815,-149.31954189582083,5.544733070923108,-20.858676529134065,89.85131659215803,-16.135919167452407,-19.298135957010118,87.87037778344886,2.176399791282,9.978850242643716,3.127044536181199,-0.693041876528069,2.5068214533143407,6.63413383044267,5.3685484031010695,2.891930857951016,10.97155093280949,0.8562902831436331,0.6231712328016936,6.9832074677423135,1.0132045331850947,5.97531812771667,8.433106010215567
116.6666666666666,0_1_tpose_1,-3.336072737097816,-6.240244005455899,30.60985803375632,10.147255218025116,-1.2378349073936905,43.77885275118993,-20.0062816828276,-0.2915604953748349,42.252617432077685,40.34109618135551,3.347552381367386,-1.6255541658438943,-36.72512068724931,7.808668881705785,-12.876187392467251,65.57806735121193,3.018786827045737,-0.3887424859231672,-60.69920664990176,4.333980357114285,-17.554904848369144,14.317433248755243,7.100789406542837,-42.65475214076272,-8.521149990333566,2.5994497768121008,-42.8639207772702,52.16467341668577,54.9489318183626,-151.30602465106583,34.77499419219893,47.16633619035439,-149.29826658669907,5.5241026189266975,-20.72805426832711,89.80370347849077,-16.150582357381587,-19.169558579957783,87.78864971550192,2.243927006624835,9.646732003497068,3.1827356408200984,-0.7187607171087508,2.5924625132897368,6.52586116658046,5.3193160044431576,2.987037830405139,10.332856826101274,0.7458678808123544,0.7166626274137456,6.983207467742002,1.0605871585541855,5.922750517203666,8.433106010216791
133.33333333333331,0_1_tpose_1,-3.370745464246223,-6.271083108947316,30.59049746142153,10.141831499867685,-1.2471231940576963,43.81681684183583,-19.983250402425497,-0.3113775515589942,42.28809817281133,40.34005538071973,3.3451705549090818,-1.634339227699808,-36.79380591724232,7.614005772172192,-12.87829821708215,65.53772918757804,2.978398720911869,-0.4022731628340494,-60.81697678143759,4.127958971264825,-17.535238051660603,14.285924139109705,6.997045833843419,-42.58694981199237,-8.525063058549609,2.572959535080269,-42.86532622397832,52.15722067329618,54.80803652270296,-151.2498055730094,34.82521585462809,47.06352067112728,-149.27699127757728,5.503472166930301,-20.59743200752016,89.75609036482356,-16.165245547310768,-19.04098120290544,87.70692164755502,2.3114542219676704,9.31461376435042,3.238426745458997,-0.7444795576894326,2.678103573265132,6.4175885027182495,5.270083605785246,3.082144802859262,9.694162719393058,0.6354454784810757,0.8101540220257978,6.983207467743058,1.107969783923276,5.870182906690664,8.433106010215402
150.0,0_1_tpose_1,-3.413660264518324,-6.348634597488289,30.56567533310981,10.13748607054118,-1.255868019219637,43.86270619867756,-19.955897536743358,-0.3311408470486583,42.32475896463896,40.3504709400769,3.3309179626738867,-1.635724853195487,-36.846489113331984,7.418953465948618,-12.876629035605678,65.47914194079894,2.909533784505996,-0.4028821871408787,-60.93013324691224,3.895406010104544,-17.50200991333315,14.25472903696717,6.89381689303621,-42.50840507519524,-8.528662119262655,2.546983925240646,-42.85598926265966,52.14976792990659,54.66714122704333,-151.193586494953,34.874527979783096,46.985927534005,-149.2301264002826,5.482668468564981,-20.480450201550045,89.67419765101627,-16.179453968602864,-18.92501501690553,87.61239879552161,2.4741871956608006,9.465172311302716,3.277741835795554,-0.7254269531416941,2.916183606693995,6.309315838856039,5.220851207127334,3.3352179994941458,9.96913852984089,0.6320956129039546,0.8847867309052864,6.191551535976672,1.1553524092923666,5.81761529617766,8.65830422925541
166.6666666666666,0_1_tpose_1,-3.45861446528167,-6.392412499720361,30.553264681878616,10.132452557711588,-1.264073712902846,43.90848921868647,-19.929337797709863,-0.3488128470628737,42.35925480823465,40.34736936711574,3.327590426857057,-1.6404977144655533,-36.91224896243072,7.260625167989701,-12.881949057381252,65.44284486699007,2.8782491153162084,-0.4096600818680187,-61.02897037080128,3.74000238284448,-17.48504137727194,14.223337422930951,6.791123221139259,-42.43238365681808,-8.532457691869368,2.521543584311281,-42.84917561976094,52.14231518651701,54.52624593138368,-151.13736741689658,34.914648241118336,46.90743430690952,-149.20646711683165,5.46685372589689,-20.36408888841384,89.60895437097082,-16.189066457985085,-18.808598785919,87.52947874041013,2.4773014021816624,8.894194483191951,3.129487535668969,-0.6387069672629211,2.953946480910871,6.201043174993829,5.171618808469422,3.4627286716408627,9.317543432734892,0.5694403861827495,0.9258619401744148,5.476321899448198,1.2027350346614574,5.7650476856646575,8.060290859361633
