RHip_x,RHip_y,RHip_z,RKnee_x,RKnee_y,RKnee_z,RAnkle_x,RAnkle_y,RAnkle_z,RBigToe_x,RBigToe_y,RBigToe_z,RSmallToe_x,RSmallToe_y,RSmallToe_z,RHeel_x,RHeel_y,RHeel_z,LHip_x,LHip_y,LHip_z,LKnee_x,LKnee_y,LKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,LBigToe_x,LBigToe_y,LBigToe_z,LSmallToe_x,LSmallToe_y,LSmallToe_z,LHeel_x,LHeel_y,LHeel_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,RShoulder_x,RShoulder_y,RShoulder_z,RElbow_x,RElbow_y,RElbow_z,RWrist_x,RWrist_y,RWrist_z,RThumb_x,RThumb_y,RThumb_z,RIndex_x,RIndex_y,RIndex_z,RPinky_x,RPinky_y,RPinky_z,LShoulder_x,LShoulder_y,LShoulder_z,LElbow_x,LElbow_y,LElbow_z,LWrist_x,LWrist_y,LWrist_z,LThumb_x,LThumb_y,LThumb_z,LIndex_x,LIndex_y,LIndex_z,LPinky_x,LPinky_y,LPinky_z,Time
0.3446002870471354,0.9044725938640004,0.5544754485156743,0.34819622439909065,0.45237411223334795,0.5555665582207882,0.35091786850789225,0.05236672409869813,0.5519660067069523,0.3120110934718009,0.07045251957646716,0.3458284985882299,0.38212223029960046,0.09042758242783466,0.3397314389720079,0.3161012623425774,-0.026569757319577975,0.6379151310901283,0.137529374811083,0.8845339729655859,0.5564846327959486,0.14585696503289036,0.46482752944642386,0.5652758137110225,0.1380224220411436,0.04287226834853457,0.5403736458877935,0.155205043600126,0.09511098103738624,0.31841146982020635,0.10084686680012053,0.06388948318223352,0.3694571517760777,0.14938930407227285,-0.00932918280027216,0.5634719512688068,0.22463701113962056,1.4478487680109262,0.5817088661276228,0.24011304661922317,1.6837252106210086,0.5469164849611177,0.22152114288919017,1.57860023872871,0.4616904576204874,0.37330401764027077,1.374526910718136,0.5545788138356821,0.4233105240858736,1.1004672576899552,0.5679323578902474,0.32125520379551215,0.9433943829872801,0.40504242447385247,0.24307678946607034,0.9006551065745234,0.3745513915821907,0.23093045287394645,0.8876242328079686,0.38589362843159986,0.22188894212257051,0.8691863080193732,0.39705471294565114,0.07515896766254966,1.3579999731089356,0.5563812674759409,0.03977506198066243,1.1155761202085854,0.5143201457174758,0.14739294677449685,0.954823657538639,0.41290726197149324,0.25206605704193347,0.9169542428633092,0.3944141965442425,0.2631934515817907,0.8957333944822627,0.3852275134670734,0.2422658320139422,0.8647806292731018,0.38448013130687986,0.0
0.3462254850398117,0.9034056903606298,0.5525521907296788,0.34840528416057787,0.45283794664611754,0.5556494249201552,0.34994059035512853,0.04933891281399378,0.556060682985195,0.3141533660601946,0.07582570574688624,0.3391628338359817,0.3821400771418815,0.09055998440031075,0.3396183371484379,0.31622139251190434,-0.027164613291477936,0.6376995548591772,0.1370966245896298,0.8842120125368492,0.5555858229483575,0.14579570682658144,0.46307594426879944,0.5649679045273316,0.137827453986842,0.042449691137392054,0.5397668896198092,0.1551659494625548,0.09542725910316761,0.3182261882754749,0.10095723198486106,0.06419451771130459,0.3690968272068065,0.14947150695221043,-0.009973551373944529,0.5631683781718053,0.2245458460720277,1.4463514602399572,0.5815156281426274,0.2389185011034655,1.683789161639671,0.5460756030794859,0.22147144939517868,1.5786715618550804,0.4616950397699409,0.37305386086357384,1.376603320516171,0.554371576417226,0.42335532435812023,1.0981527890111251,0.5665530158308959,0.32161689057592435,0.9399772744732553,0.40457100812311764,0.2385334234475393,0.8993459396003088,0.37980216232863123,0.22914828887511243,0.8855391569101114,0.38751749275515607,0.22231503307743147,0.8666445484025107,0.39709005097062905,0.0754906111409597,1.3577159363113591,0.5576462546650669,0.03860904717999409,1.1155459495053959,0.5166387250068876,0.14740175995669083,0.954889266591853,0.4127929740782997,0.24984911366175216,0.9179848887593204,0.39343870389817137,0.2633684724596195,0.8958984659412017,0.3853942763216764,0.24142256171150772,0.865963410555654,0.38484910809087997,0.0166666666666666
0.34748345122731916,0.902593590708454,0.5512212558519431,0.34857536392671046,0.45325767230931113,0.5557394614242197,0.34912640269251843,0.0466860886156539,0.5596533375865785,0.31551499228386165,0.07928035430913406,0.33491025952794107,0.3821373382266561,0.09065268016271262,0.33949796253324105,0.3163135269821153,-0.02764351988149774,0.6375552271821019,0.13679055460937584,0.8839535567967935,0.5550285550506137,0.14574123955824067,0.4617662236036016,0.5647353783058762,0.1376866132619524,0.042177417026027925,0.5393429604948791,0.1550576402689442,0.09631742183217043,0.3179469579399353,0.1009958233581901,0.0643428646023892,0.368920288328612,0.14952735956976665,-0.010432200471901396,0.5629667929921268,0.22448669494131226,1.4453924299402305,0.5813866381221031,0.23793798598817248,1.6838382489179424,0.5454623281384541,0.2214322387183645,1.578714936809968,0.46168966328509436,0.37289152252072405,1.3779391130981913,0.5542455098070094,0.4229906355919533,1.0967869199456566,0.564551041985901,0.3218711070215377,0.9377044696196167,0.40420721542643817,0.2358020014762708,0.898541228473154,0.38316273561036995,0.22725544442176612,0.8840435347902633,0.3881389258590058,0.22270305245479025,0.8646601897278973,0.3969532680100017,0.07562458949963269,1.3576381541085945,0.5580607953217298,0.038116123903635966,1.1154406956755059,0.517629945063068,0.14740675272276033,0.9549289776471915,0.41272107498526717,0.24843607769943185,0.9184749694387679,0.3927365049119383,0.2631629533822539,0.8960611934532866,0.385417196918747,0.24102960881838517,0.8669523962310266,0.3851104906414657,0.0333333333333333
0.3484043245570719,0.9020260374960999,0.5504271749870394,0.34870901829778167,0.4536459762819892,0.5558359968008068,0.3484613020183047,0.044388092078876916,0.5627704516194758,0.31624532018806595,0.08117416136959923,0.33260816761537493,0.38211916947816477,0.09071216439713188,0.33937875506031717,0.3163797728313402,-0.028014632304016386,0.6374754146565289,0.1366061105741452,0.8837807513986504,0.5547634680453122,0.14569307707592896,0.46086389163991287,0.5645710767847555,0.13759301791611064,0.04204085862618937,0.539082732468286,0.15490687096775274,0.09755385041930706,0.3176189014354178,0.10098244372980507,0.06437416509311814,0.36888024202008807,0.14955941114711685,-0.010722756724364846,0.5628572176235661,0.2244535135664693,1.4448695265328222,0.5813100376507314,0.23715623234150554,1.683874822733469,0.5450378394115225,0.22140444493275976,1.5787348431874513,0.46167722111892345,0.37280023980513644,1.378674873378099,0.5541843260133054,0.42233618088649594,1.0962044910402982,0.5621677341485699,0.3220360975477035,0.9363761212701532,0.40393572282750934,0.2344837860050271,0.898139409419029,0.3849829415293641,0.22535240145165716,0.883048639534359,0.38799676525430665,0.22304028610541382,0.8631824894874164,0.3966927616782828,0.075591188122275,1.3577349461477284,0.5577517583117249,0.038128292020575036,1.1152506658993449,0.517601112772593,0.14740779059601214,0.9549486240638418,0.4126828556785422,0.2476768521146604,0.9185249338835435,0.3922616648036594,0.26267100553006967,0.8961868151721627,0.3853239881575895,0.24095496443959222,0.8677503002367317,0.38527392510168024,0.05
0.34901824397648373,0.9016927733121939,0.5501144792395395,0.3488088018740846,0.45401554562321234,0.555938360117742,0.3479312848307302,0.04242476377886163,0.5654385061922589,0.31649369781807135,0.08186482303466963,0.3317939500495505,0.3820907268206482,0.09074493178566015,0.33926915466356616,0.3164222371377092,-0.02828610577341286,0.6374533838800853,0.13653823818776192,0.8837157419956511,0.5547412008750477,0.1456507332277071,0.46033447256681564,0.5644678417020688,0.13753978599895267,0.04202542854962359,0.5389670794953132,0.15474039650743898,0.09890892605948937,0.31728714138375214,0.10093689590940336,0.0643280604211225,0.36892939515982837,0.14957021090643632,-0.010862846761557875,0.562829673959918,0.22444025776649396,1.4446805994388092,0.5812739683131936,0.23655797123162617,1.6839012333638967,0.5447633161721912,0.22138900211237672,1.5787357605816081,0.46166060622440397,0.3727632499102263,1.3789511862697967,0.5541717370443872,0.42151168334087113,1.0962403428417968,0.5596443901122101,0.32213010656977337,0.935792382268654,0.40374120677002645,0.23418003948657046,0.8980389186639037,0.385612610187571,0.22353964190253522,0.8824657442283331,0.3873298484522168,0.2233140198800692,0.8621607051729517,0.39635692958998625,0.07542069239259301,1.357974632075848,0.5568460125008475,0.03847755139979826,1.1149661673573406,0.5168595350220387,0.14740473909975305,0.9549540392009906,0.412669607144271,0.24742133986712572,0.9182352310755386,0.391968248791451,0.2619867400834428,0.8962405692514746,0.3851423629375083,0.24106661968014653,0.868359836510281,0.3853490576145671,0.0666666666666666
0.3493553484329689,0.9015835407453635,0.5502276997140153,0.3488772692559124,0.4543790673920407,0.5560458804428506,0.3475223476280377,0.040775944290806665,0.5676839824133001,0.3164094732191424,0.08171003541072919,0.3320049987817352,0.38205716617834773,0.09075747701038386,0.3391776012768881,0.31644302697935217,-0.02846609550406614,0.6374824014503979,0.13658188315404998,0.8837806742410268,0.5549123924824156,0.14561372186163596,0.4601434905733917,0.5644185147959154,0.13752003556011433,0.04211653940807779,0.5389768755312435,0.15458497183646186,0.1001550299476244,0.316996800406769,0.10087898270668257,0.06424419182402956,0.3690204546264275,0.1495623080699004,-0.010870097213703231,0.5628741838949772,0.22444088336038176,1.4447234980792651,0.5812665716941721,0.23612793372669627,1.6839198310868708,0.5445999376939613,0.22138684433122807,1.5787221685865163,0.46164271155451264,0.3727637900294096,1.378908636687186,0.5541914549085291,0.4206368660542029,1.0967293158968985,0.5572223076701301,0.3221713785030993,0.9357534054589052,0.40360834369768545,0.23449202437366376,0.8981381924337462,0.38540157168694844,0.22191764771215047,0.8822061219581179,0.38637701296389454,0.22351153962952386,0.8615440942763849,0.39599416935962634,0.07514338769429327,1.3583255315400375,0.5554704267548941,0.0389959019102927,1.11457750722992,0.515712518697982,0.1473974637572902,0.9549510564178227,0.41267262036860053,0.2475194439165162,0.9177063099966429,0.3918103220934299,0.26120426822274967,0.896187693844865,0.38490003415780827,0.24123256564506634,0.8687837189891835,0.3853455343231703,0.0833333333333333
0.34944577687394124,0.9016880823842354,0.5507113675150389,0.34891697504355823,0.45474922864753514,0.5561578868439582,0.3472204869084699,0.03942147418991018,0.569533361390972,0.31620802693619116,0.08129440934606458,0.3325802868034075,0.3820231851507139,0.09075657467006772,0.33911530325276706,0.31644424943439925,-0.028562756710355672,0.637555733965093,0.1367319911768334,0.8839976937880093,0.5552276818100107,0.14558155682577642,0.46025646984872376,0.564415937804394,0.13752688464923157,0.042299603813299815,0.5390929945313605,0.1544943691687845,0.10085832238601257,0.3168408362064583,0.1007425416367965,0.06398789219025952,0.36932186048088367,0.1495382518596844,-0.010762134711023687,0.5629807693225384,0.22444821616382343,1.4448543382321717,0.5812694123022575,0.23587738603213043,1.6839132482408952,0.5446637901292035,0.22143946773928755,1.5786975279610167,0.4616440068492913,0.3727801278304371,1.3787472099503129,0.5542234248608309,0.41990992569047186,1.0974862135954,0.5553034167542054,0.32219387518520837,0.9360236643357498,0.4035345531651701,0.23493828953292828,0.8983841724548315,0.38481626342118996,0.22069982448552555,0.8822525114863967,0.38550202819217616,0.22351774617792405,0.8614676537179713,0.39565989603949764,0.07476868652343491,1.3587575053111696,0.553648564138329,0.039343072368078796,1.1139138781672293,0.5145695457104003,0.14738683218750978,0.954937938015831,0.412676400060133,0.24781719641924438,0.9171013259439259,0.39174790060751274,0.260619625555638,0.8959384752946141,0.3847218013558399,0.24134875519309396,0.869033967474586,0.3850819328703577,0.1
0.3493196682468149,0.9019961408174362,0.5515100137471821,0.3489304738373152,0.4551387164487561,0.55627370838889,0.34701169917026975,0.03834119405137102,0.5710131242336469,0.3160408353430435,0.0808638860851206,0.33300266588306643,0.3819965001124944,0.09075363296449716,0.33909585033098794,0.31642801158098044,-0.028584244606659558,0.6376666480217978,0.13698350795993627,0.8843889462898292,0.5556377078004279,0.1455537519681893,0.46063893458189425,0.5644529524656045,0.1375534513159403,0.042560034377036426,0.5392963104509472,0.15448490536668577,0.10084269630050427,0.31685263214343473,0.10063174664911322,0.0637712673010676,0.36957379539266777,0.14950059149796358,-0.010556585883741566,0.5631394521363965,0.22445335931888208,1.4449753468388509,0.5812734600413066,0.235845912827907,1.6838940912982658,0.544810457077659,0.2215459821515789,1.5786652930015546,0.46166438718692315,0.37279058869860704,1.378598396979838,0.554244637564981,0.41941133242912065,1.0983100833731412,0.5540848614199056,0.3222044424375533,0.9363780245863852,0.4034936778367106,0.2350263819915986,0.8985681730049357,0.38414323106515164,0.2198878451398496,0.8825306720643401,0.3849426502423116,0.2233201803012586,0.861789655839666,0.39546637362616177,0.07429174317158518,1.3592905585516952,0.55133321048409,0.03936809057665983,1.113096338417146,0.5138182607954462,0.14736902817194902,0.954941649031549,0.4126643730823117,0.24814997819641943,0.9165126864797354,0.3917188524628561,0.260039488287514,0.8955739172171971,0.38449824061017435,0.24119291025743403,0.8692377837146869,0.38478042883777763,0.1166666666666666
0.34900716149900374,0.9024974586335932,0.5525681695150171,0.3489203202374765,0.4555602178547638,0.5563926741454716,0.34688198091167993,0.03751494445038757,0.5721497520496974,0.31596902381202546,0.08039441210878977,0.3330598052722747,0.3819827727741649,0.0907515404815226,0.3391178251107812,0.3163964204972257,-0.028538714407357668,0.6378084102181389,0.13733137920718255,0.8849765773997187,0.556093109396262,0.14552982113693544,0.4612564089619851,0.5645224005176457,0.13759285360987636,0.042883243711035295,0.5395676972452865,0.15455505737855027,0.10010935818576122,0.3170184531923258,0.10072904429770532,0.06395963207035518,0.3693263580230108,0.14945187620691333,-0.010271077362079838,0.5633402542303458,0.2244516041424457,1.4450595156176622,0.5812830896947629,0.2358519243876096,1.6839115095158,0.5446404286752924,0.22163314092338846,1.5786357956224482,0.46167843613152804,0.37278280252521295,1.378507824529591,0.5542415048922491,0.419212087502339,1.0990252392851767,0.553685644222981,0.3222017013993224,0.9366944179405868,0.403447214491345,0.2344002784476139,0.8986308668706733,0.38354767859234384,0.21950635781258648,0.8828004395459488,0.38479287375882554,0.22309975189508235,0.8622667821467429,0.3954457076014146,0.0738851605083917,1.35976635334568,0.549339481141507,0.0391910745425913,1.112413145257788,0.5136042846294924,0.1473393579737448,0.9550118455846519,0.41263620487109165,0.24834974976968788,0.9160383868865186,0.3916805843347607,0.2595613255220699,0.8950916862293136,0.3842479671160257,0.24048883283083006,0.8692488882825166,0.3847391645351243,0.1333333333333333
0.3485383955779219,0.9031817784213332,0.5538303659231155,0.34888906884433524,0.4560264199246188,0.5565141131815282,0.3468173286309433,0.036922565962158434,0.5729697259474957,0.31593667149827453,0.07975792933576774,0.3330099021047174,0.38198500840436866,0.0907461124371938,0.339170310607699,0.31635158326126517,-0.028434321326829003,0.637974287151743,0.1377705506223963,0.8857827327709086,0.5565445255401082,0.14550927818007572,0.46207441717807857,0.5646171236986169,0.1376382095806757,0.04325464442704334,0.5398880288696615,0.154673252788793,0.09891673754666404,0.31727086612840366,0.10116598769303194,0.06481358410149816,0.3682547889215715,0.14939465520870893,-0.009923235776261061,0.5635731974981819,0.22444506231607347,1.4451411426436631,0.5813059666789492,0.23569180547397311,1.6840111947640282,0.5438252410251531,0.22156781699934416,1.5786205157800564,0.4616359554823292,0.37276367325111565,1.3784371850554462,0.5542185586527105,0.4192907641843854,1.0996115695690172,0.553959440446361,0.3221769934229591,0.9369303943950419,0.40335407643056354,0.23300147029680307,0.8986090170146973,0.38313300784529497,0.21950520027495765,0.8828393620503359,0.3848729923509613,0.2231535850213353,0.8624514949120599,0.39550553991020665,0.07372321605812304,1.3600265412110137,0.548504510661878,0.039118510291213215,1.1121219956733226,0.5137081731124481,0.14729362944774702,0.9551723921415382,0.4126282174991684,0.2482871903468173,0.9156779639202084,0.3916241624727286,0.2592216134450136,0.8945346168042396,0.3839717931618414,0.23912695579231685,0.8688440730342092,0.3851423794337467,0.15
