Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,LKnee_speed,LHeel_speed,RHeel_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHip_speed,Head_speed,RShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHip_speed,RKnee_speed,LShoulder_speed
0.0,0_1_0_p0,-4.209838980897366,-8.030333448550447,30.27131975579427,14.07699358543332,-1.1348882827110245,43.01335412203231,-18.1784780441159,-3.129018213145244,41.96475429317245,23.682032837014823,7.908756836890163,-23.959493312449645,-21.378900888726974,5.272223571624274,-27.09312706838007,22.928502769323963,2.539115981032573,-47.61850511382116,-17.59515490049901,-2.7546689304946312,-48.95076844507652,13.930376783690228,10.15701967484692,-45.80962948102788,-6.298473256175232,7.955673894043535,-47.49278190273877,52.65160012103591,55.53298631117515,-156.7497936988639,36.46288257374086,51.57983595753662,-155.66437321659578,1.4667073802532258,-15.177954487274654,93.5983608200558,-18.365569758446977,-17.313645871054852,93.51575683991403,7.857571323579542,2.696845705702469,0.0,42.83628334701873,4.890606040353231,20.479132203796222,20.625089949916937,3.309621303564816,8.878415109679782,31.8880945537178,55.04983754351472,17.653384033966955,0.0,13.610681610184804,9.850977812238511
16.6666666666666,0_1_0_p0,-4.209838980897366,-8.030333448550447,30.27131975579427,14.07699358543332,-1.1348882827110245,43.01335412203231,-18.1784780441159,-3.129018213145244,41.96475429317245,23.682032837014823,7.908756836890163,-23.959493312449645,-21.378900888726974,5.272223571624274,-27.09312706838007,22.928502769323963,2.539115981032573,-47.61850511382116,-17.59515490049901,-2.7546689304946312,-48.95076844507652,13.930376783690228,10.15701967484692,-45.80962948102788,-6.298473256175232,7.955673894043535,-47.49278190273877,52.65160012103591,55.53298631117515,-156.7497936988639,36.46288257374086,51.57983595753662,-155.66437321659578,1.4667073802532258,-15.177954487274654,93.5983608200558,-18.365569758446977,-17.313645871054852,93.51575683991403,7.857571323579542,2.696845705702469,0.0,42.83628334701873,4.890606040353231,20.479132203796222,20.625089949916937,3.309621303564816,8.878415109679782,31.8880945537178,55.04983754351472,17.653384033966955,0.0,13.610681610184804,9.850977812238511
33.3333333333333,0_1_0_p0,-4.234162804389392,-8.021780196789468,30.33132183541642,14.07564882856385,-1.2896897487523518,43.155676928350445,-18.12015133285371,-3.257021251877383,42.0910655642901,23.546763476529385,7.559000509210314,-23.953334059091635,-21.21248711785969,4.654465307288682,-27.012700384474083,22.348767666969103,1.7062482524517364,-47.26756168625715,-16.91542506010838,-3.2436613523142483,-48.83846957302008,13.979042489776631,10.032184366194045,-45.73808719729672,-6.306371214234325,7.758035324681707,-47.35406390747348,52.62455158976561,55.47811014307708,-156.7202312648686,36.43315479682997,51.453216433266725,-155.59038191539975,1.4735819283611915,-14.761464517504583,93.43108162228104,-18.35659221767885,-16.998706130344438,93.24008887030556,7.758447047035958,2.709293701352254,8.978164972681927,42.56484133164598,5.137015255584836,20.152088354185658,20.24934304747828,3.343632831781268,9.07915575168202,31.92813591506734,54.6877921803092,17.722126638327648,26.93281536750597,13.358900966430411,10.105923123040794
50.0,0_1_0_p0,-4.258486627881428,-8.013226945028478,30.391323915038576,14.074304071694392,-1.444491214793686,43.29799973466859,-18.06182462159152,-3.385024290609536,42.21737683540776,23.41149411604394,7.209244181530472,-23.947174805733617,-21.046073346992426,4.036707042953104,-26.932273700568103,21.76903256461422,0.8733805238709209,-46.91661825869314,-16.235695219717766,-3.7326537741338512,-48.72617070096364,14.027708195863037,9.907349057541168,-45.6665449135655,-6.314269172293429,7.560396755319871,-47.21534591220818,52.597503058495306,55.42323397497901,-156.6906688308733,36.40342701991908,51.32659690899683,-155.51639061420377,1.4804564764691648,-14.344974547734516,93.26380242450632,-18.347614676910705,-16.683766389634016,92.96442090069716,7.659322770492373,2.7217416970020385,8.978164972680156,42.29339931627323,5.383424470816442,19.825044504575093,19.873596145039613,3.3776443599977206,9.279896393684256,31.96817727641688,54.32574681710367,17.790869242688345,26.9328153675044,13.107120322676025,10.360868433843075
66.6666666666666,0_1_0_p0,-4.282810451373461,-8.004673693267502,30.451325994660728,14.072959314824928,-1.5992926808350203,43.44032254098672,-18.003497910329315,-3.513027329341675,42.343688106525406,23.276224755558506,6.8594878538506165,-23.9410155523756,-20.879659576125142,3.418948778617512,-26.851847016662116,21.18929746225936,0.040512795290077,-46.56567483112914,-15.555965379327136,-4.221646195953468,-48.6138718289072,14.076373901949443,9.7825137488883,-45.5950026298343,-6.322167130352515,7.362758185958029,-47.0766279169429,52.57045452722502,55.368357806880944,-156.661106396878,36.37369924300819,51.19997738472692,-155.4423993130078,1.4873310245771236,-13.928484577964426,93.09652322673156,-18.338637136142584,-16.368826648923587,92.68875293108869,7.560198493948789,2.734189692651823,8.978164972680517,42.02195730090048,5.629833686048047,19.498000654964525,19.497849242600957,3.411655888214173,9.480637035686494,32.008218637766426,53.96370145389815,17.859611847049038,26.93281536750684,12.855339678921634,10.615813744645356
83.3333333333333,0_1_0_p0,-4.307134274865483,-7.996120441506523,30.511328074282883,14.071614557955456,-1.7540941468763478,43.58264534730487,-17.945171199067126,-3.641030368073814,42.46999937764306,23.14095539507308,6.509731526170768,-23.934856299017586,-20.713245805257863,2.801190514281928,-26.771420332756133,20.609562359904487,-0.7923549332907527,-46.214731403565125,-14.87623553893652,-4.710638617773089,-48.501572956850765,14.125039608035848,9.65767844023543,-45.52346034610312,-6.3300650884116045,7.165119616596201,-46.93790992167764,52.54340599595472,55.31348163878287,-156.63154396288272,36.343971466097294,51.07335786045704,-155.36840801181177,1.494205572685097,-13.51199460819435,92.9292440289568,-18.329659595374444,-16.053886908213165,92.4130849614802,7.461074217405205,2.746637688301608,8.978164972681206,41.750515285527726,5.876242901279651,19.17095680535396,19.12210234016229,3.445667416430626,9.681377677688731,32.04825999911597,53.60165609069263,17.92835445140973,26.93281536750638,12.603559035167246,10.870759055447635
99.9999999999999,0_1_0_p0,-4.331458098357516,-7.98756718974553,30.57133015390504,14.070269801086,-1.9088956129176893,43.724968153623,-17.886844487804932,-3.769033406805974,42.59631064876072,23.005686034587637,6.159975198490933,-23.92869704565957,-20.54683203439059,2.1834322499463426,-26.690993648850156,20.02982725754962,-1.6252226618715682,-45.86378797600112,-14.196505698545897,-5.199631039592692,-48.38927408479432,14.173705314122245,9.532843131582544,-45.45191806237192,-6.337963046470708,6.967481047234351,-46.79919192641236,52.516357464684425,55.258605470684806,-156.60198152888742,36.314243689186405,50.94673833618714,-155.2944167106158,1.5010801207930626,-13.095504638424272,92.7619648311821,-18.32068205460631,-15.73894716750275,92.1374169918718,7.361949940861621,2.7590856839513926,8.978164972680156,41.47907327015498,6.122652116511256,18.84391295574339,18.74635543772363,3.479678944647078,9.882118319690967,32.088301360465515,53.239610727487104,17.99709705577043,26.932815367504467,12.351778391412855,11.12570436624992
116.6666666666666,0_1_0_p0,-4.355781921849545,-7.979013937984551,30.631332233527186,14.068925044216527,-2.063697078959009,43.86729095994113,-17.828517776542743,-3.897036445538106,42.72262191987836,22.8704166741022,5.8102188708110845,-23.92253779230155,-20.38041826352331,1.5656739856107578,-26.610566964944173,19.450092155194746,-2.458090390452405,-45.51284454843713,-13.516775858155263,-5.688623461412313,-48.27697521273788,14.222371020208657,9.408007822929685,-45.3803757786407,-6.345861004529802,6.769842477872537,-46.66047393114707,52.48930893341414,55.20372930258674,-156.57241909489213,36.28451591227551,50.82011881191724,-155.2204254094198,1.5079546689010286,-12.679014668654196,92.59468563340732,-18.31170451383818,-15.424007426792327,91.86174902226334,7.262825664318036,2.7715336796011774,8.978164972681084,41.20763125478223,6.369061331742862,18.516869106132823,18.37060853528497,3.5136904728635305,10.082858961693203,32.12834272181506,52.87756536428158,18.06583966013112,26.93281536750637,12.099997747658469,11.3806496770522
133.33333333333331,0_1_0_p0,-4.38010574534157,-7.970460686223578,30.691334313149333,14.067580287347065,-2.2184985450003367,44.00961376625929,-17.770191065280535,-4.025039484270245,42.84893319099604,22.7351473136168,5.460462543131229,-23.916378538943544,-20.214004492656024,0.9479157212751516,-26.53014028103819,18.870357052839893,-3.2909581190332418,-45.16190112087314,-12.83704601776464,-6.177615883231926,-48.164676340681424,14.271036726295073,9.283172514276806,-45.30883349490949,-6.353758962588884,6.572203908510694,-46.52175593588177,52.46226040214383,55.14885313448866,-156.54285666089683,36.25478813536461,50.69349928764735,-155.1464341082238,1.5148292170089943,-12.26252469888412,92.42740643563256,-18.302726973070044,-15.1090676860819,91.58608105265486,7.163701387774452,2.783981675250962,8.978164972680725,40.93618923940948,6.615470546974467,18.18982525652225,17.994861632846305,3.547702001079983,10.28359960369544,32.168384083164604,52.51552000107605,18.13458226449181,26.93281536750637,11.848217103904076,11.635594987854482
150.0,0_1_0_p0,-4.42117087512862,-8.043338430962702,30.733207342172697,14.070321023176533,-2.334737458036706,44.162861870296894,-17.69922559330064,-4.030832040522874,42.98748928471792,22.570312137337133,5.03579966460363,-23.902759773054843,-20.076102222776537,0.3976257796192968,-26.47203806274941,18.35932287205773,-3.948331668683281,-44.832404872218575,-12.230581057476922,-6.4687719244462265,-48.04709207180443,14.315930511373836,9.223394261343358,-45.21692378751271,-6.365428841655625,6.439622394868287,-46.3626705169509,52.435211870873545,55.0939769663906,-156.51329422690154,36.22506887271108,50.58174355710404,-155.09631752524277,1.5292433500035472,-11.983580737416196,92.23132974963414,-18.293753689430588,-14.801559842234788,91.32235044215392,7.064577111230868,2.796429670900747,7.561963976234915,42.78354065717556,7.209598988026261,18.80286662095408,17.61911473040764,3.6915408350932144,10.953167441711722,33.949674096956834,54.319313546177945,18.81321515103294,20.476055371615825,11.596436460149686,12.311751329133514
