time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPc,TrialID,FileInfo
0.0,1.0495940890929671,0.8901136180799152,1.4558824810824722,1.430939715512972,0.0004689929250872746,0.0007592641471699939,0.0008924328596369007,0_2_23_p1,p1_groot_combinatie_c0
2.0000527292722836,1.0494581473903501,0.8909327907328335,1.4558888993316363,1.4312761980485516,0.0002978209686197476,0.0007281822079487912,0.0007867316297968331,0_2_23_p1,p1_groot_combinatie_c0
4.000105458544567,1.0495484991473572,0.8917270225462332,1.4560175078412227,1.4317400982491808,0.00014939752459810558,0.000682878054054443,0.0006990293678131301,0_2_23_p1,p1_groot_combinatie_c0
6.00015819145483,1.0498274326506825,0.892496267630206,1.456252833873246,1.4323121698924446,2.190492466603699e-05,0.0006271069286776958,0.000627489382954164,0_2_23_p1,p1_groot_combinatie_c0
8.000210920727113,1.0502605077250622,0.8932403387092047,1.456580128912056,1.4329744090231253,-8.640522269795644e-05,0.0005641993224967442,0.0005707773103542822,0_2_23_p1,p1_groot_combinatie_c0
10.000263649999397,1.0508164262463193,0.8939589206619792,1.4569853645104058,1.4337100218324121,-0.00017721224921485302,0.0004970809609910225,0.000527724988087115,0_2_23_p1,p1_groot_combinatie_c0
12.00031637927168,1.051466902654409,0.8946515840615138,1.4574552281355249,1.4345033925371107,-0.00025212664383940657,0.00042829279175499835,0.0004969935210875625,0_2_23_p1,p1_groot_combinatie_c0
14.000369112181943,1.052186534466463,0.8953177987149632,1.457977119015187,1.4353400512588532,-0.000312690269794439,0.0003600109718119636,0.00047684704533960726,0_2_23_p1,p1_groot_combinatie_c0
16.000421837816248,1.052952672789836,0.8959569472035892,1.4585391439837818,1.436206641903308,-0.0003603765816051355,0.00029406685492782694,0.0004651307297271881,0_2_23_p1,p1_groot_combinatie_c0
18.00047456708853,1.0537452928351498,0.8965683384226979,1.4591301133283852,1.4370908900393884,-0.0003965908421333385,0.00023196697892490653,0.0004594485557443604,0_2_23_p1,p1_groot_combinatie_c0
20.000527296360815,1.0545468644293392,0.8971512211215754,1.459739536634829,1.437981570778464,-0.0004226703396118407,0.00017491305299572127,0.00045743282796042604,0_2_23_p1,p1_groot_combinatie_c0
22.000580029271077,1.0553422225286966,0.8977047974434252,1.4603576186337721,1.438868476653569,-0.0004398846046786809,0.00012382194501678431,0.00045697958324312365,0_2_23_p1,p1_groot_combinatie_c0
