Time,TrialID,Head_x_c,Head_y_c,Head_z_c,LShoulder_x_c,LShoulder_y_c,LShoulder_z_c,RShoulder_x_c,RShoulder_y_c,RShoulder_z_c,LElbow_x_c,LElbow_y_c,LElbow_z_c,RElbow_x_c,RElbow_y_c,RElbow_z_c,LWrist_x_c,LWrist_y_c,LWrist_z_c,RWrist_x_c,RWrist_y_c,RWrist_z_c,LKnee_x_c,LKnee_y_c,LKnee_z_c,RKnee_x_c,RKnee_y_c,RKnee_z_c,LHeel_x_c,LHeel_y_c,LHeel_z_c,RHeel_x_c,RHeel_y_c,RHeel_z_c,LHip_x_c,LHip_y_c,LHip_z_c,RHip_x_c,RHip_y_c,RHip_z_c,LKnee_speed,LHeel_speed,RHeel_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHip_speed,Head_speed,RShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHip_speed,RKnee_speed,LShoulder_speed
0.0,0_2_45_p0,-3.6440567129260977,-5.212259368473738,30.70344646901819,12.01044601879741,-4.634359849523257,49.197890167198345,-19.846344539692645,-6.897638610489697,48.48907299927542,22.39994980324765,5.010861470359792,-25.928681218345627,-17.334586052401804,-0.6434812369213887,-26.49438274503381,13.93019511230824,-5.92899625171707,-44.41241050186285,-3.352918524646796,-3.711498052246739,-47.32333765364877,11.276366468169549,9.441675896669077,-42.4232699366509,-8.325366308850626,9.172954089104673,-43.732278452080976,50.70598824578689,53.27334979208365,-156.10469276877953,34.61004529512392,53.607621449389455,-156.20344097873937,4.146439181437863,-15.496049641131911,87.4783189406314,-16.346548438948396,-17.83361677993929,86.95699106821137,5.986348998208648,3.095862192929155,0.0,5.037179554543128,4.623474679279947,2.0431660639072424,0.9896999074351516,3.2283264379773344,0.912299312695664,3.494052218793163,11.806859382316242,4.445694983820778,0.0,4.884847580017878,5.058211713000725
16.6666666666666,0_2_45_p0,-3.6440567129260977,-5.212259368473738,30.70344646901819,12.01044601879741,-4.634359849523257,49.197890167198345,-19.846344539692645,-6.897638610489697,48.48907299927542,22.39994980324765,5.010861470359792,-25.928681218345627,-17.334586052401804,-0.6434812369213887,-26.49438274503381,13.93019511230824,-5.92899625171707,-44.41241050186285,-3.352918524646796,-3.711498052246739,-47.32333765364877,11.276366468169549,9.441675896669077,-42.4232699366509,-8.325366308850626,9.172954089104673,-43.732278452080976,50.70598824578689,53.27334979208365,-156.10469276877953,34.61004529512392,53.607621449389455,-156.20344097873937,4.146439181437863,-15.496049641131911,87.4783189406314,-16.346548438948396,-17.83361677993929,86.95699106821137,5.986348998208648,3.095862192929155,0.0,5.037179554543128,4.623474679279947,2.0431660639072424,0.9896999074351516,3.2283264379773344,0.912299312695664,3.494052218793163,11.806859382316242,4.445694983820778,0.0,4.884847580017878,5.058211713000725
33.3333333333333,0_2_45_p0,-3.704576086316696,-5.246279813385041,30.69886219153495,12.087373328524611,-4.572145400185271,49.20589211323977,-19.85406436838594,-6.908247286207125,48.50974414691704,22.345468910640385,5.02239617642114,-25.935411265844472,-17.31357893788537,-0.6080294081212401,-26.539413743735395,13.84874740208577,-6.135571408045301,-44.33586107277284,-3.383907210738279,-3.769868885145701,-47.24728779164919,11.325145667668394,9.359521490346827,-42.36081521777139,-8.300834389125374,9.29550253219066,-43.76480422202819,50.72979856650552,53.306259748872186,-156.11842266051434,34.60032410962815,53.6307259808573,-156.2507500871059,4.112262748677722,-15.461741763128543,87.4838389595923,-16.381145347486857,-17.783453250951574,86.96586516596592,6.077520799844535,3.0479984624126404,3.2123669159082078,4.955308826376007,4.317533166437805,2.257322753423072,1.3327981151626311,3.264954973280759,0.9866002817596924,3.376221657162404,11.755766636341166,4.220915587662613,2.924364336239991,4.997545212830549,4.983354403380675
50.0,0_2_45_p0,-3.7650954597072896,-5.280300258296339,30.694277914051717,12.164300638251824,-4.509930950847284,49.21389405928123,-19.86178419707924,-6.918855961924532,48.53041529455868,22.290988018033104,5.033930882482494,-25.942141313343317,-17.292571823368945,-0.5725775793210666,-26.58444474243696,13.7672996918633,-6.342146564373518,-44.25931164368283,-3.414895896829755,-3.828239718044657,-47.17123792964963,11.373924867167233,9.27736708402459,-42.29836049889184,-8.276302469400125,9.418050975276664,-43.79732999197535,50.75360888722415,53.33916970566074,-156.13215255224915,34.59060292413237,53.65383051232514,-156.29805919547243,4.078086315917581,-15.427433885125184,87.4893589785532,-16.41574225602533,-17.733289721963878,86.97473926372047,6.168692601480423,3.000134731896125,3.212366915908285,4.873438098208886,4.011591653595663,2.4714794429389024,1.6758963228901107,3.301583508584184,1.0609012508237208,3.2583910955316453,11.704673890366092,3.996136191504448,2.924364336239595,5.110242845643221,4.908497093760624
66.6666666666666,0_2_45_p0,-3.8256148330978768,-5.314320703207631,30.68969363656848,12.24122794797902,-4.447716501509298,49.22189600532269,-19.869504025772542,-6.929464637641956,48.55108644220032,22.236507125425845,5.045465588543852,-25.948871360842148,-17.271564708852505,-0.5371257505209073,-26.62947574113853,13.685851981640845,-6.548721720701735,-44.182762214592806,-3.4458845829212272,-3.8866105509436046,-47.09518806765005,11.422704066666071,9.195212677702344,-42.23590578001232,-8.251770549674887,9.54059941836266,-43.82985576192252,50.77741920794279,53.37207966244928,-156.14588244398396,34.580881738636585,53.67693504379298,-156.34536830383897,4.043909883157447,-15.393126007121808,87.4948789975141,-16.450339164563783,-17.68312619297616,86.98361336147501,6.2598644031163095,2.9522710013796103,3.212366915908179,4.791567370041765,3.7056501407535216,2.685636132454732,2.01899453061759,3.3382120438876086,1.1352022198877492,3.140560533900887,11.653581144391016,3.771356795346283,2.924364336239992,5.222940478455893,4.833639784140574
83.3333333333333,0_2_45_p0,-3.886134206488471,-5.348341148118937,30.68510935908524,12.31815525770623,-4.385502052171304,49.22989795136414,-19.877223854465832,-6.94007331335937,48.57175758984195,22.18202623281858,5.057000294605199,-25.955601408341,-17.25055759433608,-0.5016739217207586,-26.67450673984011,13.604404271418376,-6.755296877029956,-44.10621278550279,-3.476873269012703,-3.9449813838425705,-47.01913820565048,11.471483266164924,9.113058271380098,-42.17345106113278,-8.227238629949632,9.66314786144865,-43.86238153186972,50.801229528661416,53.40498961923782,-156.15961233571875,34.571160553140814,53.70003957526082,-156.3926774122055,4.009733450397306,-15.358818129118433,87.50039901647499,-16.484936073102244,-17.632962663988444,86.99248745922954,6.351036204752197,2.9044072708630955,3.212366915908024,4.709696641874644,3.39970862791138,2.8997928219705624,2.3620927383450696,3.3748405791910336,1.2095031889517776,3.022729972270128,11.60248839841594,3.546577399188118,2.924364336240098,5.3356381112685645,4.758782474520523
99.9999999999999,0_2_45_p0,-3.946653579879072,-5.382361593030229,30.680525081602003,12.395082567433429,-4.323287602833318,49.237899897405576,-19.884943683159136,-6.950681989076784,48.59242873748357,22.12754534021132,5.068535000666564,-25.962331455839845,-17.229550479819647,-0.4662220929205851,-26.71953773854168,13.522956561195905,-6.961872033358176,-44.02966335641277,-3.507861955104186,-4.003352216741519,-46.9430883436509,11.520262465663755,9.03090386505786,-42.11099634225323,-8.202706710224387,9.785696304534651,-43.894907301816914,50.82503984938006,53.43789957602637,-156.17334222745353,34.56143936764504,53.72314410672867,-156.43998652057203,3.9755570176371577,-15.32451025111508,87.50591903543587,-16.51953298164072,-17.582799135000748,87.00136155698405,6.442208006388085,2.85654354034658,3.212366915908392,4.627825913707523,3.093767115069238,3.113949511486392,2.705190946072549,3.411469114494458,1.2838041580158055,2.904899410639369,11.551395652440863,3.321798003029953,2.9243643362394964,5.448335744081236,4.683925164900472
116.6666666666666,0_2_45_p0,-4.0071729532696665,-5.416382037941531,30.675940804118763,12.47200987716063,-4.2610731534953175,49.24590184344704,-19.89266351185244,-6.961290664794198,48.61309988512522,22.07306444760404,5.080069706727915,-25.969061503338683,-17.208543365303218,-0.4307702641204294,-26.764568737243252,13.441508850973436,-7.168447189686404,-43.95311392732275,-3.538850641195665,-4.061723049640481,-46.867038481651335,11.569041665162594,8.94874945873562,-42.04854162337368,-8.178174790499142,9.90824474762065,-43.927433071764085,50.84885017009869,53.47080953281491,-156.18707211918834,34.55171818214926,53.74624863819651,-156.48729562893854,3.941380584877038,-15.290202373111711,87.51143905439676,-16.554129890179173,-17.532635606013038,87.01023565473861,6.533379808023972,2.8086798098300654,3.2123669159068555,4.545955185540402,2.7878256022270964,3.328106201002222,3.0482891538000287,3.4480976497978832,1.358105127079834,2.78706884900861,11.50030290646579,3.097018606871788,2.924364336238998,5.561033376893908,4.609067855280422
133.33333333333331,0_2_45_p0,-4.067692326660264,-5.450402482852827,30.671356526635527,12.54893718688784,-4.198858704157331,49.2539037894885,-19.900383340545737,-6.971899340511619,48.63377103276686,22.018583554996773,5.091604412789263,-25.975791550837528,-17.18753625078679,-0.3953184353202665,-26.80959973594481,13.360061140750958,-7.375022346014632,-43.876564498232746,-3.569839327287145,-4.12009388253944,-46.79098861965175,11.61782086466144,8.866595052413373,-41.98608690449417,-8.153642870773893,10.03079319070664,-43.95995884171128,50.87266049081733,53.50371948960346,-156.20080201092316,34.54199699665349,53.76935316966435,-156.53460473730513,3.907204152116897,-15.255894495108336,87.5169590733577,-16.58872679871765,-17.482472077025328,87.01910975249318,6.624551609659859,2.7608160793135506,3.212366915911037,4.46408445737328,2.4818840893849545,3.542262890518052,3.3913873615275083,3.484726185101308,1.4324060961438625,2.6692382873778517,11.449210160490711,2.8722392107136234,2.9243643362404845,5.67373100970658,4.534210545660373
150.0,0_2_45_p0,-4.109227207695984,-5.447659656313828,30.67383080486932,12.606961253812202,-4.189109424482716,49.26630113321947,-19.920721208718188,-6.982717341705428,48.64457275508426,21.97962697393992,5.110948234628204,-25.98725915893398,-17.161329644653822,-0.383679088551613,-26.85677711043672,13.294022627859055,-7.520326000725021,-43.838402904014245,-3.5957446919256704,-4.109428794140975,-46.754770691606296,11.664020462769642,8.77532729273834,-41.924074702418864,-8.131690552439292,10.14422828043984,-43.99292712846271,50.89647081153596,53.536629446392006,-156.21453190265794,34.54514427883382,53.74406644808963,-156.55612560449262,3.8717526882999778,-15.179164283878109,87.51047000533754,-16.629757941094162,-17.40811292151635,87.01508972965817,6.7157234112957465,2.7129523487970357,2.00122388338665,4.659066385473498,2.3956733001483657,3.8320869507830615,3.734485569254988,3.638810136850505,1.558529072116917,2.758549810374457,11.801966107847315,2.8365412551202738,5.08637224173424,5.786428642519251,4.74633860677179
