time,left_back,right_forward,right_back,left_forward,COPXc,COPYc,COPc,TrialID,FileInfo
0.0,1.1097466431008016,0.8163047257577044,1.6035263924679195,1.298908063487863,-0.00019312243829487159,0.00015616314491943907,0.00024836103559956063,0_2_15_p0,p0_misschien_combinatie_c2
2.0000527329102624,1.1100316709894371,0.816498676682041,1.6037005945342409,1.2993534358709988,-0.0002230002629617484,9.396795919046957e-05,0.00024198986473699822,0_2_15_p0,p0_misschien_combinatie_c2
4.000105458544567,1.1102934147168522,0.8166544804909278,1.6038497076917224,1.2997236475536946,-0.00023910944625136945,4.802214928263868e-05,0.0002438840997448595,0_2_15_p0,p0_misschien_combinatie_c2
6.000158184178872,1.110529083133397,0.8167764562095339,1.6039742867621642,1.3000270787911221,-0.00024376414769461865,1.6062017634706503e-05,0.0002442927508375586,0_2_15_p0,p0_misschien_combinatie_c2
8.000210920727113,1.1107365180320798,0.8168686393236112,1.6040749876642926,1.3002714709007335,-0.00023906667432836403,-3.999770449043322e-06,0.00023910013161449557,0_2_15_p0,p0_misschien_combinatie_c2
10.000263653637376,1.1109141557198063,0.8169347887017605,1.6041525595514463,1.3004639501157176,-0.00022691635591467584,-1.4080397359397828e-05,0.0002273527879120781,0_2_15_p0,p0_misschien_combinatie_c2
12.00031638290966,1.1110609885886191,0.8169783935176979,1.6042078369492634,1.3006110514384546,-0.000209018420160045,-1.593310374280906e-05,0.0002096248166632,0_2_15_p0,p0_misschien_combinatie_c2
14.000369104905985,1.1111765266869376,0.817002680172521,1.6042417318933666,1.300718742493971,-0.00018689286793460111,-1.1153399061988254e-05,0.00018722537860946153,0_2_15_p0,p0_misschien_combinatie_c2
16.000421837816248,1.1112607592907973,0.8170106192169759,1.6042552260670513,1.300792447383395,-0.00016188334849133088,-1.1852721565001726e-06,0.00016188768757645114,0_2_15_p0,p0_misschien_combinatie_c2
18.00047457072651,1.1113141164750897,0.8170049322737231,1.6042493629389702,1.3008370705374113,-0.00013516603468529645,1.267259819664256e-05,0.0001357587996322902,0_2_15_p0,p0_misschien_combinatie_c2
20.000527296360815,1.111337430684802,0.8169880989596039,1.6042252399008214,1.3008570205697172,-0.0001077584981928536,2.9260632722385554e-05,0.0001116605505990973,0_2_15_p0,p0_misschien_combinatie_c2
22.000580029271077,1.1113318983062572,0.8169623638079071,1.6041840004050334,1.3008562341304766,-8.052858473086965e-05,4.755214108703777e-05,9.352036719730307e-05,0_2_15_p0,p0_misschien_combinatie_c2
24.00063275854336,1.1112990412383519,0.8169297431906352,1.6041268261024526,1.300838199759776,-5.420328927594251e-05,6.664711133767785e-05,8.590596031701369e-05,0_2_15_p0,p0_misschien_combinatie_c2
26.000685487815645,1.1112406684637983,0.8168920322407709,1.6040549289800288,1.3008059817410795,-2.9377631283617855e-05,8.57659993415594e-05,9.06578836223997e-05,0_2_15_p0,p0_misschien_combinatie_c2
28.000738217087928,1.1111588376203623,0.8168508117745433,1.6039695434985024,1.3007622439546838,-6.523529907609117e-06,0.0001042435182255173,0.00010444743909971766,0_2_15_p0,p0_misschien_combinatie_c2
30.000790946360212,1.1110558165721036,0.8168074552136949,1.6038719187300905,1.3007092737311736,1.400132078098682e-05,0.00012152242781537279,0.00012232635630049062,0_2_15_p0,p0_misschien_combinatie_c2
32.000843679270474,1.1109340449806155,0.8167631355077472,1.6037633104961728,1.3006490057048765,3.1944576574468567e-05,0.00013714732407533973,0.00014081848058244468,0_2_15_p0,p0_misschien_combinatie_c2
34.00089640490478,1.1107960958762644,0.8167188320562674,1.603644973504979,1.3005830456673182,4.715036790931419e-05,0.00015075842854742955,0.00015795968147623655,0_2_15_p0,p0_misschien_combinatie_c2
36.00094913781504,1.110644637229429,0.8166753376311352,1.6035181534892744,1.3005126944206784,5.955042464696132e-05,0.00016208537779085805,0.00017267866912053323,0_2_15_p0,p0_misschien_combinatie_c2
38.001001867087325,1.1104823935217407,0.8166332652988088,1.603384079344047,1.3004389716312446,6.915520085459099e-05,0.00017094101282145064,0.00018439976049242085,0_2_15_p0,p0_misschien_combinatie_c2
