time_ms,f0,ID
0.0,,0_2_67_p0
10.130934718100889,,0_2_67_p0
20.261869436201778,,0_2_67_p0
30.392804154302667,,0_2_67_p0
40.523738872403555,,0_2_67_p0
50.65467359050445,,0_2_67_p0
60.78560830860533,,0_2_67_p0
70.91654302670622,,0_2_67_p0
81.04747774480711,,0_2_67_p0
91.178412462908,,0_2_67_p0
101.3093471810089,,0_2_67_p0
111.44028189910978,,0_2_67_p0
121.57121661721067,,0_2_67_p0
131.70215133531156,,0_2_67_p0
141.83308605341244,,0_2_67_p0
151.96402077151333,,0_2_67_p0
162.09495548961422,,0_2_67_p0
172.2258902077151,,0_2_67_p0
182.356824925816,,0_2_67_p0
192.4877596439169,,0_2_67_p0
202.6186943620178,,0_2_67_p0
212.74962908011867,,0_2_67_p0
222.88056379821955,,0_2_67_p0
233.01149851632044,,0_2_67_p0
243.14243323442133,,0_2_67_p0
253.2733679525222,,0_2_67_p0
263.4043026706231,,0_2_67_p0
273.535237388724,,0_2_67_p0
283.6661721068249,,0_2_67_p0
293.7971068249258,,0_2_67_p0
303.92804154302667,,0_2_67_p0
314.05897626112755,,0_2_67_p0
324.18991097922844,,0_2_67_p0
334.32084569732933,,0_2_67_p0
344.4517804154302,,0_2_67_p0
354.5827151335311,,0_2_67_p0
364.713649851632,,0_2_67_p0
374.8445845697329,,0_2_67_p0
384.9755192878338,,0_2_67_p0
395.10645400593467,,0_2_67_p0
405.2373887240356,,0_2_67_p0
415.36832344213644,,0_2_67_p0
425.49925816023733,,0_2_67_p0
435.6301928783382,,0_2_67_p0
445.7611275964391,,0_2_67_p0
455.89206231454,,0_2_67_p0
466.0229970326409,,0_2_67_p0
476.1539317507418,,0_2_67_p0
486.28486646884267,,0_2_67_p0
496.41580118694355,,0_2_67_p0
506.5467359050444,,0_2_67_p0
516.6776706231453,,0_2_67_p0
526.8086053412462,,0_2_67_p0
536.9395400593471,,0_2_67_p0
547.070474777448,,0_2_67_p0
557.2014094955489,,0_2_67_p0
567.3323442136498,,0_2_67_p0
577.4632789317507,,0_2_67_p0
587.5942136498516,,0_2_67_p0
597.7251483679524,,0_2_67_p0
607.8560830860533,,0_2_67_p0
617.9870178041542,,0_2_67_p0
628.1179525222551,,0_2_67_p0
638.248887240356,,0_2_67_p0
648.3798219584569,,0_2_67_p0
658.5107566765578,,0_2_67_p0
668.6416913946587,,0_2_67_p0
678.7726261127596,,0_2_67_p0
688.9035608308604,,0_2_67_p0
699.0344955489613,,0_2_67_p0
709.1654302670622,,0_2_67_p0
719.2963649851631,,0_2_67_p0
729.427299703264,,0_2_67_p0
739.5582344213649,,0_2_67_p0
749.6891691394658,,0_2_67_p0
759.8201038575667,241.40656649277938,0_2_67_p0
769.9510385756676,246.88824626875603,0_2_67_p0
780.0819732937684,254.11742042086195,0_2_67_p0
790.2129080118693,219.0055923840897,0_2_67_p0
800.3438427299703,,0_2_67_p0
810.4747774480712,175.90625269750376,0_2_67_p0
820.605712166172,179.51916253536845,0_2_67_p0
830.7366468842729,189.38796436099878,0_2_67_p0
840.8675816023738,196.8266335099438,0_2_67_p0
850.9985163204747,200.704843088881,0_2_67_p0
861.1294510385756,203.73181377611257,0_2_67_p0
871.2603857566764,207.57242897238953,0_2_67_p0
881.3913204747773,208.67134084667634,0_2_67_p0
891.5222551928782,206.83279707915491,0_2_67_p0
901.6531899109791,204.61745140609486,0_2_67_p0
911.78412462908,203.94598642180276,0_2_67_p0
921.9150593471809,205.74016718457912,0_2_67_p0
932.0459940652818,212.4854031538839,0_2_67_p0
942.1769287833827,226.9981035947922,0_2_67_p0
952.3078635014836,244.3953023492597,0_2_67_p0
962.4387982195844,258.7933657369898,0_2_67_p0
972.5697329376853,268.49816276185845,0_2_67_p0
982.7006676557862,275.72512987512425,0_2_67_p0
992.8316023738871,281.59809627701964,0_2_67_p0
1002.9625370919879,287.23676445884644,0_2_67_p0
1013.0934718100888,292.27793841689714,0_2_67_p0
1023.2244065281897,295.47151117874046,0_2_67_p0
1033.3553412462907,296.01381630814456,0_2_67_p0
1043.4862759643916,293.7208569774027,0_2_67_p0
1053.6172106824924,288.3609911018556,0_2_67_p0
