time,f1,f2,f3,f4,f5,filename,trialid
0,891.2174327705441,2278.468875964326,3453.406533005877,4062.2340624637072,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0256875,891.2174327705441,2278.468875964326,3453.406533005877,4062.2340624637072,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0306875,996.1529856789704,2189.416567721048,3428.493042045668,4175.0882793900255,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0356875,1066.540547202079,2134.498984447568,3341.7123873898863,4236.174639142915,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0406875,1118.3154945577212,2152.3937416206145,3263.86736403644,4297.463224063372,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0456875,1335.22118161491,2382.113811297369,3344.9253115633483,4525.254970900789,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0506875,1341.537518266915,2475.702330618761,3500.383642107624,4582.448620785587,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0556875,1331.529794909099,2523.142326130457,3720.716754128511,4589.738833916189,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0606875,1242.5099185966642,2457.2927077785607,3577.135347372286,4207.013737441843,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0656875,1529.0307514116396,2577.481898853736,3607.275991667933,0.0,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0706875,1496.756253296925,2564.445900197008,3561.8111711831457,5080.726248479594,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0756875,1456.7332606157584,2529.756829684714,3528.143876974216,5047.61769874382,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0806875,1354.1635768546523,2416.346076819229,3433.0853735446785,5076.753035656705,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0856875,1002.7364765949748,2060.292819849751,3186.554485398418,4365.810184837239,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
0.0906875,978.7312754702652,2140.1556818608924,3194.2108336878623,4387.805414271315,0.0,0_2_trial_79_Mic_nominal_srate48000_p0_scherp_geluiden_c0_formants,0_2_79_p0
