time_ms,f0,ID
0.0,,0_2_9_p0
10.104383116883117,,0_2_9_p0
20.208766233766234,,0_2_9_p0
30.313149350649354,,0_2_9_p0
40.41753246753247,,0_2_9_p0
50.52191558441559,,0_2_9_p0
60.62629870129871,,0_2_9_p0
70.73068181818182,,0_2_9_p0
80.83506493506493,,0_2_9_p0
90.93944805194806,,0_2_9_p0
101.04383116883118,,0_2_9_p0
111.14821428571429,,0_2_9_p0
121.25259740259742,,0_2_9_p0
131.35698051948052,,0_2_9_p0
141.46136363636364,,0_2_9_p0
151.56574675324677,,0_2_9_p0
161.67012987012987,,0_2_9_p0
171.774512987013,,0_2_9_p0
181.87889610389612,,0_2_9_p0
191.98327922077922,,0_2_9_p0
202.08766233766235,,0_2_9_p0
212.19204545454548,,0_2_9_p0
222.29642857142858,,0_2_9_p0
232.4008116883117,,0_2_9_p0
242.50519480519483,,0_2_9_p0
252.60957792207793,,0_2_9_p0
262.71396103896103,,0_2_9_p0
272.81834415584416,,0_2_9_p0
282.9227272727273,,0_2_9_p0
293.0271103896104,,0_2_9_p0
303.13149350649354,,0_2_9_p0
313.23587662337667,,0_2_9_p0
323.34025974025974,,0_2_9_p0
333.44464285714287,,0_2_9_p0
343.549025974026,,0_2_9_p0
353.65340909090907,,0_2_9_p0
363.75779220779225,,0_2_9_p0
373.8621753246754,,0_2_9_p0
383.96655844155845,,0_2_9_p0
394.0709415584416,,0_2_9_p0
404.1753246753247,,0_2_9_p0
414.2797077922078,,0_2_9_p0
424.38409090909096,,0_2_9_p0
434.4884740259741,,0_2_9_p0
444.59285714285716,,0_2_9_p0
454.6972402597403,,0_2_9_p0
464.8016233766234,,0_2_9_p0
474.9060064935065,,0_2_9_p0
485.01038961038967,,0_2_9_p0
495.1147727272728,,0_2_9_p0
505.21915584415586,,0_2_9_p0
515.323538961039,,0_2_9_p0
525.4279220779221,,0_2_9_p0
535.5323051948052,,0_2_9_p0
545.6366883116883,,0_2_9_p0
555.7410714285714,,0_2_9_p0
565.8454545454546,,0_2_9_p0
575.9498376623377,,0_2_9_p0
586.0542207792208,,0_2_9_p0
596.158603896104,,0_2_9_p0
606.2629870129871,,0_2_9_p0
616.3673701298702,,0_2_9_p0
626.4717532467533,,0_2_9_p0
636.5761363636365,,0_2_9_p0
646.6805194805195,,0_2_9_p0
656.7849025974026,,0_2_9_p0
666.8892857142857,,0_2_9_p0
676.9936688311689,,0_2_9_p0
687.098051948052,,0_2_9_p0
697.2024350649351,,0_2_9_p0
707.3068181818181,,0_2_9_p0
717.4112012987014,,0_2_9_p0
727.5155844155845,,0_2_9_p0
737.6199675324676,,0_2_9_p0
747.7243506493508,,0_2_9_p0
757.8287337662339,,0_2_9_p0
767.9331168831169,,0_2_9_p0
778.0375,,0_2_9_p0
788.1418831168832,,0_2_9_p0
798.2462662337663,,0_2_9_p0
808.3506493506494,,0_2_9_p0
818.4550324675325,,0_2_9_p0
828.5594155844155,,0_2_9_p0
838.6637987012987,,0_2_9_p0
848.7681818181819,,0_2_9_p0
858.872564935065,,0_2_9_p0
868.9769480519482,,0_2_9_p0
879.0813311688313,,0_2_9_p0
889.1857142857143,,0_2_9_p0
899.2900974025974,,0_2_9_p0
909.3944805194806,,0_2_9_p0
919.4988636363637,,0_2_9_p0
929.6032467532468,,0_2_9_p0
939.70762987013,,0_2_9_p0
949.812012987013,,0_2_9_p0
959.9163961038961,,0_2_9_p0
970.0207792207793,,0_2_9_p0
980.1251623376625,,0_2_9_p0
990.2295454545456,,0_2_9_p0
1000.3339285714286,,0_2_9_p0
1010.4383116883117,,0_2_9_p0
1020.5426948051947,,0_2_9_p0
1030.647077922078,,0_2_9_p0
1040.7514610389612,,0_2_9_p0
1050.8558441558441,,0_2_9_p0
1060.9602272727275,,0_2_9_p0
1071.0646103896104,,0_2_9_p0
1081.1689935064937,,0_2_9_p0
1091.2733766233766,,0_2_9_p0
1101.3777597402598,,0_2_9_p0
1111.482142857143,,0_2_9_p0
1121.586525974026,,0_2_9_p0
1131.6909090909091,,0_2_9_p0
1141.7952922077923,,0_2_9_p0
1151.8996753246754,,0_2_9_p0
1162.0040584415585,,0_2_9_p0
1172.1084415584417,,0_2_9_p0
1182.2128246753248,,0_2_9_p0
1192.317207792208,,0_2_9_p0
1202.421590909091,,0_2_9_p0
1212.5259740259742,,0_2_9_p0
1222.630357142857,,0_2_9_p0
1232.7347402597404,,0_2_9_p0
1242.8391233766233,,0_2_9_p0
1252.9435064935067,,0_2_9_p0
1263.0478896103896,,0_2_9_p0
1273.152272727273,,0_2_9_p0
1283.2566558441558,,0_2_9_p0
1293.361038961039,,0_2_9_p0
1303.4654220779223,,0_2_9_p0
1313.5698051948052,,0_2_9_p0
1323.6741883116886,,0_2_9_p0
1333.7785714285715,,0_2_9_p0
1343.8829545454546,,0_2_9_p0
1353.9873376623377,,0_2_9_p0
1364.0917207792209,,0_2_9_p0
1374.196103896104,,0_2_9_p0
1384.300487012987,,0_2_9_p0
1394.4048701298702,,0_2_9_p0
1404.5092532467534,,0_2_9_p0
1414.6136363636363,,0_2_9_p0
1424.7180194805196,,0_2_9_p0
1434.8224025974027,,0_2_9_p0
1444.9267857142859,,0_2_9_p0
1455.031168831169,,0_2_9_p0
1465.135551948052,,0_2_9_p0
1475.2399350649353,,0_2_9_p0
1485.3443181818182,,0_2_9_p0
1495.4487012987015,,0_2_9_p0
1505.5530844155844,,0_2_9_p0
1515.6574675324678,,0_2_9_p0
1525.7618506493507,,0_2_9_p0
1535.8662337662338,,0_2_9_p0
1545.970616883117,,0_2_9_p0
1556.075,,0_2_9_p0
1566.1793831168834,,0_2_9_p0
1576.2837662337663,,0_2_9_p0
1586.3881493506494,,0_2_9_p0
1596.4925324675326,,0_2_9_p0
1606.5969155844157,,0_2_9_p0
1616.7012987012988,,0_2_9_p0
1626.805681818182,,0_2_9_p0
1636.910064935065,,0_2_9_p0
1647.0144480519482,,0_2_9_p0
1657.118831168831,,0_2_9_p0
1667.2232142857144,,0_2_9_p0
1677.3275974025973,,0_2_9_p0
1687.4319805194807,,0_2_9_p0
1697.5363636363638,,0_2_9_p0
1707.6407467532467,,0_2_9_p0
1717.74512987013,,0_2_9_p0
1727.849512987013,,0_2_9_p0
1737.9538961038963,,0_2_9_p0
1748.0582792207792,,0_2_9_p0
1758.1626623376626,,0_2_9_p0
1768.2670454545455,,0_2_9_p0
1778.3714285714286,,0_2_9_p0
1788.4758116883118,,0_2_9_p0
1798.5801948051949,,0_2_9_p0
1808.684577922078,,0_2_9_p0
1818.7889610389611,,0_2_9_p0
1828.8933441558443,,0_2_9_p0
1838.9977272727274,,0_2_9_p0
1849.1021103896105,,0_2_9_p0
1859.2064935064936,,0_2_9_p0
1869.3108766233768,,0_2_9_p0
1879.41525974026,,0_2_9_p0
1889.519642857143,,0_2_9_p0
1899.624025974026,,0_2_9_p0
1909.7284090909093,,0_2_9_p0
1919.8327922077922,,0_2_9_p0
1929.9371753246755,,0_2_9_p0
1940.0415584415587,,0_2_9_p0
1950.1459415584416,,0_2_9_p0
1960.250324675325,,0_2_9_p0
1970.3547077922078,,0_2_9_p0
1980.4590909090912,,0_2_9_p0
1990.563474025974,,0_2_9_p0
2000.6678571428572,,0_2_9_p0
2010.7722402597403,,0_2_9_p0
2020.8766233766235,,0_2_9_p0
2030.9810064935068,,0_2_9_p0
2041.0853896103895,,0_2_9_p0
2051.1897727272726,,0_2_9_p0
2061.294155844156,,0_2_9_p0
2071.3985389610393,,0_2_9_p0
2081.5029220779224,,0_2_9_p0
2091.607305194805,,0_2_9_p0
2101.7116883116882,,0_2_9_p0
2111.816071428572,,0_2_9_p0
2121.920454545455,,0_2_9_p0
2132.0248376623376,,0_2_9_p0
2142.1292207792208,,0_2_9_p0
2152.233603896104,,0_2_9_p0
2162.3379870129875,,0_2_9_p0
2172.44237012987,,0_2_9_p0
2182.5467532467533,,0_2_9_p0
2192.6511363636364,,0_2_9_p0
2202.7555194805195,,0_2_9_p0
2212.859902597403,,0_2_9_p0
2222.964285714286,,0_2_9_p0
2233.068668831169,,0_2_9_p0
2243.173051948052,,0_2_9_p0
2253.277435064935,,0_2_9_p0
2263.3818181818183,,0_2_9_p0
2273.4862012987014,,0_2_9_p0
2283.5905844155845,,0_2_9_p0
2293.6949675324677,,0_2_9_p0
2303.799350649351,,0_2_9_p0
2313.903733766234,,0_2_9_p0
2324.008116883117,,0_2_9_p0
2334.1125,,0_2_9_p0
2344.2168831168833,,0_2_9_p0
2354.3212662337664,,0_2_9_p0
2364.4256493506496,,0_2_9_p0
2374.5300324675327,,0_2_9_p0
2384.634415584416,,0_2_9_p0
2394.7387987012985,,0_2_9_p0
2404.843181818182,,0_2_9_p0
2414.947564935065,,0_2_9_p0
2425.0519480519483,,0_2_9_p0
2435.156331168831,,0_2_9_p0
2445.260714285714,,0_2_9_p0
2455.3650974025977,,0_2_9_p0
2465.469480519481,,0_2_9_p0
2475.573863636364,,0_2_9_p0
2485.6782467532466,,0_2_9_p0
2495.78262987013,,0_2_9_p0
2505.8870129870133,,0_2_9_p0
2515.9913961038965,,0_2_9_p0
2526.095779220779,,0_2_9_p0
2536.2001623376623,,0_2_9_p0
2546.304545454546,,0_2_9_p0
2556.408928571429,,0_2_9_p0
2566.5133116883117,,0_2_9_p0
2576.617694805195,,0_2_9_p0
2586.722077922078,,0_2_9_p0
2596.8264610389615,,0_2_9_p0
2606.9308441558446,,0_2_9_p0
2617.0352272727273,,0_2_9_p0
2627.1396103896104,,0_2_9_p0
2637.2439935064936,,0_2_9_p0
2647.348376623377,,0_2_9_p0
2657.45275974026,,0_2_9_p0
2667.557142857143,,0_2_9_p0
2677.661525974026,,0_2_9_p0
2687.765909090909,,0_2_9_p0
2697.8702922077923,,0_2_9_p0
2707.9746753246754,,0_2_9_p0
2718.0790584415586,,0_2_9_p0
2728.1834415584417,,0_2_9_p0
2738.2878246753253,,0_2_9_p0
2748.392207792208,,0_2_9_p0
2758.496590909091,,0_2_9_p0
2768.600974025974,,0_2_9_p0
2778.7053571428573,,0_2_9_p0
2788.8097402597405,,0_2_9_p0
2798.9141233766236,,0_2_9_p0
2809.0185064935067,,0_2_9_p0
2819.12288961039,,0_2_9_p0
2829.2272727272725,,0_2_9_p0
2839.331655844156,,0_2_9_p0
2849.4360389610392,,0_2_9_p0
2859.5404220779224,,0_2_9_p0
2869.6448051948055,,0_2_9_p0
2879.749188311688,,0_2_9_p0
2889.8535714285717,,0_2_9_p0
2899.957954545455,,0_2_9_p0
2910.062337662338,,0_2_9_p0
2920.1667207792207,,0_2_9_p0
2930.271103896104,,0_2_9_p0
2940.3754870129874,,0_2_9_p0
2950.4798701298705,,0_2_9_p0
2960.584253246753,,0_2_9_p0
2970.6886363636363,,0_2_9_p0
2980.79301948052,,0_2_9_p0
2990.897402597403,,0_2_9_p0
3001.001785714286,,0_2_9_p0
3011.106168831169,,0_2_9_p0
3021.210551948052,,0_2_9_p0
3031.3149350649355,,0_2_9_p0
3041.4193181818187,,0_2_9_p0
3051.5237012987013,,0_2_9_p0
3061.6280844155845,,0_2_9_p0
3071.7324675324676,,0_2_9_p0
