Time,TrialID,LKnee_speed,LHeel_speed,RHeel_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHip_speed,Head_speed,RShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,LHip_speed,RKnee_speed,LShoulder_speed,LKnee_speed_movement,LKnee_speed_event,LHeel_speed_movement,LHeel_speed_event,RHeel_speed_movement,RHeel_speed_event,RWrist_speed_movement,RWrist_speed_event,LElbow_speed_movement,LElbow_speed_event,RHip_speed_movement,RHip_speed_event,Head_speed_movement,Head_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RElbow_speed_movement,RElbow_speed_event,LWrist_speed_movement,LWrist_speed_event,LHip_speed_movement,LHip_speed_event,RKnee_speed_movement,RKnee_speed_event,LShoulder_speed_movement,LShoulder_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_1_24_p0,-3.55043585707212,3.48881543382166,0.0,4.471155764722711,1.1961413835064392,0.9433239237660548,-0.8176345923746972,0.4841235018092578,0.8985554407844563,0.2744684993445617,3.8839684680062416,0.6485991806312384,0.0,5.106555838150317,0.3843830997058998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_1_24_p0,-3.55043585707212,3.48881543382166,0.0,4.471155764722711,1.1961413835064392,0.9433239237660548,-0.8176345923746972,0.4841235018092578,0.8985554407844563,0.2744684993445617,3.8839684680062416,0.6485991806312384,0.0,5.106555838150317,0.3843830997058998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_1_24_p0,-3.10184577267705,3.452971479437988,1.0182058287892937,4.340486871228473,1.1187550059997595,1.247952788219964,-0.5745679755186144,0.4855105210124283,0.9506635020398376,0.3664906781656054,3.988085806290574,0.5235283388553986,2.0922064510246985,5.144125016167894,0.4825051496503373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_1_24_p0,-2.65325568828198,3.417127525054315,1.0182058287892994,4.209817977734234,1.0413686284930803,1.5525816526738732,-0.3315013586625316,0.4868975402155989,1.0027715632952192,0.458512856986649,4.092203144574907,0.3984574970795588,2.09220645102696,5.181694194185472,0.5806271995947747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_1_24_p0,-2.20466560388691,3.3812835706706426,1.018205828789044,4.0791490842399964,0.9639822509864008,1.8572105171277824,-0.0884347418064489,0.4882845594187694,1.0548796245506007,0.5505350358076927,4.19632048285924,0.273386655303719,2.092206451025655,5.2192633722030495,0.6787492495392122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_1_24_p0,-1.7560755194918405,3.34543961628697,1.0182058287897933,3.948480190745759,0.8865958734797215,2.161839381581691,0.1546318750496338,0.48967157862194,1.1069876858059822,0.6425572146287364,4.300437821143572,0.1483158135278791,2.092206451023223,5.256832550220628,0.7768712994836495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_1_24_p0,-1.3074854350967704,3.309595661903298,1.018205828789577,3.817811297251521,0.809209495973042,2.4664682460356,0.3976984919057166,0.4910585978251105,1.1590957470613636,0.73457939344978,4.404555159427906,0.0232449717520393,2.092206451026297,5.2944017282382045,0.874993349428087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_1_24_p0,-0.8588953507017005,3.2737517075196254,1.018205828789583,3.6871424037572815,0.7318231184663627,2.7710971104895097,0.6407651087617993,0.492445617028281,1.211203808316745,0.8266015722708236,4.508672497712238,-0.1018258700238005,2.092206451025655,5.331970906255782,0.9731153993725246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_1_24_p0,-0.4103052663066306,3.237907753135953,1.0182058287885107,3.556473510263044,0.6544367409596833,3.075725974943419,0.8838317256178821,0.4938326362314514,1.2633118695721264,0.9186237510918672,4.612789835996572,-0.2268967117996402,2.092206451026263,5.36954008427336,1.071237449316962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_1_24_p0,0.0382848180884392,3.2020637987522806,2.046526098690209,3.66195867876708,0.6034888106648866,3.4093842346149383,1.126898342473965,0.553353678692046,1.376128519288853,1.058928916195487,5.173193403682779,-0.5675851015587924,1.7617962500323188,5.407109262290937,1.2077549832770016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
