Time,TrialID,Head_speed,LKnee_speed,RShoulder_speed,RHip_speed,RHeel_speed,LElbow_speed,RKnee_speed,RWrist_speed,RWrist_vert_vel,LWrist_speed,LWrist_vert_vel,LAnkle_speed,LHip_speed,RElbow_speed,LShoulder_speed,LHeel_speed,RAnkle_speed,Head_speed_movement,Head_speed_event,LKnee_speed_movement,LKnee_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RHip_speed_movement,RHip_speed_event,RHeel_speed_movement,RHeel_speed_event,LElbow_speed_movement,LElbow_speed_event,RKnee_speed_movement,RKnee_speed_event,RWrist_speed_movement,RWrist_speed_event,LWrist_speed_movement,LWrist_speed_event,LAnkle_speed_movement,LAnkle_speed_event,LHip_speed_movement,LHip_speed_event,RElbow_speed_movement,RElbow_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHeel_speed_movement,LHeel_speed_event,RAnkle_speed_movement,RAnkle_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
1366.6666666666667,0_1_53_p1,6.185566697112948,13.763173198750245,12.390619987772869,10.750799728840592,18.376417293148005,26.54458710815305,11.473412262296304,30.10496833362586,19.704863729285737,43.86915026658124,39.51937185314665,12.263966057107115,11.379511100492424,27.606663047618166,11.53949608980707,9.625762848783086,10.255412685357012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1383.3333333333333,0_1_53_p1,6.0841465636984005,12.257523260417962,11.373362366132213,10.475782175504984,17.999356993666133,23.971059492400222,10.181267042163189,27.34348609156104,17.235573185033243,40.0213417903405,36.09417356103311,11.818119133063645,11.155894096458322,25.387337230521872,10.422801845427031,9.241304083375129,10.146644043616028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1400.0,0_1_53_p1,6.056169073158966,10.851828141089973,10.316633428382389,10.149342486688344,17.771549927114766,21.22945361159393,9.12979550031643,24.865837719612188,15.08620928796886,36.34005241163168,32.8686613343719,11.593663779446327,11.113979228964158,23.176289073948126,9.28547075530195,8.87811574767843,9.984708626445125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1416.6666666666663,0_1_53_p1,6.192355165637808,9.767194043355396,9.362726042353271,9.74094617978792,17.743388289207243,18.402039618844977,8.259318824290121,22.49744953381224,13.521612589261824,32.72649051957025,29.79717427990466,11.487129114513236,11.198220518596186,20.82338911077472,8.215381733488336,8.679241701177311,9.782368207477596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1433.333333333333,0_1_53_p1,6.608866489958399,9.13747587600266,8.564478252250463,9.335554372491076,17.994959833943312,15.717677531133642,7.556992195857893,20.68804070240195,12.671218053775776,29.25727147637022,26.89557508178294,11.4294747977404,11.372705900941444,18.457010381109416,7.27040249221326,8.687389853596573,9.623302881646278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1449.9999999999995,0_1_53_p1,7.360466526708018,8.91637672115933,7.907424722687871,9.033154567859484,18.480220260565545,13.454833342075071,7.002290902150802,19.82059394687855,12.500891867575705,26.17804946175096,24.270756805347016,11.40785745359444,11.592726096704022,16.318405190061068,6.429324754884173,8.845856228250817,9.558985103699763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
1466.6666666666663,0_1_53_p1,8.407172239552455,8.925375653970175,7.309303437223991,8.888709757830156,18.795239586342145,11.795171411351422,6.539067278301337,19.83160635031697,12.94491379157144,23.708768177905707,22.074560980513507,11.448460788344995,11.803228546671669,14.475028879517396,5.638410706106319,9.07253193382303,9.46608210240484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
1483.333333333333,0_1_53_p1,9.664158081990156,8.984893568361764,6.762201905431739,8.88029169653854,18.818449699110325,10.757368940158075,6.162848472889071,20.544329597720587,13.978184251381196,21.90927151950456,20.39722510010161,11.623498365544268,11.912640847336531,13.028408999829336,4.929031770666601,9.269558668979254,9.258174315959424,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1
1499.9999999999995,0_1_53_p1,11.045695387483688,9.00075815677273,6.352350713906485,8.638181381483012,18.60881489519428,10.295469689883925,5.926582743291794,21.70703484937442,15.516404422292716,20.75425404558548,19.21444236454226,11.80150740486756,11.701983122198383,12.15053682491452,4.458508841851605,9.297757635611626,8.88935819679505,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1
1516.666666666666,0_1_53_p1,12.465975257957307,8.965039602661083,6.162763094951538,8.208198870778585,18.108278488516778,10.44321736594154,5.872671860459278,23.02686552042076,17.340972207901995,20.225982013380136,18.45257039165099,11.385555004251476,11.212444946107157,12.019738303989966,4.1993333664837005,9.161094349063218,8.357648452535226,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1
1533.3333333333328,0_1_53_p1,13.933722619106565,8.911274710682516,6.172357825829993,7.704033190367353,17.190141757714112,11.265265082434793,5.968558900348383,24.4044899847762,19.25780473365269,20.335543519287707,18.07871200882151,10.847199097183344,10.647057273937628,12.685789053710485,4.146968691274087,8.928860759334706,7.7333764258283955,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1
1549.999999999999,0_1_53_p1,15.395569778346736,8.840273724380191,6.322815603215965,7.1900791045876895,15.88407960986894,12.794516945185157,6.13036386833486,26.0615218014855,21.3242681184326,21.102676534737213,18.13308800110928,10.409570147427896,10.142639322931457,14.08801835713513,4.236001541312172,8.603671587757717,7.0696058979311935,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1
1566.666666666666,0_1_53_p1,16.513136865134424,8.622315033476323,6.704161540747427,6.622691979418663,14.485728198249122,15.055833302717916,6.276621450260217,28.35528059573642,23.79774629386061,22.536602282673908,18.713277269126223,10.20317400581628,9.716430277224214,16.188143637103334,4.41358140156686,8.150280227617765,6.339822873071826,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1
1583.3333333333326,0_1_53_p1,17.1210426740162,8.207014064870483,7.328220675727208,5.967549955284934,13.417959979400766,18.03416979439114,6.375294032045156,31.492460538566306,26.881347942276,24.64814804759032,19.918515223579647,10.19864441414244,9.360357083360029,19.02419347738232,4.611560555681941,7.599781598396033,5.521614303178781,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1
1599.999999999999,0_1_53_p1,17.348345593498,7.695872755306381,8.083273306735075,5.516836751597513,12.949165832623782,21.688550858761644,6.480168302811633,35.49197361904342,30.646950718752617,27.472496585741872,21.787219609257413,10.303195910114027,9.106167874371236,22.70258495783856,4.771083284515041,7.146397945049744,4.729775372759895,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1
