Time,LHeel_speed,LKnee_speed,LWrist_speed,LWrist_vert_vel,Head_speed,LElbow_speed,Neck_speed,RAnkle_speed,RElbow_speed,RBigToe_speed,LBigToe_speed,Nose_speed,RHeel_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,LHip_speed,RShoulder_speed,LSmallToe_speed,RHip_speed,LAnkle_speed,LShoulder_speed,RSmallToe_speed,TrialID,LHeel_speed_movement,LHeel_speed_event,LHeel_speed_duration,LKnee_speed_movement,LKnee_speed_event,LKnee_speed_duration,LWrist_speed_movement,LWrist_speed_event,LWrist_speed_duration,Head_speed_movement,Head_speed_event,Head_speed_duration,LElbow_speed_movement,LElbow_speed_event,LElbow_speed_duration,Neck_speed_movement,Neck_speed_event,Neck_speed_duration,RAnkle_speed_movement,RAnkle_speed_event,RAnkle_speed_duration,RElbow_speed_movement,RElbow_speed_event,RElbow_speed_duration,RBigToe_speed_movement,RBigToe_speed_event,RBigToe_speed_duration,LBigToe_speed_movement,LBigToe_speed_event,LBigToe_speed_duration,Nose_speed_movement,Nose_speed_event,Nose_speed_duration,RHeel_speed_movement,RHeel_speed_event,RHeel_speed_duration,RWrist_speed_movement,RWrist_speed_event,RWrist_speed_duration,RKnee_speed_movement,RKnee_speed_event,RKnee_speed_duration,LHip_speed_movement,LHip_speed_event,LHip_speed_duration,RShoulder_speed_movement,RShoulder_speed_event,RShoulder_speed_duration,LSmallToe_speed_movement,LSmallToe_speed_event,LSmallToe_speed_duration,RHip_speed_movement,RHip_speed_event,RHip_speed_duration,LAnkle_speed_movement,LAnkle_speed_event,LAnkle_speed_duration,LShoulder_speed_movement,LShoulder_speed_event,LShoulder_speed_duration,RSmallToe_speed_movement,RSmallToe_speed_event,RSmallToe_speed_duration,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event,LWrist_vert_vel_movement_duration,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,RWrist_vert_vel_movement_duration
16.6666666666666,7.774515061306272,19.579754364103056,2.5030292482253933,-4.723887875436351,6.129445507342368,7.008747406130585,0.8282590268531418,2.850616420783348,-0.3850062814424199,6.9425569557129805,10.000612957058586,-0.5607142077164864,7.154100000449509,3.3305470031869424,4.937777480173294,8.60046467692289,5.662220373186052,3.4799376716355668,3.715538876683085,1.6853744450533992,15.654495338506528,11.6963741980485,5.022672008551393,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,0,0,4599.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,1,1,50.0,0,0,4633.333333333322,1,1,200.0,0,0,4649.999999999988,0,0,3949.999999999991,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
33.3333333333333,8.046245995511356,18.9540025193676,2.7343373734894154,-3.37206390347332,6.518640751841961,6.712219054794418,0.4150997767057416,4.365351931049956,0.7984023838393163,6.917218880747862,9.280346967299735,2.502618245064272,7.977531681088565,3.6103257740609314,3.889987503892238,8.500520593168591,5.194127583858765,3.3877305153348822,4.544983650309327,2.392886318768202,15.600514426202334,13.076359223977452,4.85691610331255,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,0,0,4599.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,1,1,50.0,0,0,4633.333333333322,1,1,200.0,0,0,4649.999999999988,0,0,3949.999999999991,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
50.0,8.300756614539651,18.268330615346425,2.960043496473518,-2.115741094691175,6.863310160034876,6.481952780292007,0.1534110068830453,5.666129584731218,1.7708570437914428,6.874537288043579,8.618944471503962,5.028685909363694,8.672858511276296,3.7926529000944575,2.9166021211301385,8.593233029715527,4.899417170469539,3.2993811921299447,5.212511194657662,2.953235186247487,15.315678059893584,13.924391433492572,4.716017764915473,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,0,0,4599.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,1,1,50.0,0,0,4633.333333333322,1,1,200.0,0,0,4649.999999999988,0,0,3949.999999999991,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
66.6666666666666,8.538046918391158,17.522738652039536,3.1801476171777026,-0.9549194490899158,7.163453731921114,6.317948582623351,0.0431927173850529,6.752949381827137,2.5323576984139597,6.8145121776001325,8.016405469671257,7.017488785181779,9.240080491012703,3.8775283812875214,2.017621331886996,8.878601986563696,4.778089133018376,3.2148897020207543,5.718121509728091,3.3664210474912526,14.799986239580274,14.24047082659386,4.599976993360164,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,1,1,50.0,0,0,4633.333333333322,1,1,200.0,0,0,4649.999999999988,0,0,3949.999999999991,0,0,4649.999999999988,0,0,4649.999999999988,1,1,33.3333333333333,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
83.3333333333333,8.75811690706588,16.71722662944693,3.394649735601968,0.1104010333304588,7.419071467500673,6.22020646178845,0.0844449082117646,7.625811322337711,3.0829043477068656,6.737143549417521,7.472729961801625,8.469026872518528,9.679197620297783,3.8649522176401225,1.193045136162811,9.3566274637131,4.830143471505274,3.1342560450073105,6.061814595520612,3.6324439024995,14.053438965262409,14.024597403281314,4.508793788646621,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,0,0,4566.666666666656,1,1,200.0,1,1,200.0,0,0,4649.999999999988,1,1,233.33333333333326,0,0,4649.999999999988,0,0,4649.999999999988,1,1,33.3333333333333,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
99.9999999999999,8.960966580563813,15.851794547568607,3.603549851746314,1.0802203525699472,7.630163366773553,6.188726417787304,0.2771675793631803,8.28471540626294,3.422496991670162,6.6424314034957455,6.987917947895064,9.38330017137394,9.99020989913154,3.754924409152261,0.4428735339575826,10.02730946116374,5.055580185930234,3.057480221089614,6.243590452035226,3.751303751272229,13.076036236939984,13.276771163554937,4.442468150774846,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,0,0,4566.666666666656,1,1,200.0,1,1,200.0,0,0,4649.999999999988,1,1,233.33333333333326,0,0,4649.999999999988,0,0,4649.999999999988,1,1,33.3333333333333,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
116.6666666666666,7.787348314926161,10.593160359168133,3.554502333887511,3.4859375882082597,6.855488018613337,4.636663781629877,0.808243311719303,8.274210622492024,3.5357270069640654,4.978869836107444,4.000164850013831,9.18877581939836,9.391408282051207,2.7076846017830065,-1.7558432033134346,10.93729240350183,5.023571294903052,2.00246502592846,5.436205535341677,3.2772120191031995,7.47788017092109,8.164749452873407,3.488588535208888,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,0,0,4566.666666666656,1,1,200.0,1,1,200.0,0,0,4649.999999999988,1,1,233.33333333333326,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,1,1,116.66666666666671,1,1,100.0,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
133.33333333333331,8.389816689079709,9.90496266244185,4.163067635410009,4.3324494297885865,7.313565103791088,4.99391381067531,1.5121380562900872,8.761204426060363,3.608732387883207,4.88840436941142,3.686108162434049,8.508134261376226,9.6616457859476,2.4571535864399583,-2.491238794606092,12.430367973673604,6.275061504190815,1.9726725325174053,4.945576154507407,2.798454706890344,5.826270229417057,6.056069049569135,3.47646590505898,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,0,0,4566.666666666656,1,1,200.0,1,1,200.0,0,0,4649.999999999988,1,1,233.33333333333326,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,1,1,116.66666666666671,0,0,4466.666666666656,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
150.0,9.14138944860975,9.952690649907918,4.56802195841588,4.628447925001893,7.4131399118970975,6.0328521539192055,2.3552643257066457,8.79812571094233,3.409156099820969,5.148863020415591,4.489508126860463,7.994944539618123,9.74356701333279,2.29359390761491,-2.6448868555294798,12.995424951194096,7.38284094145265,2.4873797014860983,4.494956287168339,2.2964906006750168,5.198007409688618,4.412011971942812,3.5308102916416777,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,0,0,4566.666666666656,1,1,200.0,1,1,200.0,0,0,4649.999999999988,1,1,233.33333333333326,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,0,0,4099.99999999999,0,0,4466.666666666656,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
166.6666666666666,9.713966405905676,10.518621819888608,4.471400713694086,4.442614041974896,6.82219539226152,6.968826988485442,3.193301711992788,8.28153466776325,2.849983302497366,5.874260310623339,6.144971083333757,8.052323539504219,9.771311480866697,2.257636680007332,-2.1593070822477114,13.141769150814968,7.787557233103105,3.343719134106609,4.555657135590448,2.024784409944186,5.518595371164048,3.0791255541609237,3.987279285009539,0_2_21_p1,1,1,216.66666666666669,1,1,283.33333333333337,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4583.333333333322,0,0,3483.3333333333258,1,1,266.66666666666674,0,0,4649.999999999988,0,0,4583.333333333322,0,0,4566.666666666656,1,1,200.0,1,1,200.0,0,0,4649.999999999988,1,1,233.33333333333326,0,0,4649.999999999988,0,0,4649.999999999988,0,0,4566.666666666655,0,0,4649.999999999988,0,0,4099.99999999999,0,0,4466.666666666656,0,0,4616.666666666655,0,0,4649.999999999988,0,0,4649.999999999988
