Time,TrialID,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel,RHeel_speed_movement,RHeel_speed_event,Head_speed_movement,Head_speed_event,LHeel_speed_movement,LHeel_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHip_speed_movement,LHip_speed_event,LElbow_speed_movement,LElbow_speed_event,LKnee_speed_movement,LKnee_speed_event,RWrist_speed_movement,RWrist_speed_event,RKnee_speed_movement,RKnee_speed_event,RHip_speed_movement,RHip_speed_event,RElbow_speed_movement,RElbow_speed_event,RShoulder_speed_movement,RShoulder_speed_event,LWrist_speed_movement,LWrist_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_2_81_p0,0.0,6.191932656778266,0.5596141836515893,-0.331708246211749,0.0,5.8921945480154925,6.0280774396159575,0.0527001221537802,-1.104830786405559,0.2210676159253227,2.6464887433128896,6.486113916657731,3.796124386735034,7.528696809925008,0.4784444645829042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_2_81_p0,0.0,6.191932656778266,0.5596141836515893,-0.331708246211749,0.0,5.8921945480154925,6.0280774396159575,0.0527001221537802,-1.104830786405559,0.2210676159253227,2.6464887433128896,6.486113916657731,3.796124386735034,7.528696809925008,0.4784444645829042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_2_81_p0,5.207549053248146,6.632449240549658,0.5553049920198729,-0.077089076798556,1.4254996631507355,5.563248869378237,6.207499679657635,0.3016023685520106,-0.8595141107700515,0.6530298183709138,2.9867970351340016,6.2890071460898,3.836869437218816,7.511127708996176,0.7321286581928982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_2_81_p0,5.207549053245339,7.07296582432105,0.5509958003881565,0.1775300926146369,1.4254996631494787,5.234303190740982,6.386921919699312,0.5505046149502411,-0.6141974351345435,1.0849920208165047,3.327105326955113,6.091900375521868,3.877614487702599,7.493558608067345,0.985812851802892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_2_81_p0,5.207549053247455,7.513482408092441,0.5466866087564402,0.4321492620278299,1.425499663150026,4.905357512103726,6.56634415974099,0.7994068613484714,-0.3688807594990355,1.5169542232620958,3.6674136187762247,5.894793604953937,3.918359538186381,7.475989507138514,1.239497045412886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_2_81_p0,5.207549053246975,7.953998991863834,0.5423774171247238,0.6867684314410228,1.4254996631502777,4.576411833466471,6.745766399782667,1.048309107746702,-0.1235640838635276,1.9489164257076868,4.007721910597336,5.697686834386006,3.959104588670163,7.458420406209683,1.49318123902288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_2_81_p0,5.20754905324651,8.394515575635225,0.5380682254930075,0.9413876008542158,1.425499663149735,4.247466154829215,6.925188639824345,1.2972113541449324,0.1217525917719801,2.380878628153278,4.348030202418449,5.500580063818074,3.999849639153945,7.440851305280852,1.746865432632874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_2_81_p0,5.207549053246623,8.835032159406618,0.5337590338612911,1.1960067702674086,1.4254996631491377,3.91852047619196,7.104610879866023,1.5461136005431624,0.3670692674074882,2.812840830598869,4.68833849423956,5.303473293250143,4.040594689637727,7.42328220435202,2.000549626242868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_2_81_p0,5.207549053246497,9.275548743178009,0.5294498422295747,1.4506259396806016,1.4254996631494834,3.5895747975547057,7.2840331199077,1.795015846941393,0.6123859430429959,3.24480303304446,5.028646786060673,5.10636652268221,4.08133974012151,7.405713103423188,2.2542338198528618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_2_81_p0,7.936125675669083,10.111774801997534,0.5251406505978583,2.067369858868868,2.255336074937941,3.795208160665263,7.463455359949377,2.0675376073094363,0.6554442041453982,3.676765235490051,5.368955077881784,5.51870468402247,4.693382468097957,7.861065731828578,2.5585964856412944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.6666666666666,0_2_81_p0,4.93987719663386,10.47815754130903,0.5208314589661419,2.832673442940524,4.09231688838032,3.794122045765251,7.6428775999910545,2.605071105739953,0.6447266374178767,4.1087274379356415,5.709263369702896,5.451365868480129,5.210783171644034,7.834639180790941,2.7484045233117977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.3333333333333,0_2_81_p0,2.183936119265138,10.897499186232183,0.5165222673344255,3.730916598108085,4.1903099653346345,3.9460884018290856,7.822299840032732,3.5232234384410783,0.6279925538416662,4.540689640381233,6.049571661524007,5.453000824075117,5.874015315804045,7.974547629372044,2.9168625431063115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.9999999999999,0_2_81_p0,0.4275549830676822,11.254750169310729,0.5122130757027091,4.701732894278775,2.4034143012613587,4.212268494981135,8.00172208007441,4.71866770328778,0.6654479413831795,4.972651842826824,6.389879953345119,5.5100325535841606,6.624090620422533,8.287453173542179,3.048520914948518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216.6666666666666,0_2_81_p0,0.3355046170613082,11.435901041950842,0.5079038840709927,5.71234245735185,0.6682139741144236,4.568288437988668,8.181144320116086,6.141369138142669,0.7490100591609252,5.404614045272416,6.730188245166231,5.555150237800462,7.432345890817734,8.803433795566956,3.0910983654536386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233.3333333333333,0_2_81_p0,0.5953796763593138,11.38029659741266,0.5035946924392765,6.760842089945512,0.5983751473766554,4.898411884071018,8.360566560157764,7.839958959049166,0.8581366009893563,5.836576247718006,7.070496536987342,5.60348978472575,8.298372914013829,9.637908967583275,2.9772116752130056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.9999999999999,0_2_81_p0,1.4627374896981764,11.109416644718268,0.49928550080756,7.872352106292872,3.639769876762847,5.033746508165843,8.539988800199442,9.847201349548865,0.9890866760266612,6.2685384501635975,7.410804828808455,5.821366087988011,9.242143890373406,10.931038431988693,2.6831223712344814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266.66666666666663,0_2_81_p0,3.2555776398091107,10.73815181881171,0.4949763091758437,9.1051054521585,8.950794365313765,5.041184705786371,8.71941104024112,12.127165145043596,1.1266870292141702,6.700500652609188,7.751113120629567,6.327278831998509,10.308062050626678,12.697225307820077,2.251094579475937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.3333333333333,0_2_81_p0,4.647004287498889,10.129928739595051,0.4906671175441273,10.437083618726655,14.397091597044495,5.295771328640671,8.898833280282798,14.516054004391876,1.1582197114905195,7.132462855054779,8.091421412450678,7.43660776865482,11.348812797054432,15.089496513644082,1.7220647571468004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0,0_2_81_p0,3.994685193631848,9.713261488866555,0.4863579259124109,11.889430157482442,17.836798924272443,5.655930991288325,9.078255520324474,17.120473849534612,1.1482651831585455,7.564425057500371,8.43172970427179,8.839040492889513,12.631018350508269,17.535650088760523,1.1680766141977612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.6666666666666,0_2_81_p0,2.383180628811961,9.542250366347613,0.4820487342806945,13.516531274912747,19.035144551234985,6.0470416071398,9.257677760366152,19.99803403353305,1.1605778803244702,7.996387259945961,8.772037996092902,10.516654744758467,14.221816564958424,19.95896115250169,0.6196823239369578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.3333333333333,0_2_81_p0,3.3527430068272395,9.566874983268214,0.4777395426489781,15.341198255661096,19.20839886711272,6.531686820159839,9.43710000040783,23.182320356582203,1.270947664136773,8.428349462391552,9.112346287914011,12.386005307659527,16.114885885738975,22.381714768086848,0.0718214339837289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
350.0,0_2_81_p0,5.162922813640241,9.688347823952787,0.4871383974274296,17.226891348177954,19.44471997251209,7.107807828108529,9.69814035597499,26.5874637865514,1.5282314186679606,8.816377194512508,9.486706896729306,14.38163993828429,18.10957318534277,24.87150681744009,-0.5198893892709874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
