Time,TrialID,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel,RHeel_speed_movement,RHeel_speed_event,Head_speed_movement,Head_speed_event,LHeel_speed_movement,LHeel_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHip_speed_movement,LHip_speed_event,LElbow_speed_movement,LElbow_speed_event,LKnee_speed_movement,LKnee_speed_event,RWrist_speed_movement,RWrist_speed_event,RKnee_speed_movement,RKnee_speed_event,RHip_speed_movement,RHip_speed_event,RElbow_speed_movement,RElbow_speed_event,RShoulder_speed_movement,RShoulder_speed_event,LWrist_speed_movement,LWrist_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_1_52_p1,0.0,-0.0442208249641685,2.836166507647489,0.7991491382507736,0.0,3.083250394234993,1.0062462932615226,5.0508773354582726,0.2511983646366687,8.920879922792523,5.410118901596045,2.10643553012276,1.1060771797928797,4.400169443977306,1.084997941128942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_1_52_p1,0.0,-0.0442208249641685,2.836166507647489,0.7991491382507736,0.0,3.083250394234993,1.0062462932615226,5.0508773354582726,0.2511983646366687,8.920879922792523,5.410118901596045,2.10643553012276,1.1060771797928797,4.400169443977306,1.084997941128942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_1_52_p1,8.170351846693439,0.0759288810806829,2.9074152335500325,0.981400553347789,4.188526952958468,3.0569648794971074,1.1076522206017412,4.969075429609808,0.3512002774639678,8.78166122309082,5.382906119754192,2.2185223106537744,1.265855897095465,4.284914296929694,1.044613143129108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_1_52_p1,8.170351846692823,0.1960785871255344,2.978663959452576,1.1636519684448043,4.188526952957563,3.030679364759221,1.2090581479419595,4.887273523761345,0.451202190291267,8.64244252338912,5.355693337912339,2.330609091184789,1.4256346143980505,4.169659149882081,1.0042283451292746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_1_52_p1,8.170351846692656,0.3162282931703858,3.04991268535512,1.3459033835418197,4.188526952955159,3.0043938500213354,1.310464075282178,4.805471617912881,0.5512041031185662,8.503223823687417,5.3284805560704855,2.442695871715804,1.5854133317006358,4.054404002834469,0.963843547129441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_1_52_p1,8.170351846694228,0.4363779992152373,3.121161411257663,1.5281547986388349,4.188526952957264,2.9781083352834496,1.4118700026223965,4.723669712064416,0.6512060159458652,8.364005123985716,5.3012677742286325,2.554782652246819,1.7451920490032211,3.939148855786857,0.9234587491296072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_1_52_p1,8.170351846693274,0.5565277052600889,3.1924101371602065,1.7104062137358502,4.188526952957559,2.951822820545564,1.513275929962615,4.641867806215952,0.7512079287731643,8.224786424284014,5.2740549923867786,2.6668694327778337,1.9049707663058064,3.823893708739245,0.8830739511297736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_1_52_p1,8.170351846693103,0.6766774113049403,3.2636588630627497,1.8926576288328656,4.188526952957714,2.9255373058076777,1.6146818573028336,4.560065900367489,0.8512098416004636,8.085567724582313,5.2468422105449255,2.778956213308849,2.064749483608392,3.708638561691632,0.84268915312994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_1_52_p1,8.170351846695185,0.7968271173497916,3.3349075889652933,2.0749090439298814,4.188526952956516,2.899251791069792,1.716087784643052,4.478263994519025,0.9512117544277626,7.946349024880611,5.219629428703072,2.8910429938398634,2.224528200910977,3.59338341464402,0.8023043551301067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_1_52_p1,14.229305439937706,0.9473164504311706,3.406156314867837,2.3037297682597533,8.578459483237852,2.949976484476587,1.8174937119832704,4.688121442220545,0.948005842472102,7.807130325178909,5.192416646861219,3.071950436803934,2.464286241145188,3.748018673813921,0.8647664458560793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
