Time,TrialID,LShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,RShoulder_speed,RHip_speed,LKnee_speed,Head_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHeel_speed,RKnee_speed,LHeel_speed,LHip_speed,LShoulder_speed_movement,LShoulder_speed_event,RElbow_speed_movement,LWrist_speed_movement,LWrist_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RHip_speed_movement,RHip_speed_event,LKnee_speed_movement,LKnee_speed_event,Head_speed_movement,Head_speed_event,RWrist_speed_movement,RWrist_speed_event,LElbow_speed_movement,RHeel_speed_movement,RHeel_speed_event,RKnee_speed_movement,RKnee_speed_event,LHeel_speed_movement,LHeel_speed_event,LHip_speed_movement,LHip_speed_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event
0.0,0_1_tpose_0,1.3681023655878108,2.8440741483399186,3.8597036350263982,-0.95003939097513,2.1945256016113466,2.846664143239772,2.473503889189674,-0.2442414716687105,1.285761535153685,0.9790806140212908,5.090501786306195,0.0,3.702322737027368,0.2433532601674267,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_1_tpose_0,1.3681023655878108,2.8440741483399186,3.8597036350263982,-0.95003939097513,2.1945256016113466,2.846664143239772,2.473503889189674,-0.2442414716687105,1.285761535153685,0.9790806140212908,5.090501786306195,0.0,3.702322737027368,0.2433532601674267,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_1_tpose_0,1.411520543080797,2.880033343263212,3.895999520360162,-1.000217304165541,2.2563087052895137,2.8417145084892907,2.469633090891876,-0.0518403322500432,1.4202918328078633,0.7778672029529845,5.291378470216807,2.303243713860661,3.645609509667738,0.2579073376123399,3.1617512692297223,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_1_tpose_0,1.454938720573784,2.915992538186505,3.932295405693925,-1.0503952173559523,2.3180918089676807,2.8367648737388103,2.4657622925940768,0.1405608071686239,1.5548221304620415,0.5766537918846785,5.4922551541274185,2.303243713860868,3.588896282308108,0.272461415057253,3.161751269231261,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_1_tpose_0,1.4983568980667703,2.951951733109798,3.968591291027689,-1.1005731305463635,2.379874912645848,2.8318152389883293,2.461891494296278,0.3329619465872911,1.6893524281162198,0.3754403808163724,5.69313183803803,2.303243713860661,3.5321830549484785,0.2870154925021662,3.161751269231412,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_1_tpose_0,1.541775075559757,2.9879109280330907,4.004887176361453,-1.150751043736775,2.441658016324015,2.8268656042378484,2.45802069599848,0.5253630860059584,1.823882725770398,0.1742269697480662,5.894008521948642,2.303243713860588,3.4754698275888485,0.3015695699470793,3.1617512692296166,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_1_tpose_0,1.5851932530527435,3.023870122956384,4.041183061695216,-1.2009289569271862,2.503441120002182,2.8219159694873674,2.454149897700681,0.7177642254246256,1.958413023424576,-0.0269864413202398,6.094885205859253,2.303243713860485,3.418756600229219,0.3161236473919924,3.161751269229775,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_1_tpose_0,1.6286114305457302,3.059829317879677,4.07747894702898,-1.2511068701175974,2.565224223680349,2.816966334736887,2.4502790994028825,0.9101653648432928,2.0929433210787547,-0.2281998523885458,6.2957618897698655,2.303243713862365,3.3620433728695893,0.3306777248369056,3.1617512692313063,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_1_tpose_0,1.672029608038717,3.0957885128029705,4.113774832362743,-1.3012847833080088,2.627007327358516,2.812016699986406,2.446408301105084,1.10256650426196,2.227473618732933,-0.4294132634568522,6.496638573680476,2.303243713859413,3.30533014550996,0.3452318022818187,3.1617512692305776,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_1_tpose_0,1.7624314429112506,3.294477343700473,4.359953103872673,-1.3359902685555085,2.78101680805936,2.807067065235925,2.4425375028072853,1.205101665019208,2.494390909789768,-0.5571052800238487,6.732941954635376,4.110350719179059,3.2486169181503297,0.3597858797267318,1.9505483731572903,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
166.6666666666666,0_1_tpose_0,1.7540092464778172,3.253107631083725,4.398273066877409,-1.2510594262472834,2.687755687855842,2.8021174304854446,2.4386667045094867,1.2557058969524812,2.5894993628904586,-0.6998088561498876,6.355007625289649,3.39995310941081,3.1919036907907,0.374339957171645,2.5903553969314403,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
183.3333333333333,0_1_tpose_0,1.7791019800542482,3.324736877581875,4.538507374363023,-1.1373773379231715,2.56110322332859,2.797167795734964,2.434795906211688,1.2855513705024455,2.599483243180394,-0.8407815419072923,6.097105444242127,2.253702284251336,3.13519046343107,0.3888940346165581,2.992072070985764,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
199.9999999999999,0_1_tpose_0,1.84593905557932,3.454107118773344,4.687325919346729,-1.0176630255801364,2.4356153479337745,2.7922181609844827,2.4309251079138896,1.309312707143251,2.5909728235608105,-0.9869224876263182,5.925041964913882,0.7397100773651102,3.07847723607144,0.4034481120614713,2.817066944028301,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
216.6666666666666,0_1_tpose_0,1.9319280880242056,3.523664601766375,4.722428288052695,-0.91790780850093,2.3581278360394435,2.787268526234002,2.427054309616091,1.344840469389721,2.600459817960032,-1.145640207706992,5.704483792897941,1.537014117130154,3.0217640087118105,0.4180021895063844,2.040835211255944,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
233.3333333333333,0_1_tpose_0,1.9799979823818448,3.4981698277288573,4.610136114066699,-0.838174944615263,2.301169024928868,2.7823188914835213,2.4231835113182925,1.3944297454326269,2.623657922248964,-1.319205762548296,5.34625919733381,2.664389467389116,2.965050781352181,0.4325562669512975,1.0460957758893146,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
249.9999999999999,0_1_tpose_0,1.963197421727542,3.4485389992602595,4.435323161060352,-0.7437659509624568,2.251086036354007,2.7773692567330404,2.419312713020494,1.4580737532385766,2.652002376621384,-1.4974163529594084,4.90859872257163,2.612313466470068,2.908337553992551,0.4471103443962107,0.9848811648095992,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
266.66666666666663,0_1_tpose_0,1.9091138520252453,3.422102286133728,4.292607213654666,-0.5991968541059847,2.2492173553616555,2.7724196219825594,2.415441914722696,1.5486720668115717,2.6675242935453345,-1.660247428219083,4.458450775141173,2.0198177441386966,2.8516243266329213,0.4616644218411239,1.3050689013679313,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
283.3333333333333,0_1_tpose_0,1.908313533650536,3.606565139061354,4.401251399865312,-0.405495210492405,2.394919443381313,2.767469987232079,2.4115711164248967,1.6611780978316064,2.6138832394041573,-1.805330921480849,4.502978957988729,2.0864077491420603,2.794911099273292,0.476218499286037,1.3627325976240166,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
300.0,0_1_tpose_0,1.8996544415809709,3.814686034966708,4.421826448724346,-0.140031225471063,2.586347151563776,2.762520352481598,2.407700318127098,1.7946588767536604,2.527493042145416,-1.838318185340232,4.385259155004813,3.208090424915149,2.7381978719136617,0.4907725767309501,1.7769164730709397,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
316.6666666666666,0_1_tpose_0,1.8470643744792328,3.927336631653283,4.386074506232838,0.1402912237309411,2.6402193876565345,2.757570717731117,2.4038295198293,1.8825906513247348,2.413689005362258,-1.7612209574197704,4.158412858537279,5.007045418138117,2.681484644554032,0.5053266541758632,3.338661308047695,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
333.3333333333333,0_1_tpose_0,1.811803648200472,3.90573349389968,4.377778166639187,0.4033904806936314,2.5674301093263,2.752621082980636,2.399958721531501,1.9273719919257728,2.295959567692197,-1.6091949220295625,3.874922810182348,7.185717671600823,2.6247714171944025,0.5198807316207764,4.784068443681908,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
350.0,0_1_tpose_0,1.7821656709890012,3.748853252857734,4.491368768004067,0.6455637932252372,2.4470535177752666,2.808525475529469,2.4730239654641566,1.9374926501312348,2.164671884453892,-1.4191239168477128,3.51800610956246,9.292101126508609,2.659044544283882,0.5309115653785941,5.18425369072331,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
366.6666666666666,0_1_tpose_0,1.779501579539449,3.607156233471081,4.767388027863169,0.8655685274998196,2.2954769604525582,2.789287310721763,2.4392886330011128,1.925294558570056,2.03849432817038,-1.2185599721359237,3.100556209003828,10.751219776502593,2.574797401590136,0.5287969981931548,5.182192408771198,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
383.3333333333333,0_1_tpose_0,1.7786455583517842,3.6408346556413216,5.137109432198823,1.0482993265936522,2.170283903223859,2.751680397714242,2.389800731654753,1.909221160473619,1.8654382095036404,-1.033943259994489,2.8040293172248982,10.77986437403908,2.508950077362329,0.5300054276442318,5.058808171940958,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
