Time,TrialID,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel,RHeel_speed_movement,RHeel_speed_event,Head_speed_movement,Head_speed_event,LHeel_speed_movement,LHeel_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHip_speed_movement,LHip_speed_event,LElbow_speed_movement,LElbow_speed_event,LKnee_speed_movement,LKnee_speed_event,RWrist_speed_movement,RWrist_speed_event,RKnee_speed_movement,RKnee_speed_event,RHip_speed_movement,RHip_speed_event,RElbow_speed_movement,RElbow_speed_event,RShoulder_speed_movement,RShoulder_speed_event,LWrist_speed_movement,LWrist_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_2_110_p1,0.0,6.901497159365434,3.383272925992605,2.098107155094294,0.0,0.4910309609142948,2.8100783505009206,1.4317733955673175,2.371546339373204,0.9598794602950692,0.5316330606439809,0.8900313935189531,1.992743012847499,3.7598890092311263,6.421346284715086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_2_110_p1,0.0,6.901497159365434,3.383272925992605,2.098107155094294,0.0,0.4910309609142948,2.8100783505009206,1.4317733955673175,2.371546339373204,0.9598794602950692,0.5316330606439809,0.8900313935189531,1.992743012847499,3.7598890092311263,6.421346284715086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_2_110_p1,3.03770428100492,6.665705233420447,3.3505604130603976,2.17566620865084,5.363621582148909,0.9155916974963704,3.074136751810164,1.9134537857556484,1.7211951623950257,1.2415323230038906,0.9541452205577624,0.9371695409914302,2.043252639774041,3.941530948038409,5.813053288718583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_2_110_p1,3.037704281004256,6.429913307475461,3.31784790012819,2.2532252622073847,5.363621582147562,1.340152434078446,3.3381951531194067,2.395134175943979,1.0708439854168468,1.523185185712712,1.3766573804715443,0.9843076884639071,2.093762266700584,4.123172886845692,5.2047602927220815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_2_110_p1,3.037704281004812,6.194121381530475,3.2851353871959823,2.3307843157639296,5.363621582148081,1.7647131706605217,3.60225355442865,2.87681456613231,0.4204928084386681,1.8048380484215336,1.7991695403853258,1.0314458359363845,2.144271893627126,4.304814825652976,4.596467296725579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_2_110_p1,3.037704281004141,5.958329455585488,3.252422874263775,2.408343369320475,5.363621582147793,2.1892739072425966,3.866311955737893,3.3584949563206408,-0.2298583685395105,2.086490911130356,2.221681700299108,1.0785839834088615,2.1947815205536685,4.486456764460258,3.988174300729076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_2_110_p1,3.037704281004818,5.722537529640503,3.219710361331567,2.4859024228770203,5.363621582148257,2.613834643824672,4.130370357047136,3.840175346508971,-0.880209545517689,2.3681437738391766,2.6441938602128894,1.1257221308813383,2.24529114748021,4.668098703267542,3.379881304732573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_2_110_p1,3.037704281004475,5.486745603695517,3.186997848399359,2.5634614764335657,5.363621582147808,3.038395380406748,4.394428758356379,4.321855736697303,-1.530560722495868,2.6497966365479986,3.066706020126671,1.1728602783538158,2.295800774406753,4.849740642074824,2.771588308736072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_2_110_p1,3.037704281004032,5.250953677750531,3.154285335467152,2.641020529990111,5.363621582148215,3.4629561169888228,4.658487159665622,4.803536126885633,-2.180911899474045,2.93144949925682,3.489218180040453,1.2199984258262928,2.3463104013332954,5.031382580882107,2.163295312739569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_2_110_p1,5.121186817050461,5.395389231431992,3.121572822534944,2.7992955120215752,1.8963155319285423,3.791495420475913,4.922545560974865,5.497255472346736,-2.786008255009996,3.2131023619656416,3.9117303399542345,1.341121907862854,2.487396495393467,5.647768064906499,1.8483773336960545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
