Time,TrialID,LShoulder_speed,RElbow_speed,LWrist_speed,LWrist_vert_vel,RShoulder_speed,RHip_speed,LKnee_speed,Head_speed,RWrist_speed,RWrist_vert_vel,LElbow_speed,RHeel_speed,RKnee_speed,LHeel_speed,LHip_speed,LShoulder_speed_movement,LShoulder_speed_event,RElbow_speed_movement,LWrist_speed_movement,LWrist_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RHip_speed_movement,RHip_speed_event,LKnee_speed_movement,LKnee_speed_event,Head_speed_movement,Head_speed_event,RWrist_speed_movement,RWrist_speed_event,LElbow_speed_movement,RHeel_speed_movement,RHeel_speed_event,RKnee_speed_movement,RKnee_speed_event,LHeel_speed_movement,LHeel_speed_event,LHip_speed_movement,LHip_speed_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event
0.0,0_2_34_p1,2.1000421415350456,12.34203194928672,30.649440573750603,21.53174726413942,1.2750859186849783,2.7433372367041806,1.79780602173896,4.548859807285987,44.75307283019851,22.59366607480149,6.518157838420787,0.0,6.524981077858769,1.2815390011264174,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,1
16.6666666666666,0_2_34_p1,2.1000421415350456,12.34203194928672,30.649440573750603,21.53174726413942,1.2750859186849783,2.7433372367041806,1.79780602173896,4.548859807285987,44.75307283019851,22.59366607480149,6.518157838420787,0.0,6.524981077858769,1.2815390011264174,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,1,1
33.3333333333333,0_2_34_p1,2.2656774924320704,11.946481170415067,30.069532914533223,21.02893998309447,1.409553427519486,2.7210866038229216,1.8598914424541468,4.689323895265551,43.69641749420834,21.974500955220257,6.447946569411852,2.016117189061921,6.4731780260741685,1.2742099583349895,3.7073413147567615,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_2_34_p1,2.431312843329096,11.55093039154342,29.489625255315843,20.526132702049523,1.5440209363539938,2.698835970941663,1.9219768631693337,4.829787983245116,42.639762158218176,21.355335835639025,6.377735300402916,2.016117189062275,6.421374974289568,1.2668809155435616,3.7073413147583976,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_2_34_p1,2.5969481942261203,11.155379612671773,28.909717596098467,20.02332542100457,1.6784884451885018,2.676585338060404,1.9840622838845208,4.970252071224681,41.583106822228,20.7361707160578,6.307524031393981,2.016117189061021,6.369571922504969,1.2595518727521338,3.707341314758235,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_2_34_p1,2.762583545123145,10.75982883380012,28.329809936881087,19.520518139959627,1.8129559540230096,2.654334705179145,2.0461477045997074,5.1107161592042445,40.52645148623784,20.117005596476563,6.237312762385045,2.0161171890617005,6.317768870720369,1.252222829960706,3.707341314757064,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_2_34_p1,2.9282188960201703,10.364278054928471,27.749902277663708,19.017710858914683,1.947423462857517,2.632084072297886,2.1082331253148943,5.251180247183809,39.46979615024767,19.49784047689533,6.167101493376109,2.016117189061088,6.2659658189357685,1.244893787169278,3.707341314757296,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_2_34_p1,3.0938542469171955,9.968727276056825,27.169994618446328,18.51490357786973,2.081890971692025,2.609833439416627,2.170318546030081,5.391644335163374,38.4131408142575,18.878675357314098,6.096890224367173,2.0161171890622085,6.214162767151168,1.23756474437785,3.707341314757208,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_2_34_p1,3.2594895978142207,9.573176497185177,26.590086959228948,18.01209629682479,2.216358480526533,2.5875828065353685,2.232403966745268,5.5321084231429385,37.35648547826734,18.25951023773287,6.026678955358238,2.016117189061346,6.162359715366569,1.2302357015864225,3.7073413147589087,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_2_34_p1,3.556129108886407,9.750312781446938,27.69617633414008,18.513365632994788,2.500524048985573,2.565332173654109,2.294489387460455,5.836828250974431,38.34073416250435,18.84835966376364,6.353060151369074,1.8655055717930875,6.110556663581969,1.2229066587949944,6.3359275121965695,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
166.6666666666666,0_2_34_p1,3.610494222963625,9.038510489462908,26.295201444105302,17.255823631791664,2.62597090522134,2.5430815407728504,2.3565748081756417,5.733814283848622,35.959747209643,17.687039406826738,6.172399254509255,1.15356069582764,6.058753611797369,1.2155776160035665,5.287757771403983,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
183.3333333333333,0_2_34_p1,3.639793770786646,8.335250407180714,24.71647569644115,15.857669806298569,2.717922275175422,2.520830907891592,2.4186602288908285,5.625989862005495,33.47652696997426,16.360600243416066,5.961965422184519,1.5212730226955238,6.006950560012768,1.2082485732121386,4.489069480352141,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
199.9999999999999,0_2_34_p1,3.674200194947865,7.645283947662483,22.988304929356005,14.34978557773556,2.790391148604232,2.4985802750103328,2.4807456496060154,5.527423017292949,30.93371767419848,14.83990334634547,5.719051151111513,1.545884125009234,5.955147508228169,1.2009195304207108,4.319720299376917,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
216.6666666666666,0_2_34_p1,3.7463752301626174,6.995517341634065,21.110755909970223,12.742805534505491,2.888614537985284,2.4763296421290737,2.5428310703212023,5.447800619129814,28.39075586844029,13.133067260595794,5.452217830148967,0.9774316394492008,5.903344456443569,1.1935904876292829,6.522110091520462,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
233.3333333333333,0_2_34_p1,3.844579103237732,6.406308280273347,19.105336687873343,11.041122176112534,3.0287683859687737,2.454079009247815,2.604916491036389,5.38229251874115,25.876613109645607,11.282171530733674,5.171239469865799,1.1832408590335783,5.851541404658969,1.186261444837855,9.15206325694228,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
249.9999999999999,0_2_34_p1,3.912985857261572,5.8310698263407374,17.056508158313417,9.27065592437568,3.1701511192797938,2.431828376366556,2.667001911751576,5.305196476633984,23.33705788619413,9.354046858398242,4.888331497064419,3.632624860665015,5.7997383528743685,1.1789324020464271,10.865389960015158,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
266.66666666666663,0_2_34_p1,3.912814348201068,5.202962038334544,15.0028754104638,7.471836443862728,3.2668163237222663,2.409577743485297,2.729087332466763,5.184633636228019,20.680736184811963,7.415115064389812,4.614917208611626,5.44673362186083,5.747935301089768,1.1716033592549993,11.29130999222502,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
283.3333333333333,0_2_34_p1,3.830581733331647,4.656721142514202,13.240199941756089,6.024554095873881,3.322657557204784,2.3873271106040383,2.7911727531819497,4.892668446786322,17.65798552705876,5.500957637040141,4.386974398729423,5.311981562949167,5.696132249305169,1.1642743164635714,10.502142565419527,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
300.0,0_2_34_p1,3.792736369338847,4.148362641988371,11.703561251545294,4.69941587520567,3.335345496433676,2.36507647772278,2.8532581738971365,4.635575551532428,15.133453275935135,3.9766307955353657,4.163995979121934,4.049580670900357,5.644329197520569,1.1569452736721435,9.157182720307857,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
316.6666666666666,0_2_34_p1,3.767468463531411,3.755747584776934,10.419065495270862,3.5209968251684605,3.28778601875454,2.3428258448415207,2.9153435946123234,4.3703969201190525,13.00340331374193,2.806578329173312,3.9927612778187447,2.464873084880126,5.5925261457359685,1.1496162308807156,8.089201404535723,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
333.3333333333333,0_2_34_p1,3.7698590052162393,3.482968496584064,9.330943019392247,2.4886575295387043,3.244795591004136,2.3205752119602616,2.9774290153275103,4.096414292690314,11.176910254922472,1.8897645635067064,3.8932833217583234,0.8803429254069819,5.540723093951369,1.1422871880892878,7.569649657601874,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
