Time,TrialID,LKnee_speed_event,LHeel_speed_event,RHeel_speed_event,RWrist_speed_event,LElbow_speed_event,RHip_speed_event,Head_speed_event,RShoulder_speed_event,RElbow_speed_event,LWrist_speed_event,LHip_speed_event,RKnee_speed_event,LShoulder_speed_event,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement_event
5466.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,movement
5483.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,movement
5499.999999999985,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,movement
5516.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,nomovement,movement
5533.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement
5549.999999999985,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement
5566.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5583.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5599.999999999985,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5616.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5633.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5649.999999999985,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5666.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5683.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5699.999999999985,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5716.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5733.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5749.9999999999845,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5766.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5783.333333333319,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5799.9999999999845,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5816.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5833.333333333318,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5849.9999999999845,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5866.666666666652,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5883.333333333318,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5899.9999999999845,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5916.666666666651,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5933.333333333318,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5949.9999999999845,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5966.666666666651,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5983.333333333318,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
5999.999999999984,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6016.666666666651,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6033.333333333318,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6049.999999999984,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6066.666666666651,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6083.333333333317,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6099.999999999984,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6116.666666666651,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6133.333333333317,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6149.9999999999845,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6166.66666666665,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6183.333333333317,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6199.999999999984,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6216.66666666665,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6233.333333333317,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6249.999999999983,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6266.66666666665,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6283.333333333317,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6299.999999999983,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6316.66666666665,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6333.333333333316,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6349.999999999983,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6366.66666666665,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6383.333333333316,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6399.999999999983,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6416.666666666649,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6433.333333333316,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6449.999999999983,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6466.666666666649,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6483.333333333316,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6499.999999999982,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6516.666666666649,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6533.333333333317,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6549.999999999982,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6566.666666666649,0_2_46_p0,nomovement,nomovement,nomovement,movement,nomovement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6583.333333333315,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6599.999999999982,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6616.666666666649,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6633.333333333315,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6649.999999999982,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6666.666666666648,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6683.333333333315,0_2_46_p0,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6699.999999999982,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6716.666666666648,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6733.333333333315,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6749.999999999981,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6766.666666666648,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6783.333333333315,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6799.999999999981,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6816.666666666648,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6833.333333333314,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6849.999999999981,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6866.666666666648,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6883.333333333314,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6899.999999999981,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6916.666666666648,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6933.333333333314,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,nomovement,nomovement,movement,movement
6949.999999999981,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
6966.666666666647,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
6983.333333333314,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,movement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
6999.999999999981,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7016.666666666647,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7033.333333333314,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7049.99999999998,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7066.666666666647,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7083.333333333314,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7099.99999999998,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7116.666666666647,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7133.333333333313,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7149.99999999998,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7166.666666666648,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7183.333333333313,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7199.99999999998,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7216.666666666646,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7233.333333333313,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7249.99999999998,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7266.666666666646,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
7283.333333333313,0_2_46_p0,nomovement,nomovement,movement,movement,movement,nomovement,nomovement,movement,movement,movement,nomovement,movement,nomovement,movement,movement
