Time,TrialID,RHeel_speed,Head_speed,LHeel_speed,LShoulder_speed,LHip_speed,LElbow_speed,LKnee_speed,RWrist_speed,RWrist_vert_vel,RKnee_speed,RHip_speed,RElbow_speed,RShoulder_speed,LWrist_speed,LWrist_vert_vel,RHeel_speed_movement,RHeel_speed_event,Head_speed_movement,Head_speed_event,LHeel_speed_movement,LHeel_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHip_speed_movement,LHip_speed_event,LElbow_speed_movement,LElbow_speed_event,LKnee_speed_movement,LKnee_speed_event,RWrist_speed_movement,RWrist_speed_event,RKnee_speed_movement,RKnee_speed_event,RHip_speed_movement,RHip_speed_event,RElbow_speed_movement,RElbow_speed_event,RShoulder_speed_movement,RShoulder_speed_event,LWrist_speed_movement,LWrist_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
0.0,0_1_7_p0,0.0,7.15358740664078,0.6693447423646656,10.52925239942962,0.0,7.612143338453218,8.993959421582034,10.437240170369424,-2.9798700796258824,2.272930024281396,2.823005535763153,6.653295399631055,10.50364164031795,12.363858920104835,-4.599400661280711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6666666666666,0_1_7_p0,0.0,7.15358740664078,0.6693447423646656,10.52925239942962,0.0,7.612143338453218,8.993959421582034,10.437240170369424,-2.9798700796258824,2.272930024281396,2.823005535763153,6.653295399631055,10.50364164031795,12.363858920104835,-4.599400661280711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3333333333333,0_1_7_p0,3.068963876026815,6.874616544830397,0.7076338978969149,10.162657651027558,7.274675481600198,7.453669658835365,8.802646020032682,10.019815770676066,-2.920213737106049,2.280743371951906,2.802021893921939,6.443157890883882,10.110104476748104,12.233061069212054,-4.830128983875996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0_1_7_p0,3.0689638760263414,6.595645683020014,0.7459230534291642,9.796062902625495,7.274675481600716,7.295195979217511,8.61133261848333,9.60239137098271,-2.8605573945862166,2.288556719622416,2.7810382520807253,6.233020382136708,9.716567313178256,12.102263218319267,-5.060857306471282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.6666666666666,0_1_7_p0,3.0689638760276976,6.316674821209632,0.7842122089614135,9.429468154223434,7.27467548159995,7.136722299599658,8.420019216933978,9.184966971289354,-2.800901052066384,2.296370067292926,2.760054610239511,6.022882873389534,9.32303014960841,11.971465367426486,-5.291585629066566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.3333333333333,0_1_7_p0,3.068963876027034,6.037703959399249,0.8225013644936628,9.062873405821373,7.274675481599699,6.978248619981804,8.228705815384625,8.767542571595998,-2.741244709546551,2.304183414963436,2.739070968398297,5.81274536464236,8.929492986038563,11.840667516533705,-5.522313951661852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.9999999999999,0_1_7_p0,3.068963876026469,5.758733097588866,0.8607905200259122,8.69627865741931,7.274675481601057,6.819774940363951,8.037392413835274,8.350118171902642,-2.681588367026718,2.311996762633946,2.718087326557084,5.602607855895187,8.535955822468717,11.70986966564092,-5.753042274257137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.6666666666666,0_1_7_p0,3.068963876025995,5.479762235778484,0.8990796755581614,8.329683909017248,7.274675481599201,6.661301260746097,7.846079012285922,7.932693772209284,-2.6219320245068856,2.319810110304456,2.697103684715869,5.392470347148012,8.142418658898869,11.579071814748136,-5.983770596852422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133.33333333333331,0_1_7_p0,3.06896387602743,5.200791373968101,0.9373688310904108,7.963089160615185,7.274675481600095,6.502827581128244,7.65476561073657,7.515269372515928,-2.562275681987052,2.327623457974965,2.676120042874655,5.182332838400838,7.7488814953290195,11.44827396385535,-6.214498919447707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.0,0_1_7_p0,6.520592907914454,5.303822031362851,0.97565798662266,8.133961754019467,5.6433788927013175,6.698646063456358,7.463452209187219,7.694263651882244,-2.6383397730947205,2.335436805645476,2.655136401033441,5.3426658269273295,7.85376798158069,11.941958744268158,-6.583347389981401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
