FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
9_2_trial_105_p1_hond_gebaren_c2_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_Mic_nominal_srate16000_p1_hond_gebaren_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_MyWebcamFrameStream_nominal_srate500_p1_hond_gebaren_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_BalanceBoard_stream_nominal_srate100_p1_hond_gebaren_c2_cut5.csv,6307.933252627498,6319.019275348196,6307.907542333113,6318.988834873734,6307.8301118642685,6318.907769469154,9_2,2,105,p1,hond,c2
12_2_trial_49_p0_geur_geluiden_c2_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_49_Mic_nominal_srate16000_p0_geur_geluiden_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_49_MyWebcamFrameStream_nominal_srate500_p0_geur_geluiden_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_49_BalanceBoard_stream_nominal_srate100_p0_geur_geluiden_c2_cut5.csv,5777.764693884845,5789.766674887551,5777.739182688399,5789.735056524666,5777.641716859101,5789.632182241431,12_2,2,49,p0,geur,c2
32_2_trial_23_p1_bitter_gebaren_c1_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\32_2_trial_23_Mic_nominal_srate16000_p1_bitter_gebaren_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\32_2_trial_23_MyWebcamFrameStream_nominal_srate500_p1_bitter_gebaren_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\32_2_trial_23_BalanceBoard_stream_nominal_srate100_p1_bitter_gebaren_c1_cut5.csv,5703.592534153955,5713.819053165207,5703.568901138438,5713.791368298407,5703.537268118995,5713.760172994674,32_2,2,23,p1,bitter,c1
33_2_trial_26_p1_man_gebaren_c2_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_2_trial_26_Mic_nominal_srate16000_p1_man_gebaren_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_2_trial_26_MyWebcamFrameStream_nominal_srate500_p1_man_gebaren_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_2_trial_26_BalanceBoard_stream_nominal_srate100_p1_man_gebaren_c2_cut5.csv,20990.341005075432,21006.40684072714,20990.31967622583,21006.37594618276,20990.257121731283,21006.31557054672,33_2,2,26,p1,man,c2
36_2_trial_32_p1_hoog_geluiden_c1_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\36_2_trial_32_Mic_nominal_srate16000_p1_hoog_geluiden_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\36_2_trial_32_MyWebcamFrameStream_nominal_srate500_p1_hoog_geluiden_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\36_2_trial_32_BalanceBoard_stream_nominal_srate100_p1_hoog_geluiden_c1_cut5.csv,19442.349036997213,19451.732309589104,19442.324017516832,19451.702216761045,19442.26869534295,19451.64290224006,36_2,2,32,p1,hoog,c1
39_2_trial_63_p0_jagen_combinatie_c1_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_63_Mic_nominal_srate16000_p0_jagen_combinatie_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_63_MyWebcamFrameStream_nominal_srate500_p0_jagen_combinatie_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_63_BalanceBoard_stream_nominal_srate100_p0_jagen_combinatie_c1_cut5.csv,19494.109202195254,19503.323002594283,19494.08960042091,19503.296665797967,19494.05868567664,19503.265194195672,39_2,2,63,p0,jagen,c1
39_2_trial_7_p0_vrouw_geluiden_c2_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_7_Mic_nominal_srate16000_p0_vrouw_geluiden_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_7_MyWebcamFrameStream_nominal_srate500_p0_vrouw_geluiden_c2_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\39_2_trial_7_BalanceBoard_stream_nominal_srate100_p0_vrouw_geluiden_c2_cut5.csv,17876.978142418706,17894.103810830205,17876.9605476312,17894.07749129258,17876.926598472797,17894.04504627204,39_2,2,7,p0,vrouw,c2
54_1_trial_11_p1_bitter_gebaren_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_1_trial_11_Mic_nominal_srate16000_p1_bitter_gebaren_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_1_trial_11_MyWebcamFrameStream_nominal_srate500_p1_bitter_gebaren_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_1_trial_11_BalanceBoard_stream_nominal_srate100_p1_bitter_gebaren_cut5.csv,15306.407466441491,15322.015457742687,15306.37849942684,15321.98070005058,15306.37874445175,15321.980852219487,54_1,1,11,p1,bitter,
59_2_trial_73_p0_vrouw_gebaren_c1_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_73_Mic_nominal_srate16000_p0_vrouw_gebaren_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_73_MyWebcamFrameStream_nominal_srate500_p0_vrouw_gebaren_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_73_BalanceBoard_stream_nominal_srate100_p0_vrouw_gebaren_c1_cut5.csv,7341.113547973722,7352.744283872499,7341.094316421325,7352.717100423186,7341.043509757161,7352.664141212866,59_2,2,73,p0,vrouw,c1
72_2_trial_26_p1_vlieg_gebaren_c1_cut5_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_2_trial_26_Mic_nominal_srate16000_p1_vlieg_gebaren_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_2_trial_26_MyWebcamFrameStream_nominal_srate500_p1_vlieg_gebaren_c1_cut5.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_2_trial_26_BalanceBoard_stream_nominal_srate100_p1_vlieg_gebaren_c1_cut5.csv,5023.806524942891,5031.460904342108,5023.782208833967,5031.429801928095,5023.705555565455,5031.3532455618615,72_2,2,26,p1,vlieg,c1
