FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
1_2_rein_trial_51_p0_onweer_combinatie_c1_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_Mic_nominal_srate16000_p0_onweer_combinatie_c1_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_MyWebcamFrameStream_nominal_srate500_p0_onweer_combinatie_c1_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_BalanceBoard_stream_nominal_srate100_p0_onweer_combinatie_c1_cut2.csv,15211.27132730394,15217.059265120117,15211.240616509214,15217.028744725838,15211.213054711092,15216.997029606764,1_2_rein,2,51,p0,onweer,c1
1_2_trial_47_p1_zoet_geluiden_c0_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_Mic_nominal_srate16000_p1_zoet_geluiden_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_MyWebcamFrameStream_nominal_srate500_p1_zoet_geluiden_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_BalanceBoard_stream_nominal_srate100_p1_zoet_geluiden_c0_cut2.csv,13673.190641963263,13681.448956597513,13673.1595425128,13681.416169867523,13673.07837451992,13681.333867172283,1_2,2,47,p1,zoet,c0
3_2_trial_89_p1_verdrietig_combinatie_c0_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_89_Mic_nominal_srate16000_p1_verdrietig_combinatie_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_89_MyWebcamFrameStream_nominal_srate500_p1_verdrietig_combinatie_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_89_BalanceBoard_stream_nominal_srate100_p1_verdrietig_combinatie_c0_cut2.csv,6878.308050101272,6881.976537339471,6878.282767037686,6881.950344034893,6878.2749028826665,6881.944627697806,3_2,2,89,p1,verdrietig,c0
3_2_trial_94_p1_zwemmen_combinatie_c0_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_94_Mic_nominal_srate16000_p1_zwemmen_combinatie_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_94_MyWebcamFrameStream_nominal_srate500_p1_zwemmen_combinatie_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_94_BalanceBoard_stream_nominal_srate100_p1_zwemmen_combinatie_c0_cut2.csv,6959.35807958765,6967.580309707156,6959.332785336705,6967.553059755072,6959.324866703753,6967.540901191084,3_2,2,94,p1,zwemmen,c0
5_2_trial_48_p0_klein_gebaren_c0_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_48_Mic_nominal_srate16000_p0_klein_gebaren_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_48_MyWebcamFrameStream_nominal_srate500_p0_klein_gebaren_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_48_BalanceBoard_stream_nominal_srate100_p0_klein_gebaren_c0_cut2.csv,5716.574658243619,5723.678189579065,5716.546354980167,5723.647118608003,5716.471055056728,5723.57321032485,5_2,2,48,p0,klein,c0
6_2_trial_22_p0_lopen_geluiden_c0_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_22_Mic_nominal_srate16000_p0_lopen_geluiden_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_22_MyWebcamFrameStream_nominal_srate500_p0_lopen_geluiden_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_22_BalanceBoard_stream_nominal_srate100_p0_lopen_geluiden_c0_cut2.csv,5402.323866325794,5410.314177458302,5402.298711628394,5410.2878895103495,5402.241358407688,5410.231116608067,6_2,2,22,p0,lopen,c0
8_1_rein_trial_10_p1_hond_geluiden_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_10_Mic_nominal_srate16000_p1_hond_geluiden_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_10_MyWebcamFrameStream_nominal_srate500_p1_hond_geluiden_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_10_BalanceBoard_stream_nominal_srate100_p1_hond_geluiden_cut2.csv,3552.226965955386,3556.0120504254737,3552.2042342251675,3555.987481886012,3552.135188015872,3555.916941968412,8_1_rein,1,10,p1,hond,
8_2_trial_104_p1_geven_geluiden_c0_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_104_Mic_nominal_srate16000_p1_geven_geluiden_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_104_MyWebcamFrameStream_nominal_srate500_p1_geven_geluiden_c0_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_104_BalanceBoard_stream_nominal_srate100_p1_geven_geluiden_c0_cut2.csv,6142.035958959415,6144.573548491535,6142.003850839376,6144.540066426683,6141.937397840276,6144.474770770159,8_2,2,104,p1,geven,c0
8_2_trial_105_p1_geven_geluiden_c1_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_105_Mic_nominal_srate16000_p1_geven_geluiden_c1_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_105_MyWebcamFrameStream_nominal_srate500_p1_geven_geluiden_c1_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_105_BalanceBoard_stream_nominal_srate100_p1_geven_geluiden_c1_cut2.csv,6154.702439345259,6159.483059518345,6154.670452398809,6159.447312141061,6154.605258638876,6159.38327556696,8_2,2,105,p1,geven,c1
8_2_trial_21_p1_vuur_combinatie_c2_cut2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_21_Mic_nominal_srate16000_p1_vuur_combinatie_c2_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_21_MyWebcamFrameStream_nominal_srate500_p1_vuur_combinatie_c2_cut2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_21_BalanceBoard_stream_nominal_srate100_p1_vuur_combinatie_c2_cut2.csv,4670.109312327753,4677.640745920042,4670.077213560173,4677.60852934444,4670.011924757303,4677.540717462698,8_2,2,21,p1,vuur,c2
