FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
5_1_trial_21_p0_vis_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_21_Mic_nominal_srate16000_p0_vis_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_21_MyWebcamFrameStream_nominal_srate500_p0_vis_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_21_BalanceBoard_stream_nominal_srate100_p0_vis_geluiden_cut1.csv,3531.7031301561515,3535.83517635876,3531.676457731544,3535.8058026509475,3531.5852103679067,3535.714706150283,5_1,1,21,p0,vis,
5_1_trial_22_p0_zwaar_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_22_Mic_nominal_srate16000_p0_zwaar_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_22_MyWebcamFrameStream_nominal_srate500_p0_zwaar_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_22_BalanceBoard_stream_nominal_srate100_p0_zwaar_geluiden_cut1.csv,3543.343788679684,3547.225330020748,3543.318305249947,3547.195275063216,3543.2292041311903,3547.1038209245053,5_1,1,22,p0,zwaar,
5_1_trial_23_p0_geur_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_23_Mic_nominal_srate16000_p0_geur_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_23_MyWebcamFrameStream_nominal_srate500_p0_geur_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_23_BalanceBoard_stream_nominal_srate100_p0_geur_geluiden_cut1.csv,3552.263816604183,3555.94769441492,3552.23710179701,3555.9205556889656,3552.145153552236,3555.825977705939,5_1,1,23,p0,geur,
5_1_trial_24_p0_staart_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_24_Mic_nominal_srate16000_p0_staart_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_24_MyWebcamFrameStream_nominal_srate500_p0_staart_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_24_BalanceBoard_stream_nominal_srate100_p0_staart_geluiden_cut1.csv,3583.60203314967,3587.218673029018,3583.57612317058,3587.1914725958068,3583.4829843166444,3587.0969328256942,5_1,1,24,p0,staart,
5_1_trial_25_p0_onweer_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_25_Mic_nominal_srate16000_p0_onweer_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_25_MyWebcamFrameStream_nominal_srate500_p0_onweer_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_25_BalanceBoard_stream_nominal_srate100_p0_onweer_geluiden_cut1.csv,3591.224972462271,3596.2805114790594,3591.198589054396,3596.2523245648854,3591.1067357071297,3596.158874425917,5_1,1,25,p0,onweer,
5_1_trial_26_p0_geven_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_26_Mic_nominal_srate16000_p0_geven_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_26_MyWebcamFrameStream_nominal_srate500_p0_geven_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_26_BalanceBoard_stream_nominal_srate100_p0_geven_geluiden_cut1.csv,3603.864830836491,3611.8144620917024,3603.837952620788,3611.785732268007,3603.7453220472753,3611.693528369237,5_1,1,26,p0,geven,
5_1_trial_29_p1_koud_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_29_Mic_nominal_srate16000_p1_koud_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_29_MyWebcamFrameStream_nominal_srate500_p1_koud_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_29_BalanceBoard_stream_nominal_srate100_p1_koud_geluiden_cut1.csv,3738.4066781945376,3743.252155464196,3738.381207736959,3743.2234268613593,3738.288362497732,3743.130975089925,5_1,1,29,p1,koud,
5_1_trial_20_p0_ver_geluiden_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_20_Mic_nominal_srate16000_p0_ver_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_20_MyWebcamFrameStream_nominal_srate500_p0_ver_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_20_BalanceBoard_stream_nominal_srate100_p0_ver_geluiden_cut1.csv,3516.059570749453,3521.721558799401,3516.032828444112,3521.692869368141,3515.939246816708,3521.6007941311373,5_1,1,20,p0,ver,
15_2_trial_37_p0_kat_geluiden_c0_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_37_Mic_nominal_srate16000_p0_kat_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_37_MyWebcamFrameStream_nominal_srate500_p0_kat_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_37_BalanceBoard_stream_nominal_srate100_p0_kat_geluiden_c0_cut1.csv,4920.40009293093,4928.537777635899,4920.370892431921,4928.516847260173,4920.3642044354765,4928.510055161359,15_2,2,37,p0,kat,c0
15_2_trial_38_p0_blij_geluiden_c0_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_38_Mic_nominal_srate16000_p0_blij_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_38_MyWebcamFrameStream_nominal_srate500_p0_blij_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_38_BalanceBoard_stream_nominal_srate100_p0_blij_geluiden_c0_cut1.csv,4932.053331432307,4944.092267027689,4932.028287195894,4944.071242852438,4932.020750933417,4944.067067739731,15_2,2,38,p0,blij,c0
