FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
9_2_trial_105_p1_hond_gebaren_c2_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_Mic_nominal_srate16000_p1_hond_gebaren_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_MyWebcamFrameStream_nominal_srate500_p1_hond_gebaren_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_BalanceBoard_stream_nominal_srate100_p1_hond_gebaren_c2_cut7.csv,6307.133290930905,6317.1689350847255,6307.10953732333,6317.136959128166,6307.030125359401,6317.056417840676,9_2,2,105,p1,hond,c2
9_2_trial_84_p0_walgen_gebaren_c2_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_84_Mic_nominal_srate16000_p0_walgen_gebaren_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_84_MyWebcamFrameStream_nominal_srate500_p0_walgen_gebaren_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_84_BalanceBoard_stream_nominal_srate100_p0_walgen_gebaren_c2_cut7.csv,5919.177014613599,5934.935098538278,5919.155078346625,5934.900837823145,5919.075261254039,5934.826411129584,9_2,2,84,p0,walgen,c2
18_2_trial_41_p0_heet_geluiden_c2_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\18_2_trial_41_Mic_nominal_srate16000_p0_heet_geluiden_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\18_2_trial_41_MyWebcamFrameStream_nominal_srate500_p0_heet_geluiden_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\18_2_trial_41_BalanceBoard_stream_nominal_srate100_p0_heet_geluiden_c2_cut7.csv,19341.035009032414,19352.30656116222,19341.00369405365,19352.266257472296,19340.97845164935,19352.24092111237,18_2,2,41,p0,heet,c2
24_1_trial_24_p0_vallen_gebaren_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_1_trial_24_Mic_nominal_srate16000_p0_vallen_gebaren_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_1_trial_24_MyWebcamFrameStream_nominal_srate500_p0_vallen_gebaren_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_1_trial_24_BalanceBoard_stream_nominal_srate100_p0_vallen_gebaren_cut7.csv,15748.843295216022,15759.891606580102,15748.81984295386,15759.861601480516,15748.724673745672,15759.765495623504,24_1,1,24,p0,vallen,
26_2_trial_84_p0_snel_gebaren_c0_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\26_2_trial_84_Mic_nominal_srate16000_p0_snel_gebaren_c0_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\26_2_trial_84_MyWebcamFrameStream_nominal_srate500_p0_snel_gebaren_c0_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\26_2_trial_84_BalanceBoard_stream_nominal_srate100_p0_snel_gebaren_c0_cut7.csv,13108.99251078596,13116.062367315431,13108.973506623675,13116.03745679927,13108.947425626422,13115.998920330963,26_2,2,84,p0,snel,c0
30_2_trial_37_p1_geven_geluiden_c0_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_37_Mic_nominal_srate16000_p1_geven_geluiden_c0_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_37_MyWebcamFrameStream_nominal_srate500_p1_geven_geluiden_c0_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_37_BalanceBoard_stream_nominal_srate100_p1_geven_geluiden_c0_cut7.csv,5073.436871424201,5084.262399538799,5073.410412341473,5084.227355345065,5073.353722505676,5084.174938628311,30_2,2,37,p1,geven,c0
34_2_trial_18_p0_slaan_geluiden_c2_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\34_2_trial_18_Mic_nominal_srate16000_p0_slaan_geluiden_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\34_2_trial_18_MyWebcamFrameStream_nominal_srate500_p0_slaan_geluiden_c2_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\34_2_trial_18_BalanceBoard_stream_nominal_srate100_p0_slaan_geluiden_c2_cut7.csv,4638.860079086661,4649.16260858261,4638.835170527555,4649.131890644039,4638.745619602884,4649.038527548256,34_2,2,18,p0,slaan,c2
37_2_trial_75_p1_langzaam_geluiden_c0_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_75_Mic_nominal_srate16000_p1_langzaam_geluiden_c0_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_75_MyWebcamFrameStream_nominal_srate500_p1_langzaam_geluiden_c0_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_75_BalanceBoard_stream_nominal_srate100_p1_langzaam_geluiden_c0_cut7.csv,6354.034705370616,6362.657280798622,6354.010229029464,6362.626012952615,6353.924933625174,6362.539965894066,37_2,2,75,p1,langzaam,c0
57_2_trial_26_p1_hoog_combinatie_c1_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_26_Mic_nominal_srate16000_p1_hoog_combinatie_c1_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_26_MyWebcamFrameStream_nominal_srate500_p1_hoog_combinatie_c1_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_26_BalanceBoard_stream_nominal_srate100_p1_hoog_combinatie_c1_cut7.csv,7688.728253298563,7699.411711993885,7688.708859507787,7699.383750524441,7688.619861373685,7699.296698940232,57_2,2,26,p1,hoog,c1
59_2_trial_73_p0_vrouw_gebaren_c1_cut7_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_73_Mic_nominal_srate16000_p0_vrouw_gebaren_c1_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_73_MyWebcamFrameStream_nominal_srate500_p0_vrouw_gebaren_c1_cut7.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_73_BalanceBoard_stream_nominal_srate100_p0_vrouw_gebaren_c1_cut7.csv,7339.2636286991265,7350.894223708549,7339.244988093927,7350.86342409878,7339.196799273921,7350.812481533668,59_2,2,73,p0,vrouw,c1
