FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
1_2_rein_trial_31_p1_vis_gebaren_c0_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_31_Mic_nominal_srate16000_p1_vis_gebaren_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_31_MyWebcamFrameStream_nominal_srate500_p1_vis_gebaren_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_31_BalanceBoard_stream_nominal_srate100_p1_vis_gebaren_c0_cut3.csv,14703.6993298546,14709.638989765295,14703.67256826731,14709.606002757162,14703.64405316077,14709.577269343476,1_2_rein,2,31,p1,vis,c0
1_2_rein_trial_51_p0_onweer_combinatie_c1_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_Mic_nominal_srate16000_p0_onweer_combinatie_c1_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_MyWebcamFrameStream_nominal_srate500_p0_onweer_combinatie_c1_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_BalanceBoard_stream_nominal_srate100_p0_onweer_combinatie_c1_cut3.csv,15211.27132730394,15217.859256212369,15211.240616509214,15217.828657825958,15211.213054711092,15217.796929193431,1_2_rein,2,51,p0,onweer,c1
1_2_trial_21_p0_geven_geluiden_c2_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_21_Mic_nominal_srate16000_p0_geven_geluiden_c2_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_21_MyWebcamFrameStream_nominal_srate500_p0_geven_geluiden_c2_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_21_BalanceBoard_stream_nominal_srate100_p0_geven_geluiden_c2_cut3.csv,12865.587697021365,12868.747040051649,12865.558357303356,12868.711698710486,12865.478020195049,12868.63081476042,1_2,2,21,p0,geven,c2
1_2_trial_47_p1_zoet_geluiden_c0_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_Mic_nominal_srate16000_p1_zoet_geluiden_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_MyWebcamFrameStream_nominal_srate500_p1_zoet_geluiden_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_BalanceBoard_stream_nominal_srate100_p1_zoet_geluiden_c0_cut3.csv,13673.190641963263,13682.24894005798,13673.1595425128,13682.21608275358,13673.07837451992,13682.133310708188,1_2,2,47,p1,zoet,c0
5_1_trial_24_p0_staart_geluiden_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_24_Mic_nominal_srate16000_p0_staart_geluiden_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_24_MyWebcamFrameStream_nominal_srate500_p0_staart_geluiden_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_24_BalanceBoard_stream_nominal_srate100_p0_staart_geluiden_cut3.csv,3584.3020761686835,3587.81862847236,3584.2787910955494,3587.789476625589,3584.1838345366123,3587.6966795293365,5_1,1,24,p0,staart,
5_2_trial_5_p0_ei_combinatie_c1_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_5_Mic_nominal_srate16000_p0_ei_combinatie_c1_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_5_MyWebcamFrameStream_nominal_srate500_p0_ei_combinatie_c1_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_5_BalanceBoard_stream_nominal_srate100_p0_ei_combinatie_c1_cut3.csv,4868.799962215949,4880.542466615159,4868.775745624551,4880.511447653118,4868.698005536121,4880.436192991871,5_2,2,5,p0,ei,c1
8_2_trial_105_p1_geven_geluiden_c1_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_105_Mic_nominal_srate16000_p1_geven_geluiden_c1_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_105_MyWebcamFrameStream_nominal_srate500_p1_geven_geluiden_c1_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_105_BalanceBoard_stream_nominal_srate100_p1_geven_geluiden_c1_cut3.csv,6154.702439345259,6160.283020516887,6154.670452398809,6160.245327978474,6154.605258638876,6160.182943896347,8_2,2,105,p1,geven,c1
11_2_trial_104_p1_vis_gebaren_c0_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\11_2_trial_104_Mic_nominal_srate16000_p1_vis_gebaren_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\11_2_trial_104_MyWebcamFrameStream_nominal_srate500_p1_vis_gebaren_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\11_2_trial_104_BalanceBoard_stream_nominal_srate100_p1_vis_gebaren_c0_cut3.csv,7253.74634365167,7257.68389654842,7253.724754326118,7257.658292163134,7253.669124988273,7257.606067575873,11_2,2,104,p1,vis,c0
15_1_trial_20_p0_niet_geluiden_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_20_Mic_nominal_srate16000_p0_niet_geluiden_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_20_MyWebcamFrameStream_nominal_srate500_p0_niet_geluiden_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_20_BalanceBoard_stream_nominal_srate100_p0_niet_geluiden_cut3.csv,2727.211218075382,2732.1917365923127,2727.1888508146635,2732.162087954075,2727.116084572396,2732.091031964014,15_1,1,20,p0,niet,
16_2_trial_87_p0_lachen_geluiden_c0_cut3_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_87_Mic_nominal_srate16000_p0_lachen_geluiden_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_87_MyWebcamFrameStream_nominal_srate500_p0_lachen_geluiden_c0_cut3.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_87_BalanceBoard_stream_nominal_srate100_p0_lachen_geluiden_c0_cut3.csv,196414.358167488,196419.59625082216,196414.33904883405,196419.5662934047,196414.31014608865,196419.54258424003,16_2,2,87,p0,lachen,c0
