FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
1_2_rein_trial_53_p0_huilen_combinatie_c0_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_53_Mic_nominal_srate16000_p0_huilen_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_53_MyWebcamFrameStream_nominal_srate500_p0_huilen_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_53_BalanceBoard_stream_nominal_srate100_p0_huilen_combinatie_c0_cut4.csv,15259.51678899252,15264.034825553608,15259.489486295284,15264.002563034275,15259.460490509857,15263.974450219674,1_2_rein,2,53,p0,huilen,c0
1_2_rein_trial_5_p0_bitter_gebaren_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_5_Mic_nominal_srate16000_p0_bitter_gebaren_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_5_MyWebcamFrameStream_nominal_srate500_p0_bitter_gebaren_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_5_BalanceBoard_stream_nominal_srate100_p0_bitter_gebaren_c1_cut4.csv,14023.173452778494,14045.431942296244,14023.145083045592,14045.399342468469,14023.118044684605,14045.369241815251,1_2_rein,2,5,p0,bitter,c1
5_2_trial_21_p1_zoemen_combinatie_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_Mic_nominal_srate16000_p1_zoemen_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_MyWebcamFrameStream_nominal_srate500_p1_zoemen_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_BalanceBoard_stream_nominal_srate100_p1_zoemen_combinatie_c1_cut4.csv,5168.76764413479,5175.642345473186,5168.743073312648,5175.614043241192,5168.6808814308215,5175.538215068927,5_2,2,21,p1,zoemen,c1
6_2_trial_94_p0_verbranden_gebaren_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_94_Mic_nominal_srate16000_p0_verbranden_gebaren_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_94_MyWebcamFrameStream_nominal_srate500_p0_verbranden_gebaren_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_94_BalanceBoard_stream_nominal_srate100_p0_verbranden_gebaren_c1_cut4.csv,7209.920979359479,7222.12097570844,7209.898311985396,7222.094691691723,7209.84216920102,7222.037661209879,6_2,2,94,p0,verbranden,c1
8_1_rein_trial_0_p0_zwaar_geluiden_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_0_Mic_nominal_srate16000_p0_zwaar_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_0_MyWebcamFrameStream_nominal_srate500_p0_zwaar_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_0_BalanceBoard_stream_nominal_srate100_p0_zwaar_geluiden_cut4.csv,3328.587847404852,3337.388145844161,3328.5673098267093,3337.363892259683,3328.498059757357,3337.292649268473,8_1_rein,1,0,p0,zwaar,
8_2_trial_30_p1_blazen_combinatie_c0_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_30_Mic_nominal_srate16000_p1_blazen_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_30_MyWebcamFrameStream_nominal_srate500_p1_blazen_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_30_BalanceBoard_stream_nominal_srate100_p1_blazen_combinatie_c0_cut4.csv,4826.072673139017,4830.441716076719,4826.045976092916,4830.407942591595,4825.97915050496,4830.344809300794,8_2,2,30,p1,blazen,c0
14_1_trial_34_p1_piepen_geluiden_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_1_trial_34_Mic_nominal_srate16000_p1_piepen_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_1_trial_34_MyWebcamFrameStream_nominal_srate500_p1_piepen_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_1_trial_34_BalanceBoard_stream_nominal_srate100_p1_piepen_geluiden_cut4.csv,6208.150158816308,6215.22937226732,6208.128115086176,6215.199939475744,6208.093068409213,6215.16559848371,14_1,1,34,p1,piepen,
14_2_trial_14_p0_man_combinatie_c2_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_14_Mic_nominal_srate16000_p0_man_combinatie_c2_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_14_MyWebcamFrameStream_nominal_srate500_p0_man_combinatie_c2_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_14_BalanceBoard_stream_nominal_srate100_p0_man_combinatie_c2_cut4.csv,7290.596813819662,7300.2323210701,7290.574637073616,7300.204230982112,7290.520616773182,7300.138963242645,14_2,2,14,p0,man,c2
20_1_trial_33_p1_zwemmen_geluiden_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\20_1_trial_33_Mic_nominal_srate16000_p1_zwemmen_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\20_1_trial_33_MyWebcamFrameStream_nominal_srate500_p1_zwemmen_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\20_1_trial_33_BalanceBoard_stream_nominal_srate100_p1_zwemmen_geluiden_cut4.csv,11844.365535696794,11865.039733098034,11844.346552714414,11865.016720918473,11844.33676947009,11865.00813009318,20_1,1,33,p1,zwemmen,
22_1_trial_26_p0_zuigen_gebaren_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_1_trial_26_Mic_nominal_srate16000_p0_zuigen_gebaren_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_1_trial_26_MyWebcamFrameStream_nominal_srate500_p0_zuigen_gebaren_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_1_trial_26_BalanceBoard_stream_nominal_srate100_p0_zuigen_gebaren_cut4.csv,11170.086949041826,11172.452010712845,11170.067148900103,11172.429512702654,11170.007085390229,11172.36849881958,22_1,1,26,p0,zuigen,
24_1_trial_8_p0_onweer_geluiden_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_1_trial_8_Mic_nominal_srate16000_p0_onweer_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_1_trial_8_MyWebcamFrameStream_nominal_srate500_p0_onweer_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_1_trial_8_BalanceBoard_stream_nominal_srate100_p0_onweer_geluiden_cut4.csv,15161.76310744739,15181.980321315772,15161.74342588635,15181.956817990096,15161.6479512895,15181.866494923835,24_1,1,8,p0,onweer,
28_1_trial_7_p0_geven_geluiden_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_1_trial_7_Mic_nominal_srate16000_p0_geven_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_1_trial_7_MyWebcamFrameStream_nominal_srate500_p0_geven_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_1_trial_7_BalanceBoard_stream_nominal_srate100_p0_geven_geluiden_cut4.csv,2484.6709907283075,2504.80281516636,2484.6444545906274,2504.771936678079,2484.620756488912,2504.74795395113,28_1,1,7,p0,geven,
30_2_trial_31_p1_kind_geluiden_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_31_Mic_nominal_srate16000_p1_kind_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_31_MyWebcamFrameStream_nominal_srate500_p1_kind_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_31_BalanceBoard_stream_nominal_srate100_p1_kind_geluiden_c1_cut4.csv,4941.567643988965,4949.749479863123,4941.542303609458,4949.722983058309,4941.489529283965,4949.666241689252,30_2,2,31,p1,kind,c1
30_2_trial_83_p0_vlieg_combinatie_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_83_Mic_nominal_srate16000_p0_vlieg_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_83_MyWebcamFrameStream_nominal_srate500_p0_vlieg_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_83_BalanceBoard_stream_nominal_srate100_p0_vlieg_combinatie_c1_cut4.csv,6264.009913683956,6289.556447725627,6263.98602277771,6289.530004282424,6263.929571752909,6289.472529109284,30_2,2,83,p0,vlieg,c1
31_1_trial_12_p1_man_gebaren_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\31_1_trial_12_Mic_nominal_srate16000_p1_man_gebaren_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\31_1_trial_12_MyWebcamFrameStream_nominal_srate500_p1_man_gebaren_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\31_1_trial_12_BalanceBoard_stream_nominal_srate100_p1_man_gebaren_cut4.csv,102238.1628612434,102255.48080392485,102238.14342024887,102255.4563928197,102238.08667831542,102255.39975642716,31_1,1,12,p1,man,
35_2_trial_1_p0_kat_gebaren_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_1_Mic_nominal_srate16000_p0_kat_gebaren_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_1_MyWebcamFrameStream_nominal_srate500_p0_kat_gebaren_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_1_BalanceBoard_stream_nominal_srate100_p0_kat_gebaren_c1_cut4.csv,11510.066274530973,11516.904675073629,11510.043625295326,11516.875263177915,11510.00482499686,11516.842041998623,35_2,2,1,p0,kat,c1
