FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
1_2_trial_33_p1_dood_geluiden_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_33_Mic_nominal_srate16000_p1_dood_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_33_MyWebcamFrameStream_nominal_srate500_p1_dood_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_33_BalanceBoard_stream_nominal_srate100_p1_dood_geluiden_c1_cut4.csv,13286.824489095425,13296.533315893928,13286.79601446773,13296.495774345784,13286.715130005694,13296.41956233578,1_2,2,33,p1,dood,c1
15_2_trial_3_p0_groot_combinatie_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_3_Mic_nominal_srate16000_p0_groot_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_3_MyWebcamFrameStream_nominal_srate500_p0_groot_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_3_BalanceBoard_stream_nominal_srate100_p0_groot_combinatie_c1_cut4.csv,4035.189897960696,4064.827658570104,4035.168912381189,4064.804323433365,4035.166367810168,4064.797981936662,15_2,2,3,p0,groot,c1
16_1_trial_5_p0_zout_combinatie_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_5_Mic_nominal_srate16000_p0_zout_combinatie_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_5_MyWebcamFrameStream_nominal_srate500_p0_zout_combinatie_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_5_BalanceBoard_stream_nominal_srate100_p0_zout_combinatie_cut4.csv,192765.4101898242,192770.30530881576,192765.38588789687,192770.281557549,192765.30693310016,192770.200929718,16_1,1,5,p0,zout,
22_2_trial_87_p0_man_combinatie_c0_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_87_Mic_nominal_srate16000_p0_man_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_87_MyWebcamFrameStream_nominal_srate500_p0_man_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_87_BalanceBoard_stream_nominal_srate100_p0_man_combinatie_c0_cut4.csv,13306.35633426121,13316.60541274435,13306.331375586602,13316.577902895298,13306.321628595017,13316.567666730743,22_2,2,87,p0,man,c0
24_2_trial_33_p1_verdrietig_geluiden_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_33_Mic_nominal_srate16000_p1_verdrietig_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_33_MyWebcamFrameStream_nominal_srate500_p1_verdrietig_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_33_BalanceBoard_stream_nominal_srate100_p1_verdrietig_geluiden_c1_cut4.csv,18133.90609363951,18157.304375304127,18133.879402971343,18157.270130172223,18133.850031352496,18157.22494158806,24_2,2,33,p1,verdrietig,c1
27_1_trial_53_p1_staan_geluiden_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\27_1_trial_53_Mic_nominal_srate16000_p1_staan_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\27_1_trial_53_MyWebcamFrameStream_nominal_srate500_p1_staan_geluiden_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\27_1_trial_53_BalanceBoard_stream_nominal_srate100_p1_staan_geluiden_cut4.csv,86809.90420655473,86819.02251541117,86809.87879470937,86818.9893157352,86809.8725914259,86818.98797876181,27_1,1,53,p1,staan,
28_2_trial_30_p0_verdrietig_geluiden_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_2_trial_30_Mic_nominal_srate16000_p0_verdrietig_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_2_trial_30_MyWebcamFrameStream_nominal_srate500_p0_verdrietig_geluiden_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_2_trial_30_BalanceBoard_stream_nominal_srate100_p0_verdrietig_geluiden_c1_cut4.csv,4481.641997538158,4492.731532137899,4481.626748054293,4492.708624610047,4481.531759254274,4492.614882550735,28_2,2,30,p0,verdrietig,c1
29_2_trial_78_p0_misschien_combinatie_c0_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\29_2_trial_78_Mic_nominal_srate16000_p0_misschien_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\29_2_trial_78_MyWebcamFrameStream_nominal_srate500_p0_misschien_combinatie_c0_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\29_2_trial_78_BalanceBoard_stream_nominal_srate100_p0_misschien_combinatie_c0_cut4.csv,6458.799710356062,6470.743667424445,6458.775141670772,6470.7147766457565,6458.70872322434,6470.645224675618,29_2,2,78,p0,misschien,c0
30_2_trial_104_p1_staart_combinatie_c1_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_104_Mic_nominal_srate16000_p1_staart_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_104_MyWebcamFrameStream_nominal_srate500_p1_staart_combinatie_c1_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\30_2_trial_104_BalanceBoard_stream_nominal_srate100_p1_staart_combinatie_c1_cut4.csv,6675.460853755358,6680.626247416978,6675.4370988932205,6680.59733512206,6675.380357560116,6680.538714657177,30_2,2,104,p1,staart,c1
52_1_trial_8_p0_grommen_gebaren_cut4_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\52_1_trial_8_Mic_nominal_srate16000_p0_grommen_gebaren_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\52_1_trial_8_MyWebcamFrameStream_nominal_srate500_p0_grommen_gebaren_cut4.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\52_1_trial_8_BalanceBoard_stream_nominal_srate100_p0_grommen_gebaren_cut4.csv,17207.98693613417,17218.273033487785,17207.95913936927,17218.23880766519,17207.93680102953,17218.21643506562,52_1,1,8,p0,grommen,
