FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
5_1_trial_41_p0_bliksem_combinatie_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_41_Mic_nominal_srate16000_p0_bliksem_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_41_MyWebcamFrameStream_nominal_srate500_p0_bliksem_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_41_BalanceBoard_stream_nominal_srate100_p0_bliksem_combinatie_cut1.csv,4030.909045618866,4038.199390757796,4030.881980150603,4038.1719994849736,4030.789977619651,4038.07727558859,5_1,1,41,p0,bliksem,
5_2_trial_43_p0_walgen_gebaren_c2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_43_Mic_nominal_srate16000_p0_walgen_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_43_MyWebcamFrameStream_nominal_srate500_p0_walgen_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_43_BalanceBoard_stream_nominal_srate100_p0_walgen_gebaren_c2_cut1.csv,5645.648004227423,5650.751825630979,5645.619699025354,5650.721680308423,5645.544841370414,5650.645618845542,5_2,2,43,p0,walgen,c2
5_2_trial_44_p0_hond_gebaren_c0_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_44_Mic_nominal_srate16000_p0_hond_gebaren_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_44_MyWebcamFrameStream_nominal_srate500_p0_hond_gebaren_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_44_BalanceBoard_stream_nominal_srate100_p0_hond_gebaren_c0_cut1.csv,5660.773189132105,5667.315422482841,5660.744881268433,5667.286515614582,5660.669419091832,5667.211664277374,5_2,2,44,p0,hond,c0
5_2_trial_47_p0_luidruchtig_gebaren_c2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_47_Mic_nominal_srate16000_p0_luidruchtig_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_47_MyWebcamFrameStream_nominal_srate500_p0_luidruchtig_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_47_BalanceBoard_stream_nominal_srate100_p0_luidruchtig_gebaren_c2_cut1.csv,5698.844686958615,5707.434325950577,5698.816407712723,5707.4039745009,5698.740683608844,5707.3288339382825,5_2,2,47,p0,luidruchtig,c2
5_2_trial_48_p0_klein_gebaren_c0_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_48_Mic_nominal_srate16000_p0_klein_gebaren_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_48_MyWebcamFrameStream_nominal_srate500_p0_klein_gebaren_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_48_BalanceBoard_stream_nominal_srate100_p0_klein_gebaren_c0_cut1.csv,5716.574658243619,5725.178249447357,5716.546354980167,5725.147339439107,5716.471055056728,5725.073305970623,5_2,2,48,p0,klein,c0
55_1_trial_5_p0_kauwen_combinatie_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_5_Mic_nominal_srate16000_p0_kauwen_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_5_MyWebcamFrameStream_nominal_srate500_p0_kauwen_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_5_BalanceBoard_stream_nominal_srate100_p0_kauwen_combinatie_cut1.csv,2090.0282733641943,2095.3015643476247,2090.0035864027263,2095.2752459295743,2089.9994393365632,2095.2734797111334,55_1,1,5,p0,kauwen,
55_1_trial_8_p0_lachen_combinatie_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_8_Mic_nominal_srate16000_p0_lachen_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_8_MyWebcamFrameStream_nominal_srate500_p0_lachen_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_8_BalanceBoard_stream_nominal_srate100_p0_lachen_combinatie_cut1.csv,2117.179904618184,2122.396589607495,2117.1552119176804,2122.3690831187764,2117.150936112856,2122.3672546495945,55_1,1,8,p0,lachen,
55_1_trial_40_p0_regen_gebaren_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_40_Mic_nominal_srate16000_p0_regen_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_40_MyWebcamFrameStream_nominal_srate500_p0_regen_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_40_BalanceBoard_stream_nominal_srate100_p0_regen_gebaren_cut1.csv,2860.621484037154,2865.898237689951,2860.5968093264755,2865.872805647752,2860.5934700684884,2865.8500985916908,55_1,1,40,p0,regen,
55_1_trial_41_p0_ziek_gebaren_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_41_Mic_nominal_srate16000_p0_ziek_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_41_MyWebcamFrameStream_nominal_srate500_p0_ziek_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_41_BalanceBoard_stream_nominal_srate100_p0_ziek_gebaren_cut1.csv,2871.674226010742,2878.515674592214,2871.649525725686,2878.490437936321,2871.6471099961345,2878.486619870193,55_1,1,41,p0,ziek,
55_1_trial_42_p0_huilen_gebaren_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_42_Mic_nominal_srate16000_p0_huilen_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_42_MyWebcamFrameStream_nominal_srate500_p0_huilen_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_1_trial_42_BalanceBoard_stream_nominal_srate100_p0_huilen_gebaren_cut1.csv,2884.578665019595,2890.8154956042854,2884.5539518457767,2890.789964033602,2884.5503791245865,2890.7874541921337,55_1,1,42,p0,huilen,
