FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
1_2_rein_trial_51_p0_onweer_combinatie_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_Mic_nominal_srate16000_p0_onweer_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_MyWebcamFrameStream_nominal_srate500_p0_onweer_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_51_BalanceBoard_stream_nominal_srate100_p0_onweer_combinatie_c1_cut1.csv,15211.27132730394,15216.459840494032,15211.240616509214,15216.42875210096,15211.213054711092,15216.398556562744,1_2_rein,2,51,p0,onweer,c1
1_2_rein_trial_5_p0_bitter_gebaren_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_5_Mic_nominal_srate16000_p0_bitter_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_5_MyWebcamFrameStream_nominal_srate500_p0_bitter_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_5_BalanceBoard_stream_nominal_srate100_p0_bitter_gebaren_c1_cut1.csv,14023.173390278522,14044.032028308058,14023.143079852853,14044.00132003664,14023.116044690138,14043.972852179082,1_2_rein,2,5,p0,bitter,c1
1_2_trial_33_p1_dood_geluiden_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_33_Mic_nominal_srate16000_p1_dood_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_33_MyWebcamFrameStream_nominal_srate500_p1_dood_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_33_BalanceBoard_stream_nominal_srate100_p1_dood_geluiden_c1_cut1.csv,13285.224411449555,13294.333418034166,13285.193375805517,13294.29961257147,13285.113136542288,13294.22116808684,1_2,2,33,p1,dood,c1
1_2_trial_47_p1_zoet_geluiden_c0_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_Mic_nominal_srate16000_p1_zoet_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_MyWebcamFrameStream_nominal_srate500_p1_zoet_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_BalanceBoard_stream_nominal_srate100_p1_zoet_geluiden_c0_cut1.csv,13673.190641963263,13680.84901797966,13673.1595425128,13680.8178214724,13673.07837451992,13680.735214792836,1_2,2,47,p1,zoet,c0
3_2_trial_28_p1_bitter_geluiden_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_28_Mic_nominal_srate16000_p1_bitter_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_28_MyWebcamFrameStream_nominal_srate500_p1_bitter_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_28_BalanceBoard_stream_nominal_srate100_p1_bitter_geluiden_c2_cut1.csv,5430.908584054246,5437.093689037779,5430.883529483934,5437.068438185915,5430.878270505266,5437.061257543426,3_2,2,28,p1,bitter,c2
3_2_trial_62_p1_snel_gebaren_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_62_Mic_nominal_srate16000_p1_snel_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_62_MyWebcamFrameStream_nominal_srate500_p1_snel_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_62_BalanceBoard_stream_nominal_srate100_p1_snel_gebaren_c1_cut1.csv,6213.276445786699,6217.294555002412,6213.2513866068575,6217.269291705313,6213.245736396792,6217.262632359271,3_2,2,62,p1,snel,c1
6_2_trial_14_p0_bang_geluiden_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_14_Mic_nominal_srate16000_p0_bang_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_14_MyWebcamFrameStream_nominal_srate500_p0_bang_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_14_BalanceBoard_stream_nominal_srate100_p0_bang_geluiden_c1_cut1.csv,5186.759839637867,5189.255225581452,5186.733562636728,5189.227008610066,5186.675877604253,5189.169869939915,6_2,2,14,p0,bang,c1
7_2_trial_75_p1_kruipen_geluiden_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_75_Mic_nominal_srate16000_p1_kruipen_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_75_MyWebcamFrameStream_nominal_srate500_p1_kruipen_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_75_BalanceBoard_stream_nominal_srate100_p1_kruipen_geluiden_c1_cut1.csv,13054.120543773566,13057.03760223063,13054.09061571228,13057.006337125227,13054.04498208857,13056.961212634984,7_2,2,75,p1,kruipen,c1
8_1_rein_trial_11_p1_oud_geluiden_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_11_Mic_nominal_srate16000_p1_oud_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_11_MyWebcamFrameStream_nominal_srate500_p1_oud_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_1_rein_trial_11_BalanceBoard_stream_nominal_srate100_p1_oud_geluiden_cut1.csv,3562.3110828450444,3566.8137127605296,3562.2867820654583,3566.78767659104,3562.2164777661387,3566.7176828599045,8_1_rein,1,11,p1,oud,
9_2_trial_105_p1_hond_gebaren_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_Mic_nominal_srate16000_p1_hond_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_MyWebcamFrameStream_nominal_srate500_p1_hond_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_105_BalanceBoard_stream_nominal_srate100_p1_hond_gebaren_c2_cut1.csv,6310.73318872665,6314.819374680473,6310.7067215535335,6314.792881386788,6310.628369533215,6314.714216261433,9_2,2,105,p1,hond,c2
