FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
1_2_rein_trial_14_p0_langzaam_gebaren_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_14_Mic_nominal_srate16000_p0_langzaam_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_14_MyWebcamFrameStream_nominal_srate500_p0_langzaam_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_14_BalanceBoard_stream_nominal_srate100_p0_langzaam_gebaren_c2_cut1.csv,14242.583333906518,14251.911236867618,14242.554517432824,14251.880532023744,14242.525218882252,14251.852536473456,1_2_rein,2,14,p0,langzaam,c2
1_2_rein_trial_34_p1_misschien_gebaren_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_34_Mic_nominal_srate16000_p1_misschien_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_34_MyWebcamFrameStream_nominal_srate500_p1_misschien_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_34_BalanceBoard_stream_nominal_srate100_p1_misschien_gebaren_c1_cut1.csv,14755.778733626265,14759.553780896977,14755.747994981177,14759.52132040195,14755.718994968764,14759.494891820805,1_2_rein,2,34,p1,misschien,c1
1_2_rein_trial_53_p0_huilen_combinatie_c0_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_53_Mic_nominal_srate16000_p0_huilen_combinatie_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_53_MyWebcamFrameStream_nominal_srate500_p0_huilen_combinatie_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_53_BalanceBoard_stream_nominal_srate100_p0_huilen_combinatie_c0_cut1.csv,15258.516649892032,15263.234832543296,15258.487390028127,15263.20414152875,15258.45843288256,15263.1764322278,1_2_rein,2,53,p0,huilen,c0
1_2_rein_trial_69_p1_verbranden_combinatie_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_69_Mic_nominal_srate16000_p1_verbranden_combinatie_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_69_MyWebcamFrameStream_nominal_srate500_p1_verbranden_combinatie_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_69_BalanceBoard_stream_nominal_srate100_p1_verbranden_combinatie_c2_cut1.csv,15630.23785299562,15639.429256996596,15630.207111753383,15639.398464732483,15630.179806624954,15639.368809998865,1_2_rein,2,69,p1,verbranden,c2
1_2_rein_trial_9_p0_vlieg_gebaren_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_9_Mic_nominal_srate16000_p0_vlieg_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_9_MyWebcamFrameStream_nominal_srate500_p0_vlieg_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_rein_trial_9_BalanceBoard_stream_nominal_srate100_p0_vlieg_gebaren_c2_cut1.csv,14119.12944278529,14123.69422722487,14119.100490683812,14123.663494541808,14119.072070478622,14123.636109849884,1_2_rein,2,9,p0,vlieg,c2
5_2_trial_43_p0_walgen_gebaren_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_43_Mic_nominal_srate16000_p0_walgen_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_43_MyWebcamFrameStream_nominal_srate500_p0_walgen_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_43_BalanceBoard_stream_nominal_srate100_p0_walgen_gebaren_c2_cut1.csv,5645.648004227423,5650.751825630979,5645.619699025354,5650.721680308423,5645.544841370414,5650.645618845542,5_2,2,43,p0,walgen,c2
5_2_trial_77_p0_oud_geluiden_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_77_Mic_nominal_srate16000_p0_oud_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_77_MyWebcamFrameStream_nominal_srate500_p0_oud_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_77_BalanceBoard_stream_nominal_srate100_p0_oud_geluiden_c2_cut1.csv,6259.631414951911,6263.692818103303,6259.603880788421,6263.664508340542,6259.528278601856,6263.588461424513,5_2,2,77,p0,oud,c2
5_2_trial_80_p0_regen_geluiden_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_80_Mic_nominal_srate16000_p0_regen_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_80_MyWebcamFrameStream_nominal_srate500_p0_regen_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_80_BalanceBoard_stream_nominal_srate100_p0_regen_geluiden_c2_cut1.csv,6313.924402660992,6320.6640197869765,6313.897570285531,6320.635746203426,6313.82030233148,6320.559139200252,5_2,2,80,p0,regen,c2
6_1_trial_11_p1_ei_gebaren_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_11_Mic_nominal_srate16000_p1_ei_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_11_MyWebcamFrameStream_nominal_srate500_p1_ei_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_11_BalanceBoard_stream_nominal_srate100_p1_ei_gebaren_cut1.csv,3109.457624889379,3112.4287699224933,3109.43662482691,3112.405005351329,3109.396530947817,3112.358468265549,6_1,1,11,p1,ei,
6_1_trial_12_p1_langzaam_gebaren_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_12_Mic_nominal_srate16000_p1_langzaam_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_12_MyWebcamFrameStream_nominal_srate500_p1_langzaam_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_12_BalanceBoard_stream_nominal_srate100_p1_langzaam_gebaren_cut1.csv,3115.139172429983,3119.612331801104,3115.117703926798,3119.5885287883634,3115.070042836936,3119.5427478000315,6_1,1,12,p1,langzaam,
6_2_trial_113_p1_water_gebaren_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_113_Mic_nominal_srate16000_p1_water_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_113_MyWebcamFrameStream_nominal_srate500_p1_water_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_113_BalanceBoard_stream_nominal_srate100_p1_water_gebaren_c2_cut1.csv,7589.130351099606,7600.721866898744,7589.105715177544,7600.695600144385,7589.049285169429,7600.638268955576,6_2,2,113,p1,water,c2
6_2_trial_22_p0_lopen_geluiden_c0_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_22_Mic_nominal_srate16000_p0_lopen_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_22_MyWebcamFrameStream_nominal_srate500_p0_lopen_geluiden_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_2_trial_22_BalanceBoard_stream_nominal_srate100_p0_lopen_geluiden_c0_cut1.csv,5402.922761328719,5410.314177458302,5402.898154476721,5410.2878895103495,5402.8407881569565,5410.231116608067,6_2,2,22,p0,lopen,c0
7_2_trial_24_p1_kind_gebaren_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_24_Mic_nominal_srate16000_p1_kind_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_24_MyWebcamFrameStream_nominal_srate500_p1_kind_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_2_trial_24_BalanceBoard_stream_nominal_srate100_p1_kind_gebaren_c1_cut1.csv,12048.421854019438,12052.704078455385,12048.39298521271,12052.674182217968,12048.348570548744,12052.628028728015,7_2,2,24,p1,kind,c1
8_2_trial_100_p1_geur_geluiden_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_100_Mic_nominal_srate16000_p1_geur_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_100_MyWebcamFrameStream_nominal_srate500_p1_geur_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_100_BalanceBoard_stream_nominal_srate100_p1_geur_geluiden_c2_cut1.csv,6076.785303175886,6081.10004695371,6076.753152476304,6081.066485651929,6076.686716096556,6081.00120992486,8_2,2,100,p1,geur,c2
