FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
5_1_trial_48_p1_snel_combinatie_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_48_Mic_nominal_srate16000_p1_snel_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_48_MyWebcamFrameStream_nominal_srate500_p1_snel_combinatie_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_1_trial_48_BalanceBoard_stream_nominal_srate100_p1_snel_combinatie_cut1.csv,4217.980802485901,4225.822970153644,4217.953741975249,4225.795894029166,4217.861720196687,4225.702178807832,5_1,1,48,p1,snel,
5_2_trial_3_p0_ik_combinatie_c0_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_3_Mic_nominal_srate16000_p0_ik_combinatie_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_3_MyWebcamFrameStream_nominal_srate500_p0_ik_combinatie_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_3_BalanceBoard_stream_nominal_srate100_p0_ik_combinatie_c0_cut1.csv,4827.091660142526,4834.67692240709,4827.064719110527,4834.648637285597,4826.988199531491,4834.572192768261,5_2,2,3,p0,ik,c0
5_2_trial_5_p0_ei_combinatie_c1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_5_Mic_nominal_srate16000_p0_ei_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_5_MyWebcamFrameStream_nominal_srate500_p0_ei_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_5_BalanceBoard_stream_nominal_srate100_p0_ei_combinatie_c1_cut1.csv,4866.499866940931,4879.142552471251,4866.4737120405525,4879.11424179755,4866.397519772974,4879.038323033368,5_2,2,5,p0,ei,c1
5_2_trial_13_p0_horen_combinatie_c0_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_13_Mic_nominal_srate16000_p0_horen_combinatie_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_13_MyWebcamFrameStream_nominal_srate500_p0_horen_combinatie_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_13_BalanceBoard_stream_nominal_srate100_p0_horen_combinatie_c0_cut1.csv,5002.612586790211,5007.720691914927,5002.584309363231,5007.692377333039,5002.5079767775405,5007.61558074515,5_2,2,13,p0,horen,c0
5_2_trial_14_p0_horen_combinatie_c1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_14_Mic_nominal_srate16000_p0_horen_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_14_MyWebcamFrameStream_nominal_srate500_p0_horen_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_14_BalanceBoard_stream_nominal_srate100_p0_horen_combinatie_c1_cut1.csv,5017.461113675319,5021.100741064699,5017.434736504987,5021.072423978671,5017.356327903572,5020.996056089863,5_2,2,14,p0,horen,c1
5_2_trial_16_p0_weten_combinatie_c1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_16_Mic_nominal_srate16000_p0_weten_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_16_MyWebcamFrameStream_nominal_srate500_p0_weten_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_16_BalanceBoard_stream_nominal_srate100_p0_weten_combinatie_c1_cut1.csv,5040.967767614724,5045.406819664142,5040.9408462864985,5045.3785004171,5040.864760279697,5045.30236348615,5_2,2,16,p0,weten,c1
5_2_trial_21_p1_zoemen_combinatie_c1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_Mic_nominal_srate16000_p1_zoemen_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_MyWebcamFrameStream_nominal_srate500_p1_zoemen_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_21_BalanceBoard_stream_nominal_srate100_p1_zoemen_combinatie_c1_cut1.csv,5167.26756010947,5175.642345473186,5167.2409910856,5175.614043241192,5167.168134398999,5175.538215068927,5_2,2,21,p1,zoemen,c1
5_2_trial_42_p0_walgen_gebaren_c1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_42_Mic_nominal_srate16000_p0_walgen_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_42_MyWebcamFrameStream_nominal_srate500_p0_walgen_gebaren_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_42_BalanceBoard_stream_nominal_srate100_p0_walgen_gebaren_c1_cut1.csv,5613.548381972027,5618.680723529848,5613.519414070066,5618.652448085473,5613.443864169678,5618.576532509649,5_2,2,42,p0,walgen,c1
5_2_trial_77_p0_oud_geluiden_c2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_77_Mic_nominal_srate16000_p0_oud_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_77_MyWebcamFrameStream_nominal_srate500_p0_oud_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_77_BalanceBoard_stream_nominal_srate100_p0_oud_geluiden_c2_cut1.csv,6259.631414951911,6263.692818103303,6259.603880788421,6263.664508340542,6259.528278601856,6263.588461424513,5_2,2,77,p0,oud,c2
5_2_trial_80_p0_regen_geluiden_c2_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_80_Mic_nominal_srate16000_p0_regen_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_80_MyWebcamFrameStream_nominal_srate500_p0_regen_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_80_BalanceBoard_stream_nominal_srate100_p0_regen_geluiden_c2_cut1.csv,6313.924402660992,6320.6640197869765,6313.897570285531,6320.635746203426,6313.82030233148,6320.559139200252,5_2,2,80,p0,regen,c2
5_2_trial_101_p1_vallen_geluiden_c1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_101_Mic_nominal_srate16000_p1_vallen_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_101_MyWebcamFrameStream_nominal_srate500_p1_vallen_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\5_2_trial_101_BalanceBoard_stream_nominal_srate100_p1_vallen_geluiden_c1_cut1.csv,6671.448125639578,6679.1835032606,6671.42012126404,6679.155236209661,6671.345416471641,6679.079686342707,5_2,2,101,p1,vallen,c1
