FILE,NEWBEGIN,NEWEND,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
16_1_trial_13_p1_dood_combinatie_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_13_Mic_nominal_srate16000_p1_dood_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_13_MyWebcamFrameStream_nominal_srate500_p1_dood_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_1_trial_13_BalanceBoard_stream_nominal_srate100_p1_dood_combinatie.csv,192989.06641951407,192992.23346917317,192989.0426617685,192992.20934386324,192988.9629146247,192992.12925198927,16_1,1,13,p1,dood,
8_2_trial_25_p1_niet_combinatie_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_25_Mic_nominal_srate16000_p1_niet_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_25_MyWebcamFrameStream_nominal_srate500_p1_niet_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_25_BalanceBoard_stream_nominal_srate100_p1_niet_combinatie_c1.csv,4741.59737766796,4745.531771132097,4741.565273154753,4745.499661929928,4741.500549748872,4745.434625362215,8_2,2,25,p1,niet,c1
31_2_rein_trial_31_p0_wind_geluiden_c0_final.avi,0.0,1.35,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\31_2_rein_trial_52_Mic_nominal_srate16000_p0_wind_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\31_2_rein_trial_52_MyWebcamFrameStream_nominal_srate500_p0_wind_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\31_2_rein_trial_52_BalanceBoard_stream_nominal_srate100_p0_wind_geluiden_c0.csv,105221.92323489906,105225.05663655805,105221.89804674912,105225.03149971797,105221.85489891956,105224.9882097757,31_2_rein,2,trial,p0,wind,c0
13_2_trial_35_p1_verdrietig_geluiden_c1_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\13_2_trial_35_Mic_nominal_srate16000_p1_verdrietig_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\13_2_trial_35_MyWebcamFrameStream_nominal_srate500_p1_verdrietig_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\13_2_trial_35_BalanceBoard_stream_nominal_srate100_p1_verdrietig_geluiden_c1.csv,14174.001225739805,14178.539522162968,14173.972033677326,14178.509852605675,14173.89305021373,14178.430449367752,13_2,2,35,p1,verdrietig,c1
20_1_trial_23_p0_kruipen_geluiden_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\20_1_trial_23_Mic_nominal_srate16000_p0_kruipen_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\20_1_trial_23_MyWebcamFrameStream_nominal_srate500_p0_kruipen_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\20_1_trial_23_BalanceBoard_stream_nominal_srate100_p0_kruipen_geluiden.csv,11603.474807994266,11610.453813408298,11603.453103485925,11610.432161199831,11603.444792158987,11610.422620798789,20_1,1,23,p0,kruipen,
56_2_trial_106_p1_vangen_combinatie_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_106_Mic_nominal_srate16000_p1_vangen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_106_MyWebcamFrameStream_nominal_srate500_p1_vangen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_106_BalanceBoard_stream_nominal_srate100_p1_vangen_combinatie_c1.csv,12681.499871632834,12684.927481479384,12681.47022864432,12684.896368571834,12681.412616106842,12684.837777829103,56_2,2,106,p1,vangen,c1
71_2_trial_77_p1_water_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\71_2_trial_77_Mic_nominal_srate16000_p1_water_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\71_2_trial_77_MyWebcamFrameStream_nominal_srate500_p1_water_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\71_2_trial_77_BalanceBoard_stream_nominal_srate100_p1_water_geluiden_c1.csv,5715.382657826935,5718.979118155536,5715.353028516093,5718.949500450896,5715.284513196679,5718.879783903705,71_2,2,77,p1,water,c1
3_2_trial_26_p1_bitter_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_26_Mic_nominal_srate16000_p1_bitter_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_26_MyWebcamFrameStream_nominal_srate500_p1_bitter_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\3_2_trial_26_BalanceBoard_stream_nominal_srate100_p1_bitter_geluiden_c0.csv,5379.811868681126,5384.028162326149,5379.786613941592,5384.002920217792,5379.779079932161,5383.996518633159,3_2,2,26,p1,bitter,c0
6_1_trial_5_p0_blazen_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_5_Mic_nominal_srate16000_p0_blazen_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_5_MyWebcamFrameStream_nominal_srate500_p0_blazen_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_5_BalanceBoard_stream_nominal_srate100_p0_blazen_gebaren.csv,2888.8401919501407,2893.1884152154507,2888.8164206380725,2893.1646313679867,2888.7689956364597,2893.118296469612,6_1,1,5,p0,blazen,
22_2_trial_75_p1_bang_geluiden_c0_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_75_Mic_nominal_srate16000_p1_bang_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_75_MyWebcamFrameStream_nominal_srate500_p1_bang_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_75_BalanceBoard_stream_nominal_srate100_p1_bang_geluiden_c0.csv,13085.66609920617,13089.270156768447,13085.641144814364,13089.245195748632,13085.630776165744,13089.236334868949,22_2,2,75,p1,bang,c0
52_2_trial_77_p0_zuigen_combinatie_c0_final.avi,0.0,-2.35,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\52_2_trial_77_Mic_nominal_srate16000_p0_zuigen_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\52_2_trial_77_MyWebcamFrameStream_nominal_srate500_p0_zuigen_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\52_2_trial_77_BalanceBoard_stream_nominal_srate100_p0_zuigen_combinatie_c0.csv,20329.6024756938,20337.461572135828,20329.5727591489,20337.432062713036,20329.476829405037,20337.33457146308,52_2,2,77,p0,zuigen,c0
56_2_trial_79_p1_fluisteren_gebaren_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_79_Mic_nominal_srate16000_p1_fluisteren_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_79_MyWebcamFrameStream_nominal_srate500_p1_fluisteren_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_79_BalanceBoard_stream_nominal_srate100_p1_fluisteren_gebaren_c1.csv,12198.712236262729,12204.493834979276,12198.682648327544,12204.460941717454,12198.624204661695,12204.402285041637,56_2,2,79,p1,fluisteren,c1
15_1_trial_6_p0_onweer_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_6_Mic_nominal_srate16000_p0_onweer_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_6_MyWebcamFrameStream_nominal_srate500_p0_onweer_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_6_BalanceBoard_stream_nominal_srate100_p0_onweer_gebaren.csv,2204.735268161066,2218.103331717245,2204.712913735587,2218.080947529589,2204.654912272503,2218.008715102638,15_1,1,6,p0,onweer,
37_2_trial_17_p0_vechten_gebaren_c1_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_17_Mic_nominal_srate16000_p0_vechten_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_17_MyWebcamFrameStream_nominal_srate500_p0_vechten_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_17_BalanceBoard_stream_nominal_srate100_p0_vechten_gebaren_c1.csv,4653.619925019835,4660.240295748593,4653.595443944572,4660.215806985932,4653.511259291328,4660.129910019212,37_2,2,17,p0,vechten,c1
71_2_trial_37_p0_vogel_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\71_2_trial_37_Mic_nominal_srate16000_p0_vogel_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\71_2_trial_37_MyWebcamFrameStream_nominal_srate500_p0_vogel_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\71_2_trial_37_BalanceBoard_stream_nominal_srate100_p0_vogel_geluiden_c1.csv,4771.919060741769,4775.955106347872,4771.884749704066,4775.924783120835,4771.815477278595,4775.854919083473,71_2,2,37,p0,vogel,c1
46_1_trial_48_p1_zout_geluiden_final.avi,0.0,1.35,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_1_trial_48_Mic_nominal_srate16000_p1_zout_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_1_trial_48_MyWebcamFrameStream_nominal_srate500_p1_zout_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_1_trial_48_BalanceBoard_stream_nominal_srate100_p1_zout_geluiden.csv,22498.93702640132,22506.71992986437,22498.91283788129,22506.695703574143,22498.849056034334,22506.63380831428,46_1,1,48,p1,zout,
70_1_trial_12_p1_langzaam_geluiden_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\70_1_trial_12_Mic_nominal_srate16000_p1_langzaam_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\70_1_trial_12_MyWebcamFrameStream_nominal_srate500_p1_langzaam_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\70_1_trial_12_BalanceBoard_stream_nominal_srate100_p1_langzaam_geluiden.csv,1523.0868094438074,1526.3375013229938,1523.0668130776137,1526.3175044738405,1523.0188168874274,1526.2678771048209,70_1,1,12,p1,langzaam,
37_1_trial_53_p1_rennen_combinatie_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_1_trial_53_Mic_nominal_srate16000_p1_rennen_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_1_trial_53_MyWebcamFrameStream_nominal_srate500_p1_rennen_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_1_trial_53_BalanceBoard_stream_nominal_srate100_p1_rennen_combinatie.csv,3870.86224161046,3877.422832740024,3870.8321757545086,3877.3927591001434,3870.778670119078,3877.338225234889,37_1,1,53,p1,rennen,
