FILE,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
8_2_trial_90_p1_dood_geluiden_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_90_Mic_nominal_srate16000_p1_dood_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_90_MyWebcamFrameStream_nominal_srate500_p1_dood_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\8_2_trial_90_BalanceBoard_stream_nominal_srate100_p1_dood_geluiden_c1_cut1.csv,5946.61493281227,5954.188000162409,5946.583229625714,5954.154154447313,5946.525671527875,5954.088673244699,8_2,2,90,p1,dood,c1
9_2_trial_84_p0_walgen_gebaren_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_84_Mic_nominal_srate16000_p0_walgen_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_84_MyWebcamFrameStream_nominal_srate500_p0_walgen_gebaren_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\9_2_trial_84_BalanceBoard_stream_nominal_srate100_p0_walgen_gebaren_c2_cut1.csv,5921.376954890771,5940.885291418593,5921.350806820805,5940.85741966036,5921.272631995335,5940.779986267956,9_2,2,84,p0,walgen,c2
12_2_trial_49_p0_geur_geluiden_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_49_Mic_nominal_srate16000_p0_geur_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_49_MyWebcamFrameStream_nominal_srate500_p0_geur_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_49_BalanceBoard_stream_nominal_srate100_p0_geur_geluiden_c2_cut1.csv,5781.964497998172,5793.866774729046,5781.935345105475,5793.837288813724,5781.837630769363,5793.737432626495,12_2,2,49,p0,geur,c2
41_2_trial_53_p1_hoog_geluiden_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_53_Mic_nominal_srate16000_p1_hoog_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_53_MyWebcamFrameStream_nominal_srate500_p1_hoog_geluiden_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_53_BalanceBoard_stream_nominal_srate100_p1_hoog_geluiden_c2_cut1.csv,18520.8360044882,18525.48587157711,18520.8112551527,18525.460805554827,18520.737826810982,18525.383285329142,41_2,2,53,p1,hoog,c2
54_1_trial_29_p1_hond_geluiden_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_1_trial_29_Mic_nominal_srate16000_p1_hond_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_1_trial_29_MyWebcamFrameStream_nominal_srate500_p1_hond_geluiden_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_1_trial_29_BalanceBoard_stream_nominal_srate100_p1_hond_geluiden_cut1.csv,15908.543268255147,15916.411100222687,15908.513489504994,15916.380194989062,15908.51097854588,15916.376947177818,54_1,1,29,p1,hond,
54_2_rein_trial_10_p1_zuur_combinatie_c2_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_2_rein_trial_10_Mic_nominal_srate16000_p1_zuur_combinatie_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_2_rein_trial_10_MyWebcamFrameStream_nominal_srate500_p1_zuur_combinatie_c2_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_2_rein_trial_10_BalanceBoard_stream_nominal_srate100_p1_zuur_combinatie_c2_cut1.csv,18551.796145717,18574.51306636025,18551.775892278667,18574.488037967432,18551.744742956664,18574.46132459867,54_2_rein,2,10,p1,zuur,c2
54_2_trial_16_p1_kind_gebaren_c0_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_2_trial_16_Mic_nominal_srate16000_p1_kind_gebaren_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_2_trial_16_MyWebcamFrameStream_nominal_srate500_p1_kind_gebaren_c0_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\54_2_trial_16_BalanceBoard_stream_nominal_srate100_p1_kind_gebaren_c0_cut1.csv,17324.28986683036,17360.858193209842,17324.260374545753,17360.826441997826,17324.164880925582,17360.730233397062,54_2,2,16,p1,kind,c0
56_2_trial_5_p0_boos_geluiden_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_5_Mic_nominal_srate16000_p0_boos_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_5_MyWebcamFrameStream_nominal_srate500_p0_boos_geluiden_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_5_BalanceBoard_stream_nominal_srate100_p0_boos_geluiden_c1_cut1.csv,10659.473452072652,10665.293734172672,10659.443806498311,10665.271395199412,10659.385900133437,10665.211225783887,56_2,2,5,p0,boos,c1
57_2_trial_26_p1_hoog_combinatie_c1_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_26_Mic_nominal_srate16000_p1_hoog_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_26_MyWebcamFrameStream_nominal_srate500_p1_hoog_combinatie_c1_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\57_2_trial_26_BalanceBoard_stream_nominal_srate100_p1_hoog_combinatie_c1_cut1.csv,7689.32820746496,7699.161946967189,7689.308836863099,7699.139557753134,7689.218699547883,7699.051356175047,57_2,2,26,p1,hoog,c1
64_1_trial_42_p0_staart_gebaren_cut1_final.avi,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_1_trial_42_Mic_nominal_srate16000_p0_staart_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_1_trial_42_MyWebcamFrameStream_nominal_srate500_p0_staart_gebaren_cut1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\64_1_trial_42_BalanceBoard_stream_nominal_srate100_p0_staart_gebaren_cut1.csv,15552.223303669249,15560.004490142208,15552.200963055668,15559.97878259663,15552.114139650052,15559.892796745742,64_1,1,42,p0,staart,
