time	f1	f2	f3	f4	f5
0.026124999999999954	1917.5950229850807	3386.8847169702744	5896.414802912272	0	0
0.031124999999999955	1918.048007040808	3387.210494412033	5896.411803025401	0	0
0.036124999999999956	1917.5952168963329	3386.9094203439577	5896.415477248356	0	0
0.04112499999999995	1918.0566587692676	3387.240149814453	5896.412105167421	0	0
0.04612499999999996	1917.599429917567	3386.9353824694954	5896.415210466282	0	0
0.051124999999999955	1918.0641039117531	3387.2683585348004	5896.41065701302	0	0
0.05612499999999995	1569.9909835387775	2725.149737376478	3716.806029474518	5898.6131232568905	0
0.06112499999999996	1365.7856906607924	2154.0363984870382	3747.117085719306	0	0
0.06612499999999996	1128.3075062259077	2181.7471910271565	3648.7665797007435	0	0
0.07112499999999995	1112.411872670686	2193.9656802600043	3604.327810386052	4278.651017699922	0
0.07612499999999996	1330.92919796974	2242.6031908555033	3675.38325689799	4861.348312002408	0
0.08112499999999995	1672.9203645396935	2362.278848842719	3688.1672335701446	4924.125906645868	0
0.08612499999999995	1673.4278715830276	2480.7137299721458	3704.6299020590827	5096.714133643918	0
0.09112499999999996	1544.1017113260868	2427.9808716483626	3752.473929580666	5556.188998700482	0
0.09612499999999996	1588.9862382881827	2302.8087299457297	3805.6391438827154	5153.379729089864	0
0.10112499999999995	1709.7936903427994	2226.3361758762026	3815.0754113352928	5039.6630319669675	0
0.10612499999999996	1948.4822722385547	2178.466651487407	3837.0109242164426	4943.456652534956	0
0.11112499999999996	2015.2442634931265	2193.292924915996	3873.5451152903106	4934.223468048677	0
0.11612499999999995	1015.8324981423264	2626.1000383918786	3684.665151973325	4835.68121541982	0
0.12112499999999995	1062.2179220917658	2681.5646363840838	3713.528997081043	4784.799773671624	0
0.12612499999999996	1066.3029415219542	2688.147625904745	3746.6195050454044	4700.692500397082	0
0.13112499999999994	1009.6587537236514	2662.3703866592905	3822.9867600703933	4571.233914138063	0
0.13612499999999994	1011.8337040873366	2486.9271930045397	3605.803291044512	4068.9603047398955	0
0.14112499999999994	1020.650261939703	2447.256777989278	3612.405890756548	4092.2481387974194	0
0.14612499999999995	1006.0627386888997	2403.009108261821	3618.727442467679	3938.7895637662855	0
0.15112499999999995	985.8542849077179	2358.6714989165307	3592.847357059681	3828.209390560877	0
0.15612499999999996	1134.8072185890285	2188.3221976209406	3573.750066525425	3977.711106073083	0
0.16112499999999996	1240.346878759504	1940.0774325086884	3476.3854697027136	4768.921556836374	0
0.16612499999999997	1275.3998253094703	2039.8998516271129	3463.2151432874816	4730.833142253157	0
0.17112499999999994	1262.4433377912785	2122.609221701155	3413.8012850003583	4630.6261816459055	0
0.17612499999999995	1200.9973485062776	2179.1726809970955	3183.725748453443	4367.21752243414	0
0.18112499999999995	1155.9929107310372	2387.349982495226	3046.1685411361145	4840.144806554409	0
0.18612499999999996	1336.686741247678	2809.4039048194472	3423.975999094398	4897.4648788698405	0
0.19112499999999996	1435.5745140722195	2937.9243648603942	3638.6332447929217	4857.207309551586	0
0.19612499999999997	1417.5991507669082	2384.2680072170247	3330.537121676822	4038.3454117692295	0
0.20112499999999997	1111.6536939418786	1978.122541053518	3313.5072780616697	4041.330737586533	0
0.20612499999999995	1002.5912444635039	2026.619279542456	3335.1213108307275	4071.8369271391125	0
0.21112499999999995	1020.9403780249557	2059.033255138649	3341.657425840248	4084.429552788574	0
0.21612499999999996	1003.6164301341865	2098.780578497076	3331.534611240665	4074.674106550465	0
0.22112499999999996	997.5315862584047	2468.3146764063445	3372.929594681829	4359.946127743227	0
0.22612499999999996	1033.7762298538778	2594.278744472826	3443.385958912045	4881.311012207029	0
0.23112499999999997	1045.1967294446515	2585.994965286076	3372.730277579568	4847.397501363766	0
0.23612499999999995	1025.477768060983	2523.727271095225	3249.935777959188	4814.305077771023	0
0.24112499999999995	1056.732736641652	2317.2882753097088	3113.5893155387685	4622.24676546071	0
0.24612499999999995	1498.4087988486053	1754.0155760478974	2983.840503634817	4535.970306427815	0
0.25112499999999993	1564.7294640510393	1828.2379209407752	2985.0398330010466	4582.279027225961	0
0.25612499999999994	1591.9689891257913	1866.1243329171396	2984.954489950303	4502.545689798558	0
0.26112499999999994	1531.4336107607623	1856.8937836661191	2987.032361667967	4319.0670633749	0
0.26612499999999994	1600.3969487359357	1835.9786320607006	2984.8877070812227	0	0
0.27112499999999995	1680.3625407921315	2754.3627741095834	3584.0413539877663	0	0
0.27612499999999995	1446.1609429788396	2192.9429101293695	3140.86211161186	0	0
0.28112499999999996	1918.411397315532	3388.4173996136938	5896.453061967273	0	0
0.28612499999999996	1917.6903064532728	3387.9461356780776	5896.461290249325	0	0
0.29112499999999997	1918.4245662858436	3388.4793903357545	5896.458154279598	0	0
0.29612499999999997	1917.6976667549445	3388.0067852137113	5896.465104427908	0	0
0.301125	1918.4399002763107	3388.5467120289986	5896.461245538991	0	0
0.306125	1917.7020397146775	3388.0672078283164	5896.467849231328	0	0
0.311125	1918.4598181371837	3388.617409544295	5896.463596794055	0	0
0.31612499999999993	1917.7123089853135	3388.1347266697376	5896.469899784588	0	0
0.32112499999999994	1918.4787136362258	3388.694540297605	5896.465041904005	0	0
0.32612499999999994	1917.7285302755015	3388.2091048705256	5896.470379591038	0	0
0.33112499999999995	1918.5044579774762	3388.7743461139644	5896.463646338566	0	0
0.33612499999999995	1412.9371494567988	2212.37540510479	3199.6080267709235	5898.579811001954	0
0.34112499999999996	1355.0391417098908	2794.9562161300423	3775.169677479065	0	0
0.34612499999999996	1341.335960716897	2866.3340925506764	3976.932411613636	0	0
0.35112499999999996	1317.0661069791142	1830.5371816182944	2945.141861040708	4156.250023862566	0
0.35612499999999997	1336.0062817482174	2835.061861143992	4109.989441252693	0	0
0.361125	1343.3098078375006	2753.4815982605255	3933.9616369029914	4949.762013081669	0
0.366125	1341.5667738494353	2723.2905063795606	3989.3829712969177	5632.57579497766	0
0.371125	1019.4873329174701	2125.4344755490174	3379.3740019567686	4171.056916728781	0
0.376125	951.173325841731	2305.692633378468	3503.3577718126467	4501.8746111611035	0
0.38112499999999994	939.4663287939235	2468.7244655406553	3512.867935743048	4442.383168752609	0
0.38612499999999994	931.990198481876	2523.1242767923113	3491.3074815397526	4337.650875139328	0
0.39112499999999994	960.0769970230364	2487.3787877676723	3376.6031247621177	4254.921475205701	0
0.39612499999999995	1525.9160574046437	2566.4841130756536	3546.9756695924234	4998.0925915573525	0
0.40112499999999995	1498.01007275265	2481.4991183856496	3473.220329792739	4879.286238714329	0
0.40612499999999996	1368.7592443100593	2434.5198115535636	3412.314139871383	4787.866096710258	0
0.41112499999999996	1243.8949012087808	2489.147053167555	3457.878198275281	4794.6320457116335	0
0.41612499999999997	1306.8804042849267	2584.433476707582	3850.01428448665	4831.991232833656	0
0.42112499999999997	1241.4503924513133	2578.887512403467	3823.8915893645935	4833.577349612154	0
0.426125	1152.9018417220097	2581.9755361151274	3787.58866227866	4856.123425806322	0
0.431125	1109.1565240840935	2575.4663841799584	3755.0162975839667	4893.387054924869	0
0.436125	1105.3627825263297	2336.166996831729	3504.095347203988	4230.389319882933	0
0.441125	1140.5716117727886	2184.8418634483455	3533.7998450956825	4405.017474911599	0
0.44612499999999994	1161.3795530749462	2163.7784221035804	3661.3583550924973	4410.827295836246	0
0.45112499999999994	1170.7432705335837	2123.245485052917	3605.629090717011	4377.82983177202	0
0.45612499999999995	1152.1247389185187	2108.622781589094	3317.7419902217225	4314.177609804428	0
0.46112499999999995	1149.6505472412953	2154.679999362904	3167.5237694336492	4220.427433535284	0
0.46612499999999996	1183.2401656029165	2207.5773894001877	3232.025412408892	4291.3873553377125	0
0.47112499999999996	1154.173039491516	2159.0241497367515	3171.1753092321546	4222.5584695497255	0
0.47612499999999996	1128.10486325914	2125.505183657233	3139.4316140664896	4196.187949447372	0
0.48112499999999997	1329.3665077179814	2485.1137364121378	3672.9213461880804	0	0
0.486125	1285.1375521687194	2411.3464167218795	3573.4275952226276	0	0
0.491125	1724.261436175884	2542.403750800326	3778.9744628785793	0	0
0.496125	1205.2770693676734	2256.517593463652	3491.3281273106136	4499.148836384588	0
0.501125	1257.4436158159835	2281.866447818039	3524.372894631178	4570.010114184728	0
0.5061249999999999	1458.2409788025893	2360.3214187600315	3664.8583948050177	4822.1750446506985	0
0.5111249999999999	1513.1468329500442	2385.2093341195928	3698.9663019847467	4833.890190375096	0
0.516125	1510.5659584584512	2394.78597678085	3738.12489626774	4844.059156918572	0
0.521125	1342.7619392601862	2366.7561828638854	3450.2935023132513	4389.616938238015	0
0.526125	1197.1653349906073	2239.1440354987267	3275.228794355374	4336.759801778378	0
0.531125	1254.846981859507	2341.735599074228	3428.37690694733	4545.857733063909	0
0.536125	1246.5096601063528	2323.4423229566323	3397.5916934939182	4499.3398497689295	0
0.541125	1187.0735484357212	2219.361561374378	3254.4689725234293	4316.505575159861	0
0.546125	1183.0356510600643	2213.4423785632903	3247.1509924775455	4306.887180133071	0
0.551125	1441.0881537331368	2611.967510754935	3785.033559045307	0	0
0.556125	1168.913773593396	2265.8956245596296	3425.467671748086	0	0
0.561125	1919.3660597649516	3391.862826179399	5896.592381083727	0	0
0.566125	1918.1979483581085	3391.1532553992765	5896.601387002661	0	0
0.571125	1919.4319380535458	3392.098027811719	5896.595951160328	0	0
0.576125	1918.2206687017936	3391.372021730577	5896.607084279724	0	0
0.581125	1919.4760591967947	3392.337020767466	5896.602618392545	0	0
0.586125	1918.2381777625142	3391.591848215486	5896.614639771797	0	0
0.591125	1919.518260143867	3392.5765325535654	5896.610530882398	0	0
0.596125	1918.227470586998	3391.8122178085573	5896.623074774997	0	0
0.601125	1919.5476180533944	3392.824875389479	5896.619048409941	0	0
0.6061249999999999	1918.2407706304555	3392.0543542223368	5896.631802974262	0	0
0.6111249999999999	1919.5828850833152	3393.0995487382215	5896.627570624734	0	0
0.6161249999999999	1918.2753579421683	3392.331407182326	5896.639950282788	0	0
0.6211249999999999	1604.7844132710027	2503.372647320963	4125.9116111332	0	0
0.6261249999999999	1478.4119350880771	2478.5001003537704	2699.6594429491824	4595.117219506079	0
0.6311249999999999	1569.1294706133049	2510.432675390771	2765.1914049328084	4560.8965642147305	0
0.6361249999999999	1672.5419323894532	2540.6711609581234	3895.098740334038	0	0
0.641125	1686.745455585887	2558.07187513486	3864.50877484926	4947.841385280326	0
0.646125	1690.887102786395	2571.6260608264865	3848.507574507752	4951.800511012696	0
0.651125	1660.5489792434532	2547.5663754376174	3911.145608432972	5126.525223573023	0
0.656125	1185.794874770972	2497.335119319157	3911.9763352847776	4993.34569936342	0
0.661125	1200.1623741580368	2516.5505283281395	3805.4780870798395	4792.360025515555	0
0.666125	1274.3494378789705	2485.2667298208708	3614.569549963082	4700.504278875127	0
0.671125	1290.453206724289	2327.66295679442	3331.383364673056	4609.47474067934	0
0.676125	1053.8177290928395	2662.104007211591	3460.1122909493047	4586.108961523316	0
0.681125	1039.450839258149	2593.340702654731	3496.6963677728245	4590.069976501465	0
0.686125	1025.9121765309317	2486.8049893037514	3536.4109846269316	4602.740341105568	0
0.691125	1020.0399667431373	2400.614678997518	3593.26760578827	4633.942625295635	0
0.696125	1347.7029853219626	2789.772384396107	3679.383847044031	4085.8195529015256	0
0.701125	1330.0388502974115	2738.0678263241575	3608.6334238725576	4177.122220683694	0
0.706125	1278.9010366000032	2685.455562198838	3321.56302195534	4201.700648768444	0
0.711125	1237.834440752279	2507.9668488467983	3039.2109483078925	4191.193539136545	0
0.716125	1370.319319250868	2488.3611456744898	3736.4236374245615	4782.031048502343	0
0.721125	1439.5788757185278	2481.9941849793654	3707.084920675028	4911.217057353021	0
0.726125	1457.281529758274	2488.293753161127	3696.390381183805	4914.184537152664	0
0.7311249999999999	1472.5900074368421	2482.4115391721075	3690.6993837711507	4921.190188259922	0
0.7361249999999999	1431.0752975601486	2374.8270706585263	3454.2728448400544	4092.1801996385043	0
0.7411249999999999	1393.0009285342921	2258.976982930143	3205.695688561072	0	0
0.7461249999999999	1307.7644857227579	2264.7526649235338	3259.6504199438623	4218.383846450069	0
0.7511249999999999	1152.2611409613685	2144.012690196922	3181.4608720117717	4148.9735911554335	0
0.7561249999999999	1051.7946299856658	1994.798382823412	2970.043160588478	3965.8740601261475	0
0.7611249999999999	1034.325634292151	1947.8711473811722	2869.731645979633	3806.217927562165	0
0.766125	1326.7454958435558	2361.8017614437263	3396.5764880583047	0	0
0.771125	1385.6199906864701	2539.943444843705	3722.3720526704105	0	0
