time_ms,confidence_movement,smoothed_confidence
0,0.0,0.0
1,0.0,0.000818675664420878
2,0.0,0.0016265792806256917
3,0.0,0.0024239220652461286
4,0.0,0.003210909748767599
5,0.0,0.003987742752501695
6,0.0,0.004754616358752022
7,0.0,0.005511720874476866
8,0.0,0.0062592417887368385
9,0.0,0.006997359924201089
10,0.0,0.007726251582972035
11,0.0,0.00844608868697564
12,0.0,0.009157038913152041
13,0.0,0.009859265823669836
14,0.0,0.010552928991376439
15,0.0,0.011238184120686596
16,0.0,0.011915183164101452
17,0.0,0.012584074434541277
18,0.0,0.013245002713666345
19,0.0,0.01384852835056808
20,0.0,0.014444953685859208
21,0.0,0.015034403286234647
22,0.0,0.015616998821489442
23,0.0,0.016148318075715803
24,0.0,0.016673530212077497
25,0.0,0.017192739924023624
26,0.0,0.01770604952560673
27,0.0,0.01821355901869737
28,0.0,0.018715366157933056
29,0.0,0.019211566513490135
30,0.0,0.019702253531763247
31,0.0,0.02018751859403334
32,0.0,0.020667451073201563
33,0.0,0.02114213838866303
34,0.0,0.021611666059391223
35,0.0,0.022076117755300727
36,0.0,0.022535575346953142
37,0.0,0.0229901189536681
38,0.0,0.023439826990098857
39,0.0,0.023884776211329287
40,0.0,0.02432504175654676
41,0.0,0.024760697191343113
42,0.0,0.02519181454869367
43,0.0,0.02558819503879354
44,0.0,0.025980489132088253
45,0.0,0.02636875969622097
46,0.0,0.02675306831582172
47,0.0,0.02709263203182956
48,0.0,0.027428765811312074
49,0.0,0.02776152136185506
50,0.0,0.02809094935689262
51,0.0,0.02841709946143229
52,0.0,0.028740020357016123
53,0.0,0.02905975976594396
54,0.0,0.029376364474784266
55,0.0,0.029689880357196864
56,0.0,0.03000035239609089
57,0.0,0.030307824705140533
58,0.0,0.03061234054968008
59,0.0,0.030913942366999157
60,0.0,0.03121267178605805
61,0.0,0.03150856964664245
62,0.0,0.03180167601797605
63,0.0,0.03209203021680887
64,0.0,0.032379670824998395
65,0.0,0.03266463570660011
66,0.0,0.03294696202448329
67,0.0,0.0332116664512546
68,0.0,0.03347394239704634
69,0.0,0.03373382312872128
70,0.0,0.03399134130829007
71,0.0,0.03421516165189145
72,0.0,0.034436965596000936
73,0.0,0.034656780267069066
74,0.0,0.03487463230714553
75,0.0,0.035090547884643525
76,0.0,0.03530455270481853
77,0.0,0.035516672019969976
78,0.0,0.03572693063937448
79,0.0,0.03593535293895885
80,0.0,0.036141962870720745
81,0.0,0.03634678397190462
82,0.0,0.03654983937394036
83,0.0,0.03675115181115175
84,0.0,0.03695074362924169
85,0.0,0.03714863679356064
86,0.0,0.03734485289716502
87,0.0,0.03753941316867148
88,0.0,0.037732338479913176
89,0.0,0.0379236493534039
90,0.0,0.03811336596961554
91,0.0,0.0382922698891157
92,0.0,0.03846969526382661
93,0.0,0.03864566034738763
94,0.0,0.03882018309419815
95,0.0,0.038977777793283194
96,0.0,0.039134091234652106
97,0.0,0.039289138980139485
98,0.0,0.03944293634058261
99,0.0,0.03959549838086152
100,0.0,0.03974683992481822
101,0.0,0.039896975560058126
102,0.0,0.040045919642637394
103,0.0,0.04019368630163896
104,0.0,0.040340289443640515
105,0.0,0.04048574275707736
106,0.0,0.04063005971650297
107,0.0,0.04077325358675018
108,0.0,0.040915337426995456
109,0.0,0.0410563240947292
110,0.0,0.04119622624963422
111,0.0,0.04133505635737522
112,0.0,0.0414728266933014
113,0.0,0.04160954934606464
114,0.0,0.04174523622115543
115,0.0,0.0418703804574937
116,0.0,0.04199458375972416
117,0.0,0.04211785670014016
118,0.0,0.042240209693239626
119,0.0,0.042355318782497
120,0.0,0.04246957521183395
121,0.0,0.042582988420290194
122,0.0,0.04269556770809601
123,0.0,0.04280732223921461
124,0.0,0.0429182610438287
125,0.0,0.043028393020772854
126,0.0,0.04313772693991307
127,0.0,0.04324627144447467
128,0.0,0.043354035053319986
129,0.0,0.04346102616317717
130,0.0,0.043567253050821084
131,0.0,0.04367272387520774
132,0.0,0.043777446679563306
133,0.0,0.043881429393428706
134,0.0,0.043984679834661256
135,0.0,0.044087205711393934
136,0.0,0.04418901462395365
137,0.0,0.044290114066739446
138,0.0,0.04439051143006143
139,0.0,0.04448173297250678
140,0.0,0.04457232540086631
141,0.0,0.04466229520085222
142,0.0,0.04475164876933138
143,0.0,0.04483393184478127
144,0.0,0.04491565517141858
145,0.0,0.044996824441604105
146,0.0,0.04507744527077487
147,0.0,0.04515752319873909
