time,CoG,TrialID
30.270081239627363,1977.5717582363236,0_2_79_p0
32.38579217793145,1902.722067453997,0_2_79_p0
34.50150311623554,1787.0408263649738,0_2_79_p0
36.61721405453962,1595.5238880323784,0_2_79_p0
38.732924992843714,1303.2466744282394,0_2_79_p0
40.84863593114779,1032.2599302429803,0_2_79_p0
42.96434686945188,1024.6286704959487,0_2_79_p0
45.08005780775596,1060.457201992202,0_2_79_p0
47.195768746060054,1011.4911937066604,0_2_79_p0
49.31147968436414,910.0321495886429,0_2_79_p0
51.42719062266823,784.9064527077494,0_2_79_p0
53.54290156097231,654.1073687540015,0_2_79_p0
55.658612499276394,528.7412434014285,0_2_79_p0
57.77432343758049,424.1945088904859,0_2_79_p0
59.89003437588457,349.0069491288321,0_2_79_p0
62.00574531418866,310.39323953714097,0_2_79_p0
64.12145625249275,308.2711135835379,0_2_79_p0
66.23716719079684,334.99355815350197,0_2_79_p0
68.35287812910092,368.08029297846474,0_2_79_p0
70.46858906740499,381.96050211731676,0_2_79_p0
72.5843000057091,371.92746293198934,0_2_79_p0
74.70001094401317,347.8771136044558,0_2_79_p0
76.81572188231725,320.8401240120472,0_2_79_p0
78.93143282062134,297.064307848783,0_2_79_p0
81.04714375892544,280.3408493531807,0_2_79_p0
83.16285469722952,271.20217373902534,0_2_79_p0
85.2785656355336,269.4328979540841,0_2_79_p0
87.39427657383769,274.8236743730424,0_2_79_p0
89.50998751214178,287.33539363677903,0_2_79_p0
91.62569845044585,305.27357122286935,0_2_79_p0
93.74140938874994,322.4746399962126,0_2_79_p0
95.85712032705403,330.51295847775737,0_2_79_p0
97.97283126535812,324.6091745301703,0_2_79_p0
100.0885422036622,307.8219817545893,0_2_79_p0
102.20425314196629,288.64293547585527,0_2_79_p0
104.31996408027038,275.05089103155143,0_2_79_p0
106.43567501857447,269.2551906310935,0_2_79_p0
108.55138595687855,270.1719830813799,0_2_79_p0
110.66709689518264,275.198701273548,0_2_79_p0
112.78280783348673,280.66248978243766,0_2_79_p0
114.89851877179082,282.94981406172604,0_2_79_p0
117.0142297100949,280.8863113303444,0_2_79_p0
119.12994064839897,275.96147902638137,0_2_79_p0
121.24565158670308,270.5065969480395,0_2_79_p0
123.36136252500715,266.3642436241785,0_2_79_p0
125.47707346331124,263.9468544130002,0_2_79_p0
127.5927844016153,262.88484053085307,0_2_79_p0
129.7084953399194,262.5161178341267,0_2_79_p0
131.8242062782235,262.4181234358812,0_2_79_p0
133.9399172165276,262.39784471035824,0_2_79_p0
136.05562815483168,262.39446405452617,0_2_79_p0
138.17133909313574,262.3940307206499,0_2_79_p0
140.28705003143986,262.39398573922955,0_2_79_p0
142.40276096974392,262.3939821802315,0_2_79_p0
144.518471908048,262.3939819598067,0_2_79_p0
146.6341828463521,262.3939819514269,0_2_79_p0
148.7498937846562,262.3939819513417,0_2_79_p0
150.86560472296028,262.39398195132725,0_2_79_p0
152.98131566126435,262.3939819513105,0_2_79_p0
155.09702659956844,262.3939819512956,0_2_79_p0
157.21273753787253,262.39398195129206,0_2_79_p0
159.32844847617662,262.393981951301,0_2_79_p0
161.4441594144807,262.39398195131645,0_2_79_p0
163.5598703527848,262.39398195133435,0_2_79_p0
165.6755812910889,262.3939819513435,0_2_79_p0
167.79129222939298,262.393981951342,0_2_79_p0
169.907003167697,262.39398195132816,0_2_79_p0
172.0227141060011,262.3939819513118,0_2_79_p0
174.13842504430522,262.3939819513049,0_2_79_p0
176.2541359826093,262.39398195230365,0_2_79_p0
178.3698469209134,262.39398197608256,0_2_79_p0
180.4855578592175,262.3939823416088,0_2_79_p0
182.60126879752158,262.39398675277295,0_2_79_p0
184.71697973582562,262.39402702719457,0_2_79_p0
186.8326906741297,262.3943214942827,0_2_79_p0
188.94840161243383,262.3959896924513,0_2_79_p0
191.06411255073792,262.4031763817395,0_2_79_p0
193.179823489042,262.4275923462605,0_2_79_p0
195.2955344273461,262.489594255574,0_2_79_p0
197.4112453656502,262.61006247004406,0_2_79_p0
199.52695630395428,262.7757661471338,0_2_79_p0
201.6426672422583,262.9273445030522,0_2_79_p0
203.7583781805624,262.97933659337406,0_2_79_p0
205.87408911886652,262.89963506194937,0_2_79_p0
207.9898000571706,262.7370898734675,0_2_79_p0
210.1055109954747,262.5781990915413,0_2_79_p0
212.2212219337788,262.47128090515633,0_2_79_p0
214.33693287208288,262.41976472619865,0_2_79_p0
216.45264381038692,262.4006705139336,0_2_79_p0
218.568354748691,262.3953675677393,0_2_79_p0
220.68406568699513,262.39420410225796,0_2_79_p0
222.79977662529922,262.39401050785295,0_2_79_p0
224.9154875636033,262.3939847717966,0_2_79_p0
227.0311985019074,262.3939821735472,0_2_79_p0
229.1469094402115,262.39398196411076,0_2_79_p0
231.26262037851552,262.3939819517433,0_2_79_p0
233.3783313168196,262.3939819512905,0_2_79_p0
235.4940422551237,262.3939819512976,0_2_79_p0
237.60975319342782,262.3939819513116,0_2_79_p0
239.7254641317319,262.3939819513304,0_2_79_p0
241.841175070036,262.3939819513422,0_2_79_p0
243.9568860083401,262.39398195134385,0_2_79_p0
246.07259694664413,262.39398195133475,0_2_79_p0
248.18830788494822,262.39398195131633,0_2_79_p0
250.3040188232523,262.39398195129945,0_2_79_p0
252.4197297615564,262.3939819512919,0_2_79_p0
254.53544069986052,262.3939819512959,0_2_79_p0
256.6511516381646,262.3939819513094,0_2_79_p0
258.76686257646867,262.3939819513276,0_2_79_p0
