"File","duration","duration_noSilence","time","amEnvDep","amEnvDepVoiced","amEnvFreq","amEnvFreqVoiced","amMsFreq","amMsFreqVoiced","amMsPurity","amMsPurityVoiced","ampl","ampl_noSilence","amplVoiced","CPP","dom","domVoiced","entropy","entropySh","entropyShVoiced","entropyVoiced","epoch","f1_freq","f1_width","f2_freq","f2_width","f3_freq","f3_width","flux","fmDep","fmFreq","fmPurity","harmEnergy","harmHeight","HNR","HNRVoiced","loudness","loudnessVoiced","novelty","noveltyVoiced","peakFreq","peakFreqVoiced","pitch","quartile25","quartile25Voiced","quartile50","quartile50Voiced","quartile75","quartile75Voiced","roughness","roughnessVoiced","specCentroid","specCentroidVoiced","specSlope","specSlopeVoiced","subDep","subRatio","voiced"
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,10,NA,NA,NA,NA,NA,NA,NA,NA,1.68038330995823e-05,NA,NA,NA,NA,NA,0.00041797797993657,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,20,NA,NA,NA,NA,NA,NA,NA,NA,1.68038330995823e-05,NA,NA,NA,NA,NA,0.00041797797993657,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,0.000960677492855111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,30,NA,NA,NA,NA,NA,NA,NA,NA,1.74800584719003e-05,NA,NA,NA,NA,NA,0.195443566866425,0.458825589139332,NA,NA,2,NA,NA,NA,NA,NA,NA,0.257062390866974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,40,NA,NA,NA,NA,NA,NA,NA,NA,1.74800584719003e-05,NA,NA,NA,NA,NA,0.472124222146127,0.810290856285122,NA,NA,3,NA,NA,NA,NA,NA,NA,0.56899887578296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,50,NA,NA,NA,NA,NA,NA,NA,NA,2.12041356551619e-05,NA,NA,NA,NA,NA,0.254487145690899,0.568335996650173,NA,NA,3,NA,NA,NA,NA,NA,NA,0.00532893566612835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,60,NA,NA,NA,NA,NA,NA,NA,NA,2.16096861055721e-05,NA,NA,NA,NA,NA,0.491776013316486,0.836858807155106,NA,NA,3,NA,NA,NA,NA,NA,NA,0.000482294696441454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,70,NA,NA,NA,NA,NA,NA,NA,NA,3.00552403980848e-05,NA,NA,NA,NA,NA,0.339545754265319,0.66788562635103,NA,NA,3,NA,NA,NA,NA,NA,NA,0.000481159960642019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,80,NA,NA,NA,NA,NA,NA,NA,NA,3.60782384837465e-05,NA,NA,NA,NA,NA,0.459730252620007,0.798108160084367,NA,NA,3,NA,NA,NA,NA,NA,NA,0.000318413616510971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,90,NA,NA,NA,NA,NA,NA,NA,NA,3.4572031856016e-05,NA,NA,NA,NA,NA,0.281071930960579,0.619743267964621,NA,NA,3,NA,NA,NA,NA,NA,NA,0.000317917612102647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_2_trial_111_Mic_nominal_srate48000_p1_ziek_geluiden_c0.wav",5.7464375,1.29,100,NA,NA,NA,NA,NA,NA,NA,NA,4.10383368171133e-05,NA,NA,NA,NA,NA,0.42364671308667,0.768189674974571,NA,NA,3,NA,NA,NA,NA,NA,NA,0.000317933819844907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
