time,CoG,TrialID
30.29650324488907,,0_2_101_p1
32.41221418319316,,0_2_101_p1
34.52792512149724,,0_2_101_p1
36.64363605980133,,0_2_101_p1
38.75934699810542,,0_2_101_p1
40.8750579364095,,0_2_101_p1
42.99076887471359,,0_2_101_p1
45.10647981301767,,0_2_101_p1
47.22219075132176,,0_2_101_p1
49.337901689625845,,0_2_101_p1
51.453612627929935,,0_2_101_p1
53.56932356623402,,0_2_101_p1
55.6850345045381,,0_2_101_p1
57.80074544284219,,0_2_101_p1
59.916456381146276,,0_2_101_p1
62.03216731945036,,0_2_101_p1
64.14787825775444,,0_2_101_p1
66.26358919605855,,0_2_101_p1
68.37930013436262,,0_2_101_p1
70.4950110726667,,0_2_101_p1
72.61072201097079,,0_2_101_p1
74.72643294927488,,0_2_101_p1
76.84214388757896,,0_2_101_p1
78.95785482588305,,0_2_101_p1
81.07356576418715,,0_2_101_p1
83.18927670249123,,0_2_101_p1
85.3049876407953,,0_2_101_p1
87.4206985790994,,0_2_101_p1
89.53640951740348,,0_2_101_p1
91.65212045570756,,0_2_101_p1
93.76783139401165,,0_2_101_p1
95.88354233231574,,0_2_101_p1
97.99925327061983,,0_2_101_p1
100.11496420892391,,0_2_101_p1
102.230675147228,1929.873822909368,0_2_101_p1
104.34638608553207,2090.856001777479,0_2_101_p1
106.46209702383618,2194.1677478548,0_2_101_p1
108.57780796214026,2245.4906311376108,0_2_101_p1
110.69351890044435,2250.506221622191,0_2_101_p1
112.80922983874842,2214.8960893048193,0_2_101_p1
114.92494077705253,2144.3418041817754,0_2_101_p1
117.0406517153566,2044.5249362493387,0_2_101_p1
119.15636265366068,1921.1270555037881,0_2_101_p1
121.27207359196478,1779.8297319414032,0_2_101_p1
123.38778453026886,1626.314535558463,0_2_101_p1
125.50349546857295,1466.2630363512467,0_2_101_p1
127.61920640687701,1305.3568043160337,0_2_101_p1
129.73491734518112,1182.276571065699,0_2_101_p1
131.8506282834852,1092.3384811833273,0_2_101_p1
133.9663392217893,1025.7708994602028,0_2_101_p1
136.0820501600934,975.7504345257462,0_2_101_p1
138.19776109839745,935.6253865215604,0_2_101_p1
140.31347203670154,899.936683501779,0_2_101_p1
142.42918297500563,865.5922810277056,0_2_101_p1
144.54489391330972,831.7456779999928,0_2_101_p1
146.6606048516138,799.6313855086361,0_2_101_p1
148.7763157899179,771.9307914377536,0_2_101_p1
150.892026728222,751.2854834156084,0_2_101_p1
153.00773766652605,738.8831519137344,0_2_101_p1
155.12344860483014,733.3318204028787,0_2_101_p1
157.23915954313424,730.8551077254593,0_2_101_p1
159.35487048143833,725.8552916524229,0_2_101_p1
161.47058141974242,712.4706262668088,0_2_101_p1
163.5862923580465,685.3354430323207,0_2_101_p1
165.7020032963506,640.82797324721,0_2_101_p1
