time,f1,f2,f3,f4,f5,filename,trialid
0,672.7902253638272,1665.0663961700086,2688.6669170843825,4083.33392299388,5341.225995722877,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0269062499999996,672.7902253638272,1665.0663961700086,2688.6669170843825,4083.33392299388,5341.225995722877,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0319062499999996,614.4540299952176,1661.650354481826,2793.4107465243246,4173.521475324427,5195.833278035575,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0369062499999996,673.5044701835413,1656.440045474758,2712.39854667552,4186.9357969613975,5173.5766903340445,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0419062499999996,693.1614812390587,1678.6662259669051,2586.9455704194543,4125.815851024489,5332.161238319114,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0469062499999996,714.2956957473335,1755.875901143479,2492.2504733604146,4077.7378761560262,5294.64882122664,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0519062499999996,686.8518509774646,1857.7061128510657,2566.3164675852063,4024.908771432857,5145.762636595267,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0569062499999996,689.176520444322,1836.345664193864,2637.623215402535,4016.285145903141,5076.307415715087,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0619062499999996,795.7546111774875,1789.156490181004,2650.9591997865696,4039.575597545314,5144.457207228125,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0669062499999997,795.496893550491,1873.9964526974725,2883.5576298958754,4139.98550413733,5266.787517718022,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0719062499999996,695.8209481493049,1848.687020292356,2928.5998319893724,4174.007335908698,5450.2703094199005,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0769062499999996,689.6747265615282,1785.3203522676347,2751.8874619039457,4029.899210204069,5174.466805517431,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0819062499999996,669.2565759735924,1820.609416845892,2848.887974750109,4012.553100153233,5081.132522665979,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0869062499999996,668.6798589191305,1833.8149453243816,3251.790924773856,4168.121460410774,4994.071631144556,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0919062499999996,712.7026867163543,1831.9351935831849,3027.9784928629283,4245.291996941756,5162.32804248775,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.0969062499999997,717.4916613777804,1811.8944323972053,2889.68580812745,4013.394695526396,5269.432653459769,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1019062499999996,747.1685938043406,1801.0069084453714,2631.535571130479,3689.5331836461246,5185.554277906024,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1069062499999996,647.6183993976945,1730.3869153673013,2551.8941631135203,3743.280012073234,5132.815117511236,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1119062499999997,671.1930575133156,1711.090317530396,2805.775182563149,4027.956045573048,5018.337072149444,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1169062499999996,611.5780286946575,1678.4298554668353,2915.8636623527887,4146.8851761311325,4985.447522997882,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1219062499999996,634.0439039227942,1694.3719108200846,2958.9850302179125,4255.011511309852,5031.727915447195,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1269062499999997,728.5619036235339,1714.764593494724,2980.2970104563133,4441.325556781947,5077.792815405473,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1319062499999996,666.3196303569077,1759.2619200850124,2966.4089212514264,4782.637233497608,4883.710803448685,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1369062499999996,639.6870779698282,1764.7287929187612,2870.412105312369,4568.192122105803,4998.587198888849,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1419062499999996,666.1467145093071,1732.3795217907243,2940.257689054012,4475.379609476501,4980.076560696917,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1469062499999996,668.9829981298392,1781.1433116316052,2920.618118222675,4171.739272996112,5204.059265065192,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1519062499999997,661.4909872703464,1846.3957886181015,2819.4232957065005,4052.3357378856927,5213.866035844433,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1569062499999997,698.1956532533511,1995.7671360618672,3562.9489562431,4855.193240919161,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1619062499999997,718.722698113256,1993.3429933659647,3394.7188326160453,4745.821042216877,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1669062499999997,732.492930507248,1919.71101750362,3369.8432922691923,4674.86780128406,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1719062499999996,661.7798845517337,1846.982843817559,2828.1779717775003,3932.2343566080326,5241.152764585977,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1769062499999996,666.9836999296505,1882.937393064817,2670.5342733673288,3951.6514197653896,5242.286379805227,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1819062499999997,954.6058868595908,2099.2806939252027,2215.877091546219,3857.119711996048,5092.3073151267845,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1869062499999997,1004.7707634657846,2130.7978196952254,3723.906783558056,5261.838518548993,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1919062499999997,852.2131897877337,1971.0225635445076,2711.583669589289,3883.215401799506,5241.468203895606,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.1969062499999997,770.5270849213279,1874.5964894492115,3307.7543574775746,4247.598716104499,5291.689768631631,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2019062499999997,699.4492146099719,1877.917693921999,3270.23149748508,4470.288191251852,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2069062499999996,678.0381868176372,1836.8152744682552,2743.3896860675904,3821.663106834189,5259.219077111922,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2119062499999996,607.0058537171492,1862.7943845537288,2481.4408417123764,3882.167986714096,5254.204139010588,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2169062499999997,656.7472260619377,1942.0463998097364,2566.90261665959,4010.641154922579,5256.59116457609,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2219062499999997,732.9362459205236,1906.6866465274416,2712.273940455464,4035.5243790228506,5194.073058718006,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2269062499999997,789.23993707527,1937.012789380538,2729.231131634163,4027.7890897680463,5109.022740445258,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2319062499999997,879.7338579417733,2061.251848522305,2419.441251828161,4116.852449230271,5233.917071697971,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2369062499999996,857.6622309589355,2019.8503840021376,2306.853145843605,4071.939734086446,5332.5859420622,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2419062499999996,809.4022979807663,1862.1627406802736,2380.6661711807988,3974.281364462442,5333.88093059778,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2469062499999997,749.7859156004546,1796.7758877367637,2242.6988457278167,3910.324832515023,5274.439414526107,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2519062499999996,712.9028436082019,1956.522370236224,2214.501893950805,3838.444023183504,5085.452143978596,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2569062499999996,699.9610576915406,1918.0921675755935,2539.7708028275856,3887.545483671525,5173.342844124484,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2619062499999997,686.141298581682,1875.7078182222235,2372.187575813726,3848.9183960131854,5286.898345873982,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2669062499999997,653.3051536037497,1638.4276464774398,2473.3776559046587,3887.523837064869,5328.67678557089,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2719062499999997,630.3479537395198,1632.6321500588124,2477.0628904557693,3948.806188801967,5289.160672953922,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2769062499999997,666.2727038302284,1751.6026132439351,2476.595386260656,3961.8979582721367,5469.556475776395,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2819062499999997,694.1252405842661,1733.1523450409893,2419.8503313584906,3962.7049805751462,5467.248262099749,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2869062499999997,778.1429850192095,1682.333194734342,2428.9400055361134,3971.08380476695,5415.533980642267,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2919062499999997,925.7024225177892,1689.7170325646584,2277.1626129671977,3977.2189201799465,5321.824438198597,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.2969062499999997,850.6581982989807,1843.0176796038184,2220.424926391835,4008.040289621325,5347.179408537028,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3019062499999997,787.7681872768409,2207.0897218298774,2261.3493313287663,4123.732804770023,5410.215787914387,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3069062499999997,815.3317517413549,1980.9185692258864,2596.527361959245,4142.781386524255,5232.390081654135,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3119062499999997,821.4801316414547,1967.8993130010936,2440.8824455385115,4018.846982263812,5299.432116527568,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3169062499999996,872.3174840801994,2167.211777199534,2343.3899467888887,4161.213861760951,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3219062499999996,702.6027323647287,1740.893581535954,2203.4140580448834,4182.70500479034,5621.054864810503,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3269062499999997,578.4268542936967,1687.8045835776857,2332.626354425244,4191.2744339660585,5359.731242740508,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3319062499999997,635.7520381938434,1655.6209766569136,2400.597565579089,4104.213554673819,5330.50002639859,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3369062499999997,639.9119310531466,1698.2918994132572,2440.735486756698,4086.955148096939,5481.96134497917,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3419062499999997,655.5641604617184,1823.805494803312,2503.305390916503,4263.791057507288,5702.392721202415,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
0.3469062499999997,668.2728739638296,1848.188939337508,2657.6652452689127,4412.184539755227,0.0,0_2_trial_41_Mic_nominal_srate48000_p0_vogel_gebaren_c0_formants,0_2_41_p0
