"File","duration","duration_noSilence","time","amEnvDep","amEnvDepVoiced","amEnvFreq","amEnvFreqVoiced","amMsFreq","amMsFreqVoiced","amMsPurity","amMsPurityVoiced","ampl","ampl_noSilence","amplVoiced","CPP","dom","domVoiced","entropy","entropySh","entropyShVoiced","entropyVoiced","epoch","f1_freq","f1_width","f2_freq","f2_width","f3_freq","f3_width","flux","fmDep","fmFreq","fmPurity","harmEnergy","harmHeight","HNR","HNRVoiced","loudness","loudnessVoiced","novelty","noveltyVoiced","peakFreq","peakFreqVoiced","pitch","quartile25","quartile25Voiced","quartile50","quartile50Voiced","quartile75","quartile75Voiced","roughness","roughnessVoiced","specCentroid","specCentroidVoiced","specSlope","specSlopeVoiced","subDep","subRatio","voiced"
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,10,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,20,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,30,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,40,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,50,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,60,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,70,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,80,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,90,NA,NA,NA,NA,NA,NA,NA,NA,6.93860903169168e-05,NA,NA,NA,NA,NA,0.000417977979946404,0.13208231858911,NA,NA,1,NA,NA,NA,NA,NA,NA,1.11022302462516e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"../01_XDF_processing/data/Data_processed/Data_trials/Audio_48/0_1_trial_31_Mic_nominal_srate48000_p1_klein_combinatie.wav",3.831625,0.83,100,NA,NA,NA,NA,NA,NA,NA,NA,7.08701321002735e-05,NA,NA,NA,NA,NA,0.360888539784042,0.667440880894338,NA,NA,2,NA,NA,NA,NA,NA,NA,0.986356205534688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
